timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	candidate_prior_alpha	refresh_ratio_numerator	refresh_ratio_denominator	refresh_rounding	refresh_steps	prefix_state_mode	residual_prior_source	source_bench_sha256	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec	error
2026-07-21T20:36:36	residual_refresh__replay__ratio192of278__prioralpha0__typed_return_pred__c72	ok	iscas99__b20	61145	deeptpi_table2_fixed	616	greedy	cumulative	typed_return_pred	1	1	72				1.0	hard_fault_cluster	0.0	4	0	300000	2026	0.0	192	278	floor	425	replay	intermediate_atpg_last_nonbaseline_row	77b97a45c42ec3036a1963b581acbd0239260712d52f3ff285cbc5688f692efe	-54.74101147055626	135.54583196341991	1.3554583196341992	16.541057411581278	336887.0607629812	670.4689892232418	0.042139999999999955	0.042139999999999955	0	autoresearch/loop-260720-0945/typed_winner_round19_direct_return_five/b20_C/plans/iscas99__b20.csv	autoresearch/loop-260720-0945/typed_winner_round19_direct_return_five/b20_C/evals/final	10.64	506.21	11.79	528.64	
