epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,8,0.3894611515880873,0.3894611515880873,0.15958020280425747,0.01016935884108534,0.12640522280319905,0.0,0.3270752370512734,1.0,0.04519660033110995,0.003478292486835303,0.7082340473303387,0.7082340473303387,0.0,0.0015173695357821797,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.2617410277016461,0.2617410277016461,0.15808446559822187,0.006398150566383265,0.09421842059236951,0.0,0.31609695102088153,1.0,0.06951397165539674,6.266811838528952e-05,0.0011629986442551754,0.0011629986442551754,0.0,0.0011425879952565755,1.0,8.0,32.0
2,16,0.38941238857029625,0.38941238857029625,0.16133381806236383,0.007835759387065384,0.11517302120337262,0.0,0.31594045243691654,1.0,0.048585337975722113,0.0025468809703944237,0.42299157728823256,0.42299157728823256,0.0,0.0015264168810803938,1.0,16.0,0.2363380910207828,0.061918050857881705,0.1828533726433913,2.3520731310049694,0.0,0.0,0.044583483537038164,312.975,10.0,0.19000000000000028,120.0,120.0,0.2894606937188655,0.2894606937188655,0.16134220192907378,0.006213304580342083,0.0999748551112134,0.0,0.3280063029960729,1.0,0.06414881096861791,9.029715618780187e-05,0.002156262514154683,0.002156262514154683,0.0,0.0011024761710469733,1.0,16.0,32.0
3,24,0.41125643795563105,0.41125643795563105,0.1572419610288408,0.0074018206141772715,0.11349327227540519,0.0,0.3273800659096901,1.0,0.04653943796357553,0.001628217899184076,0.315980654429616,0.315980654429616,0.0,0.0014943981923207395,1.0,24.0,0.4739025481045246,0.059267587338884674,0.17150052928676207,2.373009066780408,0.0,0.0,0.042076695764747755,306.8666666666667,10.0,0.38000000000000056,120.0,120.0,0.3175384536540756,0.3175384536540756,0.16046025623412183,0.005658881346486548,0.1018921978150805,0.0,0.3321321697439998,1.0,0.058883076708298177,7.585719910707665e-05,0.002332705977433843,0.002332705977433843,0.0,0.00037570666917711526,1.0,24.0,32.0
4,32,0.44424909077351915,0.44424909077351915,0.16575762529585822,0.0077605882216933725,0.12141052488877904,0.0,0.33553536907226467,1.0,0.04282023928850928,0.0016629967993845678,0.34287225912672165,0.34287225912672165,0.0,0.0016773311734232356,1.0,32.0,0.4706883877515793,0.056576320668682456,0.1688498202090462,2.3645215332508087,0.0,0.0,0.0402700267576923,313.15833333333336,10.0,0.38000000000000056,120.0,120.0,0.337728423794033,0.337728423794033,0.16310094494838268,0.00545652701975996,0.10387998332589632,0.0,0.3355313991487492,1.0,0.057467437469313154,6.82291895417464e-05,0.0014207042290641514,0.0014207042290641514,0.0,0.0003125046774480095,1.0,32.0,32.0
