node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_11___buf_split_188,1,0,0,0,1
__tpi_cp_13___buf_split_28,1,0,0,0,1
__tpi_cp_14___buf_split_37,1,0,0,0,1
__tpi_cp_15___buf_split_178,1,0,0,0,1
__tpi_cp_16___aig_not_174,1,0,0,0,1
__tpi_cp_17_II788,1,0,0,0,1
__tpi_cp_18_II742,1,0,0,0,1
__tpi_cp_19_II615,1,0,0,0,1
__tpi_cp_1___buf_split_146,1,0,0,1,0
__tpi_cp_20___aig_not_197,1,0,0,0,1
__tpi_cp_21___buf_split_38,1,0,0,0,1
__tpi_cp_23_II613,1,0,0,0,1
__tpi_cp_24___buf_split_44,1,0,0,0,1
__tpi_cp_25___aig_and_73,1,0,0,1,0
__tpi_cp_28___buf_split_177,1,0,0,0,1
__tpi_cp_29___aig_not_219,1,0,0,0,1
__tpi_cp_2_II611_3,1,0,0,1,0
__tpi_cp_30___aig_not_189,1,0,0,0,1
__tpi_cp_31_II776,1,0,0,0,1
__tpi_cp_3___aig_and_218,1,0,0,1,0
__tpi_cp_4___aig_and_188,1,0,0,1,0
__tpi_cp_6___aig_and_68,1,0,0,1,0
__tpi_cp_9___buf_split_181,1,0,0,0,1
