benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
openabcd__mem_ctrl_orig	initial	heuristic_recall_pool	96	96	96	59	12	25	N2806::control1	0.041830000000000034	N2901::control0	-0.012239999999999918	-0.001694791666666658	0.65823	0.65823
