step,node,type,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,hybrid_pred,diversity_penalty
1,__buf_split_5,control1,0.2781575322151184,0.2781575322151184,0.002781575322151184,0.30893224477767944,0.23377732932567596,0.23377732932567596,-0.05738551542162895,-0.12495671212673187,-0.01501564122736454,-5.226616680622101,0.0
