benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec
epfl__arithmetic__max__max,-1,0,2026,300000,8798,0,,,,[],a437643367c1590a1c530f0c2cca5aacddfc1a8978a6ad8e65258fb916c0544d,e6c0dffa16f738b5ead50e90df769960ad4fcdc14a52eba56883cccfd34af5f0,7758,4639,0.59796,0.59796,300000,144,0.59796,0.59796,300000,144,0.0,0.0,0,0,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/baseline/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/baseline/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/baseline/hard_fault_summary.json,3119,3119,"{""undetected"": 3119}",autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/baseline,ok,,autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/plan.csv,,,,0.48962855339050293
epfl__arithmetic__max__max,0,1,2026,300000,8798,1,5725,N6366,CP1,"[{""candidate_id"": 5725, ""net"": ""N6366"", ""type"": ""CP1"", ""score"": 0.4014214873313904}]",a437643367c1590a1c530f0c2cca5aacddfc1a8978a6ad8e65258fb916c0544d,8356a95f8277e3201ea4e6d463e05788b5251472c7728b3bf17c73b99d3e7fa9,7760,4643,0.59832,0.59832,300000,151,0.59796,0.59796,300000,144,0.00035999999999991594,0.00035999999999991594,0,7,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/seq_0000/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/seq_0000/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/seq_0000/step_0001/hard_fault_summary.json,3117,3117,"{""undetected"": 3117}",autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/epfl__arithmetic__max__max/seq_0000/step_0001,ok,,autoresearch/exact-rank-table2-hybrid-k96-realfault-300k-260703-142737/epfl__arithmetic__max__max/evals/epfl__arithmetic__max__max/heuristic_recall_pool/N6366__control1/plan.csv,0.4014214873313904,-0.0005506136268377304,-0.07356792688369751,0.5749075412750244
