line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
187,__tpi_not_test_en->__tpi_cp_269_new_n5776_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_269_new_n5776_,__tpi_cp_269_new_n5776_,1,undetected,__tpi_cp_269_new_n5776_,__tpi_cp_269_new_n5776_,__tpi_cp_269_new_n5776_,sa1,1
188,__tpi_not_test_en->__tpi_cp_87_new_n5774_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_87_new_n5774_,__tpi_cp_87_new_n5774_,1,undetected,__tpi_cp_87_new_n5774_,__tpi_cp_87_new_n5774_,__tpi_cp_87_new_n5774_,sa1,1
189,test_en->__tpi_cp_124___buf_split_3956 /0 undetected,input_edge,test_en,__tpi_cp_124___buf_split_3956,__tpi_cp_124___buf_split_3956,0,undetected,__tpi_cp_124___buf_split_3956,__tpi_cp_124___buf_split_3956,__tpi_cp_124___buf_split_3956,sa0,1
190,__tpi_not_test_en->__tpi_cp_242_new_n5773_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_242_new_n5773_,__tpi_cp_242_new_n5773_,1,undetected,__tpi_cp_242_new_n5773_,__tpi_cp_242_new_n5773_,__tpi_cp_242_new_n5773_,sa1,1
191,test_en->__tpi_cp_241_new_n5772_ /0 undetected,input_edge,test_en,__tpi_cp_241_new_n5772_,__tpi_cp_241_new_n5772_,0,undetected,__tpi_cp_241_new_n5772_,__tpi_cp_241_new_n5772_,__tpi_cp_241_new_n5772_,sa0,1
192,__tpi_not_test_en->__tpi_cp_147_new_n5771_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_147_new_n5771_,__tpi_cp_147_new_n5771_,1,undetected,__tpi_cp_147_new_n5771_,__tpi_cp_147_new_n5771_,__tpi_cp_147_new_n5771_,sa1,1
193,__tpi_not_test_en->__tpi_cp_244___buf_split_3955 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_244___buf_split_3955,__tpi_cp_244___buf_split_3955,1,undetected,__tpi_cp_244___buf_split_3955,__tpi_cp_244___buf_split_3955,__tpi_cp_244___buf_split_3955,sa1,1
194,__tpi_not_test_en->__tpi_cp_155_new_n5638_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_155_new_n5638_,__tpi_cp_155_new_n5638_,1,undetected,__tpi_cp_155_new_n5638_,__tpi_cp_155_new_n5638_,__tpi_cp_155_new_n5638_,sa1,1
195,test_en->__tpi_cp_4_new_n5637_ /0 undetected,input_edge,test_en,__tpi_cp_4_new_n5637_,__tpi_cp_4_new_n5637_,0,undetected,__tpi_cp_4_new_n5637_,__tpi_cp_4_new_n5637_,__tpi_cp_4_new_n5637_,sa0,1
196,__tpi_not_test_en->__tpi_cp_154___buf_split_3857 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_154___buf_split_3857,__tpi_cp_154___buf_split_3857,1,undetected,__tpi_cp_154___buf_split_3857,__tpi_cp_154___buf_split_3857,__tpi_cp_154___buf_split_3857,sa1,1
197,__tpi_not_test_en->__tpi_cp_258_new_n5636_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_258_new_n5636_,__tpi_cp_258_new_n5636_,1,undetected,__tpi_cp_258_new_n5636_,__tpi_cp_258_new_n5636_,__tpi_cp_258_new_n5636_,sa1,1
198,test_en->__tpi_cp_133_new_n5635_ /0 undetected,input_edge,test_en,__tpi_cp_133_new_n5635_,__tpi_cp_133_new_n5635_,0,undetected,__tpi_cp_133_new_n5635_,__tpi_cp_133_new_n5635_,__tpi_cp_133_new_n5635_,sa0,1
199,test_en->__tpi_cp_85_ys__n206 /0 undetected,input_edge,test_en,__tpi_cp_85_ys__n206,__tpi_cp_85_ys__n206,0,undetected,__tpi_cp_85_ys__n206,__tpi_cp_85_ys__n206,__tpi_cp_85_ys__n206,sa0,1
200,test_en->__tpi_cp_125_new_n5803_ /0 undetected,input_edge,test_en,__tpi_cp_125_new_n5803_,__tpi_cp_125_new_n5803_,0,undetected,__tpi_cp_125_new_n5803_,__tpi_cp_125_new_n5803_,__tpi_cp_125_new_n5803_,sa0,1
201,__tpi_not_test_en->__tpi_cp_248_new_n5802_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_248_new_n5802_,__tpi_cp_248_new_n5802_,1,undetected,__tpi_cp_248_new_n5802_,__tpi_cp_248_new_n5802_,__tpi_cp_248_new_n5802_,sa1,1
202,__tpi_not_test_en->__tpi_cp_48_new_n5801_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_48_new_n5801_,__tpi_cp_48_new_n5801_,1,undetected,__tpi_cp_48_new_n5801_,__tpi_cp_48_new_n5801_,__tpi_cp_48_new_n5801_,sa1,1
203,__tpi_not_test_en->__tpi_cp_201___buf_split_71 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_201___buf_split_71,__tpi_cp_201___buf_split_71,1,undetected,__tpi_cp_201___buf_split_71,__tpi_cp_201___buf_split_71,__tpi_cp_201___buf_split_71,sa1,1
204,__tpi_not_test_en->__tpi_cp_200___buf_split_41 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_200___buf_split_41,__tpi_cp_200___buf_split_41,1,undetected,__tpi_cp_200___buf_split_41,__tpi_cp_200___buf_split_41,__tpi_cp_200___buf_split_41,sa1,1
205,__tpi_not_test_en->__tpi_cp_153___buf_split_351 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_153___buf_split_351,__tpi_cp_153___buf_split_351,1,undetected,__tpi_cp_153___buf_split_351,__tpi_cp_153___buf_split_351,__tpi_cp_153___buf_split_351,sa1,1
206,__tpi_not_test_en->__tpi_cp_20_new_n462_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_20_new_n462_,__tpi_cp_20_new_n462_,1,undetected,__tpi_cp_20_new_n462_,__tpi_cp_20_new_n462_,__tpi_cp_20_new_n462_,sa1,1
207,__tpi_not_test_en->__tpi_cp_17_new_n516_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_17_new_n516_,__tpi_cp_17_new_n516_,1,undetected,__tpi_cp_17_new_n516_,__tpi_cp_17_new_n516_,__tpi_cp_17_new_n516_,sa1,1
208,__tpi_not_test_en->__tpi_cp_25_new_n527_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_25_new_n527_,__tpi_cp_25_new_n527_,1,undetected,__tpi_cp_25_new_n527_,__tpi_cp_25_new_n527_,__tpi_cp_25_new_n527_,sa1,1
209,test_en->__tpi_cp_177_new_n526_ /0 undetected,input_edge,test_en,__tpi_cp_177_new_n526_,__tpi_cp_177_new_n526_,0,undetected,__tpi_cp_177_new_n526_,__tpi_cp_177_new_n526_,__tpi_cp_177_new_n526_,sa0,1
210,test_en->__tpi_cp_215___buf_split_78 /0 undetected,input_edge,test_en,__tpi_cp_215___buf_split_78,__tpi_cp_215___buf_split_78,0,undetected,__tpi_cp_215___buf_split_78,__tpi_cp_215___buf_split_78,__tpi_cp_215___buf_split_78,sa0,1
211,__tpi_not_test_en->__tpi_cp_1_new_n1020_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_1_new_n1020_,__tpi_cp_1_new_n1020_,1,undetected,__tpi_cp_1_new_n1020_,__tpi_cp_1_new_n1020_,__tpi_cp_1_new_n1020_,sa1,1
