step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,typed_residual_correction,typed_residual_effective_alpha,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168162822723389,5.195585038363934,3.4872208595275875,0.6961511906981468,3.377130274936557,5.21124374286551,0.1565870450157677,0.1,1.1168162822723389,0.34677982330322266,4.894380512833595,3.795846104621887,0.0034677982330322266,0.2820698022842407,0.03364104777574539,0.9609304070472717,-1.0762131214141846,-0.2769860699772835,-0.32275646924972534,-0.2312156707048416,0.03364104777574539,1.5340158987045287,0.06386370956897736,0.15087546408176422,0.038793694227933884,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.3427734375,17400.578125,-0.023408927023410797,-0.07303454726934433,0.010410735383629799,-2.3408927023410797,6.766791827976704,3.494267354011536,6.481476174667478,3.265230522155762,4.528486633300781,3.278238040097057,5.21124374286551,5.21124374286551,5.21124374286551,greedy,5.21124374286551,0.0,hard_fault_cluster,,False
2,N2155,observe,1.457592248916626,4.636674811020494,3.0069554209709164,0.8750467462092637,3.013838627163321,4.736674811020493,1.0,0.1,1.457592248916626,0.4267202615737915,4.572461410611867,3.4263235688209535,0.004267202615737915,0.32851269841194153,0.025838786736130714,1.022314429283142,-1.0452314615249634,-0.24801446497440338,-0.16661176085472107,-0.3294171690940857,0.025838786736130714,1.433363882899284,0.06906921416521072,0.15618106722831726,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.4296875,13195.8447265625,17458.5859375,-0.012979636900126934,-0.025983082130551338,-0.0033679089974611998,-1.2979636900126934,7.359480464830995,4.625235252380371,7.020061178598553,4.483815031051636,4.0993773072958,3.2381428061425694,4.736674811020493,9.947918553886003,9.947918553886003,greedy,4.736674811020493,0.0,hard_fault_cluster,,False
3,N502,control1,1.1366417407989502,1.9932622301578524,1.980060064792633,0.009851351976394723,1.295620449602604,2.0667465344956084,0.7348430433775595,0.1,1.1366417407989502,0.37319517135620117,1.6609304875135422,1.9155067682266234,0.003731951713562012,0.3409149944782257,0.01918899454176426,0.9011203646659851,-1.3191728591918945,-0.2709343582391739,-0.2630751430988312,-0.2787935733795166,0.01918899454176426,-2.9935006600618363,0.05883442610502243,0.14034509658813477,0.036193232983350754,30649.359375,13188.9736328125,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038081954699009657,0.001602605334483087,-0.0018790301401168108,-0.03808195469900966,6.2758267764002085,2.647661045789719,5.981538651976734,2.682521609067917,2.443326911330223,2.140263416171074,2.0667465344956084,12.014665088381612,12.014665088381612,greedy,2.0667465344956084,0.0,hard_fault_cluster,,False
4,N762,control1,0.911552369594574,1.7198925173282624,1.5053794860839842,0.19486446499824525,1.1179301362633707,1.8198925173282625,1.0,0.1,0.911552369594574,0.3220241069793701,1.5913340598344803,1.9518027186393736,0.003220241069793701,0.3624856173992157,0.019666315987706184,0.8785790205001831,-1.2210217714309692,-0.2646190673112869,-0.2625526785850525,-0.26668545603752136,0.019666315987706184,-0.7614174979925157,0.05198005586862564,0.13194745779037476,0.02993898093700409,30665.79296875,13173.8125,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058567970991135,0.0005887742736376822,0.25089667178690434,5.53969600982964,1.547010235786438,5.283428192604333,1.3737156081199646,1.7604912638664245,1.864059275984764,1.8198925173282625,13.834557605709875,13.834557605709875,greedy,1.8198925173282625,0.0,hard_fault_cluster,,False
5,N3742,control0,0.7222740650177002,1.1351241813972592,2.46199591755867,0.1807187283411622,0.7378307179082185,1.208573212392416,0.7344903099515668,0.1,0.7222740650177002,0.30962061882019043,1.0248534601181745,2.416652005910873,0.0030962061882019044,0.38254740834236145,0.02135230042040348,0.6812275052070618,-1.3666456937789917,-0.24135176837444305,-0.14793747663497925,-0.33476606011390686,0.02135230042040348,0.04719406992197034,0.049445077776908875,0.13231901824474335,0.02771998941898346,30589.94921875,13108.4775390625,17481.470703125,30546.490234375,13047.29296875,17499.197265625,0.0014206948690116405,0.004667557310312986,-0.001014020061120391,0.14206948690116405,5.275480696931481,1.5219343975186348,5.027251007501036,1.5252339437603952,1.0814792558550834,2.5983513697236775,1.208573212392416,15.043130818102291,15.043130818102291,greedy,1.208573212392416,0.0,hard_fault_cluster,,False
6,N3644,control0,0.7473889589309692,1.328312922567129,2.7424011588096615,0.0742345480620861,0.8634033996686339,1.3134117091567734,-0.14901213410355574,0.1,0.7473889589309692,0.3026055097579956,0.9084956586360932,2.3785519182682036,0.003026055097579956,0.39635252952575684,0.020910421386361122,0.6525331139564514,-1.468363881111145,-0.23999254405498505,-0.14245739579200745,-0.33752769231796265,0.020910421386361122,-0.7126490285992624,0.04656650125980377,0.1306355595588684,0.025381986051797867,30546.37890625,13047.17578125,17499.203125,30307.24609375,12886.3076171875,17420.9375,0.007828515954315662,0.01232973113656044,0.004472524859011173,0.7828515954315662,4.980166057124734,0.7510677897930145,4.737529108766466,0.7258669877052307,1.230045321583748,2.622940631844103,1.3134117091567734,16.356542527259066,16.356542527259066,greedy,1.3134117091567734,0.0,hard_fault_cluster,,False
7,N3722,control0,0.5422580242156982,0.8817681844905019,2.288120067119598,0.16175424430519342,0.5731493199188262,0.8892840851219214,0.0751590063141949,0.1,0.5422580242156982,0.2954639196395874,0.8156868916004896,2.2766840577125547,0.002954639196395874,0.41025403141975403,0.023558245971798897,0.7273529171943665,-1.2272950410842896,-0.2283720225095749,-0.15012747049331665,-0.30661657452583313,0.023558245971798897,0.23366631180047986,0.04523304104804993,0.13322456181049347,0.02445528283715248,30307.412109375,12886.490234375,17420.921875,30283.52734375,12844.5517578125,17438.9765625,0.0007880832999944687,0.0032544529531151056,-0.0010363796027377248,0.07880832999944687,4.842326270416379,0.8209156611561774,4.603059646207839,0.8219143548607826,0.8067080244421959,2.3732356652989983,0.8892840851219214,17.245826612380988,17.245826612380988,greedy,0.8892840851219214,0.0,hard_fault_cluster,,False
8,N557,control1,0.5727113485336304,1.2183499659225345,1.0107852876186372,0.11386429067701101,0.7919274778496475,1.2018471400289503,-0.16502825893584133,0.1,0.5727113485336304,0.23313270509243011,0.6615142417326569,0.46432382762432095,0.002331327050924301,0.41171130537986755,0.024183565750718117,0.6507164835929871,-1.4528511762619019,-0.18253984302282333,-0.16846835613250732,-0.19661132991313934,0.024183565750718117,0.1311328412592411,0.043370284140110016,0.1310029774904251,0.022977836430072784,30287.8828125,12845.16015625,17442.72265625,30182.11328125,12765.6064453125,17416.5078125,0.0034921402111649513,0.006193283013999462,0.001502910046838224,0.34921402111649513,4.59434468485415,0.8574478742480278,4.401357481721789,0.8574478742480278,0.943086962401867,0.8249446628987789,1.2018471400289503,18.447673752409937,18.447673752409937,greedy,1.2018471400289503,0.0,hard_fault_cluster,,False
9,N5143,observe,0.30564072728157043,1.2014201977849006,1.1288730144500732,0.4156756874918937,0.7809231285601854,1.3014201977849007,1.0,0.1,0.30564072728157043,0.22377236187458038,1.368217312991619,1.6835402250289917,0.0022377236187458038,0.42192283272743225,0.028102783486247063,0.7551063895225525,-0.9697144031524658,-0.18003857880830765,-0.09974227845668793,-0.26033487915992737,0.028102783486247063,1.5300832653045655,0.041705213487148285,0.13014136254787445,0.021394256502389908,30176.365234375,12763.97265625,17412.392578125,30225.88671875,12783.2138671875,17442.671875,-0.0016410686075687408,-0.001507462584413588,-0.0017389509594067931,-0.16410686075687408,4.422396494075656,1.0573366177082062,4.233490135055035,1.011513878107071,0.894521152973175,1.601353934109211,1.3014201977849007,19.749093950194837,19.749093950194837,greedy,1.3014201977849007,0.0,hard_fault_cluster,,False
10,N508,control1,0.35783615708351135,1.4059808963537215,1.2391101241111755,0.14602140367031097,0.913887582629919,1.4205314911122917,0.14550594758570204,0.1,0.35783615708351135,0.22049976885318756,1.1030980035662652,0.903172469139099,0.002204997688531876,0.4227035343647003,0.02563711814582348,0.7453938126564026,-1.0554389953613281,-0.22808298468589783,-0.2433311641216278,-0.21283480525016785,0.02563711814582348,-0.22994526773691176,0.040908850729465485,0.1272605061531067,0.020709332078695297,30229.990234375,12780.271484375,17449.71875,30144.576171875,12743.693359375,17400.8828125,0.002825474366545677,0.0028620772063732147,0.0027986662462353706,0.2825474366545677,4.3370219599455595,0.8153003126382827,4.152419294696301,0.801189050078392,1.2191298350691797,1.0810276427119971,1.4205314911122917,21.16962544130713,21.16962544130713,greedy,1.4205314911122917,0.0,hard_fault_cluster,,False
