circuit	benchmark_id	budget	allowlist_nodes	plan_nodes	legal_plan_nodes	legal_ratio_pct	baseline_tc_pct	filtered_final_tc_pct	filtered_delta_tc_pp	unfiltered_final_tc_pct	change_vs_unfiltered_pp	deeptpi_final_tc_pct	gap_vs_deeptpi_pp	beats_deeptpi	plan_elapsed_sec	eval_elapsed_sec	plan_csv	eval_dir
b15_C	iscas99__b15_1	278	7918	278	278	100.0	81.764	94.49	12.726000000000004	90.656	3.833999999999989	93.2	1.289999999999992	True	141.35	6.88	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b15_C/plans/iscas99__b15_1.csv	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b15_C/evals/final
b20_C	iscas99__b20	616	19175	616	616	100.0	90.757	94.773	4.015999999999986	97.087	-2.314000000000007	95.02	-0.2469999999999999	False	450.64	11.42	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b20_C/plans/iscas99__b20.csv	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b20_C/evals/final
b21_C	iscas99__b21	628	19520	628	628	100.0	89.682	95.039	5.357000000000001	96.379	-1.3400000000000034	94.51	0.5289999999999964	True	489.2	10.56	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b21_C/plans/iscas99__b21.csv	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b21_C/evals/final
b22_C	iscas99__b22	915	28412	915	915	100.0	92.13	95.86	3.73	97.187	-1.3269999999999982	95.59	0.269999999999996	True	1020.89	19.99	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b22_C/plans/iscas99__b22.csv	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b22_C/evals/final
b17_C	iscas99__b17	994	29334	994	994	100.0	85.623	91.71	6.086999999999987	89.869	1.840999999999994	91.67	0.03999999999999204	True	1226.07	73.77	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b17_C/plans/iscas99__b17.csv	autoresearch/loop-260720-0945/typed_winner_round13_refresh_five/b17_C/evals/final
