benchmark_id	state_id	candidate_strategy	score_field	k	oracle_top_m	candidate_count	oracle_action_recall	oracle_node_recall	regret	best_in_topk_delta_tc	oracle_best_delta_tc	top1_real_delta_tc	top1_regret	negative_top1
b15_C	initial	cached_stride	reward_pred	8	5	48	0.0	0.0	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	reward_pred	16	5	48	0.0	0.25	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	reward_pred	32	5	48	0.6	0.5	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	guarded_reward	8	5	48	0.0	0.0	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	guarded_reward	16	5	48	0.0	0.25	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	guarded_reward	32	5	48	0.6	0.75	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	hard_reduction_total_pred	8	5	48	0.0	0.0	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	hard_reduction_total_pred	16	5	48	0.0	0.25	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	hard_reduction_total_pred	32	5	48	0.6	0.5	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	hybrid_pred	8	5	48	0.0	0.0	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	hybrid_pred	16	5	48	0.0	0.25	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_stride	hybrid_pred	32	5	48	0.6	0.5	0.0020700000000001273	0.030590000000000006	0.03266000000000013	0.030590000000000006	0.0020700000000001273	0
b15_C	initial	cached_hard_cone	reward_pred	8	5	48	0.4	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	reward_pred	16	5	48	1.0	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	reward_pred	32	5	48	1.0	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	guarded_reward	8	5	48	0.4	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	guarded_reward	16	5	48	1.0	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	guarded_reward	32	5	48	1.0	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	hard_reduction_total_pred	8	5	48	0.4	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	hard_reduction_total_pred	16	5	48	0.4	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	hard_reduction_total_pred	32	5	48	1.0	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	hybrid_pred	8	5	48	0.4	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	hybrid_pred	16	5	48	0.4	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	cached_hard_cone	hybrid_pred	32	5	48	1.0	1.0	0.0	0.030590000000000006	0.030590000000000006	0.030590000000000006	0.0	0
b15_C	initial	hard_fault_recall_union	reward_pred	8	5	48	0.0	0.2	0.03791	0.03064000000000011	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	reward_pred	16	5	48	0.0	0.8	0.03787000000000007	0.03068000000000004	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	reward_pred	32	5	48	0.2	1.0	1.0000000000065512e-05	0.06854000000000005	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	guarded_reward	8	5	48	0.0	0.4	0.03791	0.03064000000000011	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	guarded_reward	16	5	48	0.0	0.8	0.03787000000000007	0.03068000000000004	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	guarded_reward	32	5	48	0.2	1.0	1.0000000000065512e-05	0.06854000000000005	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	hard_reduction_total_pred	8	5	48	0.0	0.2	0.03787000000000007	0.03068000000000004	0.06855000000000011	0.03064000000000011	0.03791	0
b15_C	initial	hard_fault_recall_union	hard_reduction_total_pred	16	5	48	0.0	0.8	0.03787000000000007	0.03068000000000004	0.06855000000000011	0.03064000000000011	0.03791	0
