epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.6311580927371979,0.10395186148583889,0.017407381822355093,9.593403329927242e-05,0.7115907033383846,0.02676544260652736,0.03001436857036606,1.1296852843364085,1.1296852843364085,0.0,0.017443783599471543,1.0,500.0,0.7740009059198201,0.060867861946462654,0.007604995127621805,1.7588853797434467e-05,0.9990727815311402,0.011310773552395403,0.015424360470888132,0.0428554088394707,0.0428554088394707,0.0,0.05671665022964589,1.0,256.0
2,1,0.4756581593453884,0.08620513398945331,0.007064209135249257,7.199037686586963e-05,0.5291825077012181,0.018972879060078413,0.023353991942083666,1.327106186446646,1.327106186446646,0.0,0.05028181350203522,1.0,500.0,0.7189093922497705,0.07387594770989381,0.004615264588210266,2.312284746608384e-05,0.9037000616081059,0.01536552952893544,0.014111465373844112,0.04524653736984874,0.04524653736984874,0.0,0.0576517683948623,1.0,256.0
3,1,0.41411442832648754,0.08230423507839442,0.004983677015639842,2.5408995838006378e-05,0.4486094228178263,0.013166722453199328,0.025301592211973912,1.14016461954711,1.14016461954711,0.0,0.06329470174657763,1.0,500.0,0.7592761549167335,0.07732366531854495,0.004736062463052804,1.87002701181882e-05,0.9535795657429844,0.023755076734232716,0.01464429078350804,0.04662015903750216,0.04662015903750216,0.0,0.06781405609217472,1.0,256.0
4,1,0.37454398404061795,0.08046957490593196,0.00448888100264594,1.6176015075870964e-05,0.39705121356621387,0.011087710557621904,0.02334345554958418,1.4416253385954079,1.4416253385954079,0.0,0.06247683697267712,1.0,500.0,0.8373541778419167,0.07586922877817415,0.004239775944370194,5.958993501309351e-06,1.0710724568925798,0.012579414764331887,0.014193356901444076,0.06110656778741941,0.06110656778741941,0.0,0.03632281940372195,1.0,256.0
