circuit	benchmark_id	budget	allowlist_nodes	plan_nodes	legal_plan_nodes	legal_ratio_pct	baseline_tc_pct	filtered_final_tc_pct	filtered_delta_tc_pp	unfiltered_final_tc_pct	change_vs_unfiltered_pp	deeptpi_final_tc_pct	gap_vs_deeptpi_pp	beats_deeptpi	plan_elapsed_sec	eval_elapsed_sec	plan_csv	eval_dir
b15_C	iscas99__b15_1	278	7918	278	278	100.0	81.764	94.184	12.420000000000009	90.656	3.5279999999999916	93.2	0.9839999999999947	True	166.428	6.849	autoresearch/loop-260720-0945/typed_winner_round4_five/b15_C/plans/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round4_five/b15_C/evals/iscas99__b15_1__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b20_C	iscas99__b20	616	19175	616	616	100.0	90.757	95.746	4.988999999999988	97.087	-1.3410000000000082	95.02	0.7259999999999991	True	592.57	10.261	autoresearch/loop-260720-0945/typed_winner_round4_five/b20_C/plans/iscas99__b20__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round4_five/b20_C/evals/iscas99__b20__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b21_C	iscas99__b21	628	19520	628	628	100.0	89.682	95.287	5.605000000000004	96.379	-1.0919999999999987	94.51	0.777000000000001	True	584.845	10.901	autoresearch/loop-260720-0945/typed_winner_round4_five/b21_C/plans/iscas99__b21__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round4_five/b21_C/evals/iscas99__b21__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b22_C	iscas99__b22	915	28412	915	915	100.0	92.13	94.883	2.7529999999999943	97.187	-2.304000000000002	95.59	-0.7070000000000078	False	1139.744	14.942	autoresearch/loop-260720-0945/typed_winner_round4_five/b22_C/plans/iscas99__b22__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round4_five/b22_C/evals/iscas99__b22__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b17_C	iscas99__b17	994	29334	994	994	100.0	85.623	91.201	5.577999999999994	89.869	1.3319999999999936	91.67	-0.4690000000000083	False	1538.262	60.928	autoresearch/loop-260720-0945/typed_winner_round4_five/b17_C/plans/iscas99__b17__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/loop-260720-0945/typed_winner_round4_five/b17_C/evals/iscas99__b17__greedy__cumulative__q_typed_residual_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
