epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.4153268935680389,0.0804389654621482,0.014585171835962684,0.00010759627061634092,0.44262622022628784,0.02686114876740612,0.03007719635005742,1.106489588181326,1.106489588181326,0.0,0.015252635324387453,1.0,500.0,0.5428347528213635,0.04796759324381128,0.004438159721757984,2.6748701813517073e-05,0.6917442879639566,0.014351180459925672,0.01396788733403298,0.05937386301775405,0.05937386301775405,0.0,0.0008938550755388519,1.0,256.0
2,1,0.3304120339602232,0.07542058585584163,0.0053533693091012535,4.41493256148533e-05,0.34114391639269886,0.018657593889627604,0.023270038706381457,1.293603480115853,1.293603480115853,0.0,0.037921094948482274,1.0,500.0,0.4919865120900795,0.06146586965769529,0.00355730237060925,2.0945552606121964e-05,0.5971876030089334,0.013103363180562155,0.01878811148708337,0.06064722496375907,0.06064722496375907,0.0,0.0025174944159971346,1.0,256.0
3,1,0.29612006060779095,0.08032291973382234,0.004581827925518155,2.1076329325296684e-05,0.2850637381542474,0.012540685386047698,0.025402445842922134,1.1047339762861048,1.1047339762861048,0.0,0.06076136369584401,1.0,500.0,0.6793867507949471,0.06490574944473337,0.004083892564267444,1.0576006999940546e-05,0.8617878358345479,0.022959081863518804,0.013776993030049312,0.06987375561948284,0.06987375561948284,0.0,0.023947221121488838,1.0,256.0
4,1,0.27882885268330576,0.07894927553832531,0.004062726320931688,1.0655628410859208e-05,0.2639769869353622,0.01080588726955466,0.023961080081056935,1.397276956045314,1.397276956045314,0.0,0.05415556288064272,1.0,500.0,0.9352396179456264,0.06467089553188998,0.0027941490234297817,5.639693583248118e-06,1.230650118086487,0.007849789379179128,0.013859820479183327,0.09378801301045314,0.09378801301045314,0.0,0.014694540870550554,1.0,256.0
