dataset	group	x	y	n	x_mean	y_mean	pearson	spearman	x_min	x_max	y_min	y_max
main_labels_100k	subckt_0266	undetected_fault_count	test_coverage	1261	51.045202220459956	0.9403192228390166	-0.9994656852825576	-0.991376021491327	11	66	0.92272	0.98724
main_labels_100k	subckt_0266	undetected_fault_count	fault_coverage	1261	51.045202220459956	0.9403192228390166	-0.9994656852825576	-0.991376021491327	11	66	0.92272	0.98724
main_labels_100k	subckt_0266	undetected_fault_count	delta_test_coverage	1261	51.045202220459956	0.005329222839016661	-0.999465685282557	-0.991376021491327	11	66	-0.0122699999999998	0.05225
main_labels_100k	subckt_0266	undetected_fault_count	delta_fault_coverage	1261	51.045202220459956	0.005329222839016661	-0.999465685282557	-0.991376021491327	11	66	-0.0122699999999998	0.05225
main_labels_100k	subckt_0266	undetected_fault_count	baseline_test_coverage	1261	51.045202220459956	0.9349899999999997	-2.712794896136107e-16		11	66	0.93499	0.93499
main_labels_100k	subckt_0278	undetected_fault_count	test_coverage	566	3.1431095406360425	0.9873917137809188	-0.9927286801253309	-0.6479623278482203	2	5	0.97967	0.99225
main_labels_100k	subckt_0278	undetected_fault_count	fault_coverage	566	3.1431095406360425	0.9873917137809188	-0.9927286801253309	-0.6479623278482203	2	5	0.97967	0.99225
main_labels_100k	subckt_0278	undetected_fault_count	delta_test_coverage	566	3.1431095406360425	-0.00010828621908133342	-0.992728680125331	-0.6479623278482203	2	5	-0.00783	0.0047499999999999
main_labels_100k	subckt_0278	undetected_fault_count	delta_fault_coverage	566	3.1431095406360425	-0.00010828621908133342	-0.992728680125331	-0.6479623278482203	2	5	-0.00783	0.0047499999999999
main_labels_100k	subckt_0278	undetected_fault_count	baseline_test_coverage	566	3.1431095406360425	0.9874999999999999	-7.748753181760496e-16		2	5	0.9875	0.9875
main_labels_100k	subckt_0279	undetected_fault_count	test_coverage	946	309.00422832980973	0.5646058562367865	-0.9764362619963949	-0.9390626595889937	254	324	0.54494	0.6462399999999999
main_labels_100k	subckt_0279	undetected_fault_count	fault_coverage	946	309.00422832980973	0.5646058562367865	-0.9764362619963949	-0.9390626595889937	254	324	0.54494	0.6462399999999999
main_labels_100k	subckt_0279	undetected_fault_count	delta_test_coverage	946	309.00422832980973	0.01889585623678639	-0.9764362619963939	-0.9390626595889937	254	324	-0.00077	0.1005299999999999
main_labels_100k	subckt_0279	undetected_fault_count	delta_fault_coverage	946	309.00422832980973	0.01889585623678639	-0.9764362619963939	-0.9390626595889937	254	324	-0.00077	0.1005299999999999
main_labels_100k	subckt_0279	undetected_fault_count	baseline_test_coverage	946	309.00422832980973	0.5457099999999999	-9.888010760330493e-16		254	324	0.54571	0.54571
main_labels_100k	subckt_0281	undetected_fault_count	test_coverage	966	73.05900621118012	0.8716815838509316	-0.9986128296632688	-0.9958356171901813	24	93	0.8379800000000001	0.95862
main_labels_100k	subckt_0281	undetected_fault_count	fault_coverage	966	73.05900621118012	0.8716815838509316	-0.9986128296632688	-0.9958356171901813	24	93	0.8379800000000001	0.95862
main_labels_100k	subckt_0281	undetected_fault_count	delta_test_coverage	966	73.05900621118012	0.02168158385093166	-0.9986128296632697	-0.9958356171901813	24	93	-0.0120199999999999	0.1086199999999999
main_labels_100k	subckt_0281	undetected_fault_count	delta_fault_coverage	966	73.05900621118012	0.02168158385093166	-0.9986128296632697	-0.9958356171901813	24	93	-0.0120199999999999	0.1086199999999999
main_labels_100k	subckt_0281	undetected_fault_count	baseline_test_coverage	966	73.05900621118012	0.8499999999999996	3.44066034107324e-16		24	93	0.85	0.85
main_labels_100k	subckt_0283	undetected_fault_count	test_coverage	771	19.929961089494164	0.9469224513618676	-0.9907476267563833	-0.7507586143415901	9	24	0.93717	0.97644
main_labels_100k	subckt_0283	undetected_fault_count	fault_coverage	771	19.929961089494164	0.9469224513618676	-0.9907476267563833	-0.7507586143415901	9	24	0.93717	0.97644
main_labels_100k	subckt_0283	undetected_fault_count	delta_test_coverage	771	19.929961089494164	0.0015624513618676735	-0.9907476267563834	-0.7507586143415901	9	24	-0.00819	0.0310800000000001
main_labels_100k	subckt_0283	undetected_fault_count	delta_fault_coverage	771	19.929961089494164	0.0015624513618676735	-0.9907476267563834	-0.7507586143415901	9	24	-0.00819	0.0310800000000001
main_labels_100k	subckt_0283	undetected_fault_count	baseline_test_coverage	771	19.929961089494164	0.9453600000000003	6.486943096757902e-16		9	24	0.94536	0.94536
main_labels_100k	subckt_0288	undetected_fault_count	test_coverage	1141	213.1262050832603	0.6467679754601227	-0.9950186045109874	-0.9846944740817632	133	238	0.6059599999999999	0.78268
main_labels_100k	subckt_0288	undetected_fault_count	fault_coverage	1141	213.1262050832603	0.6467679754601227	-0.9950186045109874	-0.9846944740817632	133	238	0.6059599999999999	0.78268
main_labels_100k	subckt_0288	undetected_fault_count	delta_test_coverage	1141	213.1262050832603	0.018817975460122677	-0.9950186045109878	-0.9846944740817632	133	238	-0.02199	0.15473
main_labels_100k	subckt_0288	undetected_fault_count	delta_fault_coverage	1141	213.1262050832603	0.018817975460122677	-0.9950186045109878	-0.9846944740817632	133	238	-0.02199	0.15473
main_labels_100k	subckt_0288	undetected_fault_count	baseline_test_coverage	1141	213.1262050832603	0.6279500000000001	-5.914523226838652e-16		133	238	0.62795	0.62795
main_labels_100k	subckt_0289	undetected_fault_count	test_coverage	1306	33.00689127105666	0.9602167534456355	-0.9401032748625524	-0.6725022152572727	31	37	0.95531	0.96301
main_labels_100k	subckt_0289	undetected_fault_count	fault_coverage	1306	33.00689127105666	0.9602167534456355	-0.9401032748625524	-0.6725022152572727	31	37	0.95531	0.96301
main_labels_100k	subckt_0289	undetected_fault_count	delta_test_coverage	1306	33.00689127105666	0.00045675344563556237	-0.9401032748625561	-0.6725022152572727	31	37	-0.0044499999999998	0.00325
main_labels_100k	subckt_0289	undetected_fault_count	delta_fault_coverage	1306	33.00689127105666	0.00045675344563556237	-0.9401032748625561	-0.6725022152572727	31	37	-0.0044499999999998	0.00325
main_labels_100k	subckt_0289	undetected_fault_count	baseline_test_coverage	1306	33.00689127105666	0.95976			31	37	0.95976	0.95976
main_labels_100k	subckt_0292	undetected_fault_count	test_coverage	1346	22.942793462109954	0.9732482838038633	-0.9806114148683283	-0.7459627041619574	20	26	0.96963	0.97674
main_labels_100k	subckt_0292	undetected_fault_count	fault_coverage	1346	22.942793462109954	0.9732482838038633	-0.9806114148683283	-0.7459627041619574	20	26	0.96963	0.97674
main_labels_100k	subckt_0292	undetected_fault_count	delta_test_coverage	1346	22.942793462109954	0.00036828380386327755	-0.9806114148683319	-0.7459627041619574	20	26	-0.0032499999999999	0.00386
main_labels_100k	subckt_0292	undetected_fault_count	delta_fault_coverage	1346	22.942793462109954	0.00036828380386327755	-0.9806114148683319	-0.7459627041619574	20	26	-0.0032499999999999	0.00386
main_labels_100k	subckt_0292	undetected_fault_count	baseline_test_coverage	1346	22.942793462109954	0.9728799999999999	2.343335599228301e-15		20	26	0.97288	0.97288
main_labels_100k	subckt_0295	undetected_fault_count	test_coverage	886	18.548532731376977	0.9617983182844245	-0.9975472658393614	-0.5940780722861991	1	21	0.95661	0.99798
main_labels_100k	subckt_0295	undetected_fault_count	fault_coverage	886	18.548532731376977	0.9617983182844245	-0.9975472658393614	-0.5940780722861991	1	21	0.95661	0.99798
main_labels_100k	subckt_0295	undetected_fault_count	delta_test_coverage	886	18.548532731376977	0.0017183182844244054	-0.9975472658393623	-0.5940780722861991	1	21	-0.0034699999999999	0.0379
main_labels_100k	subckt_0295	undetected_fault_count	delta_fault_coverage	886	18.548532731376977	0.0017183182844244054	-0.9975472658393623	-0.5940780722861991	1	21	-0.0034699999999999	0.0379
main_labels_100k	subckt_0295	undetected_fault_count	baseline_test_coverage	886	18.548532731376977	0.9600799999999998	-1.0507075082493618e-15		1	21	0.96008	0.96008
main_labels_100k	subckt_0297	undetected_fault_count	test_coverage	516	48.2093023255814	0.7212783333333334	-0.9968393118840959	-0.9942332437257053	2	83	0.53371	0.98901
main_labels_100k	subckt_0297	undetected_fault_count	fault_coverage	516	48.2093023255814	0.7212783333333334	-0.9968393118840959	-0.9942332437257053	2	83	0.53371	0.98901
main_labels_100k	subckt_0297	undetected_fault_count	delta_test_coverage	516	48.2093023255814	0.11151833333333333	-0.9968393118840959	-0.9942332437257053	2	83	-0.0760499999999999	0.37925
main_labels_100k	subckt_0297	undetected_fault_count	delta_fault_coverage	516	48.2093023255814	0.11151833333333333	-0.9968393118840959	-0.9942332437257053	2	83	-0.0760499999999999	0.37925
main_labels_100k	subckt_0297	undetected_fault_count	baseline_test_coverage	516	48.2093023255814	0.60976			2	83	0.60976	0.60976
main_labels_100k	subckt_0298	undetected_fault_count	test_coverage	1241	16.916196615632554	0.9785803464947623	-0.9770335935641805	-0.6667158288002283	14	19	0.97595	0.98246
main_labels_100k	subckt_0298	undetected_fault_count	fault_coverage	1241	16.916196615632554	0.9785803464947623	-0.9770335935641805	-0.6667158288002283	14	19	0.97595	0.98246
main_labels_100k	subckt_0298	undetected_fault_count	delta_test_coverage	1241	16.916196615632554	0.00037034649476221386	-0.9770335935641762	-0.6667158288002283	14	19	-0.00226	0.0042499999999999
main_labels_100k	subckt_0298	undetected_fault_count	delta_fault_coverage	1241	16.916196615632554	0.00037034649476221386	-0.9770335935641762	-0.6667158288002283	14	19	-0.00226	0.0042499999999999
main_labels_100k	subckt_0298	undetected_fault_count	baseline_test_coverage	1241	16.916196615632554	0.9782099999999999	6.820529697175266e-16		14	19	0.97821	0.97821
main_labels_100k	subckt_0299	undetected_fault_count	test_coverage	681	36.036710719530106	0.8609140822320117	-0.997969901150891	-0.994542444423609	5	55	0.79008	0.98134
main_labels_100k	subckt_0299	undetected_fault_count	fault_coverage	681	36.036710719530106	0.8609140822320117	-0.997969901150891	-0.994542444423609	5	55	0.79008	0.98134
main_labels_100k	subckt_0299	undetected_fault_count	delta_test_coverage	681	36.036710719530106	0.020914082232011768	-0.9979699011508916	-0.994542444423609	5	55	-0.0499199999999999	0.14134
main_labels_100k	subckt_0299	undetected_fault_count	delta_fault_coverage	681	36.036710719530106	0.020914082232011768	-0.9979699011508916	-0.994542444423609	5	55	-0.0499199999999999	0.14134
main_labels_100k	subckt_0299	undetected_fault_count	baseline_test_coverage	681	36.036710719530106	0.84			5	55	0.84	0.84
main_labels_100k	subckt_0301	undetected_fault_count	test_coverage	786	14.983460559796438	0.9628523664122137	-0.9610357867148973	-0.6462286374422296	13	19	0.95297	0.96845
main_labels_100k	subckt_0301	undetected_fault_count	fault_coverage	786	14.983460559796438	0.9628523664122137	-0.9610357867148973	-0.6462286374422296	13	19	0.95297	0.96845
main_labels_100k	subckt_0301	undetected_fault_count	delta_test_coverage	786	14.983460559796438	0.0009223664122137729	-0.9610357867149	-0.6462286374422296	13	19	-0.0089599999999999	0.00652
main_labels_100k	subckt_0301	undetected_fault_count	delta_fault_coverage	786	14.983460559796438	0.0009223664122137729	-0.9610357867149	-0.6462286374422296	13	19	-0.0089599999999999	0.00652
main_labels_100k	subckt_0301	undetected_fault_count	baseline_test_coverage	786	14.983460559796438	0.9619300000000001	-1.4019995766954927e-17		13	19	0.96193	0.96193
main_labels_100k	subckt_0304	undetected_fault_count	test_coverage	421	1.6413301662707838	0.9861	-0.9985710903996537	-0.9912277242483994	0	7	0.94355	1.0
main_labels_100k	subckt_0304	undetected_fault_count	fault_coverage	421	1.6413301662707838	0.9861	-0.9985710903996537	-0.9912277242483994	0	7	0.94355	1.0
main_labels_100k	subckt_0304	undetected_fault_count	delta_test_coverage	421	1.6413301662707838	0.02245999999999991	-0.9985710903996496	-0.9912277242483994	0	7	-0.02009	0.0363599999999999
main_labels_100k	subckt_0304	undetected_fault_count	delta_fault_coverage	421	1.6413301662707838	0.02245999999999991	-0.9985710903996496	-0.9912277242483994	0	7	-0.02009	0.0363599999999999
main_labels_100k	subckt_0304	undetected_fault_count	baseline_test_coverage	421	1.6413301662707838	0.9636399999999999	4.7427475890547343e-17		0	7	0.96364	0.96364
main_labels_100k	subckt_0307	undetected_fault_count	test_coverage	946	13.186046511627907	0.9787903382663848	-0.9826828659967697	-0.6331783715726013	11	18	0.97125	0.98248
main_labels_100k	subckt_0307	undetected_fault_count	fault_coverage	946	13.186046511627907	0.9787903382663848	-0.9826828659967697	-0.6331783715726013	11	18	0.97125	0.98248
main_labels_100k	subckt_0307	undetected_fault_count	delta_test_coverage	946	13.186046511627907	3.0338266384664354e-05	-0.98268286599677	-0.6331783715726013	11	18	-0.0075100000000001	0.0037199999999999
main_labels_100k	subckt_0307	undetected_fault_count	delta_fault_coverage	946	13.186046511627907	3.0338266384664354e-05	-0.98268286599677	-0.6331783715726013	11	18	-0.0075100000000001	0.0037199999999999
main_labels_100k	subckt_0307	undetected_fault_count	baseline_test_coverage	946	13.186046511627907	0.9787599999999997	-5.8563846481573e-16		11	18	0.97876	0.97876
main_labels_100k	subckt_0309	undetected_fault_count	test_coverage	1561	29.04228058936579	0.9784796412556054	-0.9802378393512957	-0.6107343401670771	25	34	0.97489	0.98156
main_labels_100k	subckt_0309	undetected_fault_count	fault_coverage	1561	29.04228058936579	0.9784796412556054	-0.9802378393512957	-0.6107343401670771	25	34	0.97489	0.98156
main_labels_100k	subckt_0309	undetected_fault_count	delta_test_coverage	1561	29.04228058936579	0.00011964125560536447	-0.9802378393513032	-0.6107343401670771	25	34	-0.0034699999999999	0.0032
main_labels_100k	subckt_0309	undetected_fault_count	delta_fault_coverage	1561	29.04228058936579	0.00011964125560536447	-0.9802378393513032	-0.6107343401670771	25	34	-0.0034699999999999	0.0032
main_labels_100k	subckt_0309	undetected_fault_count	baseline_test_coverage	1561	29.04228058936579	0.9783600000000002	3.71843370704611e-16		25	34	0.97836	0.97836
main_labels_100k	subckt_0313	undetected_fault_count	test_coverage	471	2.9554140127388533	0.982458067940552	-0.9990827655241036	-0.9885099074745984	0	12	0.93103	1.0
main_labels_100k	subckt_0313	undetected_fault_count	fault_coverage	471	2.9554140127388533	0.982458067940552	-0.9990827655241036	-0.9885099074745984	0	12	0.93103	1.0
main_labels_100k	subckt_0313	undetected_fault_count	delta_test_coverage	471	2.9554140127388533	0.0012080679405520578	-0.9990827655241036	-0.9885099074745984	0	12	-0.05022	0.01875
main_labels_100k	subckt_0313	undetected_fault_count	delta_fault_coverage	471	2.9554140127388533	0.0012080679405520578	-0.9990827655241036	-0.9885099074745984	0	12	-0.05022	0.01875
main_labels_100k	subckt_0313	undetected_fault_count	baseline_test_coverage	471	2.9554140127388533	0.9812499999999998	9.499252021326508e-17		0	12	0.98125	0.98125
main_labels_100k	subckt_0315	undetected_fault_count	test_coverage	781	100.95646606914212	0.6631470166453266	-0.9661386981844895	-0.5629171307436238	31	111	0.63487	0.89935
main_labels_100k	subckt_0315	undetected_fault_count	fault_coverage	781	100.95646606914212	0.6631470166453266	-0.9661386981844895	-0.5629171307436238	31	111	0.63487	0.89935
main_labels_100k	subckt_0315	undetected_fault_count	delta_test_coverage	781	100.95646606914212	0.007977016645326537	-0.9661386981844896	-0.5629171307436238	31	111	-0.0202999999999998	0.24418
main_labels_100k	subckt_0315	undetected_fault_count	delta_fault_coverage	781	100.95646606914212	0.007977016645326537	-0.9661386981844896	-0.5629171307436238	31	111	-0.0202999999999998	0.24418
main_labels_100k	subckt_0315	undetected_fault_count	baseline_test_coverage	781	100.95646606914212	0.65517	-1.125976608610572e-16		31	111	0.6551699999999999	0.6551699999999999
main_labels_100k	subckt_0322	undetected_fault_count	test_coverage	1056	19.87121212121212	0.9669711458333333	-0.9813259249729667	-0.792541715509253	15	24	0.9604	0.97525
main_labels_100k	subckt_0322	undetected_fault_count	fault_coverage	1056	19.87121212121212	0.9669711458333333	-0.9813259249729667	-0.792541715509253	15	24	0.9604	0.97525
main_labels_100k	subckt_0322	undetected_fault_count	delta_test_coverage	1056	19.87121212121212	0.00075114583333335	-0.9813259249729673	-0.792541715509253	15	24	-0.0058199999999999	0.00903
main_labels_100k	subckt_0322	undetected_fault_count	delta_fault_coverage	1056	19.87121212121212	0.00075114583333335	-0.9813259249729673	-0.792541715509253	15	24	-0.0058199999999999	0.00903
main_labels_100k	subckt_0322	undetected_fault_count	baseline_test_coverage	1056	19.87121212121212	0.9662200000000001	-1.2961879079247793e-16		15	24	0.96622	0.96622
main_labels_100k	subckt_0324	undetected_fault_count	test_coverage	941	7.045696068012752	0.9854857492029755	-0.9889424827889789	-0.6009262531175839	5	9	0.9814	0.98988
main_labels_100k	subckt_0324	undetected_fault_count	fault_coverage	941	7.045696068012752	0.9854857492029755	-0.9889424827889789	-0.6009262531175839	5	9	0.9814	0.98988
main_labels_100k	subckt_0324	undetected_fault_count	delta_test_coverage	941	7.045696068012752	0.00019574920297552373	-0.9889424827889766	-0.6009262531175839	5	9	-0.0038899999999999	0.0045899999999999
main_labels_100k	subckt_0324	undetected_fault_count	delta_fault_coverage	941	7.045696068012752	0.00019574920297552373	-0.9889424827889766	-0.6009262531175839	5	9	-0.0038899999999999	0.0045899999999999
main_labels_100k	subckt_0324	undetected_fault_count	baseline_test_coverage	941	7.045696068012752	0.9852899999999997	-7.812934019362772e-16		5	9	0.98529	0.98529
main_labels_100k	subckt_0327	undetected_fault_count	test_coverage	636	12.023584905660377	0.9623443867924529	-0.9993310771725008	-0.9981900774862219	1	28	0.91358	0.99695
main_labels_100k	subckt_0327	undetected_fault_count	fault_coverage	636	12.023584905660377	0.9623443867924529	-0.9993310771725008	-0.9981900774862219	1	28	0.91358	0.99695
main_labels_100k	subckt_0327	undetected_fault_count	delta_test_coverage	636	12.023584905660377	0.017184386792452794	-0.9993310771725006	-0.9981900774862219	1	28	-0.0315799999999999	0.0517899999999998
main_labels_100k	subckt_0327	undetected_fault_count	delta_fault_coverage	636	12.023584905660377	0.017184386792452794	-0.9993310771725006	-0.9981900774862219	1	28	-0.0315799999999999	0.0517899999999998
main_labels_100k	subckt_0327	undetected_fault_count	baseline_test_coverage	636	12.023584905660377	0.9451599999999998	3.7354274607301876e-16		1	28	0.94516	0.94516
main_labels_100k	subckt_0334	undetected_fault_count	test_coverage	676	6.284023668639053	0.9798254142011834	-0.9953265848613877	-0.7839769754553483	1	10	0.96795	0.99684
main_labels_100k	subckt_0334	undetected_fault_count	fault_coverage	676	6.284023668639053	0.9798254142011834	-0.9953265848613877	-0.7839769754553483	1	10	0.96795	0.99684
main_labels_100k	subckt_0334	undetected_fault_count	delta_test_coverage	676	6.284023668639053	-0.00030458579881665774	-0.9953265848613838	-0.7839769754553483	1	10	-0.01218	0.0167099999999998
main_labels_100k	subckt_0334	undetected_fault_count	delta_fault_coverage	676	6.284023668639053	-0.00030458579881665774	-0.9953265848613838	-0.7839769754553483	1	10	-0.01218	0.0167099999999998
main_labels_100k	subckt_0334	undetected_fault_count	baseline_test_coverage	676	6.284023668639053	0.9801299999999997	4.1456418706947256e-16		1	10	0.98013	0.98013
main_labels_100k	subckt_0335	undetected_fault_count	test_coverage	426	36.04694835680751	0.7064299295774648	-0.9934664929273999	-0.9892451847566563	8	57	0.54386	0.9403
main_labels_100k	subckt_0335	undetected_fault_count	fault_coverage	426	36.04694835680751	0.7064299295774648	-0.9934664929273999	-0.9892451847566563	8	57	0.54386	0.9403
main_labels_100k	subckt_0335	undetected_fault_count	delta_test_coverage	426	36.04694835680751	0.16256992957746474	-0.9934664929273999	-0.9892451847566563	8	57	0.0	0.39644
main_labels_100k	subckt_0335	undetected_fault_count	delta_fault_coverage	426	36.04694835680751	0.16256992957746474	-0.9934664929273999	-0.9892451847566563	8	57	0.0	0.39644
main_labels_100k	subckt_0335	undetected_fault_count	baseline_test_coverage	426	36.04694835680751	0.5438600000000002	2.6385703716946566e-16		8	57	0.54386	0.54386
main_labels_100k	subckt_0338	undetected_fault_count	test_coverage	701	8.315263908701855	0.9791799001426534	-0.998834640532428	-0.9879630657323135	3	18	0.95522	0.99265
main_labels_100k	subckt_0338	undetected_fault_count	fault_coverage	701	8.315263908701855	0.9791799001426534	-0.998834640532428	-0.9879630657323135	3	18	0.95522	0.99265
main_labels_100k	subckt_0338	undetected_fault_count	delta_test_coverage	701	8.315263908701855	-0.002870099857346611	-0.9988346405324283	-0.9879630657323135	3	18	-0.0268299999999999	0.0106
main_labels_100k	subckt_0338	undetected_fault_count	delta_fault_coverage	701	8.315263908701855	-0.002870099857346611	-0.9988346405324283	-0.9879630657323135	3	18	-0.0268299999999999	0.0106
main_labels_100k	subckt_0338	undetected_fault_count	baseline_test_coverage	701	8.315263908701855	0.9820499999999999	9.669227819578437e-17		3	18	0.98205	0.98205
main_labels_100k	subckt_0347	undetected_fault_count	test_coverage	1221	22.97788697788698	0.9727654709254708	-0.9786719590539726	-0.7213114374535194	19	28	0.96706	0.97765
main_labels_100k	subckt_0347	undetected_fault_count	fault_coverage	1221	22.97788697788698	0.9727654709254708	-0.9786719590539726	-0.7213114374535194	19	28	0.96706	0.97765
main_labels_100k	subckt_0347	undetected_fault_count	delta_test_coverage	1221	22.97788697788698	0.00034547092547083155	-0.9786719590539665	-0.7213114374535194	19	28	-0.00536	0.0052299999999999
main_labels_100k	subckt_0347	undetected_fault_count	delta_fault_coverage	1221	22.97788697788698	0.00034547092547083155	-0.9786719590539665	-0.7213114374535194	19	28	-0.00536	0.0052299999999999
main_labels_100k	subckt_0347	undetected_fault_count	baseline_test_coverage	1221	22.97788697788698	0.9724199999999998	-1.3762236824856134e-15		19	28	0.97242	0.97242
main_labels_100k	subckt_0348	undetected_fault_count	test_coverage	646	10.13312693498452	0.9647622600619196	-0.9682687020966549	-0.726442166580349	9	14	0.95139	0.96959
main_labels_100k	subckt_0348	undetected_fault_count	fault_coverage	646	10.13312693498452	0.9647622600619196	-0.9682687020966549	-0.726442166580349	9	14	0.95139	0.96959
main_labels_100k	subckt_0348	undetected_fault_count	delta_test_coverage	646	10.13312693498452	0.0007322600619194181	-0.9682687020966526	-0.726442166580349	9	14	-0.01264	0.00556
main_labels_100k	subckt_0348	undetected_fault_count	delta_fault_coverage	646	10.13312693498452	0.0007322600619194181	-0.9682687020966526	-0.726442166580349	9	14	-0.01264	0.00556
main_labels_100k	subckt_0348	undetected_fault_count	baseline_test_coverage	646	10.13312693498452	0.9640299999999999	-9.299944646477118e-16		9	14	0.96403	0.96403
main_labels_100k	subckt_0350	undetected_fault_count	test_coverage	411	1.6569343065693432	0.9855113138686131	-0.9980769449974978	-0.9918074881740966	0	7	0.93966	1.0
main_labels_100k	subckt_0350	undetected_fault_count	fault_coverage	411	1.6569343065693432	0.9855113138686131	-0.9980769449974978	-0.9918074881740966	0	7	0.93966	1.0
main_labels_100k	subckt_0350	undetected_fault_count	delta_test_coverage	411	1.6569343065693432	0.004741313868613081	-0.9980769449974985	-0.9918074881740966	0	7	-0.04111	0.0192299999999999
main_labels_100k	subckt_0350	undetected_fault_count	delta_fault_coverage	411	1.6569343065693432	0.004741313868613081	-0.9980769449974985	-0.9918074881740966	0	7	-0.04111	0.0192299999999999
main_labels_100k	subckt_0350	undetected_fault_count	baseline_test_coverage	411	1.6569343065693432	0.9807699999999999	-1.2313581522615257e-16		0	7	0.98077	0.98077
main_labels_100k	subckt_0360	undetected_fault_count	test_coverage	1286	251.3926905132193	0.6924634370139968	-0.9936202467001148	-0.9085924403980011	174	267	0.67676	0.7883199999999999
main_labels_100k	subckt_0360	undetected_fault_count	fault_coverage	1286	251.3926905132193	0.6924634370139968	-0.9936202467001148	-0.9085924403980011	174	267	0.67676	0.7883199999999999
main_labels_100k	subckt_0360	undetected_fault_count	delta_test_coverage	1286	251.3926905132193	0.009293437013996915	-0.9936202467001144	-0.9085924403980011	174	267	-0.0064099999999999	0.1051499999999999
main_labels_100k	subckt_0360	undetected_fault_count	delta_fault_coverage	1286	251.3926905132193	0.009293437013996915	-0.9936202467001144	-0.9085924403980011	174	267	-0.0064099999999999	0.1051499999999999
main_labels_100k	subckt_0360	undetected_fault_count	baseline_test_coverage	1286	251.3926905132193	0.6831699999999998	-8.109710195540441e-16		174	267	0.6831699999999999	0.6831699999999999
main_labels_100k	subckt_0362	undetected_fault_count	test_coverage	576	52.53472222222222	0.8735943923611111	-0.995778953054894	-0.9922761164571892	25	68	0.8381000000000001	0.94076
main_labels_100k	subckt_0362	undetected_fault_count	fault_coverage	576	52.53472222222222	0.8735943923611111	-0.995778953054894	-0.9922761164571892	25	68	0.8381000000000001	0.94076
main_labels_100k	subckt_0362	undetected_fault_count	delta_test_coverage	576	52.53472222222222	0.0041343923611110904	-0.9957789530548947	-0.9922761164571892	25	68	-0.0313599999999999	0.0712999999999999
main_labels_100k	subckt_0362	undetected_fault_count	delta_fault_coverage	576	52.53472222222222	0.0041343923611110904	-0.9957789530548947	-0.9922761164571892	25	68	-0.0313599999999999	0.0712999999999999
main_labels_100k	subckt_0362	undetected_fault_count	baseline_test_coverage	576	52.53472222222222	0.86946			25	68	0.86946	0.86946
main_labels_100k	subckt_0364	undetected_fault_count	test_coverage	881	4.658342792281498	0.9907803972758229	-0.9995181998489322	-0.7129274733772183	0	8	0.98431	1.0
main_labels_100k	subckt_0364	undetected_fault_count	fault_coverage	881	4.658342792281498	0.9907803972758229	-0.9995181998489322	-0.7129274733772183	0	8	0.98431	1.0
main_labels_100k	subckt_0364	undetected_fault_count	delta_test_coverage	881	4.658342792281498	0.0008603972758228721	-0.9995181998489324	-0.7129274733772183	0	8	-0.00561	0.0100799999999999
main_labels_100k	subckt_0364	undetected_fault_count	delta_fault_coverage	881	4.658342792281498	0.0008603972758228721	-0.9995181998489324	-0.7129274733772183	0	8	-0.00561	0.0100799999999999
main_labels_100k	subckt_0364	undetected_fault_count	baseline_test_coverage	881	4.658342792281498	0.9899199999999997	1.850047806849323e-16		0	8	0.98992	0.98992
main_labels_100k	subckt_0369	undetected_fault_count	test_coverage	476	7.3088235294117645	0.9584038235294118	-0.977280691667802	-0.857663861446916	4	11	0.93605	0.97674
main_labels_100k	subckt_0369	undetected_fault_count	fault_coverage	476	7.3088235294117645	0.9584038235294118	-0.977280691667802	-0.857663861446916	4	11	0.93605	0.97674
main_labels_100k	subckt_0369	undetected_fault_count	delta_test_coverage	476	7.3088235294117645	0.00057382352941177	-0.9772806916678005	-0.857663861446916	4	11	-0.0217799999999999	0.01891
main_labels_100k	subckt_0369	undetected_fault_count	delta_fault_coverage	476	7.3088235294117645	0.00057382352941177	-0.9772806916678005	-0.857663861446916	4	11	-0.0217799999999999	0.01891
main_labels_100k	subckt_0369	undetected_fault_count	baseline_test_coverage	476	7.3088235294117645	0.9578299999999996	9.45058777854387e-16		4	11	0.95783	0.95783
main_labels_100k	subckt_0370	undetected_fault_count	test_coverage	576	198.31076388888889	0.3510408159722222	-0.8138391285222886	-0.6835199245202903	175	207	0.31908	0.4281
main_labels_100k	subckt_0370	undetected_fault_count	fault_coverage	576	198.31076388888889	0.3510408159722222	-0.8138391285222886	-0.6835199245202903	175	207	0.31908	0.4281
main_labels_100k	subckt_0370	undetected_fault_count	delta_test_coverage	576	198.31076388888889	0.023340815972222134	-0.8138391285222891	-0.6835199245202903	175	207	-0.00862	0.1003999999999999
main_labels_100k	subckt_0370	undetected_fault_count	delta_fault_coverage	576	198.31076388888889	0.023340815972222134	-0.8138391285222891	-0.6835199245202903	175	207	-0.00862	0.1003999999999999
main_labels_100k	subckt_0370	undetected_fault_count	baseline_test_coverage	576	198.31076388888889	0.32770000000000005	-7.795168804437752e-16		175	207	0.3277	0.3277
main_labels_100k	subckt_0371	undetected_fault_count	test_coverage	771	5.343709468223087	0.9855301686121919	-0.9998801895147311	-0.9981927988214595	0	20	0.94681	1.0
main_labels_100k	subckt_0371	undetected_fault_count	fault_coverage	771	5.343709468223087	0.9855301686121919	-0.9998801895147311	-0.9981927988214595	0	20	0.94681	1.0
