checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0266	prefix_0240	240	9	new_n16338::observe	observe	new_n28906::control1	control1	0	0	0	0.8439999999999892	0.09700000000000264	0.7869999999999933	0.6899999999999906	0	0.4371858854891681	0.6551724137931034	0.2
horizon_joint_late	typed_marginal_pred	subckt_0266	prefix_0255	255	9	new_n28906::control1	control1	new_n28906::control1	control1	1	1	1	0.0	0.7610000000000006	0.7610000000000006	0.0	0	0.9874208829065749	1.0	1.0
horizon_joint_late	typed_return_pred	subckt_0266	prefix_0255	255	9	__buf_split_64::observe	observe	new_n28906::control1	control1	0	0	0	0.7489999999999997	0.024999999999997247	0.7610000000000006	0.7360000000000033	0	-0.2700638312223111	0.3939393939393939	0.2857142857142857
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0266	prefix_0255	255	9	__aig_not_32166::observe	observe	new_n28906::control1	control1	0	0	0	0.7489999999999997	0.09299999999999864	0.7610000000000006	0.6680000000000019	0	0.5654461466217139	0.7575757575757576	0.7142857142857143
horizon_joint_late	typed_marginal_pred	subckt_0288	prefix_0144	144	9	U781::observe	observe	__buf_split_1279::observe	observe	0	1	0	0.09900000000000464	0.08000000000000229	0.17900000000000693	0.09900000000000464	0	0.8131657470098527	0.8620689655172413	0.3333333333333333
horizon_joint_late	typed_return_pred	subckt_0288	prefix_0144	144	9	GT_122_U9::observe	observe	__buf_split_1279::observe	observe	0	1	0	0.09900000000000464	0.08000000000000229	0.17900000000000693	0.09900000000000464	0	0.49839190945765166	0.7241379310344828	0.5
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0288	prefix_0144	144	9	__buf_split_1279::observe	observe	__buf_split_1279::observe	observe	1	1	1	0.0	0.17900000000000693	0.17900000000000693	0.0	0	0.7257285699120191	0.8620689655172413	0.6666666666666666
horizon_joint_late	typed_marginal_pred	subckt_0288	prefix_0176	176	9	__aig_not_358::observe	observe	U781::observe	observe	0	1	0	0.0	0.06699999999999484	0.06699999999999484	0.0	0	0.8944271909999159	1.0	1.0
horizon_joint_late	typed_return_pred	subckt_0288	prefix_0176	176	9	__aig_not_358::observe	observe	U781::observe	observe	0	1	0	0.0	0.06699999999999484	0.06699999999999484	0.0	0	0.6708203932499369	0.8260869565217391	0.5
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0288	prefix_0176	176	9	__aig_not_358::observe	observe	U781::observe	observe	0	1	0	0.0	0.06699999999999484	0.06699999999999484	0.0	0	0.8944271909999159	1.0	1.0
horizon_joint_late	typed_marginal_pred	subckt_0288	prefix_0208	208	9	SUB_103_U7::observe	observe	U781::observe	observe	0	1	0	0.0	0.05899999999999794	0.05899999999999794	0.0	0	0.8819620983110005	0.9615384615384616	1.0
horizon_joint_late	typed_return_pred	subckt_0288	prefix_0208	208	9	__aig_not_659::observe	observe	U781::observe	observe	0	1	0	0.0	0.05899999999999794	0.05899999999999794	0.0	0	0.6147008563985761	0.7692307692307693	1.0
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0288	prefix_0208	208	9	SUB_103_U7::observe	observe	U781::observe	observe	0	1	0	0.0	0.05899999999999794	0.05899999999999794	0.0	0	0.5612486080160912	0.7692307692307693	1.0
horizon_joint_late	typed_marginal_pred	subckt_0288	prefix_0240	240	9	__buf_split_755::observe	observe	U781::observe	observe	0	1	0	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.753659833515153	0.8518518518518519	0.5
horizon_joint_late	typed_return_pred	subckt_0288	prefix_0240	240	9	__aig_not_659::observe	observe	U781::observe	observe	0	1	0	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.6383942119187178	0.7777777777777778	0.25
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0288	prefix_0240	240	9	U781::observe	observe	U781::observe	observe	1	1	1	0.0	0.051000000000001044	0.051000000000001044	0.0	0	0.7093269021319086	0.8518518518518519	1.0
horizon_joint_late	typed_marginal_pred	subckt_0288	prefix_0255	255	9	__aig_not_659::observe	observe	__aig_not_659::observe	observe	1	1	1	0.0	0.048000000000003595	0.048000000000003595	0.0	0	0.5805273568162073	0.7241379310344828	0.4
horizon_joint_late	typed_return_pred	subckt_0288	prefix_0255	255	9	__aig_not_659::observe	observe	__aig_not_659::observe	observe	1	1	1	0.0	0.048000000000003595	0.048000000000003595	0.0	0	0.5631981819858727	0.7241379310344828	0.4
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0288	prefix_0255	255	9	__buf_split_799::observe	observe	__aig_not_659::observe	observe	0	1	0	0.0	0.048000000000003595	0.048000000000003595	0.0	0	0.2945959721156873	0.6551724137931034	0.8
horizon_joint_late	typed_marginal_pred	subckt_0309	prefix_0144	144	9	__aig_and_201::observe	observe	__aig_and_6::observe	observe	0	1	0	0.0	0.01500000000000945	0.01500000000000945	0.0	0	0.939858145324779	1.0	1.0
horizon_joint_late	typed_return_pred	subckt_0309	prefix_0144	144	9	__aig_and_6::observe	observe	__aig_and_6::observe	observe	1	1	1	0.0	0.01500000000000945	0.01500000000000945	0.0	0	0.691593729578611	0.7777777777777778	0.6666666666666666
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0309	prefix_0144	144	9	__aig_and_201::observe	observe	__aig_and_6::observe	observe	0	1	0	0.0	0.01500000000000945	0.01500000000000945	0.0	0	0.8955252139415347	0.9629629629629629	1.0
horizon_joint_late	typed_marginal_pred	subckt_0309	prefix_0176	176	9	2425::observe	observe	2425::observe	observe	1	1	1	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.7267220926874316	0.8695652173913043	0.5
horizon_joint_late	typed_return_pred	subckt_0309	prefix_0176	176	9	5278::observe	observe	2425::observe	observe	0	1	0	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.6149186938124421	0.782608695652174	0.0
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0309	prefix_0176	176	9	__buf_split_309::observe	observe	2425::observe	observe	0	1	0	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.4844813951249544	0.7391304347826086	0.5
horizon_joint_late	typed_marginal_pred	subckt_0309	prefix_0208	208	9	__buf_split_694::observe	observe	2425::observe	observe	0	1	0	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.7826237921249264	0.9130434782608695	0.5
horizon_joint_late	typed_return_pred	subckt_0309	prefix_0208	208	9	2425::observe	observe	2425::observe	observe	1	1	1	0.0	0.0160000000000049	0.0160000000000049	0.0	0	0.6708203932499369	0.8260869565217391	0.0
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0309	prefix_0208	208	9	__buf_split_1058::control1	control1	2425::observe	observe	0	0	0	0.0	-0.045000000000006146	0.0160000000000049	0.061000000000011045	1	0.018633899812498248	0.5217391304347826	0.5
horizon_joint_late	typed_marginal_pred	subckt_0309	prefix_0240	240	9	2425::observe	observe	2425::observe	observe	1	1	1	0.0	0.014999999999998348	0.014999999999998348	0.0	0	0.7826237921249264	0.9130434782608695	0.5
horizon_joint_late	typed_return_pred	subckt_0309	prefix_0240	240	9	__buf_split_1083::observe	observe	2425::observe	observe	0	1	0	0.0	0.014999999999998348	0.014999999999998348	0.0	0	0.6149186938124421	0.782608695652174	0.0
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0309	prefix_0240	240	9	2425::observe	observe	2425::observe	observe	1	1	1	0.0	0.014999999999998348	0.014999999999998348	0.0	0	0.8385254915624211	0.9565217391304348	1.0
horizon_joint_late	typed_marginal_pred	subckt_0309	prefix_0255	255	9	2425::observe	observe	__buf_split_1192::observe	observe	0	1	0	0.04900000000001015	0.014999999999998348	0.0640000000000085	0.04900000000001015	0	0.8532469179729294	0.92	0.5
horizon_joint_late	typed_return_pred	subckt_0309	prefix_0255	255	9	__buf_split_1192::observe	observe	__buf_split_1192::observe	observe	1	1	1	0.0	0.0640000000000085	0.0640000000000085	0.0	0	0.6330541649476573	0.8	0.5
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0309	prefix_0255	255	9	__buf_split_307::observe	observe	__buf_split_1192::observe	observe	0	1	0	0.04900000000001015	0.014999999999998348	0.0640000000000085	0.04900000000001015	0	0.7981987297166114	0.88	0.5
horizon_joint_late	typed_marginal_pred	subckt_0360	prefix_0144	144	9	SUB_103_U17::observe	observe	SUB_110_U7::observe	observe	0	1	0	0.0	0.06099999999998884	0.06099999999998884	0.0	0	0.6151857064768763	0.7586206896551724	0.6
horizon_joint_late	typed_return_pred	subckt_0360	prefix_0144	144	9	SUB_103_U17::observe	observe	SUB_110_U7::observe	observe	0	1	0	0.0	0.06099999999998884	0.06099999999998884	0.0	0	0.6585086435527127	0.7931034482758621	0.4
horizon_joint_late	typed_sa_reduction_total_pred	subckt_0360	prefix_0144	144	9	SUB_103_U17::observe	observe	SUB_110_U7::observe	observe	0	1	0	0.0	0.06099999999998884	0.06099999999998884	0.0	0	0.39857102109769454	0.6551724137931034	0.4
horizon_joint_late	typed_marginal_pred	subckt_0360	prefix_0176	176	9	__buf_split_802::observe	observe	__aig_and_384::observe	observe	0	1	0	0.0	0.055000000000005045	0.055000000000005045	0.0	0	0.6325148813072109	0.7586206896551724	0.75
horizon_joint_late	typed_return_pred	subckt_0360	prefix_0176	176	9	__aig_and_384::observe	observe	__aig_and_384::observe	observe	1	1	1	0.0	0.055000000000005045	0.055000000000005045	0.0	0	0.6758378183830472	0.7931034482758621	1.0
