epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_oracle_loss,train_oracle_rank_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,1.150908350944519,0.38019853830337524,0.12317570298910141,0.00136879354249686,1.2274751663208008,0.23865441977977753,0.264066606760025,0.9262994527816772,0.039754170924425125,0.1944887638092041,0.043999917805194855,0.043999917805194855,0.0,0.012423542328178883,1.0,0.03470907732844353,0.6941815614700317,83.0,1.0,0.05,1.0,1.0,1.3921622037887573,0.3722487986087799,0.18281404674053192,0.000899657781701535,1.8876012563705444,0.2051597535610199,0.29080209136009216,0.9882742166519165,0.009426578879356384,0.0007607112056575716,0.04766438528895378,0.04766438528895378,0.0,0.01730424538254738,1.0,1.0
