checkpoint_name	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	q_pred	score_pred	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
incumbent	b15_C	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control0	-0.10799500346183777	-0.10799500346183777	0.2648738622665405	0.0026487386226654052	0.2239551693201065	0.2239551693201065	-0.06434640288352966	-5.945811256766319	-6.3124330304563046	0.08932951092720032	8.932951092720032	0.3065981864929199	-0.12485502660274506	-0.016846859827637672	0.2818981111049652	0.0431177131831646	16170.095703125	14725.62890625
incumbent	b15_C	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control1	-0.08503639698028564	-0.08503639698028564	0.2781575322151184	0.002781575322151184	0.23377716541290283	0.23377716541290283	-0.05738550052046776	-5.226615354418755	-5.6105663776397705	0.060677509754896164	6.067750975489616	0.30893218517303467	-0.12495674192905426	-0.01501566730439663	0.23963691294193268	0.01773158274590969	16170.095703125	15188.9345703125
incumbent	b15_C	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__observe	-0.13234573602676392	-0.13234573602676392	0.24225468933582306	0.0024225468933582305	0.2053920328617096	0.2053920328617096	-0.06980307400226593	-6.53266067802906	-6.86839571967721	0.06364649534225464	6.364649534225464	0.30715036392211914	-0.12431550025939941	-0.019221032038331032	0.27637219429016113	0.012597473338246346	16170.095703125	15140.92578125
incumbent	b15_C	initial	cached_hard_cone	4	N16715	control0	N16715::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control0	-0.130357563495636	-0.130357563495636	0.24328021705150604	0.0024328021705150604	0.21200110018253326	0.21200110018253326	-0.06944181025028229	-6.4888997077941895	-6.830360695719719	0.08266454935073853	8.266454935073853	0.30527371168136597	-0.12313224375247955	-0.019473789259791374	0.2995040714740753	0.030606620013713837	16168.650390625	14832.076171875
incumbent	b15_C	initial	cached_hard_cone	5	N16715	control1	N16715::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control1	-0.10775938630104065	-0.10775938630104065	0.25845175981521606	0.0025845175981521608	0.221948504447937	0.221948504447937	-0.0628051608800888	-5.8001158237457275	-6.160416021943092	0.0617862343788147	6.17862343788147	0.3056510090827942	-0.12354980409145355	-0.017735609784722328	0.2633322775363922	0.013399908319115639	16168.650390625	15169.650390625
incumbent	b15_C	initial	cached_hard_cone	6	N16715	observe	N16715::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__observe	-0.136779323220253	-0.136779323220253	0.23834869265556335	0.0023834869265556336	0.20624826848506927	0.20624826848506927	-0.06915713846683502	-6.47111688554287	-6.804564606398344	0.059448327869176865	5.9448327869176865	0.30702632665634155	-0.12397338449954987	-0.01948227919638157	0.2958042323589325	0.0027049679774791002	16168.650390625	15207.451171875
incumbent	b15_C	initial	cached_hard_cone	7	__buf_split_3	control0	__buf_split_3::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control0	-0.10799501836299896	-0.10799501836299896	0.2648738622665405	0.0026487386226654052	0.22395512461662292	0.22395512461662292	-0.06434641778469086	-5.945812791585922	-6.312434531748295	0.08932968974113464	8.932968974113464	0.3065981864929199	-0.12485502660274506	-0.01684684492647648	0.28189921379089355	0.0431177094578743	16170.0966796875	14725.626953125
incumbent	b15_C	initial	cached_hard_cone	8	__buf_split_3	control1	__buf_split_3::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control1	-0.08503644168376923	-0.08503644168376923	0.2781575322151184	0.002781575322151184	0.23377719521522522	0.23377719521522522	-0.057385507971048355	-5.226616069674492	-5.61056711524725	0.06067768856883049	6.067768856883049	0.30893218517303467	-0.12495672702789307	-0.015015652403235435	0.23963817954063416	0.017731506377458572	16170.0966796875	15188.9326171875
incumbent	b15_C	initial	cached_hard_cone	9	__buf_split_3	observe	__buf_split_3::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__observe	-0.13234572112560272	-0.13234572112560272	0.24225468933582306	0.0024225468933582305	0.2053920030593872	0.2053920030593872	-0.06980307400226593	-6.532660707831383	-6.8683957271277905	0.06364685297012329	6.364685297012329	0.30715036392211914	-0.12431548535823822	-0.019221032038331032	0.27637356519699097	0.01259762141853571	16170.0966796875	15140.9208984375
incumbent	b15_C	initial	cached_hard_cone	10	N16717	control0	N16717::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control0	-0.12993179261684418	-0.12993179261684418	0.24339188635349274	0.0024339188635349274	0.21170416474342346	0.21170416474342346	-0.06945709884166718	-6.490613833069801	-6.8319358713924885	0.08232004940509796	8.232004940509796	0.3052206039428711	-0.12317453324794769	-0.019513415172696114	0.2983400523662567	0.030459418892860413	16168.671875	14837.666015625
incumbent	b15_C	initial	cached_hard_cone	11	N16717	control1	N16717::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control1	-0.10709035396575928	-0.10709035396575928	0.2585539221763611	0.002585539221763611	0.22179724276065826	0.22179724276065826	-0.06283418834209442	-5.803067669272423	-6.163331042975187	0.06117081269621849	6.117081269621849	0.3056153655052185	-0.12358315289020538	-0.01776072196662426	0.26149624586105347	0.013078025542199612	16168.671875	15179.62109375
incumbent	b15_C	initial	cached_hard_cone	12	N16717	observe	N16717::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__observe	-0.13613905012607574	-0.13613905012607574	0.23850293457508087	0.0023850293457508085	0.20602314174175262	0.20602314174175262	-0.06920754909515381	-6.476228833198547	-6.8096233904361725	0.05930117890238762	5.930117890238762	0.3069033622741699	-0.12395913898944855	-0.01946876384317875	0.2943630814552307	0.0028690616600215435	16168.671875	15209.8505859375
incumbent	b15_C	initial	cached_hard_cone	13	__buf_split_5	control0	__buf_split_5::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control0	-0.10799503326416016	-0.10799503326416016	0.2648738622665405	0.0026487386226654052	0.2239551544189453	0.2239551544189453	-0.06434640288352966	-5.9458112716674805	-6.312433034181595	0.08932963758707047	8.932963758707047	0.3065982460975647	-0.12485502660274506	-0.01684684492647648	0.28189921379089355	0.04311763495206833	16170.095703125	14725.626953125
incumbent	b15_C	initial	cached_hard_cone	14	__buf_split_5	control1	__buf_split_5::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control1	-0.08503644168376923	-0.08503644168376923	0.27815747261047363	0.0027815747261047364	0.23377716541290283	0.23377716541290283	-0.057385507971048355	-5.226616159081459	-5.610567137598991	0.060677628964185715	6.0677628964185715	0.30893224477767944	-0.12495672702789307	-0.015015659853816032	0.23963825404644012	0.017731431871652603	16170.095703125	15188.9326171875
incumbent	b15_C	initial	cached_hard_cone	15	__buf_split_5	observe	__buf_split_5::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__observe	-0.13234570622444153	-0.13234570622444153	0.24225468933582306	0.0024225468933582305	0.2053920030593872	0.2053920030593872	-0.06980305910110474	-6.532659217715263	-6.868394237011671	0.06364680081605911	6.364680081605911	0.30715036392211914	-0.12431550025939941	-0.01922103576362133	0.27637356519699097	0.012597547844052315	16170.095703125	15140.9208984375
incumbent	b15_C	initial	cached_hard_cone	16	N16719	control0	N16719::control0	ok	0.030510000000000037	0.030510000000000037	0	0.84815	0.84815	3526	3526		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__control0	-0.1299317479133606	-0.1299317479133606	0.24339188635349274	0.0024339188635349274	0.21170413494110107	0.21170413494110107	-0.06945711374282837	-6.490615352988243	-6.8319373689591885	0.08232004940509796	8.232004940509796	0.3052205443382263	-0.1231745183467865	-0.019513415172696114	0.2983400523662567	0.030459418892860413	16168.671875	14837.666015625
