checkpoint	score_field	groups	top1_accuracy	type_accuracy	within_best_type_top1_accuracy	mean_within_best_type_regret_pp	mean_selected_delta_tc_pp	mean_top1_regret_pp	negative_top1_rate	mean_spearman	mean_pairwise_accuracy	mean_same_type_pairwise_accuracy	selected_control0	selected_control1	selected_observe
round8_incumbent	typed_marginal_pred	30	0.13333333333333333	0.8333333333333334	0.23333333333333334	0.06743333333333434	0.048033333333333074	0.1508000000000002	0.0	0.6835610074417814	0.8116306078678281	0.5530555555555555	0	0	30
round8_incumbent	typed_return_pred	30	0.26666666666666666	0.8333333333333334	0.3	0.12829999999999972	0.05389999999999969	0.1449333333333336	0.03333333333333333	0.5167326054374207	0.7389131543567741	0.4390079365079365	1	0	29
return_within_lr2e4	typed_marginal_pred	30	0.13333333333333333	0.8333333333333334	0.23333333333333334	0.06743333333333434	0.048033333333333074	0.1508000000000002	0.0	0.6835610074417814	0.8116306078678281	0.5530555555555555	0	0	30
return_within_lr2e4	typed_return_pred	30	0.3333333333333333	0.8333333333333334	0.36666666666666664	0.12856666666666627	0.056699999999999896	0.14213333333333336	0.0	0.5727896160460481	0.7761454053276077	0.4926587301587302	0	0	30
return_within_lr5e4	typed_marginal_pred	30	0.13333333333333333	0.8333333333333334	0.23333333333333334	0.06743333333333434	0.048033333333333074	0.1508000000000002	0.0	0.6835610074417814	0.8116306078678281	0.5530555555555555	0	0	30
return_within_lr5e4	typed_return_pred	30	0.26666666666666666	0.8333333333333334	0.3	0.10566666666666687	0.05733333333333294	0.14150000000000032	0.0	0.6931507398627071	0.831343397520279	0.5838492063492063	0	0	30
return_dual_lr2e4	typed_marginal_pred	30	0.13333333333333333	0.8333333333333334	0.23333333333333334	0.06743333333333434	0.048033333333333074	0.1508000000000002	0.0	0.6835610074417814	0.8116306078678281	0.5530555555555555	0	0	30
return_dual_lr2e4	typed_return_pred	30	0.3333333333333333	0.8333333333333334	0.36666666666666664	0.12856666666666627	0.056699999999999896	0.14213333333333336	0.0	0.55185079211346	0.761253049611207	0.5015873015873016	0	0	30
