epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.849427661061287,0.12929620665311814,0.019482316167093814,0.00012696591400890612,1.3515813620090484,0.21606133718322962,0.33985056718438866,0.9072958439588547,0.02724638687702827,0.027381936875688552,0.9664378846109595,0.9664378846109595,0.0,0.004765470497189869,1.0,500.0,0.5085574769182131,0.09560859930934384,0.012141420393163571,6.462706386400896e-05,0.7347329995827749,0.2222378008882515,0.11512279661837965,0.8748107559513301,0.020415319231688045,0.03990906846320286,1.7905267840451415,1.7905267840451415,0.0,0.011752431451895973,1.0,256.0
2,1,0.6913797717094421,0.10254546152055263,0.008712425467558205,7.4794892432692e-05,1.1042770225927234,0.1680084204496816,0.12951032745838165,0.8755640087127685,0.017592199461301788,0.026093291539120402,1.0986243971340763,1.0986243971340763,0.0,0.006688153439818109,1.0,500.0,0.32624955783830956,0.07851499455864541,0.004939841011946555,8.571086144115725e-05,0.41670430288650095,0.17716541090339888,0.03174691613094183,0.759560339152813,0.01401595214883855,0.040587957441857725,1.694959979046672,1.694959979046672,0.0,0.00845197004337983,1.0,256.0
3,1,0.5658302283734084,0.10125968307256698,0.006564385711681098,5.177124672627542e-05,0.8592436010241509,0.14665288752557534,0.07173873505555094,0.8250775694847107,0.013262220919365063,0.027646494375897418,1.0766482182826222,1.0766482182826222,0.0,0.005296826139295519,1.0,500.0,0.44276300468482077,0.06338357894856017,0.0038326118483382743,2.0963885383196157e-05,0.6844091693055816,0.22549962106131716,0.017708950170344906,0.7203266201540828,0.012847516671172343,0.03912192632742517,1.5725932768730218,1.5725932768730218,0.0,0.0008646025308270966,1.0,256.0
4,1,0.5164620613455773,0.09654189124703408,0.005920686186291277,2.5190151152855834e-05,0.7758723035519942,0.12809778735438887,0.04358040264993906,0.7979269560575485,0.010776064872858114,0.02395994962154873,1.0806277067121883,1.0806277067121883,0.0,0.002927703875985628,1.0,500.0,0.38015163550153375,0.061092475152690895,0.0052299306389613776,2.1105578134950065e-05,0.5668239737278782,0.20650954528537113,0.01356794703315245,0.6650383281521499,0.010719494919612771,0.037306318911305425,1.5614123568331024,1.5614123568331024,0.0,0.000970805885010746,1.0,256.0
