checkpoint_name	score_field	groups	mean_spearman	mean_kendall_tau	mean_pearson	mean_top1_real_delta_tc	mean_top1_regret	negative_top1_rate	mean_sign_accuracy	mean_calibration_slope	mean_calibration_intercept	verdict_vs_baseline
B_oracle_0p05	derived_hard_reduction_hybrid_pred	6	0.08146146360301947	0.0915182558016621	0.17978963576715978	0.005678333333333341	0.017511666666666686	0.0	0.6597222222222222	0.003067896701930786	-0.011669175098274559	INCONCLUSIVE
B_oracle_0p05	hybrid_pred	6	0.027787143845829993	0.01790066387873071	0.03617699428686626	0.0013166666666666698	0.021873333333333356	0.5	0.34027777777777773	-0.004629836659443114	-0.2578021694379023	INCONCLUSIVE
B_oracle_0p05	q_pred	6	0.09188637842855908	0.07590484096781644	0.14808231516138762	-0.0025783333333333123	0.025768333333333338	0.5	0.6597222222222222	-0.054453116389129835	0.015635059605395248	INCONCLUSIVE
B_oracle_0p05	score_pred	6	0.09188637842855908	0.07590484096781644	0.14808231516138762	-0.0025783333333333123	0.025768333333333338	0.5	0.6597222222222222	-0.054453116389129835	0.015635059605395248	INCONCLUSIVE
incumbent	derived_hard_reduction_hybrid_pred	6	0.046112501515520245	0.03483339939288831	0.04740222623986624	0.0012266666666666537	0.021963333333333373	0.5	0.8298611111111112	0.0007856542173735104	-0.0099849458184832	INCONCLUSIVE
incumbent	hybrid_pred	6	0.32739827342251004	0.2946054748463409	0.24872425030946518	0.010638333333333324	0.012551666666666702	0.16666666666666666	0.19791666666666666	0.0040165360029473735	0.022486758295929454	INCONCLUSIVE
incumbent	q_pred	6	-0.28073985236380944	-0.26810592865348976	-0.2406514169485056	-0.013664999999999964	0.03685499999999999	0.5	0.34027777777777773	-0.12570431481210464	-0.028365878440944476	INCONCLUSIVE
incumbent	score_pred	6	-0.28073985236380944	-0.26810592865348976	-0.2406514169485056	-0.013664999999999964	0.03685499999999999	0.5	0.34027777777777773	-0.12570431481210464	-0.028365878440944476	INCONCLUSIVE
q_v1_listwise_only	derived_hard_reduction_hybrid_pred	6	-0.01009943705436471	-0.01640720366793823	-0.10057185751934265	0.0029966666666666475	0.02019333333333338	0.5	0.8402777777777778	-0.0008898195029438462	-0.021712075577857492	INCONCLUSIVE
q_v1_listwise_only	hybrid_pred	6	0.06597946554853884	0.04682785582865439	0.11280550388890516	0.001121666666666669	0.022068333333333356	0.5	0.6597222222222222	-8.867230765937945e-05	-0.006330809579210561	INCONCLUSIVE
q_v1_listwise_only	q_pred	6	0.2430607798534933	0.19119633521869772	0.354284157648507	0.006488333333333336	0.016701666666666688	0.3333333333333333	0.3368055555555556	0.03136224367924082	0.06816740156858049	INCONCLUSIVE
q_v1_listwise_only	score_pred	6	0.2430607798534933	0.19119633521869772	0.354284157648507	0.006488333333333336	0.016701666666666688	0.3333333333333333	0.3368055555555556	0.03136224367924082	0.06816740156858049	INCONCLUSIVE
