epoch	train_pairwise_loss	val_actions	val_groups	val_kind	val_mean_kendall_tau	val_mean_pearson	val_mean_sign_accuracy	val_mean_spearman	val_mean_top1_real_delta_tc	val_mean_top1_regret	val_ndcg_at_10	val_ndcg_at_5	val_negative_top1_rate	val_pairwise_accuracy	val_pairwise_count	val_score_field	val_split	val_variant	variant
28	0.6009360551834106	666	37	ranker	0.5264322761968476	0.4521338098320016	0.539039039039039	0.5608469571995028	0.00662297297297296	0.02046810810810813	0.7837197536479369	0.737605855242461	0.0	0.7528680599485522	4024	ranker_score	expanded_val	linear	linear
29	0.6006218194961548	666	37	ranker	0.525469586112065	0.45401432664809815	0.539039039039039	0.5582276897580346	0.00662297297297296	0.02046810810810813	0.7836096431486599	0.732633522542199	0.0	0.7523879000219545	4024	ranker_score	expanded_val	linear	linear
30	0.6003472805023193	666	37	ranker	0.5249065222310991	0.45547491257676154	0.539039039039039	0.5574821577807523	0.00662297297297296	0.02046810810810813	0.7813770643631646	0.7336311028383894	0.0	0.7520429999807778	4024	ranker_score	expanded_val	linear	linear
31	0.600115180015564	666	37	ranker	0.5275662467914515	0.4565182985267243	0.539039039039039	0.5597264709331966	0.00662297297297296	0.02046810810810813	0.7837429806568968	0.7336311028383894	0.0	0.7533736164842686	4024	ranker_score	expanded_val	linear	linear
32	0.5999148488044739	666	37	ranker	0.5316129278192798	0.4566621059905745	0.539039039039039	0.5632851685438264	0.00417567567567566	0.02291540540540543	0.7781478609004475	0.7340783382359491	0.0	0.7554251270053572	4021	ranker_score	expanded_val	linear	linear
33	0.5997382402420044	666	37	ranker	0.5344568235195706	0.4564789188731666	0.539039039039039	0.5646504282431692	0.0041775675675675495	0.02291351351351354	0.7799931626984222	0.734141657905249	0.0	0.7563605345423184	4021	ranker_score	expanded_val	linear	linear
34	0.5995832681655884	666	37	ranker	0.5333391060357683	0.4559099487259879	0.539039039039039	0.5635516726814331	0.0041775675675675495	0.02291351351351354	0.7795386018488301	0.7336708448907674	0.0	0.7552703644196288	4024	ranker_score	expanded_val	linear	linear
35	0.5994477868080139	666	37	ranker	0.5336537936252321	0.45539620186668295	0.539039039039039	0.5634959265156007	0.0041775675675675495	0.02291351351351354	0.778991126080034	0.7366443824388534	0.0	0.7555296693573995	4018	ranker_score	expanded_val	linear	linear
36	0.599326491355896	666	37	ranker	0.5309217688276564	0.45502308838296424	0.539039039039039	0.5616964172071801	0.0041775675675675495	0.02291351351351354	0.7782247181958308	0.736550405216259	0.0	0.7543201932855781	4023	ranker_score	expanded_val	linear	linear
37	0.5992124080657959	666	37	ranker	0.5337040220618944	0.4552210133208899	0.539039039039039	0.5642573705233672	0.0041775675675675495	0.02291351351351354	0.7777133103767203	0.736550405216259	0.0	0.755889926654897	4021	ranker_score	expanded_val	linear	linear
38	0.5990989804267883	666	37	ranker	0.5319921120194402	0.45564367453931826	0.539039039039039	0.5628323136557324	0.0041775675675675495	0.02291351351351354	0.7765278002380929	0.7360504672176786	0.0	0.7550559415341563	4023	ranker_score	expanded_val	linear	linear
39	0.5989865660667419	666	37	ranker	0.53020076716069	0.45640233746989567	0.539039039039039	0.5617917201168084	0.0041775675675675495	0.02291351351351354	0.7770472908817169	0.7325468751447997	0.0	0.7540825550022663	4025	ranker_score	expanded_val	linear	linear
1	0.6695250868797302	666	37	ranker	0.33014389336324806	0.2869038680515686	0.539039039039039	0.3581483912916686	-0.0035648648648648803	0.030655945945945968	0.698314287771591	0.6086373594790474	0.16216216216216217	0.6675689366771163	4021	ranker_score	expanded_val	linear_l2	linear_l2
2	0.657420814037323	666	37	ranker	0.3663289942369082	0.32949250722775486	0.539039039039039	0.39561335631203187	0.0008610810810810631	0.026230000000000028	0.7241301881467177	0.6437780656953875	0.08108108108108109	0.6822709441775838	4026	ranker_score	expanded_val	linear_l2	linear_l2
3	0.6518385410308838	666	37	ranker	0.399776347504715	0.3587430340861058	0.460960960960961	0.4317398231066948	0.008218918918918908	0.01887216216216218	0.7372352840118639	0.6792600184829919	0.0	0.6979333044942709	4026	ranker_score	expanded_val	linear_l2	linear_l2
4	0.6461796164512634	666	37	ranker	0.4264427094239236	0.3838339086719209	0.460960960960961	0.4635928717193252	0.005304324324324312	0.021786756756756776	0.742022264100522	0.6919444481674951	0.0	0.7106397611790283	4023	ranker_score	expanded_val	linear_l2	linear_l2
5	0.6400188207626343	666	37	ranker	0.4621059213811549	0.404050127176199	0.460960960960961	0.4999777417507329	0.005308648648648635	0.021782432432432455	0.7618697730900845	0.7007898714478669	0.0	0.7282159468512214	4025	ranker_score	expanded_val	linear_l2	linear_l2
6	0.6344699263572693	666	37	ranker	0.4848062215527596	0.4189436271244739	0.460960960960961	0.5210837330450107	0.0055045945945945834	0.021586486486486506	0.7674044735028662	0.7062601704188187	0.0	0.738547121310286	4023	ranker_score	expanded_val	linear_l2	linear_l2
7	0.6300191879272461	666	37	ranker	0.4950229911835075	0.4282303165718308	0.460960960960961	0.5309245396859731	0.005398108108108095	0.021692972972972995	0.768538807055819	0.7127864087241195	0.0	0.7419646945237282	4024	ranker_score	expanded_val	linear_l2	linear_l2
8	0.6265583634376526	666	37	ranker	0.503461500421177	0.43190388991202144	0.460960960960961	0.5403153776882363	0.005398108108108095	0.021692972972972995	0.7707881359897364	0.7190362467792085	0.0	0.7459341303507392	4025	ranker_score	expanded_val	linear_l2	linear_l2
9	0.6237179636955261	666	37	ranker	0.5033793444249447	0.43109671239615743	0.460960960960961	0.5411024399349723	0.005398108108108095	0.021692972972972995	0.7707391949999348	0.7122658014439841	0.0	0.7455486467208516	4027	ranker_score	expanded_val	linear_l2	linear_l2
10	0.6210881471633911	666	37	ranker	0.49356295243505294	0.42837706286539784	0.539039039039039	0.5308629381825551	0.0037640540540540422	0.023327027027027047	0.7651454396886098	0.7119395780379666	0.02702702702702703	0.7405421046602197	4027	ranker_score	expanded_val	linear_l2	linear_l2
11	0.6185839772224426	666	37	ranker	0.49096805554511197	0.42650899365395334	0.539039039039039	0.5280764958635275	0.0036056756756756613	0.02348540540540543	0.7602475826324009	0.7015311311403298	0.02702702702702703	0.739202870392866	4023	ranker_score	expanded_val	linear_l2	linear_l2
12	0.6163605451583862	666	37	ranker	0.4983895555778192	0.42810174172817933	0.539039039039039	0.5341830862401018	0.0036056756756756613	0.02348540540540543	0.7620409716726979	0.7083979015551645	0.02702702702702703	0.7426856480830634	4027	ranker_score	expanded_val	linear_l2	linear_l2
13	0.6144244074821472	666	37	ranker	0.5103352432532199	0.43341466027243786	0.539039039039039	0.5465318203188282	0.0036056756756756613	0.02348540540540543	0.7660937853300004	0.7203068810270209	0.02702702702702703	0.7480321505615936	4026	ranker_score	expanded_val	linear_l2	linear_l2
14	0.6126647591590881	666	37	ranker	0.5179215327641201	0.4411251049414331	0.539039039039039	0.5539363289722771	0.0036056756756756613	0.02348540540540543	0.7671222351472528	0.722417301143689	0.02702702702702703	0.7517648531964611	4026	ranker_score	expanded_val	linear_l2	linear_l2
15	0.6110300421714783	666	37	ranker	0.5251976448999311	0.44928267123098303	0.539039039039039	0.560177899579839	0.0036013513513513387	0.02348972972972975	0.7680697848266795	0.7242323592039389	0.02702702702702703	0.7554911243574053	4025	ranker_score	expanded_val	linear_l2	linear_l2
16	0.6095365285873413	666	37	ranker	0.5295746669585358	0.45637656782751906	0.539039039039039	0.5675722565505678	0.006687567567567558	0.020403513513513532	0.7789380979249233	0.7332920150921857	0.0	0.7580820994802063	4026	ranker_score	expanded_val	linear_l2	linear_l2
17	0.6082224249839783	666	37	ranker	0.5355820696153012	0.46158922154800847	0.539039039039039	0.5741556926605961	0.006687567567567558	0.020403513513513532	0.7822564092263414	0.7340607087157893	0.0	0.7615052296252938	4027	ranker_score	expanded_val	linear_l2	linear_l2
18	0.6070995926856995	666	37	ranker	0.5402195239962314	0.46463214860295526	0.460960960960961	0.5791097194406247	0.006687567567567558	0.020403513513513532	0.7849151262425632	0.7348574283434405	0.0	0.765035764392546	4027	ranker_score	expanded_val	linear_l2	linear_l2
19	0.6061370372772217	666	37	ranker	0.5458806304028525	0.4655901801195616	0.460960960960961	0.5847415523968496	0.006691891891891881	0.020399189189189208	0.7884957834761341	0.7368553413084188	0.0	0.767770442569628	4027	ranker_score	expanded_val	linear_l2	linear_l2
20	0.6052747368812561	666	37	ranker	0.540966832898791	0.4646976164217086	0.460960960960961	0.5818716221436228	0.006691891891891881	0.020399189189189208	0.78919761614907	0.7393750412664012	0.0	0.7642579682494643	4027	ranker_score	expanded_val	linear_l2	linear_l2
21	0.6044630408287048	666	37	ranker	0.5374669296786574	0.4622854931082502	0.460960960960961	0.5762489367229799	0.006691891891891881	0.020399189189189208	0.7868025568444219	0.7390645010661461	0.0	0.7617954922595263	4026	ranker_score	expanded_val	linear_l2	linear_l2
22	0.6037039756774902	666	37	ranker	0.5339294721422638	0.4588539123461816	0.460960960960961	0.5720895781658104	0.00662297297297296	0.02046810810810813	0.7846900730663804	0.737249578445727	0.0	0.758472043281017	4027	ranker_score	expanded_val	linear_l2	linear_l2
23	0.6030368208885193	666	37	ranker	0.5287680815801764	0.4551054315940376	0.460960960960961	0.5651651205795365	0.00662297297297296	0.02046810810810813	0.7791325274128402	0.7363031781787579	0.0	0.7551896117186714	4025	ranker_score	expanded_val	linear_l2	linear_l2
24	0.6024871468544006	666	37	ranker	0.5236949904357535	0.45192466246714996	0.460960960960961	0.5599370756778256	0.0066218918918918785	0.02046918918918921	0.7796653395376321	0.7405853949047619	0.0	0.7521363885162611	4027	ranker_score	expanded_val	linear_l2	linear_l2
25	0.6020412445068359	666	37	ranker	0.5224184507876671	0.4499881738885412	0.460960960960961	0.5576533733022184	0.00662297297297296	0.02046810810810813	0.7816268794745416	0.7377648422239925	0.0	0.7507269565162794	4027	ranker_score	expanded_val	linear_l2	linear_l2
26	0.6016616225242615	666	37	ranker	0.523561371329261	0.4495538419039053	0.460960960960961	0.5581425426888545	0.00662297297297296	0.02046810810810813	0.7817344888195704	0.737794666873493	0.0	0.7511099209916552	4027	ranker_score	expanded_val	linear_l2	linear_l2
27	0.6013115644454956	666	37	ranker	0.5270413789858022	0.4504419401321325	0.539039039039039	0.5600068491618799	0.00662297297297296	0.02046810810810813	0.7850013855769535	0.7380425185140541	0.0	0.7532250801310223	4027	ranker_score	expanded_val	linear_l2	linear_l2
28	0.6009752750396729	666	37	ranker	0.5258561116225354	0.4521387229560145	0.539039039039039	0.5603687606114567	0.00662297297297296	0.02046810810810813	0.7837197536479369	0.737605855242461	0.0	0.7525799776613961	4026	ranker_score	expanded_val	linear_l2	linear_l2
29	0.6006621718406677	666	37	ranker	0.5254905568473294	0.454046462348488	0.539039039039039	0.5580481555931629	0.00662297297297296	0.02046810810810813	0.7836096431486599	0.732633522542199	0.0	0.7523927623500793	4027	ranker_score	expanded_val	linear_l2	linear_l2
30	0.600388765335083	666	37	ranker	0.5246969805920023	0.4556076559585333	0.539039039039039	0.5575529425868544	0.00662297297297296	0.02046810810810813	0.7813770643631646	0.7336311028383894	0.0	0.7519370940653785	4027	ranker_score	expanded_val	linear_l2	linear_l2
31	0.6001579165458679	666	37	ranker	0.5272889968104415	0.4565421124757377	0.539039039039039	0.5595569608858836	0.00662297297297296	0.02046810810810813	0.7834813198489871	0.7336311028383894	0.0	0.7532050320582584	4026	ranker_score	expanded_val	linear_l2	linear_l2
32	0.5999588370323181	666	37	ranker	0.5311851332835038	0.456788947951155	0.539039039039039	0.5632915925332334	0.00417567567567566	0.02291540540540543	0.7800420435731253	0.7331768160466082	0.0	0.7552685020487656	4027	ranker_score	expanded_val	linear_l2	linear_l2
33	0.5997835397720337	666	37	ranker	0.5336498977188282	0.4565073158394501	0.539039039039039	0.563806359535482	0.0041775675675675495	0.02291351351351354	0.7799931626984222	0.734141657905249	0.0	0.755924776223673	4027	ranker_score	expanded_val	linear_l2	linear_l2
34	0.5996297001838684	666	37	ranker	0.5328460824014027	0.45596167756945044	0.539039039039039	0.5637367997019519	0.0041775675675675495	0.02291351351351354	0.7795386018488301	0.7336708448907674	0.0	0.754993141951418	4027	ranker_score	expanded_val	linear_l2	linear_l2
35	0.5994951128959656	666	37	ranker	0.5315200229198994	0.4554416144095468	0.460960960960961	0.5621654728734672	0.0041775675675675495	0.02291351351351354	0.7782617612280086	0.7366443824388534	0.0	0.7544252482985027	4027	ranker_score	expanded_val	linear_l2	linear_l2
36	0.5993748903274536	666	37	ranker	0.5313736932554225	0.45517941734788275	0.460960960960961	0.5622548598468212	0.0041775675675675495	0.02291351351351354	0.7783477747665146	0.7366364435048023	0.0	0.754617672308437	4027	ranker_score	expanded_val	linear_l2	linear_l2
37	0.5992617607116699	666	37	ranker	0.5340273573403832	0.45528491657451414	0.460960960960961	0.5649161969386456	0.0041775675675675495	0.02291351351351354	0.7784029052314239	0.7366364435048023	0.0	0.7560595781378432	4027	ranker_score	expanded_val	linear_l2	linear_l2
38	0.599149227142334	666	37	ranker	0.5324652565397536	0.45576420268013346	0.460960960960961	0.5636687822634893	0.0041775675675675495	0.02291351351351354	0.7772649767342273	0.7360504672176786	0.0	0.7553030308116314	4026	ranker_score	expanded_val	linear_l2	linear_l2
39	0.5990377068519592	666	37	ranker	0.5310448944620524	0.45643108431139146	0.460960960960961	0.5627945211578546	0.0041775675675675495	0.02291351351351354	0.7770472908817169	0.7325468751447997	0.0	0.7545772719514072	4027	ranker_score	expanded_val	linear_l2	linear_l2
1	0.6922975182533264	666	37	ranker	0.27047897341152094	0.23753644995099532	0.460960960960961	0.2883694319200484	-0.006443513513513523	0.03353459459459461	0.6779964765352552	0.5859394554657746	0.24324324324324326	0.6372205265694882	4025	ranker_score	expanded_val	mlp_small	mlp_small
2	0.659557580947876	666	37	ranker	0.29702384767634604	0.25632490698014415	0.460960960960961	0.3178428537087898	-7.108108108109365e-05	0.027162162162162183	0.6866159775289268	0.6121576137561098	0.13513513513513514	0.6493499608706261	4026	ranker_score	expanded_val	mlp_small	mlp_small
3	0.6420280337333679	666	37	ranker	0.3144030342319473	0.27475597995338535	0.460960960960961	0.33650398514685986	-7.108108108109365e-05	0.027162162162162183	0.697472144572197	0.6240569980749402	0.13513513513513514	0.6571523097890752	4025	ranker_score	expanded_val	mlp_small	mlp_small
4	0.6270345449447632	666	37	ranker	0.3376656697366265	0.2935885606314375	0.460960960960961	0.3613404951729701	0.001995945945945933	0.025095135135135158	0.7033543486313217	0.6382610315858227	0.05405405405405406	0.6693659109753813	4025	ranker_score	expanded_val	mlp_small	mlp_small
5	0.6117031574249268	666	37	ranker	0.3684768251990239	0.3144023263305785	0.460960960960961	0.3941800179518714	0.0021783783783783637	0.024912702702702728	0.7184606312922447	0.6573964463422122	0.02702702702702703	0.6850260447498595	4025	ranker_score	expanded_val	mlp_small	mlp_small
6	0.5952578186988831	666	37	ranker	0.38947805612471537	0.33645858096407133	0.460960960960961	0.4184317136831936	0.0021764864864864744	0.024914594594594615	0.7353862685240886	0.6661305929264085	0.02702702702702703	0.6953761882462787	4025	ranker_score	expanded_val	mlp_small	mlp_small
7	0.5789021253585815	666	37	ranker	0.4171135345831648	0.357930802982717	0.460960960960961	0.44398546266671624	0.0021764864864864744	0.024914594594594615	0.7363649253698035	0.6697504318219705	0.02702702702702703	0.7086178790061894	4024	ranker_score	expanded_val	mlp_small	mlp_small
8	0.5633527636528015	666	37	ranker	0.4444277717079457	0.3761016768227203	0.460960960960961	0.4708631319978284	0.0020943243243243107	0.024996756756756777	0.7443913809701133	0.6865065054868984	0.02702702702702703	0.7222747111220835	4025	ranker_score	expanded_val	mlp_small	mlp_small
9	0.5489646196365356	666	37	ranker	0.4666929825310701	0.3887576145080288	0.460960960960961	0.49137074669468406	0.0012043243243243075	0.025886756756756783	0.7458920698874241	0.6863606725838298	0.02702702702702703	0.7325638441820268	4026	ranker_score	expanded_val	mlp_small	mlp_small
10	0.5354611873626709	666	37	ranker	0.4813371251434121	0.39613026977414545	0.460960960960961	0.5063098887246039	0.0012043243243243075	0.025886756756756783	0.7557526242258857	0.6982362078130688	0.02702702702702703	0.739375838369809	4024	ranker_score	expanded_val	mlp_small	mlp_small
11	0.5223677158355713	666	37	ranker	0.4894766645620551	0.39848009084244895	0.460960960960961	0.5141860745363266	0.003651621621621608	0.02343945945945948	0.7605949235253403	0.7129613617097468	0.02702702702702703	0.7424654989829452	4027	ranker_score	expanded_val	mlp_small	mlp_small
12	0.5098377466201782	666	37	ranker	0.4871705419032221	0.3968345130169805	0.460960960960961	0.5090937623391734	0.003651621621621608	0.02343945945945948	0.7577380473857335	0.7076552380116895	0.02702702702702703	0.7415167947728875	4026	ranker_score	expanded_val	mlp_small	mlp_small
13	0.4979788362979889	666	37	ranker	0.4832443192788455	0.392928219593205	0.460960960960961	0.5029341221134817	0.003651621621621608	0.02343945945945948	0.7583018904516102	0.7054869812438155	0.02702702702702703	0.7394802425309338	4027	ranker_score	expanded_val	mlp_small	mlp_small
14	0.48702865839004517	666	37	ranker	0.47919560113169607	0.38787586892908427	0.460960960960961	0.5003331021978383	0.0042848648648648536	0.022806216216216237	0.7565259850080447	0.6976114583974147	0.02702702702702703	0.7375928999268592	4027	ranker_score	expanded_val	mlp_small	mlp_small
15	0.4769987463951111	666	37	ranker	0.47570780463088885	0.3833902242260254	0.460960960960961	0.49831095854798074	0.0042848648648648536	0.022806216216216237	0.7565084545932794	0.6964862564978692	0.02702702702702703	0.7351217727461772	4026	ranker_score	expanded_val	mlp_small	mlp_small
16	0.4679720997810364	666	37	ranker	0.47563863119354244	0.3812065383110727	0.460960960960961	0.4980295132358493	0.003651621621621608	0.02343945945945948	0.7587373423937187	0.694695839217353	0.02702702702702703	0.7342862287047726	4025	ranker_score	expanded_val	mlp_small	mlp_small
17	0.4597521424293518	666	37	ranker	0.47617394796022205	0.3823521431856186	0.460960960960961	0.5002649151007721	0.003651621621621608	0.02343945945945948	0.7617534733994917	0.6947158212822524	0.02702702702702703	0.7347686989220988	4027	ranker_score	expanded_val	mlp_small	mlp_small
18	0.4519473910331726	666	37	ranker	0.4731710086389311	0.3847342958603391	0.460960960960961	0.49944725037040316	0.0042848648648648536	0.022806216216216237	0.7623670746214242	0.6934289603759781	0.02702702702702703	0.7332275925468462	4026	ranker_score	expanded_val	mlp_small	mlp_small
19	0.4446932375431061	666	37	ranker	0.47587787686583816	0.3857790658964358	0.460960960960961	0.5032885535346306	0.007384594594594585	0.019706486486486506	0.7670479204357564	0.692096315661833	0.0	0.7345257340243598	4024	ranker_score	expanded_val	mlp_small	mlp_small
20	0.4377627968788147	666	37	ranker	0.47392898437311015	0.38378601625787445	0.460960960960961	0.5013744427159835	0.007384594594594585	0.019706486486486506	0.7666616527481356	0.692481994589405	0.0	0.7335037439229752	4024	ranker_score	expanded_val	mlp_small	mlp_small
21	0.4310447573661804	666	37	ranker	0.46835956548837415	0.37902677137157215	0.460960960960961	0.49471883164819197	0.007384594594594585	0.019706486486486506	0.7609560097379191	0.6908177686000848	0.0	0.7310252265043451	4022	ranker_score	expanded_val	mlp_small	mlp_small
22	0.42466020584106445	666	37	ranker	0.4645724513435163	0.3740589225902524	0.460960960960961	0.4916324107610306	0.007384594594594585	0.019706486486486506	0.7594576648891053	0.6916780310985754	0.0	0.729032792828027	4024	ranker_score	expanded_val	mlp_small	mlp_small
23	0.4184015095233917	666	37	ranker	0.4580067278490242	0.36987782578635925	0.460960960960961	0.48674287169477654	0.004937297297297284	0.022153783783783805	0.7567148212632777	0.6839202331881048	0.0	0.7260174899376296	4027	ranker_score	expanded_val	mlp_small	mlp_small
24	0.41230112314224243	666	37	ranker	0.45337000059556204	0.3654026831876548	0.460960960960961	0.4800015853798793	0.004937297297297284	0.022153783783783805	0.7543035764744133	0.6812187945135417	0.0	0.7236622134722634	4024	ranker_score	expanded_val	mlp_small	mlp_small
25	0.4064423441886902	666	37	ranker	0.4414403469340429	0.3577772004141381	0.460960960960961	0.46708290480872533	0.00458891891891891	0.02250216216216218	0.7434251832757294	0.6684972505234488	0.02702702702702703	0.7185956848937838	4022	ranker_score	expanded_val	mlp_small	mlp_small
26	0.40073829889297485	666	37	ranker	0.4215306502462913	0.3466537315250724	0.460960960960961	0.45073229112823654	0.003307027027027019	0.023784054054054073	0.731195322270968	0.6473193883647789	0.08108108108108109	0.7091510451512025	4026	ranker_score	expanded_val	mlp_small	mlp_small
27	0.3952493965625763	666	37	ranker	0.40212083191852316	0.332572674882316	0.460960960960961	0.43065148324531977	0.003307027027027019	0.023784054054054073	0.7214248884519642	0.6500585591844629	0.08108108108108109	0.6992632446982303	4024	ranker_score	expanded_val	mlp_small	mlp_small
