variant	feature	weight
action_type_linear	benchmark_id=subckt_0021	0.004377047996968031
action_type_linear	return_pred	0.004131770227104425
action_type_linear	benchmark_id=subckt_0043	0.004028539173305035
action_type_linear	benchmark_id=subckt_0126	0.003437268314883113
action_type_linear	benchmark_id=subckt_0373	0.003198490245267749
action_type_linear	benchmark_id=subckt_0022	-0.0030107481870800257
action_type_linear	hard_reduction_sa1_pred__z_group	-0.0017693436238914728
action_type_linear	hard_reduction_total_pred__z_group	0.0016829270171001554
action_type_linear	return_pred__z_group	0.0016441617626696825
action_type_linear	derived_hard_reduction_sa1_pred__minus_group_mean	-0.0014578537084162235
action_type_linear	benchmark_id=subckt_0155	-0.00047630156041122973
action_type_linear	type_bias=control0	0.5632773041725159
action_type_linear	type_bias=control1	-0.511465311050415
action_type_linear	type_bias=observe	0.30967962741851807
