epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.020354131679981947,0.20354131323099137,0.21202107711136342,0.03632877322472632,2.289386103719473,0.24570966908335687,0.2464440159499645,0.9268602410554886,0.03906603123480454,0.06869712174125016,1.4892388391606701,1.4892388391606701,0.0,1.7795891520375826,1.0,0.7790298617482185,0.5326272820234299,0.49280516045540573,0.0,1110.384,8.0,1.0,500.0,500.0,0.020811534035601653,0.20811533648520708,0.21918209898285568,0.027864439391123597,1.869201214518398,0.3510285994852893,0.2409845693036914,0.9403044180944562,0.04164085875527235,0.05350265882225358,1.4624570032704014,1.4624570032704014,0.0,1.9547043415151393,1.0,256.0
2,1,0.019819734862074254,0.19819734480977058,0.2292360648214817,0.03158555643260479,1.9507570630908013,0.28493427105247976,0.2511032331585884,0.9204097256660462,0.059056770590133964,0.06349831583164632,1.3544370826475642,1.3544370826475642,0.0,1.5961031652966922,1.0,0.5123910230398178,0.3311032302379608,0.36257558515667915,0.0,1123.516,8.0,1.0,500.0,500.0,0.01779468647146132,0.1779468611930497,0.22286939295008779,0.024603838563052705,1.8383967368863523,0.34667804901255295,0.24659379391232505,0.9399471711367369,0.07379401919024531,0.06182768650978687,1.4864959521912624,1.4864959521912624,0.0,1.9335692597232992,1.0,256.0
3,1,0.01835447764582932,0.18354477268457411,0.23381567066907882,0.028495003143325447,2.016793957039714,0.27833082212507726,0.2511474542915821,0.9202804120779038,0.07227834567800165,0.06184156545624137,1.4126692204186384,1.4126692204186384,0.0,1.722111426262411,1.0,0.40533683967590334,0.2567127689421177,0.29724814192950727,0.0,1117.448,8.0,1.0,500.0,500.0,0.01649183732297388,0.1649183698464185,0.22000368387671188,0.023958401656273054,1.750260688830167,0.32914664811687544,0.24680011632153764,0.938543327152729,0.07667369954288006,0.06782621334423311,1.4656759136395294,1.4656759136395294,0.0,1.915716641641552,1.0,256.0
4,1,0.017627596447244286,0.17627596110105515,0.2328240395784378,0.02662366133928299,2.0108664447516205,0.27084130127727984,0.2478320320546627,0.9229301646947861,0.0711743223182857,0.059818455985747275,1.3387105377722683,1.3387105377722683,0.0,1.6061617073146937,1.0,0.35527512422204016,0.2236545821726322,0.26324108423292636,0.0,1107.09,8.0,1.0,500.0,500.0,0.017200711678015068,0.1720071142190136,0.22149751702090725,0.029374340498179663,1.6921520777978003,0.31742979522095993,0.24234289315063506,0.9367014081217349,0.11751412902958691,0.06853653656071401,1.4413661004155927,1.4413661004155927,0.0,1.9119170914937058,1.0,256.0
