epoch	train_pairwise_loss	val_actions	val_groups	val_kind	val_mean_kendall_tau	val_mean_pearson	val_mean_sign_accuracy	val_mean_spearman	val_mean_top1_real_delta_tc	val_mean_top1_regret	val_ndcg_at_10	val_ndcg_at_5	val_negative_top1_rate	val_pairwise_accuracy	val_pairwise_count	val_score_field	val_split	val_variant	variant
9	0.623416006565094	666	37	ranker	0.49014551635442233	0.4234332806094574	0.6681681681681682	0.5230008582686272	0.008149999999999987	0.018941081081081102	0.7737346998843841	0.7244412158923095	0.0	0.7402790368124801	4027	ranker_score	expanded_val	linear_l2	linear_l2
10	0.6204608082771301	666	37	ranker	0.5003706349992512	0.4285698894883947	0.6666666666666667	0.5332054328107336	0.00815432432432431	0.018936756756756778	0.7778258048416761	0.7260776823274167	0.0	0.7441875142628482	4027	ranker_score	expanded_val	linear_l2	linear_l2
11	0.6178091764450073	666	37	ranker	0.5111786606052052	0.43419525047358526	0.6636636636636637	0.5451713681158408	0.00815432432432431	0.018936756756756778	0.7776739217336549	0.7269194956086498	0.0	0.7494618276439624	4027	ranker_score	expanded_val	linear_l2	linear_l2
12	0.6155521869659424	666	37	ranker	0.5123598767525153	0.43994807448871515	0.6561561561561562	0.5463420285852311	0.00824378378378377	0.018847297297297318	0.7760213310838641	0.7271923675854293	0.0	0.7495057623774957	4027	ranker_score	expanded_val	linear_l2	linear_l2
13	0.6136654615402222	666	37	ranker	0.517028688435126	0.4453571552059783	0.6591591591591591	0.5501229370003156	0.00824378378378377	0.018847297297297318	0.7799389093764286	0.7273203273545559	0.0	0.7510907919555279	4027	ranker_score	expanded_val	linear_l2	linear_l2
14	0.6120617389678955	666	37	ranker	0.5279864894084825	0.45010107985686854	0.6531531531531531	0.5615406242608642	0.008312702702702691	0.0187783783783784	0.7873349390192769	0.7302015185860038	0.0	0.756140922509601	4027	ranker_score	expanded_val	linear_l2	linear_l2
15	0.6106625199317932	666	37	ranker	0.5309628220957777	0.4540234120575406	0.647147147147147	0.5636409515076931	0.009695945945945937	0.017395135135135152	0.7925503312535809	0.7367210948742464	0.0	0.757432311027528	4027	ranker_score	expanded_val	linear_l2	linear_l2
16	0.6094105839729309	666	37	ranker	0.5346283352307019	0.45702992425443434	0.6501501501501501	0.5688480159115259	0.006781351351351342	0.020309729729729747	0.7933584785998636	0.7345801814696822	0.0	0.7591921297234603	4027	ranker_score	expanded_val	linear_l2	linear_l2
17	0.6082546710968018	666	37	ranker	0.5356740458528726	0.4590369581382603	0.6606606606606606	0.5698338025198673	0.006691891891891881	0.020399189189189208	0.7934118818568674	0.7397476854159317	0.0	0.7596291391398671	4027	ranker_score	expanded_val	linear_l2	linear_l2
18	0.6071637868881226	666	37	ranker	0.5390980130126343	0.4599966704308773	0.6726726726726727	0.5710779283068366	0.006691891891891881	0.020399189189189208	0.7869498129007699	0.740544322625639	0.0	0.7613897552021022	4027	ranker_score	expanded_val	linear_l2	linear_l2
19	0.606148362159729	666	37	ranker	0.5357711485874125	0.4599584482673329	0.6876876876876876	0.5690950153185014	0.006691891891891881	0.020399189189189208	0.7876454963000088	0.7391269360125439	0.0	0.7593032876477652	4027	ranker_score	expanded_val	linear_l2	linear_l2
20	0.6052415370941162	666	37	ranker	0.5355291693182104	0.45912187580718455	0.7042042042042043	0.5715814875281284	0.006691891891891881	0.020399189189189208	0.7877562609449885	0.7402347498971031	0.0	0.7603244932587142	4027	ranker_score	expanded_val	linear_l2	linear_l2
21	0.6044544577598572	666	37	ranker	0.5317394925197412	0.45781024886578114	0.7072072072072072	0.5679204612686753	0.006691891891891881	0.020399189189189208	0.7859354901374868	0.7393890928943629	0.0	0.7584071208657907	4027	ranker_score	expanded_val	linear_l2	linear_l2
22	0.6037595272064209	666	37	ranker	0.5293528840687858	0.4563649033647599	0.7087087087087087	0.5653955692862722	0.006690810810810799	0.02040027027027029	0.7837204150697719	0.7403546106642362	0.0	0.756719636078527	4027	ranker_score	expanded_val	linear_l2	linear_l2
23	0.6031185388565063	666	37	ranker	0.5303808095799047	0.45504377984321576	0.7102102102102102	0.5644360713876416	0.006690810810810799	0.02040027027027029	0.7834418970026643	0.7403546106642362	0.0	0.7566638750238601	4027	ranker_score	expanded_val	linear_l2	linear_l2
24	0.6025184392929077	666	37	ranker	0.529800345490094	0.4540048325320477	0.7117117117117117	0.564650184004976	0.00662297297297296	0.02046810810810813	0.7808128334951819	0.7355409844205866	0.0	0.7559269952421093	4027	ranker_score	expanded_val	linear_l2	linear_l2
25	0.6019740104675293	666	37	ranker	0.5228454523027679	0.4533592991723119	0.7132132132132132	0.5568191262137656	0.00662297297297296	0.02046810810810813	0.780787060174324	0.7385245872983096	0.0	0.751114462446862	4027	ranker_score	expanded_val	linear_l2	linear_l2
26	0.6014993786811829	666	37	ranker	0.5268618214032255	0.45319589295028784	0.7117117117117117	0.5606507022725855	0.00662297297297296	0.02046810810810813	0.7850130482684288	0.7385476380403092	0.0	0.7533995297424232	4027	ranker_score	expanded_val	linear_l2	linear_l2
27	0.6010884046554565	666	37	ranker	0.5239384339238717	0.4535348710164389	0.7132132132132132	0.554618276790548	0.00662297297297296	0.02046810810810813	0.7808800038729111	0.7365216843316184	0.0	0.7516485104500796	4027	ranker_score	expanded_val	linear_l2	linear_l2
28	0.6007208228111267	666	37	ranker	0.5242518613818772	0.4542866679417426	0.7147147147147147	0.5560381748976756	0.00662297297297296	0.02046810810810813	0.7825033985077094	0.734169334064853	0.0	0.7518468074339595	4027	ranker_score	expanded_val	linear_l2	linear_l2
29	0.6003815531730652	666	37	ranker	0.5233006448966304	0.4552776176564796	0.7132132132132132	0.5564135174994039	0.00662297297297296	0.02046810810810813	0.7841114833780017	0.7306494701982841	0.0	0.7512981437873483	4027	ranker_score	expanded_val	linear_l2	linear_l2
30	0.6000692844390869	666	37	ranker	0.5251149817930528	0.4563165970113493	0.7132132132132132	0.5571483920280844	0.00662297297297296	0.02046810810810813	0.7845523424086462	0.7323096093601282	0.0	0.7517188109714497	4027	ranker_score	expanded_val	linear_l2	linear_l2
31	0.5997936129570007	666	37	ranker	0.524362089633828	0.4572545418903969	0.7117117117117117	0.556820077465372	0.00662297297297296	0.02046810810810813	0.7835539964197052	0.7325872856501899	0.0	0.7513804858049964	4027	ranker_score	expanded_val	linear_l2	linear_l2
32	0.5995669364929199	666	37	ranker	0.5238066785128185	0.4580155093397034	0.7162162162162162	0.5565252023754389	0.00662297297297296	0.02046810810810813	0.7825428704630992	0.7337522704628543	0.0	0.7511033252075352	4027	ranker_score	expanded_val	linear_l2	linear_l2
33	0.5993916392326355	666	37	ranker	0.5263791245853183	0.458592350314607	0.7177177177177178	0.5592060765209906	0.00662486486486485	0.020466216216216238	0.7852495737450214	0.7337967360768413	0.0	0.7523988648585088	4027	ranker_score	expanded_val	linear_l2	linear_l2
34	0.5992506146430969	666	37	ranker	0.5286995111701013	0.45901027238759456	0.7117117117117117	0.5611785302678018	0.00662486486486485	0.020466216216216238	0.7855874270858315	0.7351901164292566	0.0	0.7537232834736536	4027	ranker_score	expanded_val	linear_l2	linear_l2
35	0.5991164445877075	666	37	ranker	0.5333280068598574	0.4592807378002265	0.7117117117117117	0.5657175430239224	0.00662486486486485	0.020466216216216238	0.786888080608179	0.7356978218109432	0.0	0.7556208164809877	4027	ranker_score	expanded_val	linear_l2	linear_l2
36	0.5989757776260376	666	37	ranker	0.5334693490298236	0.45937888967208595	0.7132132132132132	0.5657415081588688	0.00662486486486485	0.020466216216216238	0.7866046229405413	0.7379347058590009	0.0	0.7556159270061051	4027	ranker_score	expanded_val	linear_l2	linear_l2
37	0.5988398790359497	666	37	ranker	0.5352824088082273	0.4592629811530089	0.7117117117117117	0.5674406132664516	0.0041775675675675495	0.02291351351351354	0.7821403833548152	0.7328399944752931	0.0	0.7566531366074247	4027	ranker_score	expanded_val	linear_l2	linear_l2
38	0.5987278819084167	666	37	ranker	0.5350618323473088	0.45891525727610283	0.7087087087087087	0.5677484741824121	0.0041775675675675495	0.02291351351351354	0.7822438583465894	0.7328399944752931	0.0	0.7563962989268745	4027	ranker_score	expanded_val	linear_l2	linear_l2
39	0.598641574382782	666	37	ranker	0.5364204844666487	0.45836426269371333	0.7072072072072072	0.5683705286871711	0.0041775675675675495	0.02291351351351354	0.7823538574567138	0.7329658433891899	0.0	0.7570879945960496	4027	ranker_score	expanded_val	linear_l2	linear_l2
40	0.5985638499259949	666	37	ranker	0.5332191770861101	0.4576773585869127	0.7057057057057057	0.5651784933982636	0.0041775675675675495	0.02291351351351354	0.778897550220034	0.7329658433891899	0.0	0.7551186793644807	4027	ranker_score	expanded_val	linear_l2	linear_l2
1	0.7012545466423035	666	37	ranker	0.159763058148752	0.12274805204549871	0.5015015015015015	0.16687492301261148	-0.007085945945945948	0.03417702702702703	0.6437341347691033	0.5634862063702967	0.35135135135135137	0.5899153652740952	4027	ranker_score	expanded_val	mlp_small	mlp_small
2	0.6731118559837341	666	37	ranker	0.23959644369565264	0.20802753780644245	0.5630630630630631	0.2607154604374189	-0.0031462162162162314	0.030237297297297325	0.6650824314163376	0.5932911795033495	0.1891891891891892	0.6266650010036665	4027	ranker_score	expanded_val	mlp_small	mlp_small
3	0.6578594446182251	666	37	ranker	0.2810110638937607	0.2510591944883254	0.6006006006006006	0.305433710796127	-0.003597027027027046	0.030688108108108136	0.6815182285600663	0.6128033564281846	0.16216216216216217	0.6441541745620565	4027	ranker_score	expanded_val	mlp_small	mlp_small
4	0.6499845385551453	666	37	ranker	0.2985168197873579	0.2802281668056602	0.6246246246246246	0.32534212297782356	-0.0033394594594594778	0.030430540540540566	0.6917847382003068	0.6246147083867454	0.1891891891891892	0.6505944075574397	4027	ranker_score	expanded_val	mlp_small	mlp_small
5	0.6437357664108276	666	37	ranker	0.32469626111405164	0.3062296545810837	0.6426426426426427	0.35189710486945797	-0.004395135135135156	0.031486216216216244	0.701586029714557	0.6367118011864451	0.21621621621621623	0.6629244875925157	4027	ranker_score	expanded_val	mlp_small	mlp_small
6	0.6366714239120483	666	37	ranker	0.35961173052590406	0.3307909667372886	0.6606606606606606	0.38683602891794616	-0.0009775675675675866	0.028068648648648678	0.7127387182555113	0.6550470275691761	0.13513513513513514	0.679691434262457	4027	ranker_score	expanded_val	mlp_small	mlp_small
7	0.628606379032135	666	37	ranker	0.38457737749895415	0.3541464043771384	0.6756756756756757	0.41176117795612144	0.0038459459459459304	0.02324513513513516	0.7261837334629105	0.6757747169981723	0.08108108108108109	0.6903076094270094	4027	ranker_score	expanded_val	mlp_small	mlp_small
8	0.6204948425292969	666	37	ranker	0.41640663729504956	0.37570422236979323	0.6846846846846847	0.44232372614117155	0.0038259459459459287	0.023265135135135163	0.7397350993898347	0.6885708833168191	0.08108108108108109	0.7036296958401629	4027	ranker_score	expanded_val	mlp_small	mlp_small
9	0.61330246925354	666	37	ranker	0.44462081887735644	0.3952143158374421	0.6861861861861862	0.47579703312983823	0.004110540540540524	0.022980540540540564	0.7443876998455368	0.7002968504598601	0.05405405405405406	0.7171694176271579	4027	ranker_score	expanded_val	mlp_small	mlp_small
10	0.6072574853897095	666	37	ranker	0.46754199259676493	0.41131032764398456	0.7027027027027027	0.4996947355744945	0.004937027027027012	0.022154054054054077	0.7523887588317458	0.7141775641718392	0.02702702702702703	0.7276733635850793	4027	ranker_score	expanded_val	mlp_small	mlp_small
11	0.6018977761268616	666	37	ranker	0.4784751952492277	0.42439951635952544	0.7222222222222222	0.5122479333510813	0.004937027027027012	0.022154054054054077	0.7629151785594732	0.7194535240605545	0.02702702702702703	0.7313511173418779	4027	ranker_score	expanded_val	mlp_small	mlp_small
12	0.5966688990592957	666	37	ranker	0.4905213506324349	0.4340217724506931	0.7207207207207208	0.524241416201572	0.004110540540540524	0.022980540540540564	0.7609350522034845	0.722237342977783	0.05405405405405406	0.7360713305930527	4027	ranker_score	expanded_val	mlp_small	mlp_small
13	0.5910708904266357	666	37	ranker	0.49547681890432305	0.4402225678139926	0.7282282282282282	0.5286807917591123	0.004584054054054037	0.022507027027027053	0.7637641646438683	0.7306011412709535	0.08108108108108109	0.7388355463787002	4027	ranker_score	expanded_val	mlp_small	mlp_small
14	0.5853039026260376	666	37	ranker	0.49666357885086676	0.44375101070497314	0.7342342342342343	0.5308951389270442	0.007031351351351338	0.02005972972972975	0.7707473562119941	0.7345205493792244	0.08108108108108109	0.7387073285802757	4027	ranker_score	expanded_val	mlp_small	mlp_small
15	0.5799663662910461	666	37	ranker	0.49867535296955884	0.4461061770223166	0.7462462462462462	0.5357812911169655	0.008328378378378368	0.01876270270270272	0.7767066904454684	0.7403420780575436	0.02702702702702703	0.7392736186073235	4027	ranker_score	expanded_val	mlp_small	mlp_small
16	0.5753732919692993	666	37	ranker	0.5006071582245423	0.44880193969047916	0.7537537537537538	0.5405330280391407	0.008259459459459446	0.018831621621621643	0.7773366235395319	0.741836327561838	0.02702702702702703	0.7404534609510935	4027	ranker_score	expanded_val	mlp_small	mlp_small
17	0.5712997317314148	666	37	ranker	0.5043008616704632	0.45197020342289723	0.7642642642642643	0.5432378486113775	0.007626216216216202	0.019464864864864886	0.7776638132616686	0.7417675254489542	0.02702702702702703	0.7422089852465299	4027	ranker_score	expanded_val	mlp_small	mlp_small
18	0.5673906803131104	666	37	ranker	0.5113616781932631	0.45494670977846374	0.7807807807807808	0.5494137916131838	0.005055675675675661	0.02203540540540543	0.776125995417519	0.7370260425300063	0.05405405405405406	0.745946339333349	4027	ranker_score	expanded_val	mlp_small	mlp_small
19	0.5637224912643433	666	37	ranker	0.5157543511240578	0.457169760846149	0.7807807807807808	0.5530474339479191	0.004422432432432416	0.022668648648648673	0.7778816886075721	0.7348432763920374	0.05405405405405406	0.7479074227902429	4027	ranker_score	expanded_val	mlp_small	mlp_small
20	0.5600723028182983	666	37	ranker	0.5133216738382556	0.45806970353089094	0.7852852852852853	0.5493956659470723	0.004422432432432416	0.022668648648648673	0.7760548409822864	0.7331258100944825	0.05405405405405406	0.746347950374403	4027	ranker_score	expanded_val	mlp_small	mlp_small
21	0.5567492246627808	666	37	ranker	0.5132591116524893	0.4568614371741762	0.7822822822822822	0.5487601784640986	0.0016432432432432274	0.025447837837837863	0.7714299484348228	0.7248556227084169	0.02702702702702703	0.7463144440939619	4027	ranker_score	expanded_val	mlp_small	mlp_small
22	0.5536597371101379	666	37	ranker	0.5173491551513056	0.45368073420057176	0.7777777777777778	0.5516904720160537	0.0017675675675675499	0.02532351351351354	0.7710486130887189	0.724695681829186	0.0	0.74829416250199	4027	ranker_score	expanded_val	mlp_small	mlp_small
23	0.5506418347358704	666	37	ranker	0.5146325484839673	0.4485191671541972	0.7732732732732732	0.5483224413657413	0.0018399999999999769	0.025251081081081112	0.7749025594202442	0.7221300186344646	0.0	0.7471924637196157	4027	ranker_score	expanded_val	mlp_small	mlp_small
24	0.5477164387702942	666	37	ranker	0.5141241352651772	0.4423360711608611	0.7627627627627628	0.5490893338710808	0.0018399999999999769	0.025251081081081112	0.7751007390530615	0.7223522105409504	0.0	0.7478507412429832	4027	ranker_score	expanded_val	mlp_small	mlp_small
25	0.5449626445770264	666	37	ranker	0.5136892096372163	0.4368119200803859	0.7507507507507508	0.5500567435893313	0.0018399999999999769	0.025251081081081112	0.7737994742877526	0.7163397911768965	0.0	0.7477436953622709	4027	ranker_score	expanded_val	mlp_small	mlp_small
