checkpoint_name	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	q_pred	score_pred	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
incumbent	b15_C	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control0	0.936346173286438	0.936346173286438	0.2648738622665405	0.0026487386226654052	0.2239551842212677	0.2239551842212677	-0.06434640288352966	-5.945811241865158	-6.312433026731014	0.08932951092720032	8.932951092720032	0.3065981864929199	-0.12485501170158386	-0.016846848651766777	0.28189805150032043	0.0431177131831646	16170.095703125	14725.62890625
incumbent	b15_C	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control1	0.9304060935974121	0.9304060935974121	0.2781575322151184	0.002781575322151184	0.23377719521522522	0.23377719521522522	-0.05738550052046776	-5.226615324616432	-5.61056637018919	0.060677509754896164	6.067750975489616	0.30893218517303467	-0.12495674192905426	-0.015015671029686928	0.2396368533372879	0.01773158274590969	16170.095703125	15188.9345703125
incumbent	b15_C	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__observe	0.9357707500457764	0.9357707500457764	0.24225471913814545	0.0024225471913814547	0.20539209246635437	0.20539209246635437	-0.06980307400226593	-6.532660588622093	-6.868395697325468	0.06364649534225464	6.364649534225464	0.30715030431747437	-0.12431550025939941	-0.01922103576362133	0.27637213468551636	0.012597473338246346	16170.095703125	15140.92578125
incumbent	b15_C	initial	cached_hard_cone	4	N16715	control0	N16715::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control0	0.935056209564209	0.935056209564209	0.24328021705150604	0.0024328021705150604	0.21200114488601685	0.21200114488601685	-0.06944181025028229	-6.488899663090706	-6.830360684543848	0.08266454935073853	8.266454935073853	0.30527371168136597	-0.12313224375247955	-0.019473789259791374	0.2995040714740753	0.030606620013713837	16168.650390625	14832.076171875
incumbent	b15_C	initial	cached_hard_cone	5	N16715	control1	N16715::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control1	0.9319922924041748	0.9319922924041748	0.25845175981521606	0.0025845175981521608	0.22194859385490417	0.22194859385490417	-0.0628051608800888	-5.80011573433876	-6.1604159995913506	0.0617862343788147	6.17862343788147	0.3056510090827942	-0.12354980409145355	-0.017735617235302925	0.2633322775363922	0.013399908319115639	16168.650390625	15169.650390625
incumbent	b15_C	initial	cached_hard_cone	6	N16715	observe	N16715::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__observe	0.932243824005127	0.932243824005127	0.23834869265556335	0.0023834869265556336	0.20624828338623047	0.20624828338623047	-0.06915713846683502	-6.471116870641708	-6.804564602673054	0.059448327869176865	5.9448327869176865	0.30702632665634155	-0.12397338449954987	-0.019482286646962166	0.2958042323589325	0.0027049679774791002	16168.650390625	15207.451171875
incumbent	b15_C	initial	cached_hard_cone	7	__buf_split_3	control0	__buf_split_3::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control0	0.9363462924957275	0.9363462924957275	0.2648738622665405	0.0026487386226654052	0.2239551544189453	0.2239551544189453	-0.06434640288352966	-5.9458112716674805	-6.312433034181595	0.08932968974113464	8.932968974113464	0.3065982460975647	-0.12485502660274506	-0.01684684120118618	0.28189921379089355	0.0431177094578743	16170.0966796875	14725.626953125
incumbent	b15_C	initial	cached_hard_cone	8	__buf_split_3	control1	__buf_split_3::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control1	0.9304060935974121	0.9304060935974121	0.2781575322151184	0.002781575322151184	0.23377719521522522	0.23377719521522522	-0.057385507971048355	-5.226616069674492	-5.61056711524725	0.06067768856883049	6.067768856883049	0.30893218517303467	-0.12495672702789307	-0.015015659853816032	0.23963817954063416	0.017731506377458572	16170.0966796875	15188.9326171875
incumbent	b15_C	initial	cached_hard_cone	9	__buf_split_3	observe	__buf_split_3::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__observe	0.9357707500457764	0.9357707500457764	0.24225468933582306	0.0024225468933582305	0.2053920179605484	0.2053920179605484	-0.06980307400226593	-6.532660692930222	-6.8683957234025	0.06364685297012329	6.364685297012329	0.30715036392211914	-0.12431548535823822	-0.01922103576362133	0.27637356519699097	0.01259762141853571	16170.0966796875	15140.9208984375
incumbent	b15_C	initial	cached_hard_cone	10	N16717	control0	N16717::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control0	0.935212254524231	0.935212254524231	0.24339191615581512	0.002433919161558151	0.21170419454574585	0.21170419454574585	-0.06945709884166718	-6.4906137734651566	-6.831935856491327	0.08232004940509796	8.232004940509796	0.3052206039428711	-0.12317453324794769	-0.019513415172696114	0.2983400523662567	0.030459418892860413	16168.671875	14837.666015625
incumbent	b15_C	initial	cached_hard_cone	11	N16717	control1	N16717::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control1	0.9322940111160278	0.9322940111160278	0.2585539221763611	0.002585539221763611	0.22179722785949707	0.22179722785949707	-0.06283418834209442	-5.803067684173584	-6.163331046700478	0.06117081269621849	6.117081269621849	0.3056153655052185	-0.12358315289020538	-0.017760733142495155	0.26149624586105347	0.013078025542199612	16168.671875	15179.62109375
incumbent	b15_C	initial	cached_hard_cone	12	N16717	observe	N16717::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__observe	0.9324632883071899	0.9324632883071899	0.23850290477275848	0.002385029047727585	0.20602312684059143	0.20602312684059143	-0.06920754909515381	-6.476228877902031	-6.809623401612043	0.05930117890238762	5.930117890238762	0.3069033622741699	-0.12395913898944855	-0.019468767568469048	0.2943630814552307	0.0028690616600215435	16168.671875	15209.8505859375
incumbent	b15_C	initial	cached_hard_cone	13	__buf_split_5	control0	__buf_split_5::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control0	0.936346173286438	0.936346173286438	0.2648738622665405	0.0026487386226654052	0.2239551544189453	0.2239551544189453	-0.06434641778469086	-5.9458127617836	-6.312434524297714	0.08932963758707047	8.932963758707047	0.3065982460975647	-0.12485502660274506	-0.01684684492647648	0.28189921379089355	0.04311763495206833	16170.095703125	14725.626953125
incumbent	b15_C	initial	cached_hard_cone	14	__buf_split_5	control1	__buf_split_5::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control1	0.9304060935974121	0.9304060935974121	0.2781575322151184	0.002781575322151184	0.23377719521522522	0.23377719521522522	-0.057385507971048355	-5.226616069674492	-5.61056711524725	0.060677628964185715	6.0677628964185715	0.30893224477767944	-0.12495672702789307	-0.015015652403235435	0.23963825404644012	0.017731431871652603	16170.095703125	15188.9326171875
incumbent	b15_C	initial	cached_hard_cone	15	__buf_split_5	observe	__buf_split_5::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__observe	0.9357707500457764	0.9357707500457764	0.24225465953350067	0.002422546595335007	0.2053920179605484	0.2053920179605484	-0.06980305910110474	-6.532659232616425	-6.868394240736961	0.06364680081605911	6.364680081605911	0.3071504235267639	-0.12431548535823822	-0.01922103948891163	0.27637356519699097	0.012597547844052315	16170.095703125	15140.9208984375
