epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.9509069148549124,0.3573561710746665,0.12594743151413768,0.009565119116910194,0.09764210919016286,0.0,0.2785345606113735,1.0,0.04595233098064598,0.010000996997596781,1.1435764762511673,1.1435764762511673,0.0,2.041785522883066,1.8755977124528727,2.006678230088973,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.4083845064043999,0.322173085808754,0.1224907785654068,0.0090756144374609,0.09091699346899987,0.0,0.28877846598625184,1.0,0.04752400703728199,0.0104539773252327,0.4671712331153685,0.4671712331153685,0.0,1.1717886991798878,0.7675139605998993,1.0137892536818982,0.0,1.0,1.0,5.0
2,2,1.1299756029712673,0.39319149561618505,0.12695385280408358,0.00928311520501187,0.09990772771600046,0.0,0.28388329399259465,1.0,0.04642442167785607,0.03672684736938878,1.241224848730302,1.241224848730302,0.0,3.917224126071424,1.8997266607000616,3.7008491661407263,0.0,1.0,2.0,0.32330467669587387,0.6625019374646639,0.4282462792961221,2.3031362985309802,0.0,0.0,0.638230417904101,0.0,212.42105263157896,8.0,0.21666666666666673,19.0,19.0,0.4570008169859648,0.3467340782284737,0.12464117780327796,0.008810549229383468,0.09241337813436985,0.0,0.29344054907560346,1.0,0.042510640993714335,0.02764436922443565,0.5918576398384175,0.5918576398384175,0.0,2.4686237420421095,0.6191262247768463,2.093503314256668,0.0,1.0,2.0,5.0
3,4,1.4181807317348245,0.4569604726214158,0.1268494217411468,0.009268306207990176,0.10550185239040538,0.0,0.29153910828264135,1.0,0.047576487799616235,0.04592254436384361,1.3747244497469697,1.3747244497469697,0.0,7.41385830664321,1.8190253757301864,6.9057056285831235,0.0,1.0,4.0,0.5798904331106889,0.5572276915374555,0.42635145430502136,2.3405839518496863,0.0,0.0,0.48976771925625046,0.0,237.0,8.0,0.43333333333333346,19.0,19.0,0.6219288208521903,0.41166298687458036,0.12649458684027196,0.008660997357219457,0.09339183382689953,0.0,0.2954071559011936,1.0,0.03900737846270204,0.03528659413132118,0.8372053474367931,0.8372053474367931,0.0,4.692012914544938,0.522049254605372,4.13109116256237,0.0,1.0,4.0,5.0
4,8,1.8294571595830156,0.5275175083232554,0.12813458797570906,0.009186374507599362,0.11065550570033099,0.0,0.29432713456059756,1.0,0.04541564036748911,0.03726834157773633,1.39079418976517,1.39079418976517,0.0,12.648555101780834,1.6255898806284288,11.792211745084195,0.0,1.0,8.0,0.8222735931998805,0.5290479346325523,0.45307274554905136,2.2410963460018762,0.0,0.0,0.4239286372536107,0.0,220.31578947368422,8.0,0.6500000000000001,19.0,19.0,0.8940300880931318,0.5120613977313042,0.12862332873046398,0.00868413937278092,0.09633783549070359,0.0,0.29734468199312686,1.0,0.03702849210239947,0.04803083601836988,1.122609815787564,1.122609815787564,0.0,7.828962186346689,0.4420930273772683,7.171928467261023,0.0,1.0,8.0,5.0
5,16,2.417210315226265,0.583522911379604,0.13103632082378394,0.00933917475508918,0.1200739718042314,0.0,0.30150355320227773,1.0,0.04567034791934451,0.028419175353628128,1.446632366240058,1.446632366240058,0.0,18.857715392348933,1.56792856924771,17.900388344517467,0.0,1.0,16.0,0.794739588310844,0.4846974956361871,0.5460699220236979,2.2291146454058195,0.0,0.0,0.40653372908893387,0.0,215.6315789473684,8.0,0.6500000000000001,19.0,19.0,1.3097563140356214,0.6130754243582487,0.1329043331556022,0.008970211207633838,0.10168937863782049,0.0,0.30040903817862274,1.0,0.036359095200896266,0.05035376191408432,1.2251291153697366,1.2251291153697366,0.0,10.857288909958152,0.6509347779165182,10.493823849868203,0.0,1.0,16.0,5.0
6,32,3.9171082412572344,0.6792374426793111,0.1371921072468946,0.009550579717860705,0.1390475000463132,0.0,0.31309844019185556,1.0,0.045707706358945485,0.020757521761225542,1.896378607441191,1.896378607441191,0.0,31.898778396498624,1.9306403726842705,31.44852014584917,0.0,1.0,32.0,0.8005811226995367,0.49543223882976334,0.5968437947724995,2.2526578714973047,0.0,0.0,0.3716159478614205,0.0,239.89473684210526,8.0,0.6500000000000001,19.0,19.0,3.758168167146505,0.6974053997546434,0.13954771501012148,0.009682937082834542,0.11862594117410481,0.0,0.29997882097959516,1.0,0.036579631315544245,0.03255981612960568,2.0021793913087778,2.0021793913087778,0.0,30.380384194619364,1.6891631847823192,30.825028271522022,0.0,1.0,32.0,5.0
7,32,3.9264925580378316,0.6693518305148342,0.1378205718570634,0.009473100349791102,0.14428615772263392,0.0,0.31531826796402274,1.0,0.04628622095027056,0.020474375164847316,1.8436053567909094,1.8436053567909094,0.0,31.89782763790664,1.9717504313105656,31.377923147232266,0.0,1.0,32.0,0.7893188972222177,0.47916714611806366,0.49912388858042267,2.2338537040509676,0.0,0.0,0.41140915218152496,0.0,212.94736842105263,8.0,0.6500000000000001,19.0,19.0,3.7474117911449865,0.6974053975194693,0.13954771477729083,0.009682937030447647,0.11862593879923225,0.0,0.29997881725430486,1.0,0.036579630733467636,0.03255981625238746,2.002179376788604,2.002179376788604,0.0,30.38038418567867,1.6603159566672503,30.83285358871508,0.0,1.0,32.0,5.0
8,32,3.9167651217744845,0.6695935001694843,0.13777290973322173,0.009399929116051154,0.14224267954398928,0.0,0.3153586049172047,1.0,0.04653873601560726,0.020620625562128823,1.7760879171884438,1.7760879171884438,0.0,31.89577857561258,1.95227155583625,31.358564363300548,0.0,1.0,32.0,0.7614215298702842,0.4630221081407447,0.5136568232586509,2.121866044245268,0.0,0.0,0.4043388476497249,0.0,216.1578947368421,8.0,0.6500000000000001,19.0,19.0,3.744486988056451,0.697405400313437,0.13954771477729083,0.009682937024626881,0.11862593954429031,0.0,0.29997881799936293,1.0,0.036579630547203125,0.0325598166101372,2.0021793788772584,2.0021793788772584,0.0,30.380384194619364,1.6558891756901175,30.82131239785722,0.0,1.0,32.0,5.0
9,32,3.924236870948478,0.6685183906290484,0.13872537847706362,0.009272979385538125,0.14515105459079342,0.0,0.31441562054188626,1.0,0.04544130961815091,0.020770657385239543,1.7933555019466612,1.7933555019466612,0.0,31.898595556775778,1.9770936882324572,31.33399337733834,0.0,1.0,32.0,0.7435492684966639,0.43773516777314636,0.4143878056814796,2.2281602181886373,0.0,0.0,0.36658540132798645,0.0,227.1578947368421,8.0,0.6500000000000001,19.0,19.0,3.7494154664396775,0.6974053984507919,0.1395477147307247,0.009682937030447647,0.1186259388923645,0.0,0.2999788176268339,1.0,0.03657963065197691,0.03255981628713016,2.0021793764633684,2.0021793764633684,0.0,30.380384194619364,1.6671541968394195,30.82553715892336,0.0,1.0,32.0,5.0
10,32,3.9156645034079127,0.6745094446906525,0.13751135500589093,0.009544830466773803,0.14464173326268792,0.0,0.3154633735110493,1.0,0.046338233441163446,0.02063062788308955,1.8871505105619404,1.8871505105619404,0.0,31.895190225782482,1.957128798977787,31.328129198654526,0.0,1.0,32.0,0.7540865320908395,0.453882507587734,0.44078735693504933,2.180726352490877,0.0,0.0,0.386763890322886,0.0,224.89473684210526,8.0,0.6500000000000001,19.0,19.0,3.7454137063235975,0.697405401431024,0.1395477150566876,0.009682937111938373,0.11862594108097255,0.0,0.2999788194894791,1.0,0.036579630547203125,0.03255981635315948,2.0021793680739166,2.0021793680739166,0.0,30.380384197599597,1.6576082770637868,30.823703459049284,0.0,1.0,32.0,5.0
