node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_155_new_n22153_,3,0,1,0,2
__tpi_cp_168_new_n22140_,3,0,1,0,2
__tpi_cp_171_new_n22150_,3,0,1,0,2
__tpi_cp_172_new_n22147_,3,0,1,0,2
__tpi_cp_181_new_n22143_,3,0,1,0,2
__tpi_cp_187_new_n47886_,3,1,1,0,1
__tpi_cp_202_new_n22137_,3,0,1,0,2
__tpi_cp_3_new_n47885_,3,1,1,0,1
__tpi_cp_0_new_n50721_,2,0,1,1,0
__tpi_cp_102_new_n48576_,2,0,1,0,1
__tpi_cp_104_new_n47877_,2,0,1,0,1
__tpi_cp_105_new_n48570_,2,0,1,0,1
__tpi_cp_106___buf_split_13493,2,0,1,0,1
__tpi_cp_107_new_n47876_,2,0,1,0,1
__tpi_cp_108_new_n47878_,2,0,1,0,1
__tpi_cp_109_new_n47863_,2,0,1,0,1
__tpi_cp_110_new_n47883_,2,0,0,0,2
__tpi_cp_111___buf_split_15425,2,0,1,0,1
__tpi_cp_112___buf_split_15410,2,0,1,1,0
__tpi_cp_115___buf_split_13516,2,0,1,0,1
__tpi_cp_116___buf_split_13517,2,0,1,0,1
__tpi_cp_121_new_n47881_,2,0,1,0,1
__tpi_cp_122___buf_split_13495,2,0,1,0,1
__tpi_cp_123___buf_split_13496,2,0,1,0,1
__tpi_cp_124___buf_split_13497,2,0,1,0,1
__tpi_cp_125___buf_split_13498,2,0,1,0,1
__tpi_cp_126_new_n22897_,2,0,1,0,1
__tpi_cp_127___buf_split_13512,2,0,1,0,1
__tpi_cp_132_new_n47888_,2,0,1,0,1
__tpi_cp_137___buf_split_13484,2,0,1,0,1
__tpi_cp_140___buf_split_13990,2,0,1,0,1
__tpi_cp_141___buf_split_13483,2,0,1,0,1
__tpi_cp_142___buf_split_13482,2,0,1,0,1
__tpi_cp_143___buf_split_13489,2,0,1,0,1
__tpi_cp_145_new_n50730_,2,0,1,0,1
__tpi_cp_146___buf_split_13488,2,0,1,0,1
__tpi_cp_147___buf_split_13503,2,0,1,0,1
__tpi_cp_148___buf_split_13504,2,0,1,0,1
__tpi_cp_149___buf_split_13487,2,0,1,0,1
__tpi_cp_151___buf_split_13486,2,0,1,0,1
__tpi_cp_152___buf_split_13492,2,0,1,0,1
__tpi_cp_153_new_n47879_,2,0,1,0,1
__tpi_cp_164_new_n50741_,2,0,0,0,2
__tpi_cp_166_new_n47861_,2,0,1,0,1
__tpi_cp_167_new_n47862_,2,0,1,0,1
__tpi_cp_170___buf_split_13981,2,0,1,0,1
__tpi_cp_176___buf_split_13989,2,0,1,0,1
__tpi_cp_177___buf_split_13491,2,0,1,0,1
__tpi_cp_178_new_n48691_,2,0,1,0,1
__tpi_cp_189_new_n48673_,2,0,1,0,1
__tpi_cp_190_new_n47873_,2,0,1,1,0
__tpi_cp_191_new_n48697_,2,0,1,0,1
__tpi_cp_192_new_n48709_,2,0,1,0,1
__tpi_cp_197_new_n47864_,2,0,1,0,1
__tpi_cp_198_new_n47865_,2,0,1,0,1
__tpi_cp_200_new_n48660_,2,0,0,2,0
__tpi_cp_201___buf_split_13500,2,0,1,0,1
__tpi_cp_203_new_n50717_,2,0,0,2,0
__tpi_cp_205_new_n48662_,2,0,1,0,1
__tpi_cp_207_new_n48667_,2,0,1,0,1
__tpi_cp_208_new_n48678_,2,0,1,0,1
__tpi_cp_209___buf_split_13499,2,0,1,0,1
__tpi_cp_211_new_n48599_,2,0,1,1,0
__tpi_cp_213_new_n48685_,2,0,1,0,1
__tpi_cp_214_new_n48690_,2,0,1,0,1
__tpi_cp_215_new_n48594_,2,0,1,0,1
__tpi_cp_216_new_n48713_,2,0,1,0,1
__tpi_cp_217_new_n48724_,2,0,1,0,1
__tpi_cp_218_new_n48701_,2,0,1,0,1
__tpi_cp_21_new_n48732_,2,0,0,0,2
__tpi_cp_221_new_n48666_,2,0,1,0,1
__tpi_cp_223_new_n48683_,2,0,1,0,1
__tpi_cp_224_new_n48720_,2,0,1,0,1
__tpi_cp_225_new_n48688_,2,0,1,0,1
__tpi_cp_226___buf_split_13980,2,0,1,0,1
__tpi_cp_22___buf_split_13505,2,0,1,0,1
__tpi_cp_230___buf_split_13988,2,0,1,0,1
__tpi_cp_232_new_n48711_,2,0,1,0,1
__tpi_cp_233_new_n48717_,2,0,1,0,1
__tpi_cp_235_new_n48722_,2,0,1,0,1
__tpi_cp_236_new_n48706_,2,0,1,0,1
__tpi_cp_237___buf_split_13987,2,0,1,0,1
__tpi_cp_23___buf_split_15426,2,0,1,0,1
__tpi_cp_25_new_n48566_,2,0,1,0,1
__tpi_cp_27_new_n50732_,2,0,1,0,1
__tpi_cp_29_new_n47872_,2,0,1,0,1
__tpi_cp_30___buf_split_13513,2,0,1,0,1
__tpi_cp_31___buf_split_13485,2,0,1,0,1
__tpi_cp_32_new_n47894_,2,0,0,0,2
__tpi_cp_33_new_n22195_,2,0,0,0,2
__tpi_cp_35_new_n48668_,2,0,1,0,1
__tpi_cp_36_new_n48571_,2,0,1,0,1
__tpi_cp_40_new_n48686_,2,0,1,0,1
__tpi_cp_41_new_n48702_,2,0,1,0,1
__tpi_cp_42_new_n48725_,2,0,1,0,1
__tpi_cp_43_new_n48714_,2,0,1,0,1
__tpi_cp_47___buf_split_15396,2,0,1,0,1
__tpi_cp_55_new_n48677_,2,0,1,0,1
__tpi_cp_57_new_n48672_,2,0,1,0,1
__tpi_cp_59___buf_split_15400,2,0,1,0,1
__tpi_cp_5_new_n47866_,2,0,1,0,1
__tpi_cp_63_new_n48593_,2,0,1,0,1
__tpi_cp_65_new_n22285_,2,0,0,0,2
__tpi_cp_66_new_n22174_,2,0,0,0,2
__tpi_cp_67_new_n48598_,2,0,1,0,1
__tpi_cp_69_new_n48588_,2,0,1,0,1
