epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.9509069134211657,0.35735617421175303,0.1259474319062735,0.00956511919043566,0.0976421099744345,0.0,0.2785345606113735,1.0,0.04595233117671389,0.010000997069207523,1.1435764631146172,1.1435764631146172,0.0,2.041785522899437,1.875597709658905,2.0066782182896676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.4083845064043999,0.322173073887825,0.1224907785654068,0.0090756144374609,0.09091699346899987,0.0,0.2887784719467163,1.0,0.04752400703728199,0.0104539773252327,0.4671712331153685,0.4671712331153685,0.0,1.1717886991798878,0.7675139605998993,1.013789252564311,0.0,1.0,1.0,5.0
2,2,1.1286490896669228,0.3931914948319134,0.12695385241194776,0.00928311520501187,0.09990772830420419,0.0,0.2838832908555081,1.0,0.04642442162883909,0.036726847367952745,1.2412248461201478,1.2412248461201478,0.0,3.917224125728305,1.896243217079401,3.701517498175044,0.0,1.0,2.0,0.5097888347349668,0.6613214078702425,0.4271073866831629,2.3017861717625667,2.292084066491378,0.6885707252903989,0.6357858745675338,0.0,212.42105263157896,8.0,0.14999999999999997,19.0,19.0,0.4517519075423479,0.3467340782284737,0.12464117780327796,0.00881054913625121,0.09241337887942791,0.0,0.29344054907560346,1.0,0.042510640993714335,0.027644369829795325,0.5918576303996815,0.5918576303996815,0.0,2.4686237420421095,0.6055022702767019,2.0955099128186703,0.0,1.0,2.0,5.0
3,4,1.4063133123257245,0.4569604728174837,0.12684942213328262,0.009268306183481687,0.10550185229237143,0.0,0.2915391071062339,1.0,0.0475764876525653,0.045922544401165805,1.374724450688153,1.374724450688153,0.0,7.413858307427482,1.7887366927077797,6.908186084550439,0.0,1.0,4.0,0.9627589301059121,0.5572930448933652,0.43069615764053243,2.3348919341438696,2.2366294358905994,0.5953135537473779,0.48822461147057383,0.0,237.0,8.0,0.29999999999999993,19.0,19.0,0.6098674181848764,0.41166299134492873,0.12649458684027196,0.008660997357219457,0.09339183308184147,0.0,0.2954071544110775,1.0,0.03900737846270204,0.03528659417788731,0.8372053437115028,0.8372053437115028,0.0,4.692012914544938,0.4909977908981091,4.134682862460613,0.0,1.0,4.0,5.0
4,8,1.815358449062363,0.5275175079311195,0.12813458797570906,0.009186374464709508,0.11065550574934796,0.0,0.29432713397239385,1.0,0.04541564052679429,0.03726834157609834,1.390794191378135,1.390794191378135,0.0,12.648555098557967,1.5901202106328678,11.793103218064635,0.0,1.0,8.0,1.3602383199491,0.5310885717994288,0.460258927784468,2.2327018411535966,2.0717715715107166,0.5616482919768283,0.4251977048422161,0.0,220.31578947368422,8.0,0.45,19.0,19.0,0.8880416226573289,0.5120613977313042,0.12862332835793494,0.008684139209799468,0.09633783604949712,0.0,0.297344683483243,1.0,0.03702849205583334,0.04803083533734025,1.1226098535375058,1.1226098535375058,0.0,7.828962186020727,0.4263331127443962,7.175083739252296,0.0,1.0,8.0,5.0
5,16,2.4064854319332976,0.5835229110364851,0.13103632097083487,0.009339174773470548,0.12007397151012954,0.0,0.30150355310424376,1.0,0.04567034788258178,0.028419175339337993,1.4466323699163313,1.4466323699163313,0.0,18.857715391674184,1.5404164736272905,17.903187995026368,0.0,1.0,16.0,1.3154554555290623,0.4866091781540921,0.5584655043325926,2.2120025032445003,1.9895700404518528,0.509428250162225,0.40712173988944605,0.0,215.6315789473684,8.0,0.45,19.0,19.0,1.3115362425713102,0.613075426965952,0.13290433371439575,0.008970211271662264,0.10168937803246081,0.0,0.30040903892368076,1.0,0.03635909513104707,0.05035376187242946,1.2251291289806887,1.2251291289806887,0.0,10.857288911401701,0.6556327648720071,10.49283118096064,0.0,1.0,16.0,5.0
6,32,3.915822872585187,0.6792374414048696,0.13719210707533516,0.009550579707904131,0.1390475006590254,0.0,0.31309844063300835,1.0,0.04570770652744135,0.02075752174814445,1.8963785985103838,1.8963785985103838,0.0,31.89877838842894,1.9255714207790953,31.455942434129778,0.0,1.0,32.0,1.3326020554492348,0.5061692077862588,0.6251326948404312,2.237830080484089,2.000390002602025,0.5109905945627313,0.3736847921421653,0.0,239.89473684210526,8.0,0.45,19.0,19.0,3.762819725518375,0.6974054008722306,0.13954771519638598,0.009682937012985348,0.11862594124395401,0.0,0.299978818371892,1.0,0.0365796314436011,0.032559816589855475,2.002179362689708,2.002179362689708,0.0,30.3803841945738,1.703288278811249,30.815043566912937,0.0,1.0,32.0,5.0
7,32,3.917582891539113,0.6693518290198163,0.13782057169775822,0.009473100336770969,0.14428615859268526,0.0,0.31531826879731134,1.0,0.0462862211831012,0.020474375119289557,1.8436053509353731,1.8436053509353731,0.0,31.89782763658505,1.9467657932771478,31.388764959402245,0.0,1.0,32.0,1.3276645635303699,0.4824799597263336,0.5521222658847508,2.225819336740594,2.018131362764459,0.5415785108741961,0.4168282339447423,0.0,212.94736842105263,8.0,0.45,19.0,19.0,3.745989398582606,0.6974053988233209,0.1395477150566876,0.009682937042089178,0.11862594075500965,0.0,0.2999788200482726,1.0,0.036579631315544245,0.032559816490311276,2.002179379821655,2.002179379821655,0.0,30.38038418567867,1.6594477613420167,30.822102161028305,0.0,1.0,32.0,5.0
8,32,3.906205713323097,0.6695935021056548,0.13777291016212026,0.009399929131368959,0.14224267962976897,0.0,0.3153586053093405,1.0,0.04653873573069608,0.02062062555563222,1.7760879060536556,1.7760879060536556,0.0,31.89577857530874,1.9235872934540699,31.36770737470751,0.0,1.0,32.0,1.2590759114215249,0.4775378060968299,0.5651091447002009,2.0931078446538827,1.8792570139232434,0.4940701064310576,0.4075488965762289,0.0,216.1578947368421,8.0,0.45,19.0,19.0,3.743140936056443,0.6974054001271724,0.13954771468415855,0.00968293699552305,0.11862593968398868,0.0,0.29997881725430486,1.0,0.036579631676431745,0.03255981637871628,2.0021793698099373,2.0021793698099373,0.0,30.380384197599597,1.654672774458413,30.812717662655267,0.0,1.0,32.0,5.0
9,32,3.9175576520386755,0.6685183895016579,0.13872537815845326,0.009272979377879222,0.14515105313253834,0.0,0.3144156200026995,1.0,0.04544130943740081,0.02077065734233417,1.793355491363685,1.793355491363685,0.0,31.898595554385242,1.9581366799216013,31.343028888962646,0.0,1.0,32.0,1.2625593386198346,0.4427301271965629,0.4525683655550605,2.2162905304055465,1.9262078059347052,0.46643626062493576,0.3711441190619218,0.0,227.1578947368421,8.0,0.45,19.0,19.0,3.7504062246327523,0.6974053982645273,0.1395477144513279,0.009682937097386457,0.11862594019621611,0.0,0.29997881911695,1.0,0.03657963156001642,0.032559816536650035,2.0021793854913765,2.0021793854913765,0.0,30.380384194619364,1.6720043037527148,30.81604442932603,0.0,1.0,32.0,5.0
10,32,3.9070276771086165,0.6745094436612961,0.13751135501814515,0.009544830456051338,0.14464173310338274,0.0,0.3154633722856249,1.0,0.04633823364642203,0.020630627940617336,1.8871505122801313,1.8871505122801313,0.0,31.895190225891717,1.933865500449715,31.334814133436556,0.0,1.0,32.0,1.2634133037767912,0.45941907010580363,0.48022901384454025,2.161782647434034,1.9106935827355636,0.49671662951770584,0.39036539745958226,0.0,224.89473684210526,8.0,0.45,19.0,19.0,3.748272021044977,0.6974053982645273,0.13954771524295212,0.009682936978060752,0.11862594247795641,0.0,0.2999788189306855,1.0,0.03657963136211038,0.03255981639476886,2.002179376236063,2.002179376236063,0.0,30.380384194619364,1.6661179717930366,30.818247958499704,0.0,1.0,32.0,5.0
