step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
11,N5219,control1,0.6591176986694336,2.831679902970791,2.0744754672050476,0.4419507548213005,1.8405919369310142,0.6591176986694336,1.0407497882843018,1.9116933618485925,1.1424683094024657,0.010407497882843017,0.2533930540084839,2.661310911178589,0.9170587062835693,2.379577159881592,-0.08491542935371399,-0.034819021821022034,-0.13501183688640594,1.0407497882843018,1.8551309165358543,0.05250212550163269,0.10902437567710876,0.06670209765434265,104134.484375,43269.5234375,60864.9609375,103511.625,42691.4453125,60820.1796875,0.0059812976978719234,0.013359937816858292,0.0007357476279139519,0.5981297697871923,8.95227324962616,1.619418907612562,6.175727725028992,1.295433688610792,1.9610067427158355,1.5708074408210815,2.831679902970791,58.36469745591283,58.36469745591283,greedy,2.831679902970791,0.0,hard_fault_cluster,,False
12,N5218,control1,0.6908777952194214,2.2193898265063763,2.710946249961853,0.3459326849877834,1.4426033872291446,0.6908777952194214,1.1203088760375977,1.286947698444128,2.0029444336891173,0.011203088760375977,0.2513837516307831,2.671149730682373,0.9202543497085571,2.369791269302368,-0.06955864280462265,-0.02337367832660675,-0.11574360728263855,1.1203088760375977,1.1974120676517486,0.0523078627884388,0.10490068793296814,0.06122687831521034,103511.4609375,42691.3046875,60820.15625,103103.2265625,42287.66015625,60815.56640625,0.003943856805562973,0.009454959072172642,7.546583219664171e-05,0.3943856805562973,9.02224488556385,1.9529806768894196,6.178650930523872,2.0165245687961577,1.6253756821155547,2.3918118567019704,2.2193898265063763,60.58408728241921,60.58408728241921,greedy,2.2193898265063763,0.0,hard_fault_cluster,,False
13,N3849,control0,0.7062181830406189,2.4231881606578827,1.61411474943161,0.6905878269672394,1.5750723044276238,0.7062181830406189,1.4193084239959717,2.7084662377834317,2.835791277885437,0.014193084239959717,0.26161304116249084,3.0518269538879395,1.0206453800201416,2.599865436553955,-0.11952248215675354,-0.05069418251514435,-0.18835078179836273,1.4193084239959717,2.567304750084877,0.023645393550395966,0.08438478410243988,0.030100736767053604,103103.8671875,42288.3203125,60815.546875,101352.875,40791.3203125,60561.55859375,0.016982797533273697,0.035399846732616425,0.004176370799541473,1.6982797533273697,6.835674732923508,-1.3724419730901718,3.4823231995105743,-3.296162571310997,1.588354378938675,1.7304063388705253,2.4231881606578827,63.00727544307709,63.00727544307709,greedy,2.4231881606578827,0.0,hard_fault_cluster,,False
14,N3853,control0,0.8771767616271973,3.303500381112099,2.307179808616638,0.696739223599434,2.1472752477228645,0.8771767616271973,1.762319564819336,2.9898647904396056,2.6369442462921144,0.017623195648193358,0.2393207848072052,3.68564772605896,1.1879476308822632,3.149296998977661,-0.13081009685993195,-0.06914590299129486,-0.19247429072856903,1.762319564819336,2.8184906417131423,0.002131439745426178,0.06436160206794739,0.005292024463415146,101352.9375,40791.375,60561.5625,99606.84375,39308.7421875,60298.09765625,0.01722785457968712,0.03634672239422798,0.0043503642082214355,1.7227854579687119,5.661111265420914,-3.8469128155708314,1.5751357972621918,-5.553881599903106,1.8551654100418093,1.6551471742987633,3.303500381112099,66.3107758241892,66.3107758241892,greedy,3.303500381112099,0.0,hard_fault_cluster,,False
15,N3857,control0,1.0835168361663818,4.765796800851822,2.5725763440132137,1.4615555894374848,3.0977679205536846,1.0835168361663818,2.127275228500366,6.282950758934021,5.561676692962646,0.021272752285003662,0.26255249977111816,4.059198379516602,1.2898833751678467,3.413576602935791,-0.14977587759494781,-0.10321269929409027,-0.19633905589580536,2.127275228500366,6.337242368459702,-0.015167921781539917,0.04648914933204651,-0.011250648647546768,99607.015625,39308.80859375,60298.20703125,97510.671875,37632.11328125,59878.55859375,0.021046144887804985,0.04265444353222847,0.006959551014006138,2.1046144887804985,4.669681429862976,-3.186018592119217,0.029826223850250244,-4.242415076494217,3.386908495426178,2.947038051486015,4.765796800851822,71.07657262504101,71.07657262504101,greedy,4.765796800851822,0.0,hard_fault_cluster,,False
16,N3819,control0,1.24126398563385,4.205283063650131,2.3541184067726135,1.2036660254001617,2.733433991372585,1.24126398563385,2.423206329345703,4.95852792263031,4.297752070426941,0.02423206329345703,0.262314110994339,4.279057502746582,1.4183286428451538,3.5070650577545166,-0.14644578099250793,-0.09197430312633514,-0.20091725885868073,2.423206329345703,4.843113802671432,-0.018707893788814545,0.046301305294036865,-0.020978432148694992,97510.8671875,37632.08984375,59878.77734375,96230.03125,36530.9453125,59699.08203125,0.013135314919054508,0.02926078625023365,0.003000984899699688,1.3135314919054508,4.831474453210831,-1.8302110731601715,-0.19522342085838318,-2.9880243837833405,2.823281133174896,2.532090414762497,4.205283063650131,75.28185568869114,75.28185568869114,greedy,4.205283063650131,0.0,hard_fault_cluster,,False
17,N2077,observe,1.6796348094940186,4.317174842059613,3.137423741817474,0.6184957084059716,2.8061636473387486,1.6796348094940186,2.3959481716156006,2.3632611483335495,1.5040951848030089,0.023959481716156007,0.2168157696723938,3.9771063327789307,1.4229766130447388,3.3616561889648438,-0.09418363124132156,-0.0794188380241394,-0.10894842445850372,2.3959481716156006,2.1778280252218245,0.026302937418222427,0.09165434539318085,0.011547304689884186,96230.390625,36531.015625,59699.37890625,98549.953125,37827.703125,60722.25,-0.02410426177084446,-0.03549552336335182,-0.017133697867393494,-2.410426177084446,9.003348246216774,6.414788715839386,4.2235573679208755,5.710400288105011,2.8647476375103,2.6202499176561838,4.317174842059613,79.59903053075075,79.59903053075075,greedy,4.317174842059613,0.0,hard_fault_cluster,,False
18,N3877,control0,1.5034899711608887,2.1616057723760607,1.8321810364723206,0.6351549535989761,1.4050437520444394,1.5034899711608887,2.638894557952881,2.4537047654390336,2.018971562385559,0.026388945579528807,0.24051183462142944,3.9215519428253174,1.3676526546478271,3.189140796661377,-0.1355193555355072,-0.07717515528202057,-0.19386355578899384,2.638894557952881,2.3576374015212056,0.001481562852859497,0.07237909734249115,-0.006537776440382004,98549.625,37827.703125,60721.921875,96559.96875,36500.6015625,60059.3671875,0.020189383998513222,0.03508279472589493,0.01091129332780838,2.018938399851322,6.708602786064148,-0.5439533329010011,1.7882679104804993,-1.1141102647781373,1.6065938889980313,1.6894547870755194,2.1616057723760607,81.76063630312682,81.76063630312682,greedy,2.1616057723760607,0.0,hard_fault_cluster,,False
19,N3873,control0,1.4778516292572021,2.613928926587105,1.243932956457138,0.8985138434171676,1.6990538022816182,1.4778516292572021,2.928074359893799,3.196983775496483,2.7824713230133056,0.029280743598937987,0.2559593617916107,4.17868709564209,1.3789856433868408,3.3736941814422607,-0.13758203387260437,-0.09021081030368805,-0.1849532574415207,2.928074359893799,2.965174797475338,-0.008542366325855255,0.05384717881679535,-0.015580285340547562,96559.984375,36500.6328125,60059.3515625,94669.34375,35140.00390625,59529.3359375,0.01957996003329754,0.03727685660123825,0.008824864402413368,1.9579960033297539,6.252524822950363,-0.36630466908216486,0.9224537312984467,-1.1340551707148552,1.98604756295681,1.7990753774344919,2.613928926587105,84.37456522971392,84.37456522971392,greedy,2.613928926587105,0.0,hard_fault_cluster,,False
20,N3076,control0,1.507869005203247,1.8328249813616275,2.5340304017066955,0.6099412058293819,1.1913362378850578,1.507869005203247,2.949800491333008,2.0823687396943567,2.906558537483215,0.02949800491333008,0.2218213677406311,4.002154350280762,1.4513887166976929,3.111546039581299,-0.12185788154602051,-0.05790285766124725,-0.18581290543079376,2.949800491333008,1.8645089717954395,0.0013103112578392029,0.06915836036205292,-0.010811377316713333,94664.75,35132.38671875,59532.3671875,95096.6875,35313.8203125,59782.8671875,-0.004562812391668558,-0.005164283327758312,-0.0042077950201928616,-0.4562812391668558,7.08298596739769,0.5775092508643865,1.8690198361873627,0.2107055004686117,1.3276067681610584,2.664624727256596,1.8328249813616275,86.20739021107555,86.20739021107555,greedy,1.8328249813616275,0.0,hard_fault_cluster,,False
21,N6279,control0,1.3899145126342773,2.7695450039580463,3.20053539276123,0.6165451357141136,1.8002042525727302,1.3899145126342773,3.035109758377075,2.2799665049277245,2.9472756743431088,0.03035109758377075,0.19017252326011658,4.026053428649902,1.3970755338668823,3.1797566413879395,-0.10254214704036713,-0.019125446677207947,-0.1859588474035263,3.035109758377075,2.1110186996497213,-0.003456108272075653,0.059822067618370056,-0.0203547365963459,95096.9375,35314.0546875,59782.87890625,94919.78125,35121.42578125,59798.3515625,0.0018629017286002636,0.005454737693071365,-0.00025881416513584554,0.18629017286002636,6.715552359819412,1.195691164303571,1.419679969549179,0.7083116282708943,1.8876418000087143,2.9293991691526027,2.7695450039580463,88.97693521503359,88.97693521503359,greedy,2.7695450039580463,0.0,hard_fault_cluster,,False
22,N3861,control0,1.0328692197799683,1.3227139139175417,2.0219788789749145,0.7821342897415161,0.8597640440464022,1.0328692197799683,3.202421188354492,2.6971402436494825,3.38975818157196,0.03202421188354492,0.22253009676933289,4.160490989685059,1.208406686782837,3.3749771118164062,-0.1321439892053604,-0.0889454334974289,-0.17534254491329193,3.202421188354492,2.621247954070568,-0.014609098434448242,0.028060562908649445,-0.023722846060991287,94924.734375,35129.15625,59795.578125,91696.53125,32946.44140625,58750.0859375,0.03400802984833717,0.062133993953466415,0.01748443953692913,3.4008029848337173,5.902002334594727,1.0398695942759513,0.3798182010650635,-0.6265632632374765,1.7607951760292053,2.7195168644189835,1.3227139139175417,90.29964912895113,90.29964912895113,greedy,1.3227139139175417,0.0,hard_fault_cluster,,False
23,N2099,observe,1.453324317932129,3.3270662480592725,2.665326333045959,0.7356613594293593,2.1625930612385273,1.453324317932129,3.10469651222229,2.756562242954969,2.344320237636566,0.0310469651222229,0.09978058934211731,4.1936845779418945,1.4450597763061523,3.494790554046631,0.031140461564064026,0.07900042831897736,-0.016719505190849304,3.10469651222229,2.577676719278097,-0.0029030144214630127,0.04977194964885712,-0.02362813428044319,91696.9296875,32946.453125,58750.4765625,95362.75,35300.22265625,60062.5234375,-0.03997756913304329,-0.07144227623939514,-0.022332532331347466,-3.997756913304329,7.008079648017883,3.6349262422323227,1.5342938303947449,3.441069478392601,2.319717900454998,2.4697232774645093,3.3270662480592725,93.6267153770104,93.6267153770104,greedy,3.3270662480592725,0.0,hard_fault_cluster,,False
24,N6885,control0,1.2110345363616943,2.1319609904289245,2.8695671200752253,0.48160207748413086,1.385774643778801,1.2110345363616943,3.1756398677825928,1.9159017413854598,2.853200840950012,0.031756398677825926,0.11139556765556335,4.172098159790039,1.3417320251464844,3.3896994590759277,-0.05054451525211334,0.0559624582529068,-0.15705148875713348,3.1756398677825928,1.8109120962023735,-0.01634078472852707,0.044211454689502716,-0.03329068794846535,95362.09375,35300.09375,60061.99609375,94232.375,34572.1015625,59660.2734375,0.011846622452139854,0.02062295377254486,0.006688466761261225,1.1846622452139854,5.713659554719925,1.372920105457306,0.20285603404045105,0.3715581393241883,1.464213025569916,2.5267384666204453,2.1319609904289245,95.75867636743932,95.75867636743932,greedy,2.1319609904289245,0.0,hard_fault_cluster,,False
25,N2097,observe,1.2134974002838135,2.4438042383641005,2.133686637878418,0.20484552048146723,1.5884727549366655,1.2134974002838135,2.945681571960449,0.7646512313187123,1.5120998740196228,0.02945681571960449,0.05452814698219299,3.8860342502593994,1.1912683248519897,3.2372469902038574,0.030131444334983826,0.09512539207935333,-0.03486250340938568,2.945681571960449,0.6745741845667362,-0.010066628456115723,0.04806279391050339,-0.02905464544892311,94233.0625,34572.3125,59660.75,96148.859375,35850.96484375,60297.890625,-0.020330410450696945,-0.03698486462235451,-0.010679393075406551,-2.0330410450696945,5.825052976608276,2.066371960937977,0.7012661099433899,4.763698120415211,1.6814944982528686,2.167548000738025,2.4438042383641005,98.20248060580342,98.20248060580342,greedy,2.4438042383641005,0.0,hard_fault_cluster,,False
26,N3715,control0,1.1044567823410034,2.079716910123825,1.5144699811935425,0.6988160526752472,1.3518159915804864,1.1044567823410034,3.330695390701294,2.6748146414756775,3.331209087371826,0.03330695390701294,0.10390716791152954,4.294739246368408,1.2234699726104736,3.659111261367798,-0.04969021677970886,0.051984354853630066,-0.1513647884130478,3.330695390701294,2.5553452682495115,-0.030375473201274872,0.0300094336271286,-0.0360032357275486,96148.796875,35850.97265625,60297.828125,92735.84375,33523.34765625,59212.5,0.03549657762050629,0.06492501497268677,0.01799945719540119,3.5496577620506287,4.587887316942215,0.3964344646409154,-1.1311886608600616,-3.085641417503357,1.4727634429931642,1.966237587928772,2.079716910123825,100.28219751592724,100.28219751592724,greedy,2.079716910123825,0.0,hard_fault_cluster,,False
27,N2098,observe,1.256609320640564,5.4913968846201895,4.5195286750793455,0.33858077377080914,3.569407975003123,1.256609320640564,3.0654451847076416,1.5467406511306763,1.1454583406448364,0.030654451847076415,0.05375102162361145,4.06993293762207,1.2721785306930542,3.386136770248413,0.04145294427871704,0.10644738376140594,-0.023541495203971863,3.0654451847076416,1.3318155783414842,-0.012280337512493134,0.04270963370800018,-0.030429814010858536,92736.0859375,33523.40625,59212.6796875,95760.265625,35500.6953125,60259.5703125,-0.03261060267686844,-0.05898234248161316,-0.017680175602436066,-3.261060267686844,5.907344371080399,3.5979044806957248,0.5558107793331146,2.826620040237904,2.897469210624695,2.7389261940121656,5.4913968846201895,105.77359440054742,105.77359440054742,greedy,5.4913968846201895,0.0,hard_fault_cluster,,False
28,N3865,control0,1.0392636060714722,2.3269968754053116,0.9781054735183716,0.9920277494192122,1.5125479690134527,1.0392636060714722,3.4209485054016113,3.864536532759667,4.3281406402587885,0.034209485054016116,0.09928375482559204,4.432331562042236,1.232086420059204,3.79722261428833,-0.0471324622631073,0.04611007869243622,-0.14037500321865082,3.4209485054016113,3.8207150629162787,-0.036853231489658356,0.022335372865200043,-0.040212225168943405,95760.15625,35500.84765625,60259.3125,91883.2421875,32913.28125,58969.9609375,0.04048566892743111,0.07288745045661926,0.02139671891927719,4.048566892743111,4.167956918478012,0.5145061039924621,-1.7220031321048737,-2.1341793513298035,1.8727502405643461,2.0652362194657323,2.3269968754053116,108.10059127595274,108.10059127595274,greedy,2.3269968754053116,0.0,hard_fault_cluster,,False
29,N3739,control0,0.8696948289871216,2.041496892161667,-0.7726700221188366,1.5848246073722838,1.3269729799050838,0.8696948289871216,3.630354166030884,5.342787643405608,5.1751042842864985,0.03630354166030884,0.11959913372993469,4.664693355560303,1.2040636539459229,4.01657247543335,-0.05507044494152069,0.016391292214393616,-0.126532182097435,3.630354166030884,5.032741434692871,-0.04563288390636444,-0.004355184733867645,-0.04190332069993019,91882.890625,32913.2109375,58969.6796875,88133.6953125,30564.8828125,57568.8125,0.04080406203866005,0.07134910672903061,0.023755719885230064,4.080406203866005,3.7317591309547424,0.6080355815216898,-2.4895265102386475,-1.3340119734779001,2.205819063261151,1.8069403977878389,2.041496892161667,110.1420881681144,110.1420881681144,greedy,2.041496892161667,0.0,hard_fault_cluster,,False
30,N1255,observe,1.3323217630386353,3.7361609402298925,2.4905688524246217,0.5287043383717536,2.4285046111494304,1.3323217630386353,3.3120625019073486,2.6582253262400624,1.6765266954898834,0.03312062501907349,0.07628154754638672,4.304014205932617,1.394568681716919,3.6030964851379395,0.061249956488609314,0.10290183126926422,0.019598081707954407,3.3120625019073486,2.706043712198734,-0.019985750317573547,0.02711070328950882,-0.035413797944784164,88134.4375,30564.91796875,57569.5234375,93373.453125,34250.0234375,59123.4296875,-0.059443455189466476,-0.12056650966405869,-0.026991819962859154,-5.944345518946648,5.617501676082611,2.6521433852612972,-0.09455585479736328,2.9767097026109695,2.557543881237507,1.941737158149481,3.7361609402298925,113.87824910834429,113.87824910834429,greedy,3.7361609402298925,0.0,hard_fault_cluster,,False
31,N3822,control0,0.8935973644256592,1.94578357309103,-0.30658622607588765,1.4534911608695982,1.2647593225091696,0.8935973644256592,3.5328783988952637,4.92437396440655,4.862583446502685,0.03532878398895264,0.12037995457649231,4.575895309448242,1.2182254791259766,3.931077480316162,-0.05214579403400421,0.027348414063453674,-0.1316400021314621,3.5328783988952637,4.690147687140852,-0.04620104283094406,2.707540988922119e-05,-0.046282809227705,93373.0,34250.203125,59122.80078125,89039.3828125,31428.93359375,57610.44921875,0.04641188681125641,0.08237234503030777,0.02557983621954918,4.641188681125641,3.4886694252490997,0.5864008907973766,-2.5929108560085297,-0.6737309190630913,2.3623506158590315,2.102297981828451,1.94578357309103,115.82403268143533,115.82403268143533,greedy,1.94578357309103,0.0,hard_fault_cluster,,False
32,N1169,observe,1.2176382541656494,2.648451028317213,1.9766346395015715,0.2794986961781978,1.7214931684061885,1.2176382541656494,3.2021214962005615,1.1456345966458321,0.8393266737461089,0.03202121496200561,0.054915785789489746,4.266780376434326,1.3150328397750854,3.5325393676757812,0.049992695450782776,0.11889044940471649,-0.01890505850315094,3.2021214962005615,1.030314676463604,-0.021877378225326538,0.01880037784576416,-0.03906777873635292,89033.0,31412.02734375,57620.96875,93934.59375,34635.125,59299.46484375,-0.055053673684597015,-0.1026071235537529,-0.02912995219230652,-5.5053673684597015,5.281164050102234,2.42091401219368,-0.3205123543739319,2.4872986853122714,1.4874429494142531,1.2759933876991272,2.648451028317213,118.47248370975254,118.47248370975254,greedy,2.648451028317213,0.0,hard_fault_cluster,,False
33,N3718,control0,0.901249885559082,1.7376393181085588,-0.002226197719573997,1.129140550494194,1.1294655567705632,0.901249885559082,3.491579055786133,4.53776765614748,4.949143838882446,0.03491579055786133,0.11648723483085632,4.558724880218506,1.2301311492919922,3.9258503913879395,-0.05244967341423035,0.03309522569179535,-0.13799457252025604,3.491579055786133,4.747493499666453,-0.05053140968084335,-0.0017345696687698364,-0.04745883867144585,93948.34375,34656.234375,59292.109375,89710.34375,31921.23046875,57789.1171875,0.04510989412665367,0.07891809195280075,0.02534894086420536,4.510989412665367,2.9971629679203033,-0.0730386984348298,-3.0405649840831757,-1.358589769601822,2.192477989196777,2.065681988000869,1.7376393181085588,120.2101230278611,120.2101230278611,greedy,1.7376393181085588,0.0,hard_fault_cluster,,False
