node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
GT_108_U7,3,1,0,0,2
__aig_and_308,3,1,0,0,2
__aig_and_691,3,1,0,0,2
__tpi_cp_129_U593,3,0,1,0,2
__tpi_cp_9_GT_130_U6,3,1,0,2,0
GT_114_U8,2,1,0,0,1
GT_118_U7,2,1,0,0,1
__aig_and_1041,2,0,0,0,2
__aig_and_1238,2,0,0,0,2
__aig_and_307,2,1,0,0,1
__aig_and_484,2,1,0,0,1
__aig_and_692,2,1,0,0,1
__aig_and_704,2,0,0,0,2
__aig_and_705,2,0,0,0,2
__aig_and_710,2,1,0,0,1
__aig_and_711,2,1,0,0,1
__aig_and_739,2,0,0,0,2
__tpi_cp_10___buf_split_119,2,0,1,0,1
__tpi_cp_112_SUB_110_U13,2,0,1,0,1
__tpi_cp_121___aig_not_138,2,0,1,1,0
__tpi_cp_135_U764,2,0,0,2,0
__tpi_cp_136___aig_and_87,2,0,1,0,1
__tpi_cp_139_U707,2,0,1,1,0
__tpi_cp_140_GT_114_U6,2,1,0,1,0
__tpi_cp_149_U951,2,0,1,0,1
__tpi_cp_153_GT_126_U6,2,1,0,1,0
__tpi_cp_155_GT_122_U10,2,0,1,0,1
__tpi_cp_157___aig_not_137,2,0,1,0,1
__tpi_cp_158_U953,2,0,1,0,1
__tpi_cp_15_SUB_110_U34,2,0,1,0,1
__tpi_cp_161_U954,2,0,1,0,1
__tpi_cp_162_GT_108_U6,2,0,0,2,0
__tpi_cp_169_U638,2,0,0,2,0
__tpi_cp_173___aig_not_1144,2,0,1,0,1
__tpi_cp_176_U874,2,0,1,0,1
__tpi_cp_179_SUB_110_U33,2,0,1,0,1
__tpi_cp_198___buf_split_511,2,0,1,1,0
__tpi_cp_200___aig_and_954,2,0,1,1,0
__tpi_cp_210___aig_not_1228,2,0,1,0,1
__tpi_cp_212_U955,2,0,1,0,1
__tpi_cp_215_U876,2,0,1,0,1
__tpi_cp_217_U875,2,0,1,0,1
__tpi_cp_25___aig_not_736,2,0,1,0,1
__tpi_cp_26___aig_not_514,2,0,1,0,1
__tpi_cp_30_U778,2,0,0,0,2
__tpi_cp_31_U723,2,0,0,0,2
__tpi_cp_34___aig_not_1215,2,0,1,0,1
__tpi_cp_37___aig_not_952,2,0,1,0,1
__tpi_cp_47___aig_not_842,2,0,1,0,1
__tpi_cp_59_U1007,2,0,1,0,1
__tpi_cp_63_U1011,2,0,1,0,1
__tpi_cp_66_R794_U14,2,0,0,0,2
__tpi_cp_6___buf_split_121,2,0,1,0,1
__tpi_cp_74_U878,2,0,1,1,0
GT_114_U6,1,1,0,0,0
GT_118_U8,1,0,1,0,0
GT_122_U10,1,0,1,0,0
GT_122_U8,1,1,0,0,0
GT_122_U9,1,0,1,0,0
GT_126_U6,1,1,0,0,0
GT_126_U7,1,0,0,0,1
GT_130_U7,1,0,0,0,1
GT_134_U6,1,1,0,0,0
R794_U49,1,0,1,0,0
R794_U72,1,0,1,0,0
R794_U77,1,0,1,0,0
SUB_110_U13,1,0,1,0,0
SUB_110_U19,1,0,1,0,0
SUB_110_U21,1,0,1,0,0
SUB_110_U30,1,0,1,0,0
SUB_110_U32,1,0,1,0,0
SUB_110_U33,1,0,1,0,0
SUB_110_U34,1,0,1,0,0
SUB_110_U6,1,0,1,0,0
SUB_110_U8,1,0,1,0,0
