benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec,source_sequence_id,source_label_csv
subckt_0010,structural:subckt_0010:00,1,2026,100000,476,1,319,new_n16251_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,d1bbed1e14456402f045f1c097e8cb51f16050b1fe5d5e475d0553f76b3f766a,574,474,0.8257800000000001,0.8257800000000001,100000,126,0.81754,0.81754,100000,130,0.008240000000000025,0.008240000000000025,0,-4,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0001/hard_fault_summary.json,100,100,"{""undetected"": 100}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0001,ok,,,,,,0.6929943561553955,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,2,2026,100000,476,2,414,__buf_split_10660,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,6a29ba5b4b2f2576bb9e405d6f2d0bca6f775ff32af554137f3ffae585d9e408,578,478,0.82699,0.82699,100000,122,0.81754,0.81754,100000,130,0.009449999999999958,0.009449999999999958,0,-8,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0002/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0002/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0002/hard_fault_summary.json,100,100,"{""undetected"": 100}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0002,ok,,,,,,0.5949051380157471,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,3,2026,100000,476,3,268,new_n16207_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,87dbc2ff0c14d238946c4c09c7d3e38a047787c87281ef2410d3e53192771734,582,483,0.8299,0.8299,100000,120,0.81754,0.81754,100000,130,0.012359999999999927,0.012359999999999927,0,-10,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0003/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0003/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0003/hard_fault_summary.json,99,99,"{""undetected"": 99}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0003,ok,,,,,,0.48784565925598145,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,4,2026,100000,476,4,296,new_n16231_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,3e42ad6b14d8703039260cba88212d3fb64c1e55838e580052ca0e04e09226fd,586,491,0.83788,0.83788,100000,119,0.81754,0.81754,100000,130,0.020339999999999914,0.020339999999999914,0,-11,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0004/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0004/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0004/hard_fault_summary.json,95,95,"{""undetected"": 95}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0004,ok,,,,,,0.5014472007751465,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,5,2026,100000,476,5,391,new_n21540_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 391, ""net"": ""new_n21540_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,1446c51e222b2f7b5cff5e3718fb7a44611721b67d0320b409be7f45208c0957,590,496,0.84068,0.84068,100000,119,0.81754,0.81754,100000,130,0.02313999999999994,0.02313999999999994,0,-11,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0005/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0005/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0005/hard_fault_summary.json,94,94,"{""undetected"": 94}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0005,ok,,,,,,0.3580143451690674,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,6,2026,100000,476,6,418,new_n21563_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 391, ""net"": ""new_n21540_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 418, ""net"": ""new_n21563_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,741859a145ac11f4f3adc1bebace706edc8c79295a28e0e8a7814db453328466,594,501,0.84343,0.84343,100000,119,0.81754,0.81754,100000,130,0.02588999999999997,0.02588999999999997,0,-11,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0006/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0006/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0006/hard_fault_summary.json,93,93,"{""undetected"": 93}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0006,ok,,,,,,0.2754237651824951,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,7,2026,100000,476,7,415,new_n21560_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 391, ""net"": ""new_n21540_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 418, ""net"": ""new_n21563_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 415, ""net"": ""new_n21560_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,609ad14a647f61b73c51dbed2444dc3f725667def2db6f7e2f648b94346aeae4,598,506,0.84615,0.84615,100000,119,0.81754,0.81754,100000,130,0.028609999999999913,0.028609999999999913,0,-11,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0007/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0007/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0007/hard_fault_summary.json,92,92,"{""undetected"": 92}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0007,ok,,,,,,0.7396359443664551,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,8,2026,100000,476,8,371,new_n21521_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 391, ""net"": ""new_n21540_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 418, ""net"": ""new_n21563_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 415, ""net"": ""new_n21560_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 371, ""net"": ""new_n21521_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,1d6bbe5bc1e6e12ac6f959324812b1e6f4f0a79191ae8d1acd2c4b0207ae7a7a,602,510,0.84718,0.84718,100000,118,0.81754,0.81754,100000,130,0.02964,0.02964,0,-12,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0008/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0008/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0008/hard_fault_summary.json,92,92,"{""undetected"": 92}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0008,ok,,,,,,0.4059271812438965,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,9,2026,100000,476,9,280,new_n16219_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 391, ""net"": ""new_n21540_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 418, ""net"": ""new_n21563_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 415, ""net"": ""new_n21560_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 371, ""net"": ""new_n21521_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 280, ""net"": ""new_n16219_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,3e6d6f7de1853525c3922e03c5b45695dd873b08fd329564858348045e60c86b,606,516,0.85149,0.85149,100000,118,0.81754,0.81754,100000,130,0.033949999999999925,0.033949999999999925,0,-12,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0009/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0009/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0009/hard_fault_summary.json,90,90,"{""undetected"": 90}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0009,ok,,,,,,0.2406158447265625,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
subckt_0010,structural:subckt_0010:00,10,2026,100000,476,10,454,new_n21591_,OP,"[{""candidate_id"": 319, ""net"": ""new_n16251_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 414, ""net"": ""__buf_split_10660"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 268, ""net"": ""new_n16207_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 296, ""net"": ""new_n16231_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 391, ""net"": ""new_n21540_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 418, ""net"": ""new_n21563_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 415, ""net"": ""new_n21560_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 371, ""net"": ""new_n21521_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 280, ""net"": ""new_n16219_"", ""score"": null, ""type"": ""OP""}, {""candidate_id"": 454, ""net"": ""new_n21591_"", ""score"": null, ""type"": ""OP""}]",3016ab0637dc8749dd65d71352e6d38e644369b99bb4f0fe9142568f6d677d70,255e37bb204cbe845dc9e210edef776058ee81af5f101272a06b9bfa527bb436,610,524,0.85902,0.85902,100000,118,0.81754,0.81754,100000,130,0.04147999999999996,0.04147999999999996,0,-12,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0010/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0010/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0010/hard_fault_summary.json,86,86,"{""undetected"": 86}",autoresearch/loop-260720-0945/model_training_round3/long_real_labels_v2/sequences/subckt_0010/structural_subckt_0010_00/step_0010,ok,,,,,,0.6175675392150879,structural:subckt_0010:00,autoresearch/loop-260720-0945/model_training_round3/structural32_current/labels.csv
