split	checkpoint_name	benchmark_id	state_id	candidate_strategy	rows	positive	zero	negative	negative_rate	control_negative	observe_negative	best_action	best_delta_tc	worst_action	worst_delta_tc	mean_delta_tc
topup		subckt_0144	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_6952::control0	0.0	__aig_not_6952::control0	0.0	0.0
topup		subckt_0144	initial	cached_stride	36	0	36	0	0.0	0	0	new_n849::control0	0.0	new_n849::control0	0.0	0.0
topup		subckt_0145	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__buf_split_2671::observe	2.0000000000131024e-05	__buf_split_2671::control0	1.0000000000065512e-05	1.2777777777861488e-05
topup		subckt_0145	initial	cached_random	36	36	0	0	0.0	0	0	new_n1023_::control1	0.0026000000000000467	new_n1037_::control0	1.0000000000065512e-05	0.00015666666666674933
topup		subckt_0145	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	new_n401_::observe	2.0000000000131024e-05	__buf_split_357::control1	-0.0025799999999999157	-5.888888888880284e-05
topup		subckt_0151	initial	cached_hard_cone	36	36	0	0	0.0	0	0	new_n6613_::observe	3.999999999992898e-05	new_n6613_::control0	2.0000000000020002e-05	2.4444444444444218e-05
topup		subckt_0151	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_904::observe	3.999999999992898e-05	__buf_split_904::control0	2.0000000000020002e-05	2.4999999999997247e-05
topup		subckt_0151	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_4859::observe	3.999999999992898e-05	__buf_split_4859::control0	2.0000000000020002e-05	2.61111111111033e-05
topup		subckt_0153	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__buf_split_3208::observe	1.999999999990898e-05	__buf_split_3208::control0	9.999999999843467e-06	1.3333333333198638e-05
topup		subckt_0153	initial	cached_random	36	36	0	0	0.0	0	0	new_n5229_::observe	1.999999999990898e-05	new_n5229_::control0	9.999999999843467e-06	1.3333333333198638e-05
topup		subckt_0153	initial	cached_stride	36	36	0	0	0.0	0	0	new_n420_::observe	1.999999999990898e-05	new_n420_::control0	9.999999999843467e-06	1.305555555541904e-05
topup		subckt_0154	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_547::control0	0.0	__aig_not_547::control0	0.0	0.0
topup		subckt_0154	initial	cached_random	36	0	36	0	0.0	0	0	new_n185::control0	0.0	new_n185::control0	0.0	0.0
topup		subckt_0154	initial	cached_stride	36	0	36	0	0.0	0	0	new_n242::control0	0.0	new_n242::control0	0.0	0.0
topup		subckt_0157	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_3123::control0	0.0	__aig_not_3123::control0	0.0	0.0
topup		subckt_0157	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_3154::control0	0.0	__aig_not_3154::control0	0.0	0.0
topup		subckt_0157	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_2263::control0	0.0	__buf_split_2263::control0	0.0	0.0
topup		subckt_0158	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__buf_split_529::control0	0.0	__buf_split_529::control0	0.0	0.0
topup		subckt_0158	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_96::control0	0.0	__aig_and_96::control0	0.0	0.0
topup		subckt_0158	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_415::control0	0.0	__buf_split_415::control0	0.0	0.0
topup		subckt_0159	initial	cached_hard_cone	36	0	36	0	0.0	0	0	2789::control0	0.0	2789::control0	0.0	0.0
topup		subckt_0159	initial	cached_random	36	0	36	0	0.0	0	0	2743::control0	0.0	2743::control0	0.0	0.0
topup		subckt_0159	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_659::control0	0.0	__buf_split_659::control0	0.0	0.0
topup		subckt_0162	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_54262::control0	0.0	__aig_not_54262::control0	0.0	0.0
topup		subckt_0162	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_11824::control0	0.0	__aig_and_11824::control0	0.0	0.0
topup		subckt_0162	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_35544::control0	0.0	__buf_split_35544::control0	0.0	0.0
topup		subckt_0163	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n3117_::control0	0.0	new_n3117_::control0	0.0	0.0
topup		subckt_0163	initial	cached_random	36	0	36	0	0.0	0	0	new_n2825_::control0	0.0	new_n2825_::control0	0.0	0.0
topup		subckt_0163	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_2506::control0	0.0	__buf_split_2506::control0	0.0	0.0
topup		subckt_0167	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_2819::control0	0.0	__aig_not_2819::control0	0.0	0.0
topup		subckt_0167	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_2802::control0	0.0	__aig_not_2802::control0	0.0	0.0
topup		subckt_0167	initial	cached_stride	36	0	36	0	0.0	0	0	new_n1487::control0	0.0	new_n1487::control0	0.0	0.0
topup		subckt_0169	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n16944_::control0	0.0	new_n16944_::control0	0.0	0.0
topup		subckt_0169	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_200::control0	0.0	__buf_split_200::control0	0.0	0.0
topup		subckt_0169	initial	cached_stride	36	0	36	0	0.0	0	0	new_n16943_::control0	0.0	new_n16943_::control0	0.0	0.0
topup		subckt_0171	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__buf_split_897::observe	0.00016999999999989246	__buf_split_897::control0	7.999999999996898e-05	9.749999999995411e-05
topup		subckt_0171	initial	cached_random	36	32	0	4	0.1111111111111111	2	2	__aig_not_762::observe	0.00016999999999989246	__aig_not_788::control1	-0.004590000000000094	-0.00041166666666671753
topup		subckt_0171	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_1086::observe	0.00016999999999989246	__buf_split_1086::control0	7.999999999996898e-05	0.00010999999999994348
topup		subckt_0179	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_636::control0	0.0	__aig_not_636::control0	0.0	0.0
topup		subckt_0179	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_268::control0	0.0	__buf_split_268::control0	0.0	0.0
topup		subckt_0179	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_34::control0	0.0	__buf_split_34::control0	0.0	0.0
topup		subckt_0180	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_45087::control0	0.0	__aig_not_45087::control0	0.0	0.0
topup		subckt_0180	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_29152::control0	0.0	__buf_split_29152::control0	0.0	0.0
topup		subckt_0180	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_29132::control0	0.0	__buf_split_29132::control0	0.0	0.0
topup		subckt_0182	initial	cached_hard_cone	36	0	36	0	0.0	0	0	U476::control0	0.0	U476::control0	0.0	0.0
topup		subckt_0182	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_213::control0	0.0	__aig_and_213::control0	0.0	0.0
topup		subckt_0182	initial	cached_stride	36	0	36	0	0.0	0	0	R248_U27::control0	0.0	R248_U27::control0	0.0	0.0
topup		subckt_0183	initial	cached_hard_cone	36	0	34	2	0.05555555555555555	2	0	__aig_not_99::control0	0.0	__aig_not_99::control1	-0.003029999999999977	-0.00016833333333333208
topup		subckt_0183	initial	cached_random	36	0	35	1	0.027777777777777776	1	0	I518::control0	0.0	II538::control0	-0.003029999999999977	-8.416666666666604e-05
topup		subckt_0183	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_127::control0	0.0	__buf_split_127::control0	0.0	0.0
topup		subckt_0184	initial	cached_hard_cone	36	34	0	2	0.05555555555555555	1	1	new_n236799_::observe	7.999999999996898e-05	__buf_split_178754::observe	-0.005240000000000022	-0.00017111111111116814
topup		subckt_0184	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_178943::observe	7.999999999996898e-05	__buf_split_178943::control0	3.999999999992898e-05	5.222222222216343e-05
topup		subckt_0184	initial	cached_stride	36	36	0	0	0.0	0	0	new_n236576_::observe	7.999999999996898e-05	new_n236783_::control0	3.999999999992898e-05	5.1111111111051206e-05
topup		subckt_0186	initial	cached_hard_cone	36	0	36	0	0.0	0	0	4080::control0	0.0	4080::control0	0.0	0.0
topup		subckt_0186	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_1779::control0	0.0	__buf_split_1779::control0	0.0	0.0
topup		subckt_0186	initial	cached_stride	36	0	36	0	0.0	0	0	3523::control0	0.0	3523::control0	0.0	0.0
topup		subckt_0187	initial	cached_hard_cone	36	0	36	0	0.0	0	0	I351::control0	0.0	I351::control0	0.0	0.0
topup		subckt_0187	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_697::control0	0.0	__aig_not_697::control0	0.0	0.0
topup		subckt_0187	initial	cached_stride	36	0	36	0	0.0	0	0	I351::control0	0.0	I351::control0	0.0	0.0
topup		subckt_0190	initial	cached_hard_cone	36	36	0	0	0.0	0	0	U1541::control0	0.0036599999999999966	U1541::observe	1.0000000000065512e-05	0.0024461111111110873
topup		subckt_0190	initial	cached_random	36	36	0	0	0.0	0	0	__aig_and_583::control0	0.0036599999999999966	__buf_split_1060::control0	1.0000000000065512e-05	0.00229472222222219
topup		subckt_0190	initial	cached_stride	36	36	0	0	0.0	0	0	U1541::control0	0.0036599999999999966	U1541::observe	1.0000000000065512e-05	0.0022433333333333133
topup		subckt_0194	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n33667_::control0	0.0	new_n33667_::control0	0.0	0.0
topup		subckt_0194	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_28604::control0	0.0	__buf_split_28604::control0	0.0	0.0
topup		subckt_0194	initial	cached_stride	36	0	36	0	0.0	0	0	new_n33667_::control0	0.0	new_n33667_::control0	0.0	0.0
topup		subckt_0195	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_19726::control0	0.0	__aig_not_19726::control0	0.0	0.0
topup		subckt_0195	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_19741::control0	0.0	__aig_not_19741::control0	0.0	0.0
topup		subckt_0195	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_13129::control0	0.0	__buf_split_13129::control0	0.0	0.0
topup		subckt_0199	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_60430::control0	0.0	__aig_not_60430::control0	0.0	0.0
topup		subckt_0199	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_59283::control0	0.0	__aig_and_59283::control0	0.0	0.0
topup		subckt_0199	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_38857::control0	0.0	__buf_split_38857::control0	0.0	0.0
topup		subckt_0204	initial	cached_hard_cone	36	35	0	1	0.027777777777777776	1	0	new_n1588_::control1	0.0047599999999999865	__buf_split_1177::control1	-0.004590000000000094	0.00011027777777771998
topup		subckt_0204	initial	cached_random	36	36	0	0	0.0	0	0	new_n1618_::control0	0.0047599999999999865	__buf_split_1187::control0	7.999999999996898e-05	0.0004974999999999471
topup		subckt_0204	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_1131::control1	0.0047599999999999865	__buf_split_1177::control1	-0.004590000000000094	0.00011027777777771998
topup		subckt_0205	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n148614_::control0	0.0	new_n148614_::control0	0.0	0.0
topup		subckt_0205	initial	cached_random	36	0	36	0	0.0	0	0	new_n148584_::control0	0.0	new_n148584_::control0	0.0	0.0
topup		subckt_0205	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_80539::control0	0.0	__buf_split_80539::control0	0.0	0.0
topup		subckt_0206	initial	cached_hard_cone	36	0	36	0	0.0	0	0	CO2::control0	0.0	CO2::control0	0.0	0.0
topup		subckt_0206	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_154::control0	0.0	__aig_not_154::control0	0.0	0.0
topup		subckt_0206	initial	cached_stride	36	0	36	0	0.0	0	0	UC_27::control0	0.0	UC_27::control0	0.0	0.0
topup		subckt_0208	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_122::control0	0.0	__aig_not_122::control0	0.0	0.0
topup		subckt_0208	initial	cached_random	36	0	36	0	0.0	0	0	ADDVG2VCNVAD2NF::control0	0.0	ADDVG2VCNVAD2NF::control0	0.0	0.0
topup		subckt_0208	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_51::control0	0.0	__buf_split_51::control0	0.0	0.0
topup		subckt_0209	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_2496::control0	0.0	__aig_not_2496::control0	0.0	0.0
topup		subckt_0209	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_1631::control0	0.0	__buf_split_1631::control0	0.0	0.0
topup		subckt_0209	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_1628::control0	0.0	__buf_split_1628::control0	0.0	0.0
topup		subckt_0210	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_362::control0	0.0	__aig_not_362::control0	0.0	0.0
topup		subckt_0210	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_96::control0	0.0	__buf_split_96::control0	0.0	0.0
topup		subckt_0210	initial	cached_stride	36	0	36	0	0.0	0	0	G162::control0	0.0	G162::control0	0.0	0.0
topup		subckt_0211	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n237070_::control0	0.0	new_n237070_::control0	0.0	0.0
topup		subckt_0211	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_199627::control0	0.0	__buf_split_199627::control0	0.0	0.0
topup		subckt_0211	initial	cached_stride	36	0	36	0	0.0	0	0	new_n237070_::control0	0.0	new_n237070_::control0	0.0	0.0
topup		subckt_0218	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n2218_::control0	0.0	new_n2218_::control0	0.0	0.0
topup		subckt_0218	initial	cached_random	36	0	36	0	0.0	0	0	new_n1871_::control0	0.0	new_n1871_::control0	0.0	0.0
topup		subckt_0218	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_1462::control0	0.0	__buf_split_1462::control0	0.0	0.0
topup		subckt_0219	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n10901::control0	0.0	new_n10901::control0	0.0	0.0
topup		subckt_0219	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_9756::control0	0.0	__buf_split_9756::control0	0.0	0.0
topup		subckt_0219	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_13990::control0	0.0	__buf_split_13990::control0	0.0	0.0
topup		subckt_0220	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__buf_split_810::control0	0.0	__buf_split_810::control0	0.0	0.0
topup		subckt_0220	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_465::control0	0.0	__buf_split_465::control0	0.0	0.0
topup		subckt_0220	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_810::control0	0.0	__buf_split_810::control0	0.0	0.0
topup		subckt_0222	initial	cached_hard_cone	36	0	36	0	0.0	0	0	U153::control0	0.0	U153::control0	0.0	0.0
topup		subckt_0222	initial	cached_random	36	0	36	0	0.0	0	0	U154::control0	0.0	U154::control0	0.0	0.0
topup		subckt_0222	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_41::control0	0.0	__buf_split_41::control0	0.0	0.0
topup		subckt_0225	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_828::control0	0.0	__aig_not_828::control0	0.0	0.0
topup		subckt_0225	initial	cached_random	36	0	36	0	0.0	0	0	712::control0	0.0	712::control0	0.0	0.0
topup		subckt_0225	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_53::control0	0.0	__buf_split_53::control0	0.0	0.0
topup		subckt_0229	initial	cached_hard_cone	36	0	36	0	0.0	0	0	751::control0	0.0	751::control0	0.0	0.0
topup		subckt_0229	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_247::control0	0.0	__buf_split_247::control0	0.0	0.0
topup		subckt_0229	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_359::control0	0.0	__buf_split_359::control0	0.0	0.0
topup		subckt_0232	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_334::control0	0.0	__aig_not_334::control0	0.0	0.0
topup		subckt_0232	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_360::control0	0.0	__aig_not_360::control0	0.0	0.0
topup		subckt_0232	initial	cached_stride	36	0	36	0	0.0	0	0	new_n517::control0	0.0	new_n517::control0	0.0	0.0
topup		subckt_0235	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_130::control0	0.0	__aig_not_130::control0	0.0	0.0
topup		subckt_0235	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_136::control0	0.0	__buf_split_136::control0	0.0	0.0
topup		subckt_0235	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_98::control0	0.0	__buf_split_98::control0	0.0	0.0
topup		subckt_0237	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_21019::control0	0.0	__aig_not_21019::control0	0.0	0.0
topup		subckt_0237	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_19678::control0	0.0	__aig_not_19678::control0	0.0	0.0
topup		subckt_0237	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_14623::control0	0.0	__buf_split_14623::control0	0.0	0.0
topup		subckt_0242	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n60419_::control0	0.0	new_n60419_::control0	0.0	0.0
topup		subckt_0242	initial	cached_random	36	0	36	0	0.0	0	0	new_n61754_::control0	0.0	new_n61754_::control0	0.0	0.0
topup		subckt_0242	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_51008::control0	0.0	__buf_split_51008::control0	0.0	0.0
topup		subckt_0248	initial	cached_hard_cone	36	36	0	0	0.0	0	0	new_n23863_::control0	0.0047199999999999465	new_n23863_::control1	4.999999999999449e-05	0.00018638888888888872
topup		subckt_0248	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_9673::observe	9.00000000000345e-05	__buf_split_9673::control0	4.999999999999449e-05	6.111111111111672e-05
topup		subckt_0248	initial	cached_stride	36	36	0	0	0.0	0	0	new_n23863_::control0	0.0047199999999999465	new_n23863_::control1	4.999999999999449e-05	0.0003205555555555585
topup		subckt_0250	initial	cached_hard_cone	36	0	36	0	0.0	0	0	R182_U61::control0	0.0	R182_U61::control0	0.0	0.0
topup		subckt_0250	initial	cached_random	36	0	36	0	0.0	0	0	U516::control0	0.0	U516::control0	0.0	0.0
topup		subckt_0250	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_462::control0	0.0	__buf_split_462::control0	0.0	0.0
topup		subckt_0252	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_526::control0	0.0	__aig_not_526::control0	0.0	0.0
topup		subckt_0252	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_470::control0	0.0	__buf_split_470::control0	0.0	0.0
topup		subckt_0252	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_223::control0	0.0	__buf_split_223::control0	0.0	0.0
topup		subckt_0253	initial	cached_hard_cone	36	36	0	0	0.0	0	0	GT_88_U29::control0	0.004809999999999981	U380::observe	4.999999999999449e-05	0.0041499999999999836
topup		subckt_0253	initial	cached_random	36	36	0	0	0.0	0	0	__aig_and_499::control0	0.004809999999999981	GT_88_U27::observe	9.00000000000345e-05	0.0036299999999999943
topup		subckt_0253	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_594::control0	0.004809999999999981	__aig_and_497::control0	4.999999999999449e-05	0.0033666666666666628
topup		subckt_0256	initial	cached_hard_cone	36	34	0	2	0.05555555555555555	1	1	__aig_and_40546::control1	0.0021200000000000108	__aig_not_40555::observe	-0.0041799999999999615	-0.00010527777777772116
topup		subckt_0256	initial	cached_random	36	35	0	1	0.027777777777777776	1	0	__buf_split_27699::observe	2.0000000000020002e-05	__buf_split_27729::control0	-0.0020999999999999908	-4.5277777777729e-05
topup		subckt_0256	initial	cached_stride	36	35	0	1	0.027777777777777776	1	0	__buf_split_27728::observe	2.0000000000020002e-05	__buf_split_27728::control0	-0.0020999999999999908	-4.555555555550551e-05
topup		subckt_0263	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n7210_::control0	0.0	new_n7210_::control0	0.0	0.0
topup		subckt_0263	initial	cached_random	36	0	36	0	0.0	0	0	new_n6842_::control0	0.0	new_n6842_::control0	0.0	0.0
topup		subckt_0263	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_4815::control0	0.0	__buf_split_4815::control0	0.0	0.0
topup		subckt_0265	initial	cached_hard_cone	36	0	36	0	0.0	0	0	I517::control0	0.0	I517::control0	0.0	0.0
topup		subckt_0265	initial	cached_random	36	0	36	0	0.0	0	0	__aig_not_527::control0	0.0	__aig_not_527::control0	0.0	0.0
topup		subckt_0265	initial	cached_stride	36	0	36	0	0.0	0	0	I362::control0	0.0	I362::control0	0.0	0.0
topup		subckt_0267	initial	cached_hard_cone	36	35	0	1	0.027777777777777776	1	0	new_n539516_::control0	0.0013500000000000734	new_n540195_::control1	-0.0012999999999999678	0.0001338888888889981
topup		subckt_0267	initial	cached_random	36	36	0	0	0.0	0	0	new_n540200_::observe	0.004000000000000115	new_n540200_::control0	2.0000000000131024e-05	0.00017361111111121227
topup		subckt_0267	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_293065::control0	0.0013500000000000734	__buf_split_292875::control0	2.0000000000131024e-05	6.305555555565717e-05
topup		subckt_0268	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n41594_::control0	0.0	new_n41594_::control0	0.0	0.0
topup		subckt_0268	initial	cached_random	36	0	36	0	0.0	0	0	new_n34214_::control0	0.0	new_n34214_::control0	0.0	0.0
topup		subckt_0268	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_34679::control0	0.0	__buf_split_34679::control0	0.0	0.0
topup		subckt_0270	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n1636_::control0	0.0	new_n1636_::control0	0.0	0.0
topup		subckt_0270	initial	cached_random	36	0	36	0	0.0	0	0	new_n1703_::control0	0.0	new_n1703_::control0	0.0	0.0
topup		subckt_0270	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_1131::control0	0.0	__buf_split_1131::control0	0.0	0.0
topup		subckt_0271	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_355::control0	0.0	__aig_not_355::control0	0.0	0.0
topup		subckt_0271	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_613::control0	0.0	__buf_split_613::control0	0.0	0.0
topup		subckt_0271	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_354::control0	0.0	__buf_split_354::control0	0.0	0.0
topup		subckt_0272	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n1865_::control0	0.0	new_n1865_::control0	0.0	0.0
topup		subckt_0272	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_1194::control0	0.0	__buf_split_1194::control0	0.0	0.0
topup		subckt_0272	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_1494::control0	0.0	__buf_split_1494::control0	0.0	0.0
topup		subckt_0273	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_3315::control0	0.0	__aig_not_3315::control0	0.0	0.0
topup		subckt_0273	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_3587::control0	0.0	__aig_and_3587::control0	0.0	0.0
topup		subckt_0273	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_2382::control0	0.0	__buf_split_2382::control0	0.0	0.0
topup		subckt_0275	initial	cached_hard_cone	36	36	0	0	0.0	0	0	__buf_split_795::observe	0.0001900000000001345	__buf_split_795::control0	0.00010000000000010001	0.00012250000000010863
topup		subckt_0275	initial	cached_random	36	32	0	4	0.1111111111111111	3	1	__buf_split_134::observe	0.0001900000000001345	__buf_split_1236::control0	-0.009429999999999938	-0.0006655555555554533
topup		subckt_0275	initial	cached_stride	36	34	0	2	0.05555555555555555	1	1	__buf_split_1000::observe	0.0001900000000001345	__aig_not_788::control1	-0.004669999999999952	-0.00013861111111100765
topup		subckt_0277	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n389_::control0	0.0	new_n389_::control0	0.0	0.0
topup		subckt_0277	initial	cached_random	36	0	36	0	0.0	0	0	new_n171_::control0	0.0	new_n171_::control0	0.0	0.0
topup		subckt_0277	initial	cached_stride	36	0	36	0	0.0	0	0	new_n389_::control0	0.0	new_n389_::control0	0.0	0.0
topup		subckt_0280	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_86::control0	0.0	__aig_not_86::control0	0.0	0.0
topup		subckt_0280	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_169::control0	0.0	__buf_split_169::control0	0.0	0.0
topup		subckt_0280	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_171::control0	0.0	__buf_split_171::control0	0.0	0.0
topup		subckt_0282	initial	cached_hard_cone	36	0	36	0	0.0	0	0	__aig_not_4832::control0	0.0	__aig_not_4832::control0	0.0	0.0
topup		subckt_0282	initial	cached_random	36	0	36	0	0.0	0	0	__buf_split_77::control0	0.0	__buf_split_77::control0	0.0	0.0
topup		subckt_0282	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_3046::control0	0.0	__buf_split_3046::control0	0.0	0.0
topup		subckt_0284	initial	cached_hard_cone	36	0	25	11	0.3055555555555556	11	0	new_n1653_::observe	0.0	new_n1653_::control0	-0.005680000000000018	-0.0017355555555555611
topup		subckt_0284	initial	cached_random	36	0	24	12	0.3333333333333333	12	0	__buf_split_1111::control0	0.0	new_n1654_::control0	-0.005680000000000018	-0.0018933333333333395
topup		subckt_0284	initial	cached_stride	36	0	28	8	0.2222222222222222	8	0	__buf_split_1103::control1	0.0	__buf_split_1103::control0	-0.005680000000000018	-0.0012622222222222262
topup		subckt_0286	initial	cached_hard_cone	36	36	0	0	0.0	0	0	U497::observe	4.999999999999449e-05	U497::control0	3.0000000000085514e-05	3.666666666672184e-05
topup		subckt_0286	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_377::observe	4.999999999999449e-05	__buf_split_377::control0	3.0000000000085514e-05	3.666666666672184e-05
topup		subckt_0286	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_476::observe	4.999999999999449e-05	__buf_split_476::control0	3.0000000000085514e-05	3.666666666672184e-05
topup		subckt_0290	initial	cached_hard_cone	36	0	36	0	0.0	0	0	SUB_82_165_U21::control0	0.0	SUB_82_165_U21::control0	0.0	0.0
topup		subckt_0290	initial	cached_random	36	0	36	0	0.0	0	0	__aig_and_345::control0	0.0	__aig_and_345::control0	0.0	0.0
topup		subckt_0290	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_742::control0	0.0	__buf_split_742::control0	0.0	0.0
topup		subckt_0291	initial	cached_hard_cone	36	0	36	0	0.0	0	0	new_n696_::control0	0.0	new_n696_::control0	0.0	0.0
topup		subckt_0291	initial	cached_random	36	0	36	0	0.0	0	0	new_n562_::control0	0.0	new_n562_::control0	0.0	0.0
topup		subckt_0291	initial	cached_stride	36	0	36	0	0.0	0	0	__buf_split_358::control0	0.0	__buf_split_358::control0	0.0	0.0
topup		subckt_0293	initial	cached_hard_cone	36	36	0	0	0.0	0	0	new_n153053_::observe	5.0000000000105516e-05	new_n153053_::control0	3.0000000000085514e-05	3.666666666675885e-05
topup		subckt_0293	initial	cached_random	36	36	0	0	0.0	0	0	__buf_split_80539::control1	0.0025000000000000577	__buf_split_80543::control0	3.0000000000085514e-05	0.00010472222222231308
topup		subckt_0293	initial	cached_stride	36	36	0	0	0.0	0	0	__buf_split_80552::observe	0.0025200000000001888	__buf_split_81397::control0	3.0000000000085514e-05	0.00010527777777787227
