node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__tpi_cp_0___aig_and_732,1,0,0,1,0
__tpi_cp_100_new_n10222,1,0,0,1,0
__tpi_cp_102___buf_split_535,1,0,0,0,1
__tpi_cp_103___buf_split_522,1,0,0,0,1
__tpi_cp_104___buf_split_464,1,0,0,0,1
__tpi_cp_105___buf_split_524,1,0,0,0,1
__tpi_cp_107___buf_split_534,1,0,0,0,1
__tpi_cp_108___buf_split_482,1,0,0,0,1
__tpi_cp_109___buf_split_521,1,0,0,0,1
__tpi_cp_111___buf_split_496,1,0,0,0,1
__tpi_cp_112___aig_not_19869,1,0,0,0,1
__tpi_cp_113___aig_not_19873,1,0,0,0,1
__tpi_cp_114___buf_split_490,1,0,0,0,1
__tpi_cp_115___aig_not_19855,1,0,0,0,1
__tpi_cp_116___buf_split_463,1,0,0,0,1
__tpi_cp_117___buf_split_537,1,0,0,0,1
__tpi_cp_118___buf_split_529,1,0,0,0,1
__tpi_cp_119___buf_split_516,1,0,0,0,1
__tpi_cp_11___aig_not_19857,1,0,0,0,1
__tpi_cp_120___buf_split_515,1,0,0,0,1
__tpi_cp_121___buf_split_528,1,0,0,0,1
__tpi_cp_122___buf_split_477,1,0,0,0,1
__tpi_cp_123_new_n712,1,0,0,1,0
__tpi_cp_124___buf_split_476,1,0,0,0,1
__tpi_cp_125___buf_split_509,1,0,0,0,1
__tpi_cp_126_new_n10192,1,0,0,0,1
__tpi_cp_128___buf_split_489,1,0,0,0,1
__tpi_cp_12_new_n10184,1,0,0,0,1
__tpi_cp_130___buf_split_465,1,0,0,0,1
__tpi_cp_132___buf_split_483,1,0,0,0,1
__tpi_cp_133___buf_split_480,1,0,0,1,0
__tpi_cp_134___buf_split_10553,1,0,0,0,1
__tpi_cp_135___buf_split_467,1,0,0,1,0
__tpi_cp_136___buf_split_493,1,0,0,1,0
__tpi_cp_137___buf_split_506,1,0,0,1,0
__tpi_cp_138___aig_and_19854,1,0,0,0,1
__tpi_cp_13___aig_not_740,1,0,0,0,1
__tpi_cp_143___buf_split_478,1,0,0,1,0
__tpi_cp_14___aig_not_668,1,0,0,0,1
__tpi_cp_15___aig_and_19930,1,0,0,1,0
__tpi_cp_16___aig_not_686,1,0,0,0,1
__tpi_cp_17___aig_not_704,1,0,0,0,1
__tpi_cp_18___aig_not_722,1,0,0,0,1
__tpi_cp_19___buf_split_469,1,0,0,0,1
__tpi_cp_1___aig_and_714,1,0,0,1,0
__tpi_cp_21_new_n1002,1,0,0,0,1
__tpi_cp_22_new_n672,1,0,0,1,0
__tpi_cp_23_new_n684,1,0,0,0,1
__tpi_cp_25_new_n716,1,0,0,0,1
__tpi_cp_27_new_n688,1,0,0,1,0
__tpi_cp_29_new_n696,1,0,0,1,0
__tpi_cp_2___aig_and_642,1,0,0,1,0
__tpi_cp_30_new_n704,1,0,0,1,0
__tpi_cp_33_new_n675,1,0,0,1,0
__tpi_cp_34_new_n683,1,0,0,1,0
__tpi_cp_35_new_n691,1,0,0,1,0
__tpi_cp_36_new_n667,1,0,0,1,0
__tpi_cp_3___aig_and_696,1,0,0,1,0
__tpi_cp_41_new_n715,1,0,0,1,0
__tpi_cp_42___aig_not_679,1,0,0,0,1
__tpi_cp_43___aig_and_1387,1,0,0,1,0
__tpi_cp_44___aig_not_643,1,0,0,0,1
__tpi_cp_45___aig_not_661,1,0,0,0,1
__tpi_cp_46___aig_not_715,1,0,0,0,1
__tpi_cp_47___aig_not_697,1,0,0,0,1
__tpi_cp_48___aig_not_733,1,0,0,0,1
__tpi_cp_4___aig_and_678,1,0,0,1,0
__tpi_cp_50___aig_not_659,1,0,0,0,1
__tpi_cp_51___aig_not_641,1,0,0,0,1
__tpi_cp_52___aig_not_713,1,0,0,0,1
__tpi_cp_53___aig_not_677,1,0,0,0,1
__tpi_cp_54___aig_not_19931,1,0,0,0,1
__tpi_cp_57___aig_not_695,1,0,0,0,1
__tpi_cp_58___aig_not_731,1,0,0,0,1
__tpi_cp_5___aig_and_660,1,0,0,1,0
__tpi_cp_64_new_n700,1,0,0,0,1
__tpi_cp_67___aig_not_727,1,0,0,0,1
__tpi_cp_68___aig_not_664,1,0,0,0,1
__tpi_cp_69___aig_not_682,1,0,0,0,1
__tpi_cp_6___aig_and_19874,1,0,0,0,1
__tpi_cp_70___aig_not_19925,1,0,0,0,1
__tpi_cp_72___aig_not_1386,1,0,0,0,1
__tpi_cp_73___aig_not_718,1,0,0,0,1
__tpi_cp_74___aig_not_19921,1,0,0,0,1
__tpi_cp_75___aig_not_700,1,0,0,0,1
__tpi_cp_76___aig_not_736,1,0,0,0,1
__tpi_cp_77___aig_not_19917,1,0,0,0,1
__tpi_cp_78___aig_and_19926,1,0,0,1,0
__tpi_cp_7___aig_not_19927,1,0,0,0,1
__tpi_cp_80___buf_split_517,1,0,0,0,1
__tpi_cp_82___buf_split_504,1,0,0,0,1
__tpi_cp_83___aig_not_19929,1,0,0,0,1
__tpi_cp_84___buf_split_530,1,0,0,0,1
__tpi_cp_86___aig_and_19918,1,0,0,1,0
__tpi_cp_88___aig_and_19922,1,0,0,1,0
__tpi_cp_89___aig_not_650,1,0,0,1,0
__tpi_cp_8___aig_not_19923,1,0,0,0,1
__tpi_cp_91___aig_not_1388,1,0,0,1,0
__tpi_cp_98___aig_and_19928,1,0,0,1,0
__tpi_cp_99_new_n10221,1,0,0,1,0
__tpi_cp_9___aig_not_19919,1,0,0,0,1
