node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_1316,1,0,1,0,0
__buf_split_1317,1,0,1,0,0
__buf_split_1318,1,0,1,0,0
__buf_split_1321,1,0,1,0,0
__buf_split_1322,1,0,1,0,0
__buf_split_1323,1,0,1,0,0
__buf_split_1324,1,0,1,0,0
__buf_split_1325,1,0,1,0,0
__buf_split_1329,1,0,1,0,0
__buf_split_1330,1,0,1,0,0
__buf_split_1337,1,0,1,0,0
__buf_split_1338,1,0,1,0,0
__tpi_not_test_en,1,0,1,0,0
new_n1748_,1,0,1,0,0
new_n1750_,1,0,1,0,0
new_n1752_,1,0,1,0,0
new_n1756_,1,0,1,0,0
new_n1758_,1,0,1,0,0
new_n1760_,1,0,1,0,0
new_n1761_,1,0,1,0,0
new_n1763_,1,0,1,0,0
new_n1765_,1,0,1,0,0
new_n1767_,1,0,1,0,0
new_n1770_,1,0,1,0,0
new_n1771_,1,0,1,0,0
new_n1773_,1,0,1,0,0
new_n1781_,1,0,1,0,0
new_n1783_,1,0,1,0,0
new_n1791_,1,0,1,0,0
new_n630_,1,0,1,0,0
