benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec
subckt_0132,-1,0,2026,300000,95,0,,,,[],3cb51721cdbca68902ba6b28c2a5ea7fe0ba2b6414c57b4e6c4a0b20879d09c5,608a9ea0ec6bba590dd4ca2be5d867a4944a9e183895bc5829c3afa715367303,162,162,1.0,1.0,300000,39,1.0,1.0,300000,39,0.0,0.0,0,0,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/baseline/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/baseline/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/baseline/hard_fault_summary.json,0,0,{},autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/baseline,ok,,autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/plan.csv,,,,0.020801305770874023
subckt_0132,0,1,2026,300000,95,1,38,new_n12589_,CP0,"[{""candidate_id"": 38, ""net"": ""new_n12589_"", ""type"": ""CP0"", ""score"": 0.2668720483779907}]",3cb51721cdbca68902ba6b28c2a5ea7fe0ba2b6414c57b4e6c4a0b20879d09c5,f9895a8d00cefd691dd26ff104d0788db789c70e046ee7e0043072060be03ad5,164,164,1.0,1.0,300000,45,1.0,1.0,300000,39,0.0,0.0,0,6,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/seq_0000/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/seq_0000/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/seq_0000/step_0001/hard_fault_summary.json,0,0,{},autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/subckt_0132/seq_0000/step_0001,ok,,autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0132/initial/new_n12589___control0/plan.csv,0.2668720483779907,0.002668720483779907,0.345656156539917,0.021939516067504883
