epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_typed_marginal_loss,train_typed_return_loss,train_typed_sa_reduction_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_same_type_rank_loss,train_oracle_aux_rank_loss,train_oracle_aux_same_type_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_ndcg_loss,train_oracle_conservative_loss,train_oracle_context_loss,train_oracle_sa_value_loss,train_oracle_pairs,train_oracle_same_type_pairs,train_oracle_aux_pairs,train_oracle_aux_same_type_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_typed_marginal_loss,val_typed_return_loss,val_typed_sa_reduction_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.0,0.3706297639169191,0.12262272677923504,0.009324776670454364,0.0947962454275081,0.0,0.27751337697631434,1.0,0.04388603754341602,0.010281479637725218,1.1717661507800639,1.1717661507800639,0.0,1.9605233189389477,0.8935792760090217,1.468750082952044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.2796229988336563,0.13560949862003327,0.009922243002802134,0.10560296177864074,0.0,0.2994108468294144,1.0,0.05471344776451588,0.009900313483922219,0.10726581676863134,0.10726581676863134,0.0,1.4711267171376676,0.3718410104585928,1.1662315130233765,0.0,1.0,1.0,5.0
2,2,0.0,0.4165715057598917,0.12352664160885309,0.009096572984402118,0.09738234861900932,0.0,0.2825079270099339,1.0,0.04494073580166227,0.04208700583498476,1.4127241240222295,1.4127241240222295,0.0,3.7475030339280093,1.0342981544800798,2.246792284869834,0.0,1.0,2.0,0.23461359111886276,0.0,0.0,0.49648579955101013,0.5797193019013656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.57894736842104,124.89473684210526,7.473684210526316,0.3333333333333332,19.0,19.0,0.0,0.32554845958948136,0.13622335195541382,0.009976768819615244,0.10629241541028023,0.0,0.3015683725476265,1.0,0.04769478887319565,0.008207536278587214,0.06185698675653839,0.06185698675653839,0.0,3.086656746827066,0.5308316320217272,1.8774309858679772,0.0,1.0,2.0,5.0
3,4,0.0,0.466837483409204,0.12357435463682602,0.008940829166309222,0.10172083209219732,0.0,0.28795439612708595,1.0,0.04585999963609012,0.0523347003360964,1.5322224888780176,1.5322224888780176,0.0,6.92325308220625,1.1579669033830884,4.96850711590368,0.0,1.0,4.0,0.4382272503877941,0.0,0.0,0.481941000411385,0.5368556129304987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.5263157894737,125.0,7.368421052631579,0.6666666666666664,19.0,19.0,0.0,0.416450472176075,0.1362364612519741,0.010176345123909414,0.10549596771597862,0.0,0.30061923936009405,1.0,0.04397028647363186,0.011411093479728152,0.28826087718916826,0.28826087718916826,0.0,6.555021031945944,0.7174780495948653,4.677082137949765,0.0,1.0,4.0,5.0
4,8,0.0,0.5269626482929054,0.12524738540186695,0.00882953864914414,0.10819464899893654,0.0,0.2961568028519028,1.0,0.045161036688736396,0.04017098320942499,1.409314195120098,1.409314195120098,0.0,11.280087262049596,1.1064147845384642,9.252829336251148,0.0,1.0,8.0,0.6862826425778238,0.0,0.0,0.4950573099286933,0.5625183158799222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.05263157894734,108.21052631578948,7.473684210526316,1.0,19.0,19.0,0.0,0.5149277817457915,0.13712341543287038,0.010204558970872312,0.10752151180058718,0.0,0.2988680135458708,1.0,0.04019032453652471,0.03493442068618151,0.7857884586049295,0.7857884586049295,0.0,13.037318289186805,1.155699945777633,11.344035209999856,0.0,1.0,8.0,5.0
5,16,0.0,0.5907168599629873,0.129020481247847,0.00903415770153515,0.11783746797836532,0.0,0.30254223281027454,1.0,0.044750287791861125,0.03596300668923684,1.4390752291371642,1.4390752291371642,0.0,15.298520934474876,1.0977938088941923,13.687649784229974,0.0,1.0,16.0,0.6748803289313066,0.0,0.0,0.4908378594800046,0.5521708632770338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.5263157894737,126.0,7.631578947368421,1.0,19.0,19.0,0.0,0.6040120106190443,0.14066230691969395,0.010179813584545627,0.1116723601706326,0.0,0.30193868540227414,1.0,0.038123844959773126,0.021362760732722565,1.0043670855480287,1.0043670855480287,0.0,24.383163457596673,1.637442561118337,23.568291279737604,0.0,1.0,16.0,5.0
6,32,0.0,0.673491055807589,0.13545480162199391,0.00907801228152637,0.14572291380701294,0.0,0.31411755129106733,1.0,0.045558097637503556,0.024039676037759063,1.8417837497717493,1.8417837497717493,0.0,28.391411772933367,1.5909696063314265,27.73937026054852,0.0,1.0,32.0,0.6924909902246374,0.0,0.0,0.47651333557932,0.573362653192721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.05263157894734,130.47368421052633,7.7368421052631575,1.0,19.0,19.0,0.0,0.6853028391487896,0.1473761685192585,0.010465108405333013,0.12440136279910803,0.0,0.3036450227722526,1.0,0.03838260979391635,0.01930219549387857,1.6189790650051463,1.6189790650051463,0.0,43.677735204761845,2.3604122611038947,43.580072370520796,0.0,1.0,32.0,5.0
7,32,0.0,0.6761164431901354,0.13501503035475157,0.009365538074665605,0.142695192339536,0.0,0.31315100139105007,1.0,0.04492066011727346,0.02410054222968541,1.9495628324130867,1.9495628324130867,0.0,28.393194133438698,1.607561094551658,27.728804066625504,0.0,1.0,32.0,0.6849556377059535,0.0,0.0,0.49077691216217845,0.5622614057440507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.10526315789474,130.1578947368421,7.473684210526316,1.0,19.0,19.0,0.0,0.6853028391487896,0.14737616861239075,0.010465108367498033,0.12440136368386448,0.0,0.30364502146840094,1.0,0.03838260963093489,0.019302195331778193,1.6189790809386069,1.6189790809386069,0.0,43.67773521370255,2.3604122703815507,43.560149148060006,0.0,1.0,32.0,5.0
8,32,0.0,0.6783506528621441,0.13593234071557067,0.009312591713081164,0.14460939429332748,0.0,0.31506535719688,1.0,0.044625082436189255,0.023783473373795255,1.8158297113002944,1.8158297113002944,0.0,28.397290117791016,1.6010098424718415,27.699236416774756,0.0,1.0,32.0,0.6633462388264505,0.0,0.0,0.4464824074193051,0.5517256361873526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.2631578947368,123.57894736842105,7.2105263157894735,1.0,19.0,19.0,0.0,0.6853028369136155,0.14737616823986172,0.010465108355856501,0.12440136172808706,0.0,0.3036450188606977,1.0,0.03838261007331312,0.019302195308688395,1.6189790713905268,1.6189790713905268,0.0,43.67773521817289,2.360412260244354,43.535510656959374,0.0,1.0,32.0,5.0
