benchmark_id	state_id	sequence_id	prefix_step	state_actions	prefix_actions	candidate_strategy	candidate_rank	candidate_pool_rank	candidate_pool_size	node	type	action_key	onpolicy_chosen	onpolicy_in_pool	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_pattern_count	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_undetected_sa0_count	oracle_undetected_sa1_count	oracle_hard_reduction_total	oracle_hard_reduction_sa0	oracle_hard_reduction_sa1	prefix_test_coverage	prefix_fault_coverage	prefix_pattern_count	prefix_hard_fault_count	prefix_undetected_fault_count	prefix_undetected_sa0_count	prefix_undetected_sa1_count	oracle_error	eval_dir	source_plan_csv	source_plan_sha256	task_signature
subckt_0375	prefix_0096	onpolicy:subckt_0375	96	"[[""__buf_split_384"", ""control1""], [""new_n30440_"", ""observe""], [""__buf_split_375"", ""control1""], [""__buf_split_26100"", ""observe""], [""__buf_split_25700"", ""control1""], [""__buf_split_24710"", ""control0""], [""__buf_split_23849"", ""control0""], [""__buf_split_28250"", ""control1""], [""new_n33286_"", ""control1""], [""new_n33302_"", ""control1""], [""new_n33304_"", ""control1""], [""new_n27832_"", ""control1""], [""new_n29633_"", ""control0""], [""new_n33614_"", ""control0""], [""new_n33313_"", ""control1""], [""new_n30446_"", ""control1""], [""new_n29858_"", ""control0""], [""new_n548_"", ""control0""], [""new_n29627_"", ""control0""], [""new_n30201_"", ""control0""], [""new_n29854_"", ""control0""], [""new_n29630_"", ""control0""], [""new_n555_"", ""control0""], [""new_n30703_"", ""control0""], [""__buf_split_27181"", ""observe""], [""new_n550_"", ""control0""], [""new_n30196_"", ""control0""], [""new_n31706_"", ""observe""], [""__buf_split_27184"", ""control0""], [""new_n33308_"", ""control1""], [""new_n30206_"", ""control0""], [""new_n29634_"", ""control0""], [""new_n29009_"", ""control1""], [""__buf_split_25877"", ""observe""], [""__buf_split_25342"", ""control1""], [""__buf_split_26935"", ""observe""], [""new_n29845_"", ""control1""], [""new_n29040_"", ""control1""], [""new_n31700_"", ""observe""], [""new_n556_"", ""control1""], [""__buf_split_25875"", ""control1""], [""new_n29014_"", ""control1""], [""__buf_split_127"", ""control0""], [""__buf_split_113"", ""control0""], [""new_n28984_"", ""control1""], [""new_n331_"", ""control0""], [""new_n29620_"", ""control0""], [""new_n30436_"", ""observe""], [""new_n29056_"", ""control1""], [""new_n30194_"", ""control1""], [""new_n30438_"", ""observe""], [""new_n30437_"", ""observe""], [""new_n33306_"", ""control0""], [""new_n30441_"", ""observe""], [""__buf_split_25878"", ""observe""], [""new_n33613_"", ""control1""], [""new_n31981_"", ""observe""], [""new_n31984_"", ""observe""], [""new_n30439_"", ""observe""], [""new_n33287_"", ""control0""], [""__buf_split_28268"", ""control0""], [""new_n553_"", ""control0""], [""__buf_split_25344"", ""control0""], [""new_n30445_"", ""observe""], [""new_n329_"", ""control0""], [""new_n30203_"", ""control1""], [""new_n29012_"", ""control0""], [""new_n29649_"", ""control0""], [""new_n370_"", ""control0""], [""new_n30435_"", ""observe""], [""new_n29623_"", ""control0""], [""new_n31985_"", ""control1""], [""new_n29008_"", ""control0""], [""new_n28985_"", ""control0""], [""new_n29038_"", ""control0""], [""new_n368_"", ""control0""], [""new_n33305_"", ""control0""], [""new_n380_"", ""control0""], [""new_n31709_"", ""control0""], [""__buf_split_28260"", ""observe""], [""new_n33312_"", ""control0""], [""new_n33301_"", ""observe""], [""new_n379_"", ""control0""], [""new_n31987_"", ""control0""], [""new_n30702_"", ""observe""], [""new_n376_"", ""control0""], [""__buf_split_27183"", ""observe""], [""new_n375_"", ""control0""], [""new_n29632_"", ""control1""], [""__buf_split_27180"", ""observe""], [""new_n29857_"", ""control1""], [""new_n29855_"", ""control1""], [""new_n30199_"", ""control1""], [""new_n547_"", ""control1""], [""new_n29629_"", ""control1""], [""new_n31994_"", ""control1""]]"	"[[""__buf_split_384"", ""control1""], [""new_n30440_"", ""observe""], [""__buf_split_375"", ""control1""], [""__buf_split_26100"", ""observe""], [""__buf_split_25700"", ""control1""], [""__buf_split_24710"", ""control0""], [""__buf_split_23849"", ""control0""], [""__buf_split_28250"", ""control1""], [""new_n33286_"", ""control1""], [""new_n33302_"", ""control1""], [""new_n33304_"", ""control1""], [""new_n27832_"", ""control1""], [""new_n29633_"", ""control0""], [""new_n33614_"", ""control0""], [""new_n33313_"", ""control1""], [""new_n30446_"", ""control1""], [""new_n29858_"", ""control0""], [""new_n548_"", ""control0""], [""new_n29627_"", ""control0""], [""new_n30201_"", ""control0""], [""new_n29854_"", ""control0""], [""new_n29630_"", ""control0""], [""new_n555_"", ""control0""], [""new_n30703_"", ""control0""], [""__buf_split_27181"", ""observe""], [""new_n550_"", ""control0""], [""new_n30196_"", ""control0""], [""new_n31706_"", ""observe""], [""__buf_split_27184"", ""control0""], [""new_n33308_"", ""control1""], [""new_n30206_"", ""control0""], [""new_n29634_"", ""control0""], [""new_n29009_"", ""control1""], [""__buf_split_25877"", ""observe""], [""__buf_split_25342"", ""control1""], [""__buf_split_26935"", ""observe""], [""new_n29845_"", ""control1""], [""new_n29040_"", ""control1""], [""new_n31700_"", ""observe""], [""new_n556_"", ""control1""], [""__buf_split_25875"", ""control1""], [""new_n29014_"", ""control1""], [""__buf_split_127"", ""control0""], [""__buf_split_113"", ""control0""], [""new_n28984_"", ""control1""], [""new_n331_"", ""control0""], [""new_n29620_"", ""control0""], [""new_n30436_"", ""observe""], [""new_n29056_"", ""control1""], [""new_n30194_"", ""control1""], [""new_n30438_"", ""observe""], [""new_n30437_"", ""observe""], [""new_n33306_"", ""control0""], [""new_n30441_"", ""observe""], [""__buf_split_25878"", ""observe""], [""new_n33613_"", ""control1""], [""new_n31981_"", ""observe""], [""new_n31984_"", ""observe""], [""new_n30439_"", ""observe""], [""new_n33287_"", ""control0""], [""__buf_split_28268"", ""control0""], [""new_n553_"", ""control0""], [""__buf_split_25344"", ""control0""], [""new_n30445_"", ""observe""], [""new_n329_"", ""control0""], [""new_n30203_"", ""control1""], [""new_n29012_"", ""control0""], [""new_n29649_"", ""control0""], [""new_n370_"", ""control0""], [""new_n30435_"", ""observe""], [""new_n29623_"", ""control0""], [""new_n31985_"", ""control1""], [""new_n29008_"", ""control0""], [""new_n28985_"", ""control0""], [""new_n29038_"", ""control0""], [""new_n368_"", ""control0""], [""new_n33305_"", ""control0""], [""new_n380_"", ""control0""], [""new_n31709_"", ""control0""], [""__buf_split_28260"", ""observe""], [""new_n33312_"", ""control0""], [""new_n33301_"", ""observe""], [""new_n379_"", ""control0""], [""new_n31987_"", ""control0""], [""new_n30702_"", ""observe""], [""new_n376_"", ""control0""], [""__buf_split_27183"", ""observe""], [""new_n375_"", ""control0""], [""new_n29632_"", ""control1""], [""__buf_split_27180"", ""observe""], [""new_n29857_"", ""control1""], [""new_n29855_"", ""control1""], [""new_n30199_"", ""control1""], [""new_n547_"", ""control1""], [""new_n29629_"", ""control1""], [""new_n31994_"", ""control1""]]"	hard_fault_cluster	1	1	64	new_n28034_	control1	new_n28034_::control1	0	1	ok	-0.0011700000000000044	-0.0011700000000000044	0	0.90857	0.90857	300000	64	64	27	37	-1	-1	0	0.90974	0.90974	300000	63	63	26	37		autoresearch/loop-260720-0945/model_training_round7/long_prefix_oracle/states/subckt_0375/prefix_0096/actions/001_new_n28034___control1	autoresearch/loop-260720-0945/model_training_round7/long_onpolicy_plans/subckt_0375.csv	f80a35af80073730ff112fcd6651e2e717d890a8896c14d5184325efcde6cd69	536e187d4f581f6d3afa
subckt_0375	prefix_0096	onpolicy:subckt_0375	96	"[[""__buf_split_384"", ""control1""], [""new_n30440_"", ""observe""], [""__buf_split_375"", ""control1""], [""__buf_split_26100"", ""observe""], [""__buf_split_25700"", ""control1""], [""__buf_split_24710"", ""control0""], [""__buf_split_23849"", ""control0""], [""__buf_split_28250"", ""control1""], [""new_n33286_"", ""control1""], [""new_n33302_"", ""control1""], [""new_n33304_"", ""control1""], [""new_n27832_"", ""control1""], [""new_n29633_"", ""control0""], [""new_n33614_"", ""control0""], [""new_n33313_"", ""control1""], [""new_n30446_"", ""control1""], [""new_n29858_"", ""control0""], [""new_n548_"", ""control0""], [""new_n29627_"", ""control0""], [""new_n30201_"", ""control0""], [""new_n29854_"", ""control0""], [""new_n29630_"", ""control0""], [""new_n555_"", ""control0""], [""new_n30703_"", ""control0""], [""__buf_split_27181"", ""observe""], [""new_n550_"", ""control0""], [""new_n30196_"", ""control0""], [""new_n31706_"", ""observe""], [""__buf_split_27184"", ""control0""], [""new_n33308_"", ""control1""], [""new_n30206_"", ""control0""], [""new_n29634_"", ""control0""], [""new_n29009_"", ""control1""], [""__buf_split_25877"", ""observe""], [""__buf_split_25342"", ""control1""], [""__buf_split_26935"", ""observe""], [""new_n29845_"", ""control1""], [""new_n29040_"", ""control1""], [""new_n31700_"", ""observe""], [""new_n556_"", ""control1""], [""__buf_split_25875"", ""control1""], [""new_n29014_"", ""control1""], [""__buf_split_127"", ""control0""], [""__buf_split_113"", ""control0""], [""new_n28984_"", ""control1""], [""new_n331_"", ""control0""], [""new_n29620_"", ""control0""], [""new_n30436_"", ""observe""], [""new_n29056_"", ""control1""], [""new_n30194_"", ""control1""], [""new_n30438_"", ""observe""], [""new_n30437_"", ""observe""], [""new_n33306_"", ""control0""], [""new_n30441_"", ""observe""], [""__buf_split_25878"", ""observe""], [""new_n33613_"", ""control1""], [""new_n31981_"", ""observe""], [""new_n31984_"", ""observe""], [""new_n30439_"", ""observe""], [""new_n33287_"", ""control0""], [""__buf_split_28268"", ""control0""], [""new_n553_"", ""control0""], [""__buf_split_25344"", ""control0""], [""new_n30445_"", ""observe""], [""new_n329_"", ""control0""], [""new_n30203_"", ""control1""], [""new_n29012_"", ""control0""], [""new_n29649_"", ""control0""], [""new_n370_"", ""control0""], [""new_n30435_"", ""observe""], [""new_n29623_"", ""control0""], [""new_n31985_"", ""control1""], [""new_n29008_"", ""control0""], [""new_n28985_"", ""control0""], [""new_n29038_"", ""control0""], [""new_n368_"", ""control0""], [""new_n33305_"", ""control0""], [""new_n380_"", ""control0""], [""new_n31709_"", ""control0""], [""__buf_split_28260"", ""observe""], [""new_n33312_"", ""control0""], [""new_n33301_"", ""observe""], [""new_n379_"", ""control0""], [""new_n31987_"", ""control0""], [""new_n30702_"", ""observe""], [""new_n376_"", ""control0""], [""__buf_split_27183"", ""observe""], [""new_n375_"", ""control0""], [""new_n29632_"", ""control1""], [""__buf_split_27180"", ""observe""], [""new_n29857_"", ""control1""], [""new_n29855_"", ""control1""], [""new_n30199_"", ""control1""], [""new_n547_"", ""control1""], [""new_n29629_"", ""control1""], [""new_n31994_"", ""control1""]]"	"[[""__buf_split_384"", ""control1""], [""new_n30440_"", ""observe""], [""__buf_split_375"", ""control1""], [""__buf_split_26100"", ""observe""], [""__buf_split_25700"", ""control1""], [""__buf_split_24710"", ""control0""], [""__buf_split_23849"", ""control0""], [""__buf_split_28250"", ""control1""], [""new_n33286_"", ""control1""], [""new_n33302_"", ""control1""], [""new_n33304_"", ""control1""], [""new_n27832_"", ""control1""], [""new_n29633_"", ""control0""], [""new_n33614_"", ""control0""], [""new_n33313_"", ""control1""], [""new_n30446_"", ""control1""], [""new_n29858_"", ""control0""], [""new_n548_"", ""control0""], [""new_n29627_"", ""control0""], [""new_n30201_"", ""control0""], [""new_n29854_"", ""control0""], [""new_n29630_"", ""control0""], [""new_n555_"", ""control0""], [""new_n30703_"", ""control0""], [""__buf_split_27181"", ""observe""], [""new_n550_"", ""control0""], [""new_n30196_"", ""control0""], [""new_n31706_"", ""observe""], [""__buf_split_27184"", ""control0""], [""new_n33308_"", ""control1""], [""new_n30206_"", ""control0""], [""new_n29634_"", ""control0""], [""new_n29009_"", ""control1""], [""__buf_split_25877"", ""observe""], [""__buf_split_25342"", ""control1""], [""__buf_split_26935"", ""observe""], [""new_n29845_"", ""control1""], [""new_n29040_"", ""control1""], [""new_n31700_"", ""observe""], [""new_n556_"", ""control1""], [""__buf_split_25875"", ""control1""], [""new_n29014_"", ""control1""], [""__buf_split_127"", ""control0""], [""__buf_split_113"", ""control0""], [""new_n28984_"", ""control1""], [""new_n331_"", ""control0""], [""new_n29620_"", ""control0""], [""new_n30436_"", ""observe""], [""new_n29056_"", ""control1""], [""new_n30194_"", ""control1""], [""new_n30438_"", ""observe""], [""new_n30437_"", ""observe""], [""new_n33306_"", ""control0""], [""new_n30441_"", ""observe""], [""__buf_split_25878"", ""observe""], [""new_n33613_"", ""control1""], [""new_n31981_"", ""observe""], [""new_n31984_"", ""observe""], [""new_n30439_"", ""observe""], [""new_n33287_"", ""control0""], [""__buf_split_28268"", ""control0""], [""new_n553_"", ""control0""], [""__buf_split_25344"", ""control0""], [""new_n30445_"", ""observe""], [""new_n329_"", ""control0""], [""new_n30203_"", ""control1""], [""new_n29012_"", ""control0""], [""new_n29649_"", ""control0""], [""new_n370_"", ""control0""], [""new_n30435_"", ""observe""], [""new_n29623_"", ""control0""], [""new_n31985_"", ""control1""], [""new_n29008_"", ""control0""], [""new_n28985_"", ""control0""], [""new_n29038_"", ""control0""], [""new_n368_"", ""control0""], [""new_n33305_"", ""control0""], [""new_n380_"", ""control0""], [""new_n31709_"", ""control0""], [""__buf_split_28260"", ""observe""], [""new_n33312_"", ""control0""], [""new_n33301_"", ""observe""], [""new_n379_"", ""control0""], [""new_n31987_"", ""control0""], [""new_n30702_"", ""observe""], [""new_n376_"", ""control0""], [""__buf_split_27183"", ""observe""], [""new_n375_"", ""control0""], [""new_n29632_"", ""control1""], [""__buf_split_27180"", ""observe""], [""new_n29857_"", ""control1""], [""new_n29855_"", ""control1""], [""new_n30199_"", ""control1""], [""new_n547_"", ""control1""], [""new_n29629_"", ""control1""], [""new_n31994_"", ""control1""]]"	hard_fault_cluster	2	2	64	__buf_split_117	control0	__buf_split_117::control0	0	1	ok	0.000260000000000038	0.000260000000000038	0	0.91	0.91	300000	63	63	26	37	0	0	0	0.90974	0.90974	300000	63	63	26	37		autoresearch/loop-260720-0945/model_training_round7/long_prefix_oracle/states/subckt_0375/prefix_0096/actions/002___buf_split_117__control0	autoresearch/loop-260720-0945/model_training_round7/long_onpolicy_plans/subckt_0375.csv	f80a35af80073730ff112fcd6651e2e717d890a8896c14d5184325efcde6cd69	536e187d4f581f6d3afa
subckt_0375	prefix_0096	onpolicy:subckt_0375	96	"[[""__buf_split_384"", ""control1""], [""new_n30440_"", ""observe""], [""__buf_split_375"", ""control1""], [""__buf_split_26100"", ""observe""], [""__buf_split_25700"", ""control1""], [""__buf_split_24710"", ""control0""], [""__buf_split_23849"", ""control0""], [""__buf_split_28250"", ""control1""], [""new_n33286_"", ""control1""], [""new_n33302_"", ""control1""], [""new_n33304_"", ""control1""], [""new_n27832_"", ""control1""], [""new_n29633_"", ""control0""], [""new_n33614_"", ""control0""], [""new_n33313_"", ""control1""], [""new_n30446_"", ""control1""], [""new_n29858_"", ""control0""], [""new_n548_"", ""control0""], [""new_n29627_"", ""control0""], [""new_n30201_"", ""control0""], [""new_n29854_"", ""control0""], [""new_n29630_"", ""control0""], [""new_n555_"", ""control0""], [""new_n30703_"", ""control0""], [""__buf_split_27181"", ""observe""], [""new_n550_"", ""control0""], [""new_n30196_"", ""control0""], [""new_n31706_"", ""observe""], [""__buf_split_27184"", ""control0""], [""new_n33308_"", ""control1""], [""new_n30206_"", ""control0""], [""new_n29634_"", ""control0""], [""new_n29009_"", ""control1""], [""__buf_split_25877"", ""observe""], [""__buf_split_25342"", ""control1""], [""__buf_split_26935"", ""observe""], [""new_n29845_"", ""control1""], [""new_n29040_"", ""control1""], [""new_n31700_"", ""observe""], [""new_n556_"", ""control1""], [""__buf_split_25875"", ""control1""], [""new_n29014_"", ""control1""], [""__buf_split_127"", ""control0""], [""__buf_split_113"", ""control0""], [""new_n28984_"", ""control1""], [""new_n331_"", ""control0""], [""new_n29620_"", ""control0""], [""new_n30436_"", ""observe""], [""new_n29056_"", ""control1""], [""new_n30194_"", ""control1""], [""new_n30438_"", ""observe""], [""new_n30437_"", ""observe""], [""new_n33306_"", ""control0""], [""new_n30441_"", ""observe""], [""__buf_split_25878"", ""observe""], [""new_n33613_"", ""control1""], [""new_n31981_"", ""observe""], [""new_n31984_"", ""observe""], [""new_n30439_"", ""observe""], [""new_n33287_"", ""control0""], [""__buf_split_28268"", ""control0""], [""new_n553_"", ""control0""], [""__buf_split_25344"", ""control0""], [""new_n30445_"", ""observe""], [""new_n329_"", ""control0""], [""new_n30203_"", ""control1""], [""new_n29012_"", ""control0""], [""new_n29649_"", ""control0""], [""new_n370_"", ""control0""], [""new_n30435_"", ""observe""], [""new_n29623_"", ""control0""], [""new_n31985_"", ""control1""], [""new_n29008_"", ""control0""], [""new_n28985_"", ""control0""], [""new_n29038_"", ""control0""], [""new_n368_"", ""control0""], [""new_n33305_"", ""control0""], [""new_n380_"", ""control0""], [""new_n31709_"", ""control0""], [""__buf_split_28260"", ""observe""], [""new_n33312_"", ""control0""], [""new_n33301_"", ""observe""], [""new_n379_"", ""control0""], [""new_n31987_"", ""control0""], [""new_n30702_"", ""observe""], [""new_n376_"", ""control0""], [""__buf_split_27183"", ""observe""], [""new_n375_"", ""control0""], [""new_n29632_"", ""control1""], [""__buf_split_27180"", ""observe""], [""new_n29857_"", ""control1""], [""new_n29855_"", ""control1""], [""new_n30199_"", ""control1""], [""new_n547_"", ""control1""], [""new_n29629_"", ""control1""], [""new_n31994_"", ""control1""]]"	"[[""__buf_split_384"", ""control1""], [""new_n30440_"", ""observe""], [""__buf_split_375"", ""control1""], [""__buf_split_26100"", ""observe""], [""__buf_split_25700"", ""control1""], [""__buf_split_24710"", ""control0""], [""__buf_split_23849"", ""control0""], [""__buf_split_28250"", ""control1""], [""new_n33286_"", ""control1""], [""new_n33302_"", ""control1""], [""new_n33304_"", ""control1""], [""new_n27832_"", ""control1""], [""new_n29633_"", ""control0""], [""new_n33614_"", ""control0""], [""new_n33313_"", ""control1""], [""new_n30446_"", ""control1""], [""new_n29858_"", ""control0""], [""new_n548_"", ""control0""], [""new_n29627_"", ""control0""], [""new_n30201_"", ""control0""], [""new_n29854_"", ""control0""], [""new_n29630_"", ""control0""], [""new_n555_"", ""control0""], [""new_n30703_"", ""control0""], [""__buf_split_27181"", ""observe""], [""new_n550_"", ""control0""], [""new_n30196_"", ""control0""], [""new_n31706_"", ""observe""], [""__buf_split_27184"", ""control0""], [""new_n33308_"", ""control1""], [""new_n30206_"", ""control0""], [""new_n29634_"", ""control0""], [""new_n29009_"", ""control1""], [""__buf_split_25877"", ""observe""], [""__buf_split_25342"", ""control1""], [""__buf_split_26935"", ""observe""], [""new_n29845_"", ""control1""], [""new_n29040_"", ""control1""], [""new_n31700_"", ""observe""], [""new_n556_"", ""control1""], [""__buf_split_25875"", ""control1""], [""new_n29014_"", ""control1""], [""__buf_split_127"", ""control0""], [""__buf_split_113"", ""control0""], [""new_n28984_"", ""control1""], [""new_n331_"", ""control0""], [""new_n29620_"", ""control0""], [""new_n30436_"", ""observe""], [""new_n29056_"", ""control1""], [""new_n30194_"", ""control1""], [""new_n30438_"", ""observe""], [""new_n30437_"", ""observe""], [""new_n33306_"", ""control0""], [""new_n30441_"", ""observe""], [""__buf_split_25878"", ""observe""], [""new_n33613_"", ""control1""], [""new_n31981_"", ""observe""], [""new_n31984_"", ""observe""], [""new_n30439_"", ""observe""], [""new_n33287_"", ""control0""], [""__buf_split_28268"", ""control0""], [""new_n553_"", ""control0""], [""__buf_split_25344"", ""control0""], [""new_n30445_"", ""observe""], [""new_n329_"", ""control0""], [""new_n30203_"", ""control1""], [""new_n29012_"", ""control0""], [""new_n29649_"", ""control0""], [""new_n370_"", ""control0""], [""new_n30435_"", ""observe""], [""new_n29623_"", ""control0""], [""new_n31985_"", ""control1""], [""new_n29008_"", ""control0""], [""new_n28985_"", ""control0""], [""new_n29038_"", ""control0""], [""new_n368_"", ""control0""], [""new_n33305_"", ""control0""], [""new_n380_"", ""control0""], [""new_n31709_"", ""control0""], [""__buf_split_28260"", ""observe""], [""new_n33312_"", ""control0""], [""new_n33301_"", ""observe""], [""new_n379_"", ""control0""], [""new_n31987_"", ""control0""], [""new_n30702_"", ""observe""], [""new_n376_"", ""control0""], [""__buf_split_27183"", ""observe""], [""new_n375_"", ""control0""], [""new_n29632_"", ""control1""], [""__buf_split_27180"", ""observe""], [""new_n29857_"", ""control1""], [""new_n29855_"", ""control1""], [""new_n30199_"", ""control1""], [""new_n547_"", ""control1""], [""new_n29629_"", ""control1""], [""new_n31994_"", ""control1""]]"	hard_fault_cluster	3	3	64	new_n373_	control1	new_n373_::control1	0	1	ok	0.000260000000000038	0.000260000000000038	0	0.91	0.91	300000	63	63	26	37	0	0	0	0.90974	0.90974	300000	63	63	26	37		autoresearch/loop-260720-0945/model_training_round7/long_prefix_oracle/states/subckt_0375/prefix_0096/actions/003_new_n373___control1	autoresearch/loop-260720-0945/model_training_round7/long_onpolicy_plans/subckt_0375.csv	f80a35af80073730ff112fcd6651e2e717d890a8896c14d5184325efcde6cd69	536e187d4f581f6d3afa
