benchmark_id	state_id	candidate_strategy	score_field	k	oracle_top_m	candidate_count	oracle_action_recall	oracle_node_recall	regret	best_in_topk_delta_tc	oracle_best_delta_tc	top1_real_delta_tc	top1_regret	negative_top1
b15_C	initial	cached_stride	reward_pred	1	2	4	0.5	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	reward_pred	2	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	reward_pred	4	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	guarded_reward	1	2	4	0.5	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	guarded_reward	2	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	guarded_reward	4	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	hard_reduction_total_pred	1	2	4	0.5	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	hard_reduction_total_pred	2	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	hard_reduction_total_pred	4	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	hybrid_pred	1	2	4	0.5	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	hybrid_pred	2	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
b15_C	initial	cached_stride	hybrid_pred	4	2	4	1.0	1.0	0.0	-0.0028000000000000247	-0.0028000000000000247	-0.0028000000000000247	0.0	1
