timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec	error
2026-07-17T03:37:03	greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0	ok	iscas99__b17	98014	floor1pct	994	greedy	cumulative	q_pred_context	1	1	48				1.0	hard_fault_cluster	0.0	4	0	300000	2026	-274.71484407316893	198.2023521102965	1.9820235211029649	14.61655943095684	882114.547132039	0.0	0.03760999999999992	0.03760999999999992	0	autoresearch/improve-260716-1344/round4_b17/context_cluster_c48_noprior/plans/iscas99__b17__greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260716-1344/round4_b17/context_cluster_c48_noprior/evals/iscas99__b17__greedy__cumulative__q_pred_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0	0.0	1347.249	67.631	1414.922	
