node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__buf_split_2510,1,0,1,0,0
__buf_split_2595,1,0,1,0,0
__buf_split_5331,1,0,1,0,0
__buf_split_5332,1,0,1,0,0
__buf_split_5343,1,0,1,0,0
__buf_split_5362,1,0,1,0,0
__buf_split_5379,1,0,1,0,0
__buf_split_5552,1,0,1,0,0
__buf_split_5555,1,0,1,0,0
new_n3652_,1,0,1,0,0
new_n8100_,1,0,1,0,0
new_n8102_,1,0,1,0,0
new_n8104_,1,0,1,0,0
new_n8116_,1,0,1,0,0
new_n8118_,1,0,1,0,0
new_n8120_,1,0,1,0,0
new_n8150_,1,0,1,0,0
new_n8152_,1,0,1,0,0
new_n8154_,1,0,1,0,0
new_n8179_,1,0,1,0,0
new_n8181_,1,0,1,0,0
new_n8183_,1,0,1,0,0
new_n8207_,1,0,1,0,0
new_n8505_,1,0,1,0,0
