step,node,type,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,diversity_penalty
1,G331,control0,0.35206127166748047,0.35206127166748047,0.003520612716674805,0.40256839990615845,0.1273118555545807,0.1273118555545807,0.016665028408169746,-0.18246491253376007,0.045499980449676514,93.14920043945312,28.114429473876953,65.03477478027344,90.24298095703125,22.611103057861328,67.63188171386719,0.031199617311358452,0.19574740529060364,-0.039934128522872925,3.119961731135845,2.145875968039036,1.78634612262249,0.0
