line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,C_32 /1 undetected,output,,C.32,C.32,1,undetected,C.32,C.32,C_32,sa1,1
2,__aig_not_600 /1 undetected,output,,__aig_not_600,__aig_not_600,1,undetected,__aig_not_600,__aig_not_600,__aig_not_600,sa1,1
3,C_29 /1 undetected,output,,C.29,C.29,1,undetected,C.29,C.29,C_29,sa1,1
4,I1251_2 /1 undetected,output,,I1251.2,I1251.2,1,undetected,I1251.2,I1251.2,I1251_2,sa1,1
5,__aig_not_175 /1 undetected,output,,__aig_not_175,__aig_not_175,1,undetected,__aig_not_175,__aig_not_175,__aig_not_175,sa1,1
