checkpoint	score_field	benchmark_id	state_id	prefix_step	candidate_count	selected_action	selected_type	best_action	best_type	top1_hit	type_hit	within_best_type_top1_hit	within_best_type_regret_pp	selected_delta_tc_pp	best_delta_tc_pp	top1_regret_pp	negative_top1	spearman	pairwise_accuracy	same_type_pairwise_accuracy
round7_incumbent	typed_return_pred	subckt_0010	prefix_0016	16	9	new_n16284_::observe	observe	new_n16284_::observe	observe	1	1	1	0.0	0.2630000000000021	0.2630000000000021	0.0	0	0.2305312431928703	0.5925925925925926	0.42857142857142855
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0016	16	9	__buf_split_5413::control0	control0	new_n16284_::observe	observe	0	0	0	0.21299999999999653	0.050000000000005596	0.2630000000000021	0.21299999999999653	0	0.682727143301962	0.8148148148148148	0.7142857142857143
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0024	24	9	new_n14560_::control0	control0	new_n14125_::observe	observe	0	0	0	0.0	0.031999999999998696	0.06300000000000194	0.031000000000003247	0	0.09128709291752768	0.5555555555555556	nan
round7_incumbent	typed_return_pred	subckt_0010	prefix_0024	24	9	new_n14560_::control0	control0	new_n14125_::observe	observe	0	0	0	0.0	0.031999999999998696	0.06300000000000194	0.031000000000003247	0	0.5477225575051661	0.8333333333333334	nan
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0024	24	9	__buf_split_5414::control1	control1	new_n14125_::observe	observe	0	0	1	0.0	0.031999999999998696	0.06300000000000194	0.031000000000003247	0	0.5477225575051661	0.8333333333333334	nan
round7_incumbent	typed_marginal_pred	subckt_0010	prefix_0031	31	9	new_n14125_::observe	observe	new_n14125_::observe	observe	1	1	1	0.0	0.06499999999999284	0.06499999999999284	0.0	0	0.4938814826645345	0.6896551724137931	0.0
round7_incumbent	typed_return_pred	subckt_0010	prefix_0031	31	9	new_n14125_::observe	observe	new_n14125_::observe	observe	1	1	1	0.0	0.06499999999999284	0.06499999999999284	0.0	0	0.4938814826645345	0.6896551724137931	0.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0010	prefix_0031	31	9	new_n14126_::observe	observe	new_n14125_::observe	observe	0	1	0	0.0	0.06499999999999284	0.06499999999999284	0.0	0	0.9097816785925636	0.9655172413793104	1.0
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0001	1	9	new_n5597::control1	control1	__aig_and_12756::observe	observe	0	0	1	0.0	0.02100000000000435	0.15100000000000113	0.12999999999999678	0	0.7768985960673559	0.9	1.0
round7_incumbent	typed_return_pred	subckt_0020	prefix_0001	1	9	__aig_and_12752::observe	observe	__aig_and_12756::observe	observe	0	1	0	0.0	0.15100000000000113	0.15100000000000113	0.0	0	0.5378528742004771	0.8	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0001	1	9	__buf_split_7515::observe	observe	__aig_and_12756::observe	observe	0	1	0	0.13699999999999823	0.014000000000002899	0.15100000000000113	0.13699999999999823	0	0.3585685828003181	0.7	0.5
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0002	2	9	__aig_and_12751::observe	observe	__aig_and_12751::observe	observe	1	1	1	0.0	0.2849999999999908	0.2849999999999908	0.0	0	0.7302967433402214	1.0	1.0
round7_incumbent	typed_return_pred	subckt_0020	prefix_0002	2	9	__aig_not_12662::control0	control0	__aig_and_12751::observe	observe	0	0	1	0.0	0.01300000000000745	0.2849999999999908	0.27199999999998337	0	0.5249007842757842	0.8666666666666667	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0002	2	9	__aig_and_12749::observe	observe	__aig_and_12751::observe	observe	0	1	0	0.13599999999999168	0.14899999999999913	0.2849999999999908	0.13599999999999168	0	0.7074749701108396	0.9333333333333333	0.6666666666666666
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0004	4	9	__aig_and_12668::control1	control1	__aig_and_12749::observe	observe	0	0	1	0.0	0.012000000000000899	0.14600000000000168	0.13400000000000079	0	0.4107919181288746	0.875	1.0
round7_incumbent	typed_return_pred	subckt_0020	prefix_0004	4	9	__aig_and_12749::observe	observe	__aig_and_12749::observe	observe	1	1	1	0.0	0.14600000000000168	0.14600000000000168	0.0	0	0.5477225575051662	1.0	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0004	4	9	__aig_and_22962::observe	observe	__aig_and_12749::observe	observe	0	1	0	0.13400000000000079	0.012000000000000899	0.14600000000000168	0.13400000000000079	0	0.4107919181288746	0.875	0.5
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0008	8	9	new_n5215::observe	observe	__buf_split_7028::control1	control1	0	0	1	0.0	0.004999999999999449	0.270999999999999	0.26599999999999957	0	0.33344296442767507	0.6129032258064516	0.42857142857142855
round7_incumbent	typed_return_pred	subckt_0020	prefix_0008	8	9	__aig_not_12684::control0	control0	__buf_split_7028::control1	control1	0	0	1	0.0	-0.12199999999999989	0.270999999999999	0.3929999999999989	1	-0.33344296442767507	0.3870967741935484	0.7142857142857143
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0008	8	9	__aig_and_22962::observe	observe	__buf_split_7028::control1	control1	0	0	0	0.26599999999999957	0.010999999999994348	0.270999999999999	0.26000000000000467	0	0.03419927840283847	0.5161290322580645	0.42857142857142855
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0012	12	9	__aig_and_11907::control1	control1	__aig_and_11874::observe	observe	0	0	0	0.0	0.004999999999999449	0.010999999999994348	0.005999999999994898	0	0.632518272526071	0.8076923076923077	0.75
round7_incumbent	typed_return_pred	subckt_0020	prefix_0012	12	9	new_n5238::control0	control0	__aig_and_11874::observe	observe	0	0	0	0.0	0.004999999999999449	0.010999999999994348	0.005999999999994898	0	0.05345224838248487	0.5384615384615384	0.75
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0012	12	9	__aig_and_12691::observe	observe	__aig_and_11874::observe	observe	0	1	0	0.0	0.010999999999994348	0.010999999999994348	0.0	0	0.5612486080160912	0.7307692307692307	0.0
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0016	16	9	__aig_and_22968::observe	observe	__aig_and_11874::observe	observe	0	1	0	0.0	0.012000000000000899	0.012000000000000899	0.0	0	0.42456478334319636	0.6896551724137931	0.2
round7_incumbent	typed_return_pred	subckt_0020	prefix_0016	16	9	__aig_not_12679::control0	control0	__aig_and_11874::observe	observe	0	0	0	0.0	-0.12300000000000644	0.012000000000000899	0.13500000000000734	1	0.16462716088817816	0.5862068965517241	0.2
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0016	16	9	__aig_and_21813::observe	observe	__aig_and_11874::observe	observe	0	1	0	0.0	0.012000000000000899	0.012000000000000899	0.0	0	0.7884774547802218	0.8620689655172413	0.6
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0024	24	9	__aig_and_12672::observe	observe	__aig_and_12672::observe	observe	1	1	1	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.7538191051195527	0.8275862068965517	0.4
round7_incumbent	typed_return_pred	subckt_0020	prefix_0024	24	9	__buf_split_7504::observe	observe	__aig_and_12672::observe	observe	0	1	0	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.4072356085128618	0.6896551724137931	0.4
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0024	24	9	__buf_split_7504::observe	observe	__aig_and_12672::observe	observe	0	1	0	0.0	0.01100000000000545	0.01100000000000545	0.0	0	0.57186276940104	0.7241379310344828	0.2
round7_incumbent	typed_marginal_pred	subckt_0020	prefix_0031	31	9	__aig_not_12671::observe	observe	__aig_and_12672::observe	observe	0	1	0	0.0	0.011999999999989797	0.011999999999989797	0.0	0	0.7711482799498872	0.8620689655172413	0.5
round7_incumbent	typed_return_pred	subckt_0020	prefix_0031	31	9	__aig_not_12671::observe	observe	__aig_and_12672::observe	observe	0	1	0	0.0	0.011999999999989797	0.011999999999989797	0.0	0	0.7104961680437163	0.8275862068965517	0.25
round7_incumbent	typed_sa_reduction_total_pred	subckt_0020	prefix_0031	31	9	__aig_not_12671::observe	observe	__aig_and_12672::observe	observe	0	1	0	0.0	0.011999999999989797	0.011999999999989797	0.0	0	0.606521119061709	0.7586206896551724	0.75
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0001	1	9	new_n50721_::control1	control1	new_n47867_::control1	control1	0	1	0	1.7069999999999919	1.2740000000000085	2.9810000000000003	1.7069999999999919	0	0.7668115805072325	0.8846153846153846	0.8333333333333334
round7_incumbent	typed_return_pred	subckt_0038	prefix_0001	1	9	new_n50721_::control1	control1	new_n47867_::control1	control1	0	1	0	1.7069999999999919	1.2740000000000085	2.9810000000000003	1.7069999999999919	0	0.8946135105917713	0.9615384615384616	0.8333333333333334
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0001	1	9	__buf_split_22218::observe	observe	new_n47867_::control1	control1	0	0	0	3.0489999999999906	-0.06799999999999029	2.9810000000000003	3.0489999999999906	1	-0.38340579025361626	0.34615384615384615	0.16666666666666666
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0002	2	9	new_n48575_::observe	observe	new_n47867_::control1	control1	0	0	1	0.0	0.048000000000003595	2.882999999999991	2.8349999999999875	0	0.6276205565667923	0.8	0.75
round7_incumbent	typed_return_pred	subckt_0038	prefix_0002	2	9	new_n48575_::observe	observe	new_n47867_::control1	control1	0	0	1	0.0	0.048000000000003595	2.882999999999991	2.8349999999999875	0	0.6108840083916778	0.7714285714285715	0.75
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0002	2	9	new_n48613_::observe	observe	new_n47867_::control1	control1	0	0	0	0.3649999999999931	0.41200000000000125	2.882999999999991	2.47099999999999	0	-0.4435185266405332	0.37142857142857144	0.75
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0004	4	9	new_n48632_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.40999999999998815	0.40999999999998815	0.0	0	0.6554675286842364	0.75	0.4
round7_incumbent	typed_return_pred	subckt_0038	prefix_0004	4	9	new_n48587_::observe	observe	new_n48587_::observe	observe	1	1	1	0.0	0.40999999999998815	0.40999999999998815	0.0	0	0.5533167449931866	0.6875	0.6
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0004	4	9	new_n48632_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.40999999999998815	0.40999999999998815	0.0	0	0.7576183123752862	0.8125	0.8
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0008	8	9	new_n48663_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.41400000000000325	0.41400000000000325	0.0	0	0.6668859288553501	0.7419354838709677	0.5
round7_incumbent	typed_return_pred	subckt_0038	prefix_0008	8	9	new_n48590_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.41400000000000325	0.41400000000000325	0.0	0	0.5642880936468347	0.7419354838709677	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0008	8	9	new_n48663_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.41400000000000325	0.41400000000000325	0.0	0	0.7438343052617368	0.8064516129032258	0.25
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0012	12	9	new_n48671_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.4190000000000027	0.4190000000000027	0.0	0	0.8385254915624211	0.9565217391304348	0.5
round7_incumbent	typed_return_pred	subckt_0038	prefix_0012	12	9	new_n48590_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.4190000000000027	0.4190000000000027	0.0	0	0.8944271909999159	1.0	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0012	12	9	new_n48590_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.4190000000000027	0.4190000000000027	0.0	0	0.6149186938124421	0.782608695652174	0.0
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0016	16	9	new_n48669_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.4170000000000007	0.4170000000000007	0.0	0	0.8215838362577491	1.0	nan
round7_incumbent	typed_return_pred	subckt_0038	prefix_0016	16	9	new_n48590_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.4170000000000007	0.4170000000000007	0.0	0	0.8215838362577491	1.0	nan
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0016	16	9	new_n48669_::observe	observe	new_n48587_::observe	observe	0	1	0	0.0	0.4170000000000007	0.4170000000000007	0.0	0	0.8215838362577491	1.0	nan
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0024	24	9	new_n48671_::observe	observe	new_n48592_::observe	observe	0	1	0	0.22900000000000142	0.40799999999999725	0.6369999999999987	0.22900000000000142	0	0.7431505414602934	0.84	0.25
round7_incumbent	typed_return_pred	subckt_0038	prefix_0024	24	9	new_n48587_::observe	observe	new_n48592_::observe	observe	0	1	0	0.22900000000000142	0.40799999999999725	0.6369999999999987	0.22900000000000142	0	0.6330541649476573	0.76	0.25
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0024	24	9	new_n48592_::observe	observe	new_n48592_::observe	observe	1	1	1	0.0	0.6369999999999987	0.6369999999999987	0.0	0	0.6881023532039754	0.84	0.75
round7_incumbent	typed_marginal_pred	subckt_0038	prefix_0031	31	9	new_n48671_::observe	observe	new_n48592_::observe	observe	0	1	0	0.22600000000000398	0.3989999999999938	0.6249999999999978	0.22600000000000398	0	0.7642171012073583	0.8571428571428571	0.6666666666666666
round7_incumbent	typed_return_pred	subckt_0038	prefix_0031	31	9	new_n48592_::observe	observe	new_n48592_::observe	observe	1	1	1	0.0	0.6249999999999978	0.6249999999999978	0.0	0	0.8432740427115678	0.9285714285714286	0.6666666666666666
round7_incumbent	typed_sa_reduction_total_pred	subckt_0038	prefix_0031	31	9	new_n48587_::observe	observe	new_n48592_::observe	observe	0	1	0	0.22600000000000398	0.3989999999999938	0.6249999999999978	0.22600000000000398	0	0.7642171012073583	0.8571428571428571	0.6666666666666666
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0001	1	9	__aig_and_7144::observe	observe	__aig_not_7149::observe	observe	0	1	0	1.0060000000000069	2.1869999999999945	3.1930000000000014	1.0060000000000069	0	0.5396407334626633	0.6666666666666666	0.5714285714285714
round7_incumbent	typed_return_pred	subckt_0045	prefix_0001	1	9	__aig_and_7144::observe	observe	__aig_not_7149::observe	observe	0	1	0	1.0060000000000069	2.1869999999999945	3.1930000000000014	1.0060000000000069	0	0.3133397807202561	0.5666666666666667	0.42857142857142855
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0001	1	9	__aig_and_7134::observe	observe	__aig_not_7149::observe	observe	0	1	0	3.355000000000008	-0.16200000000000658	3.1930000000000014	3.355000000000008	1	-0.034815531191139566	0.5333333333333333	0.42857142857142855
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0002	2	9	new_n827::control1	control1	new_n827::control1	control1	1	1	1	0.0	2.4050000000000016	2.4050000000000016	0.0	0	0.4438980226870295	0.7	0.8571428571428571
round7_incumbent	typed_return_pred	subckt_0045	prefix_0002	2	9	__aig_and_7148::observe	observe	new_n827::control1	control1	0	0	1	0.0	1.4660000000000006	2.4050000000000016	0.939000000000001	0	0.26111648393354675	0.6333333333333333	0.8571428571428571
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0002	2	9	__aig_and_7150::observe	observe	new_n827::control1	control1	0	0	0	0.33400000000000096	2.129000000000003	2.4050000000000016	0.27599999999999847	0	-0.2088931871468374	0.4	0.5714285714285714
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0004	4	9	__aig_and_7182::observe	observe	__aig_and_7182::observe	observe	1	1	1	0.0	7.206999999999997	7.206999999999997	0.0	0	-0.24771684715343112	0.32	0.5
round7_incumbent	typed_return_pred	subckt_0045	prefix_0004	4	9	new_n3824::observe	observe	__aig_and_7182::observe	observe	0	1	0	7.419999999999994	-0.21299999999999653	7.206999999999997	7.419999999999994	1	-0.3853373177942262	0.28	0.25
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0004	4	9	__aig_and_7134::observe	observe	__aig_and_7182::observe	observe	0	1	0	7.419999999999994	-0.21299999999999653	7.206999999999997	7.419999999999994	1	-0.24771684715343112	0.44	0.5
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0008	8	9	__aig_and_7178::observe	observe	__aig_and_7178::observe	observe	1	1	1	0.0	5.659999999999998	5.659999999999998	0.0	0	0.766938357656236	0.95	1.0
round7_incumbent	typed_return_pred	subckt_0045	prefix_0008	8	9	__aig_and_1009::control1	control1	__aig_and_7178::observe	observe	0	0	1	0.0	0.034999999999996145	5.659999999999998	5.625000000000002	0	-0.40836977485591786	0.25	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0008	8	9	__aig_and_7132::observe	observe	__aig_and_7178::observe	observe	0	1	0	5.590000000000006	0.06999999999999229	5.659999999999998	5.590000000000006	0	0.7768985960673559	0.9	0.0
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0012	12	9	__aig_and_7178::observe	observe	__aig_and_7178::observe	observe	1	1	1	0.0	5.525000000000002	5.525000000000002	0.0	0	0.7018315806285491	0.8275862068965517	0.0
round7_incumbent	typed_return_pred	subckt_0045	prefix_0012	12	9	__aig_not_963::control0	control0	__aig_and_7178::observe	observe	0	0	1	0.0	0.07000000000000339	5.525000000000002	5.454999999999998	0	-0.16462716088817816	0.41379310344827586	1.0
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0012	12	9	__aig_and_7178::observe	observe	__aig_and_7178::observe	observe	1	1	1	0.0	5.525000000000002	5.525000000000002	0.0	0	0.8751233289318945	0.9310344827586207	1.0
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0016	16	9	__aig_and_7178::observe	observe	__aig_and_7178::observe	observe	1	1	1	0.0	6.257000000000012	6.257000000000012	0.0	0	0.57186276940104	0.7241379310344828	0.3333333333333333
round7_incumbent	typed_return_pred	subckt_0045	prefix_0016	16	9	__aig_not_963::control0	control0	__aig_and_7178::observe	observe	0	0	1	0.0	0.039999999999995595	6.257000000000012	6.2170000000000165	0	-0.4332293707583636	0.3448275862068966	0.8333333333333334
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0016	16	9	__aig_and_7178::observe	observe	__aig_and_7178::observe	observe	1	1	1	0.0	6.257000000000012	6.257000000000012	0.0	0	0.7018315806285491	0.8275862068965517	0.6666666666666666
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0024	24	9	__aig_not_7177::observe	observe	__aig_and_7178::observe	observe	0	1	0	0.0	5.992000000000008	5.992000000000008	0.0	0	0.5006939628599933	0.6785714285714286	0.25
round7_incumbent	typed_return_pred	subckt_0045	prefix_0024	24	9	new_n3820::control0	control0	__aig_and_7178::observe	observe	0	0	0	0.0	-0.23599999999999177	5.992000000000008	6.228	1	-0.5533985905294664	0.25	0.25
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0024	24	9	__buf_split_4112::control1	control1	__aig_and_7178::observe	observe	0	0	0	0.0	0.04700000000001925	5.992000000000008	5.944999999999989	0	0.5270462766947299	0.7142857142857143	0.25
round7_incumbent	typed_marginal_pred	subckt_0045	prefix_0031	31	9	__aig_and_7178::observe	observe	__aig_and_7178::observe	observe	1	1	1	0.0	5.7669999999999995	5.7669999999999995	0.0	0	0.692535387657479	0.8064516129032258	0.5
round7_incumbent	typed_return_pred	subckt_0045	prefix_0031	31	9	new_n819::control1	control1	__aig_and_7178::observe	observe	0	0	0	1.3510000000000018	-0.497000000000003	5.7669999999999995	6.264000000000003	1	-0.581387732848254	0.25806451612903225	0.3333333333333333
round7_incumbent	typed_sa_reduction_total_pred	subckt_0045	prefix_0031	31	9	__aig_and_7166::observe	observe	__aig_and_7178::observe	observe	0	1	0	1.3510000000000018	4.415999999999998	5.7669999999999995	1.3510000000000018	0	0.9233805168766387	0.9354838709677419	0.6666666666666666
round7_incumbent	typed_marginal_pred	subckt_0063	prefix_0001	1	9	__aig_and_11960::observe	observe	new_n1228::control1	control1	0	0	1	0.0	2.2009999999999974	4.4869999999999965	2.285999999999999	0	0.034815531191139566	0.5333333333333333	0.5714285714285714
round7_incumbent	typed_return_pred	subckt_0063	prefix_0001	1	9	__aig_and_11960::observe	observe	new_n1228::control1	control1	0	0	1	0.0	2.2009999999999974	4.4869999999999965	2.285999999999999	0	-0.17407765595569785	0.43333333333333335	0.42857142857142855
round7_incumbent	typed_sa_reduction_total_pred	subckt_0063	prefix_0001	1	9	__aig_and_11950::observe	observe	new_n1228::control1	control1	0	0	0	1.3519999999999976	0.8589999999999987	4.4869999999999965	3.627999999999998	0	-0.4177863742936748	0.3333333333333333	0.42857142857142855
round7_incumbent	typed_marginal_pred	subckt_0063	prefix_0002	2	9	new_n1236::control1	control1	new_n1236::control1	control1	1	1	1	0.0	3.7450000000000094	3.7450000000000094	0.0	0	-0.008703882797784892	0.5	0.8571428571428571
round7_incumbent	typed_return_pred	subckt_0063	prefix_0002	2	9	__aig_and_11964::observe	observe	new_n1236::control1	control1	0	0	1	0.0	1.4800000000000035	3.7450000000000094	2.265000000000006	0	-0.2263009527424072	0.43333333333333335	0.8571428571428571
round7_incumbent	typed_sa_reduction_total_pred	subckt_0063	prefix_0002	2	9	__aig_and_11966::observe	observe	new_n1236::control1	control1	0	0	0	0.6670000000000065	2.1420000000000106	3.7450000000000094	1.6029999999999989	0	-0.731126155013931	0.2	0.5714285714285714
round7_incumbent	typed_marginal_pred	subckt_0063	prefix_0004	4	9	__aig_and_11998::observe	observe	__aig_and_11998::observe	observe	1	1	1	0.0	8.187	8.187	0.0	0	-0.3235175552619844	0.27586206896551724	0.3333333333333333
round7_incumbent	typed_return_pred	subckt_0063	prefix_0004	4	9	new_n6232::observe	observe	__aig_and_11998::observe	observe	0	1	0	7.419999999999993	0.7670000000000066	8.187	7.419999999999993	0	-0.3672361438109012	0.3103448275862069	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0063	prefix_0004	4	9	__aig_and_11950::observe	observe	__aig_and_11998::observe	observe	0	1	0	7.419999999999993	0.7670000000000066	8.187	7.419999999999993	0	-0.23608037816415078	0.4482758620689655	0.3333333333333333
round7_incumbent	typed_marginal_pred	subckt_0063	prefix_0008	8	9	__aig_and_11994::observe	observe	__aig_and_11994::observe	observe	1	1	1	0.0	5.663999999999991	5.663999999999991	0.0	0	0.766938357656236	0.95	1.0
round7_incumbent	typed_return_pred	subckt_0063	prefix_0008	8	9	__aig_and_1929::control1	control1	__aig_and_11994::observe	observe	0	0	1	0.0	0.036999999999998145	5.663999999999991	5.626999999999993	0	-0.40836977485591786	0.25	0.5
round7_incumbent	typed_sa_reduction_total_pred	subckt_0063	prefix_0008	8	9	__aig_and_11948::observe	observe	__aig_and_11994::observe	observe	0	1	0	5.279	0.3849999999999909	5.663999999999991	5.279	0	0.7768985960673559	0.9	0.0
round7_incumbent	typed_marginal_pred	subckt_0063	prefix_0012	12	9	__aig_and_11994::observe	observe	__aig_and_11994::observe	observe	1	1	1	0.0	5.529000000000006	5.529000000000006	0.0	0	0.7798128673650545	0.8620689655172413	0.5
round7_incumbent	typed_return_pred	subckt_0063	prefix_0012	12	9	__aig_not_1883::control0	control0	__aig_and_11994::observe	observe	0	0	1	0.0	0.07399999999999629	5.529000000000006	5.45500000000001	0	-0.09531046156683999	0.4827586206896552	1.0
