benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	q_pred	score_pred	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
iscas99__b21	initial	heuristic_recall_pool	1	N21208	observe	N21208::observe	ok	0.0006999999999999229	0.0006999999999999229	0	0.89752	0.89752	4937	4937			0.26693639159202576	0.26693639159202576	-0.05905585736036301	-0.00059055857360363	-0.05905585736036301	0.7563620209693909	-0.05978237837553024	-5.280931673943996	-5.803911296650767	0.016636570915579796	1.6636570915579796	-0.11408114433288574	-0.09152176976203918	-0.05653736740350723	0.009769217111170292	0.02144668623805046	74786.296875	73542.109375
iscas99__b21	initial	heuristic_recall_pool	2	N826	observe	N826::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.89685	0.89685	4969	4969			0.40971502661705017	0.40971502661705017	0.1884300708770752	0.001884300708770752	0.1884300708770752	0.8388229608535767	-0.009092815220355988	0.1179715096950531	-0.6524682641029358	0.01174109149724245	1.174109149724245	-0.07193528115749359	-0.04328407347202301	-0.032470546662807465	-0.004167995881289244	0.02288343943655491	74793.40625	73915.25
iscas99__b21	initial	heuristic_recall_pool	3	N21207	observe	N21207::observe	ok	0.0006099999999998884	0.0006099999999998884	0	0.89743	0.89743	4941	4941			0.26085785031318665	0.26085785031318665	-0.04190424829721451	-0.0004190424829721451	-0.04190424829721451	0.7569769620895386	-0.057244446128606796	-5.009371899068356	-5.545676434412599	0.01862487383186817	1.8624873831868172	-0.12485554069280624	-0.08697390556335449	-0.0526287704706192	0.014875276945531368	0.021251296624541283	74786.1640625	73393.28125
iscas99__b21	initial	heuristic_recall_pool	4	N21206	observe	N21206::observe	ok	0.0006099999999998884	0.0006099999999998884	0	0.89743	0.89743	4941	4941			0.2616209387779236	0.2616209387779236	-0.043129317462444305	-0.00043129317462444307	-0.043129317462444305	0.7583461403846741	-0.057656776160001755	-5.050460793077946	-5.586873410269618	0.018921861425042152	1.8921861425042152	-0.12545780837535858	-0.0875048041343689	-0.05300013720989227	0.015421099960803986	0.02137403003871441	74786.1796875	73371.0859375
iscas99__b21	initial	heuristic_recall_pool	5	N1249	control0	N1249::control0	ok	-0.0005700000000000705	-0.0005700000000000705	0	0.89625	0.89625	4998	4998			0.4430932104587555	0.4430932104587555	0.10918836295604706	0.0010918836295604707	0.10918836295604706	0.8409981727600098	-0.008641385473310947	0.08604798838496208	-0.6265919134020805	0.005138271953910589	0.5138271953910589	-0.10942915081977844	-0.053370311856269836	-0.04558715969324112	-0.0203415397554636	0.022978195920586586	74792.59375	74408.2890625
iscas99__b21	initial	heuristic_recall_pool	6	N1249	control1	N1249::control1	ok	0.0019199999999999218	0.0019199999999999218	0	0.89874	0.89874	4878	4878			0.43874016404151917	0.43874016404151917	0.1284680813550949	0.0012846808135509491	0.1284680813550949	0.8383476734161377	-0.008712099865078926	0.09560576826334	-0.6295060478150845	0.007125538308173418	0.7125538308173418	-0.10512993484735489	-0.051790352910757065	-0.04353250563144684	-0.01610024832189083	0.023387277498841286	74792.59375	74259.65625
iscas99__b21	initial	heuristic_recall_pool	7	N21194	observe	N21194::observe	ok	0.0017099999999998783	0.0017099999999998783	0	0.8985299999999999	0.8985299999999999	4888	4888			0.26413893699645996	0.26413893699645996	-0.059222571551799774	-0.0005922257155179978	-0.059222571551799774	0.7595875263214111	-0.06028314679861069	-5.327949725091457	-5.853223441168666	0.017816174775362015	1.7816174775362015	-0.11743161082267761	-0.0919095128774643	-0.05666255205869675	0.012027560733258724	0.02187068946659565	74786.328125	73453.921875
iscas99__b21	initial	heuristic_recall_pool	8	N1792	observe	N1792::observe	ok	0.0007099999999999884	0.0007099999999999884	0	0.89753	0.89753	4936	4936			0.39997074007987976	0.39997074007987976	0.17306168377399445	0.0017306168377399444	0.17306168377399445	0.8216722011566162	-0.009204572066664696	0.07427667826414108	-0.6717737354338169	0.012712338007986546	1.2712338007986546	-0.07847090065479279	-0.04078710079193115	-0.0292233657091856	-0.0018699696520343423	0.02292628213763237	74785.859375	73835.15625
iscas99__b21	initial	heuristic_recall_pool	9	N42300	observe	N42300::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.89685	0.89685	4969	4969			0.427990585565567	0.427990585565567	0.1515142023563385	0.001515142023563385	0.1515142023563385	0.8351194858551025	-0.008871025405824184	0.0995311476290226	-0.6404441185295582	0.007988912984728813	0.7988912984728813	-0.09420991688966751	-0.04823949187994003	-0.03891479969024658	-0.013424545526504517	0.022985167801380157	74790.171875	74192.6796875
iscas99__b21	initial	heuristic_recall_pool	10	N1678	observe	N1678::observe	ok	0.0011999999999999789	0.0011999999999999789	0	0.89802	0.89802	4913	4913			0.26973795890808105	0.26973795890808105	-0.0684991106390953	-0.000684991106390953	-0.0684991106390953	0.7589942216873169	-0.06119665503501892	-5.4291703924536705	-5.947041725739837	0.01576206460595131	1.576206460595131	-0.10375361144542694	-0.09395772963762283	-0.05859076976776123	0.006835900247097015	0.022014258429408073	74785.96875	73607.1875
iscas99__b21	initial	heuristic_recall_pool	11	N12792	observe	N12792::observe	ok	0.002729999999999899	0.002729999999999899	0	0.89955	0.89955	4839	4839			0.4081425666809082	0.4081425666809082	0.1810516119003296	0.0018105161190032958	0.1810516119003296	0.8446677923202515	-0.009075704030692577	0.11814900115132332	-0.6511405520141125	0.013021182268857956	1.3021182268857956	-0.07003085315227509	-0.043666377663612366	-0.032967709004879	-0.0016930765705183148	0.02332790195941925	74785.59375	73811.796875
iscas99__b21	initial	heuristic_recall_pool	12	N12798	observe	N12798::observe	ok	0.00270999999999999	0.00270999999999999	0	0.89953	0.89953	4840	4840			0.4149799048900604	0.4149799048900604	0.1667536050081253	0.001667536050081253	0.1667536050081253	0.842485785484314	-0.008980313315987587	0.11120805889368057	-0.6457214839756489	0.010922277346253395	1.0922277346253395	-0.07557818293571472	-0.0457976758480072	-0.03573935478925705	-0.006941249594092369	0.023434696719050407	74785.515625	73968.6875
iscas99__b21	initial	heuristic_recall_pool	13	N42301	observe	N42301::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.89685	0.89685	4969	4969			0.42587029933929443	0.42587029933929443	0.1573096215724945	0.001573096215724945	0.1573096215724945	0.8348958492279053	-0.00891000498086214	0.10120497271418571	-0.6429491303861141	0.0083988718688488	0.8398871868848801	-0.0919647216796875	-0.047368574887514114	-0.037782222032547	-0.012220366857945919	0.022841569036245346	74789.6171875	74161.46875
iscas99__b21	initial	heuristic_recall_pool	14	N42299	observe	N42299::observe	ok	2.999999999997449e-05	2.999999999997449e-05	0	0.89685	0.89685	4969	4969			0.4249621331691742	0.4249621331691742	0.16722756624221802	0.0016722756624221802	0.16722756624221802	0.8318201303482056	-0.008946514688432217	0.10439622774720192	-0.6448895446956158	0.008792041800916195	0.8792041800916195	-0.09293041378259659	-0.04655284062027931	-0.03672140836715698	-0.01162088941782713	0.02308814786374569	74798.6484375	74141.015625
iscas99__b21	initial	heuristic_recall_pool	15	N32561	observe	N32561::observe	ok	0.009979999999999989	0.009979999999999989	0	0.9068	0.9068	4490	4490			0.41010576486587524	0.41010576486587524	0.17016246914863586	0.0017016246914863587	0.17016246914863586	0.8410553336143494	-0.009037797339260578	0.10743806883692741	-0.6509752832353115	0.011802276596426964	1.1802276596426964	-0.07505622506141663	-0.04451332986354828	-0.03406912833452225	-0.004541683942079544	0.023250620812177658	74785.625	73902.984375
iscas99__b21	initial	heuristic_recall_pool	16	N12794	observe	N12794::observe	ok	0.0025399999999999867	0.0025399999999999867	0	0.89936	0.89936	4848	4848			0.42296671867370605	0.42296671867370605	0.15135879814624786	0.0015135879814624786	0.15135879814624786	0.8397198915481567	-0.00888451561331749	0.10262712836265564	-0.6406818889081478	0.008891904726624489	0.8891904726624489	-0.08577638864517212	-0.04793807864189148	-0.038522832095623016	-0.011863075196743011	0.02342945709824562	74785.3671875	74120.3828125
iscas99__b21	initial	heuristic_recall_pool	17	N21195	observe	N21195::observe	ok	0.0015299999999999203	0.0015299999999999203	0	0.89835	0.89835	4897	4897			0.2698993384838104	0.2698993384838104	-0.06875643879175186	-0.0006875643879175186	-0.06875643879175186	0.7593486309051514	-0.06145874038338661	-5.455281846225262	-5.973225990310311	0.015932200476527214	1.5932200476527214	-0.10456177592277527	-0.0942360907793045	-0.0587519109249115	0.007290963549166918	0.021985020488500595	74786.140625	73594.6328125
iscas99__b21	initial	heuristic_recall_pool	18	N32576	observe	N32576::observe	ok	0.01046999999999998	0.01046999999999998	0	0.90729	0.90729	4466	4466			0.42536044120788574	0.42536044120788574	0.14864659309387207	0.0014864659309387206	0.14864659309387207	0.8388898372650146	-0.008873960934579372	0.10014033690094948	-0.6405119858682156	0.008829507976770401	0.8829507976770401	-0.09114471077919006	-0.048173900693655014	-0.038829505443573	-0.012107955291867256	0.02349509671330452	74785.6328125	74125.3125
iscas99__b21	initial	heuristic_recall_pool	19	N32536	observe	N32536::observe	ok	0.00374999999999992	0.00374999999999992	0	0.90057	0.90057	4790	4790			0.39780959486961365	0.39780959486961365	0.1582031399011612	0.001582031399011612	0.1582031399011612	0.8310695886611938	-0.009170206263661385	0.07225210219621658	-0.6697024442255497	0.01400210615247488	1.400210615247488	-0.07642661035060883	-0.041554924100637436	-0.030221877619624138	0.0010633030906319618	0.023065155372023582	74785.625	73738.46875
iscas99__b21	initial	heuristic_recall_pool	20	N24089	control0	N24089::control0	ok	0.0019199999999999218	0.0019199999999999218	0	0.89874	0.89874	4878	4878			0.43423351645469666	0.43423351645469666	0.12435479462146759	0.0012435479462146759	0.12435479462146759	0.8415133953094482	-0.00871661864221096	0.0942063257098198	-0.6301948167383671	0.007346879690885544	0.7346879690885544	-0.1028277575969696	-0.051689378917217255	-0.04340119659900665	-0.016147615388035774	0.023798514157533646	74791.53125	74242.046875
iscas99__b21	initial	heuristic_recall_pool	21	N24089	control1	N24089::control1	ok	-0.0005700000000000705	-0.0005700000000000705	0	0.89625	0.89625	4998	4998			0.4370371997356415	0.4370371997356415	0.12986260652542114	0.0012986260652542115	0.12986260652542114	0.836398184299469	-0.008731878362596035	0.09307295456528664	-0.631622638553381	0.007470347918570042	0.7470347918570042	-0.10494352877140045	-0.05134843662381172	-0.04295781999826431	-0.01779412478208542	0.02516142837703228	74791.53125	74232.8125
