benchmark_id	state_id	candidate_strategy	score_field	oracle_best_action	oracle_best_delta_tc	model_top1_action	model_top1_pred	model_top1_real_delta_tc	top1_regret	negative_top1
iscas99__b21	initial	heuristic_recall_pool	reward_pred	N32570::observe	0.011329999999999951	N12789::observe	0.19046065211296082	0.00256999999999985	0.008760000000000101	0
