epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_oracle_loss,train_oracle_rank_loss,train_oracle_value_loss,train_oracle_candidate_loss,train_oracle_pairs,train_oracle_groups,train_oracle_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.18186385372860564,0.15876768925951587,0.16026650003261037,0.016155542875446068,0.9106665516479148,0.21465853471722868,0.41060077173842324,0.9175422355863783,0.12655622716786133,0.028969779736188583,0.4435456392904508,0.4435456392904508,0.0,0.5228829196545592,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,0.1514602568349801,0.10514811202301644,0.1342802888539154,0.011989263817667961,0.6577253373106942,0.18176130697247572,0.30151619896059856,0.916665977332741,0.10758881099172868,0.027093752520158887,0.3993176865917576,0.3993176865917576,0.0,0.603334692568751,1.0,1.0,256.0
2,2,0.21959334157614244,0.22539976991713048,0.21460633305211863,0.016117491321120826,0.8516606559438837,0.21677718034428026,0.34604027709199325,0.9035648442308108,0.10038185096242362,0.026324621307639847,0.5525502388471742,0.5525502388471742,0.0,1.1173549686450182,1.0,2.0,0.40614902559253907,0.2753083822545078,0.5376891309767962,2.759588755634096,310.73333333333335,10.0,0.27500000000000396,900.0,900.0,0.15692926357587567,0.27900634254910983,0.15629027463728562,0.022298519741525524,0.6449882095912471,0.18747106948285364,0.3269251564051956,0.9132480671396479,0.08674146683915751,0.022681598515887913,0.2382099467610551,0.2382099467610551,0.0,1.377547067805608,1.0,2.0,256.0
3,2,0.2150923898257315,0.25628111710151036,0.2088342435989115,0.016384564088140097,0.8067285056826141,0.21568636126816274,0.30214708808395596,0.8942925476696756,0.08179650463577774,0.023407066942414883,0.5090728363460585,0.5090728363460585,0.0,1.2589908617476766,1.0,2.0,0.6575863703754213,0.10662888274010685,0.4167680857578913,2.533016712400648,309.07,10.0,0.5500000000000079,900.0,900.0,0.15829110039339866,0.22826184311998077,0.1726184802100761,0.019184534172381973,0.6330653538461775,0.1991792526387144,0.2565432466508355,0.8954274980351329,0.09087790538615081,0.02336503660532685,0.30251394145895827,0.30251394145895827,0.0,1.4296737915270126,1.0,2.0,256.0
4,3,0.2510585174337031,0.2889613123293278,0.20955172023977395,0.014519720316036712,0.8056185364171309,0.21346779632899476,0.29976895097229206,0.897396404941876,0.07820754920718853,0.025663741195262952,0.6303031091568431,0.6303031091568431,0.0,2.055550775005642,1.0,3.0,0.6140174500809775,0.07557623331952426,0.34299983844988874,2.446138807137807,307.63444444444445,10.0,0.5500000000000079,900.0,900.0,0.21745446227335677,0.2905009641932946,0.16386902951247373,0.019115484676149222,0.6381202821697416,0.18591151651829332,0.25482470278317737,0.9108076465005669,0.07433067004118735,0.024457083578326426,0.4970964184787857,0.4970964184787857,0.0,2.4267611856694904,1.0,3.0,256.0
5,3,0.24573156479884062,0.2757590000938486,0.20309024793958205,0.014347696468768713,0.808848396542447,0.21157865826385452,0.2903957363990724,0.9007581716334385,0.07669917337148004,0.02433241645620962,0.6236287801278886,0.6236287801278886,0.0,1.9234792044846964,1.0,3.0,0.5973059219784207,0.0662800481956866,0.28693806466956934,2.4189004107316334,310.8066666666667,10.0,0.5500000000000079,900.0,900.0,0.2011272377130809,0.25217133036737005,0.15500488275817287,0.01427815680290223,0.6339682535035536,0.20529574904261003,0.21537960308099477,0.8970528757199646,0.08416263764956963,0.027317161362551214,0.4609099766245898,0.4609099766245898,0.0,2.473050618407571,1.0,3.0,256.0
6,4,0.26912918363697824,0.3028489860933688,0.19852625233535137,0.013600844924997848,0.7727869658482571,0.2034044784943237,0.2814893631368048,0.8920814020435015,0.07373998363023727,0.025850654303134837,0.700160382612995,0.700160382612995,0.0,3.081261018837814,1.0,4.0,0.5907295216785536,0.06279918192782336,0.2612720567981402,2.4093762109014722,308.0422222222222,10.0,0.5500000000000079,900.0,900.0,0.27447585092886584,0.39192114646721166,0.14143988040814293,0.016069607109784556,0.6720907669368898,0.1949178971353831,0.21150746521743713,0.8927498750272207,0.08954588767846872,0.026692014907066408,0.632751312329319,0.632751312329319,0.0,3.8902632312792558,1.0,4.0,256.0
7,4,0.24006106458293894,0.29994379545251526,0.2031299407252421,0.011884056040887825,0.7580726796078185,0.1925069754845592,0.2876408795536392,0.8919573678407404,0.06761742292424767,0.022666110996492312,0.5802481097517904,0.5802481097517904,0.0,2.4534378873442635,1.0,4.0,0.5836849833859338,0.05878083609872394,0.2395568910241127,2.397271983623505,309.8566666666667,10.0,0.5500000000000079,900.0,900.0,0.21055805636933655,0.3269849060307024,0.14621437054665876,0.010144815473267954,0.6191487220057752,0.19531550509054796,0.23965764475724427,0.8848375909146853,0.0676311730640009,0.03083308050130995,0.4128994145723086,0.4128994145723086,0.0,3.8116639573194497,1.0,4.0,256.0
8,5,0.2633647102067867,0.32882462907168564,0.199822239394817,0.01112371663252513,0.7522468217942448,0.18950741737934806,0.29346092737548923,0.8948167984088263,0.06429295759865386,0.020238721894092836,0.6594294865676489,0.6594294865676489,0.0,3.7005587809204483,1.0,5.0,0.5821490396062533,0.056888508626984226,0.22422947117023997,2.40198824359311,307.8255555555556,10.0,0.5500000000000079,900.0,900.0,0.2080821582581848,0.3218225501594133,0.1554527203843464,0.010566338170247042,0.698217225004919,0.2002958466338896,0.26186763970763427,0.9051819493528459,0.06468409401131796,0.025794310709127872,0.4092385429119225,0.4092385429119225,0.0,5.189307512973073,1.0,5.0,256.0
9,5,0.28951913568377485,0.33249745739168596,0.19425267465826532,0.009846188166075283,0.7442566658250148,0.18082146182934408,0.29953569781780287,0.901832405381734,0.057899466119189245,0.024822285582553706,0.7643752390850003,0.7643752390850003,0.0,3.950417411557307,1.0,5.0,0.579709489511119,0.05502659733303719,0.22382001413239372,2.395740271276898,306.9488888888889,10.0,0.5500000000000079,900.0,900.0,0.25619136440800494,0.3909008845686914,0.16250312429619945,0.00952327519225947,0.7773776531685145,0.2016411302556661,0.2822761962306688,0.914884108258411,0.0638223423549789,0.027569861489496385,0.5360349934474545,0.5360349934474545,0.0,5.175494254755037,1.0,5.0,256.0
10,5,0.2616065146211117,0.32531535469492284,0.19765776272035268,0.009294902465771882,0.7187539328518848,0.1818757781868853,0.303419786963198,0.8947402397924,0.05982568080392149,0.0208386887544058,0.6578707329651823,0.6578707329651823,0.0,3.886420543171924,1.0,5.0,0.5724918283025424,0.05313176130875945,0.20555668591625162,2.375971326430639,310.3911111111111,10.0,0.5500000000000079,900.0,900.0,0.6419666030851661,0.46075362262781716,0.15790651047718707,0.011926609340662263,0.7375551278702912,0.1961841701421689,0.26447288061026486,0.9184098144061869,0.06633022188616443,0.027950857743795157,2.213711880241171,2.213711880241171,0.0,5.223934999960822,1.0,5.0,256.0
