epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,0.712371083855629,0.1023409336656332,0.018212754802778362,0.00011940185073035536,0.8331870557069778,0.027548424718435854,0.02980436106142588,1.1213986292793967,1.1213986292793967,0.0,0.01324587631699768,1.0,500.0,1.1487572896294296,0.06737704903935082,0.0054483816948049935,3.0529767350628845e-05,1.5258472044952214,0.016823590845888248,0.017743018376677355,0.03744674817667709,0.03744674817667709,0.0,0.021985213286825456,1.0,256.0
2,1,0.5400366627573967,0.09072286804020405,0.007404619772452861,6.349345498529146e-05,0.6173631806522608,0.01847978518810123,0.02318047729160753,1.3299596192033434,1.3299596192033434,0.0,0.022809868011757318,1.0,500.0,1.3169810029212385,0.0895620328374207,0.004578469495754689,1.9492394386588785e-05,1.738140378613025,0.013367450454097707,0.014177794804936639,0.040275442933663363,0.040275442933663363,0.0,0.02137043371476466,1.0,256.0
3,1,0.44125988842546937,0.08802854412049055,0.005518831805326045,2.9419854836305604e-05,0.4805068505806848,0.011990059504751117,0.025818609121832196,1.1333393405998402,1.1333393405998402,0.0,0.02681641430399941,1.0,500.0,1.2922470238991082,0.08009343288722448,0.0054315816687449114,1.490429107775526e-05,1.7151772184297442,0.017937591703230282,0.014031069494308213,0.040365928421070785,0.040365928421070785,0.0,0.02101742964805453,1.0,256.0
4,1,0.4062628961354494,0.08501998935639858,0.00500985795725137,1.5891632602688333e-05,0.4366425712821074,0.010775069242925383,0.02401181569748951,1.426456552826757,1.426456552826757,0.0,0.02320335936896072,1.0,500.0,1.0978775322437286,0.0725574099633377,0.0038551554853256675,9.605793692912812e-06,1.4502534470520914,0.013054500206635566,0.013813618944567452,0.03739954848831036,0.03739954848831036,0.0,0.007266962476933259,1.0,256.0
