line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
51,__aig_not_45354 /1 undetected,output,,__aig_not_45354,__aig_not_45354,1,undetected,__aig_not_45354,__aig_not_45354,__aig_not_45354,sa1,1
52,__aig_not_45350 /1 undetected,output,,__aig_not_45350,__aig_not_45350,1,undetected,__aig_not_45350,__aig_not_45350,__aig_not_45350,sa1,1
53,__buf_split_29304 /1 undetected,output,,__buf_split_29304,__buf_split_29304,1,undetected,__buf_split_29304,__buf_split_29304,__buf_split_29304,sa1,1
54,new_n21673 /1 undetected,output,,new_n21673,new_n21673,1,undetected,new_n21673,new_n21673,new_n21673,sa1,1
55,new_n21672 /1 undetected,output,,new_n21672,new_n21672,1,undetected,new_n21672,new_n21672,new_n21672,sa1,1
56,new_n21671 /1 undetected,output,,new_n21671,new_n21671,1,undetected,new_n21671,new_n21671,new_n21671,sa1,1
57,new_n21670 /1 undetected,output,,new_n21670,new_n21670,1,undetected,new_n21670,new_n21670,new_n21670,sa1,1
58,new_n21669 /1 undetected,output,,new_n21669,new_n21669,1,undetected,new_n21669,new_n21669,new_n21669,sa1,1
59,__aig_not_46010 /1 undetected,output,,__aig_not_46010,__aig_not_46010,1,undetected,__aig_not_46010,__aig_not_46010,__aig_not_46010,sa1,1
60,__buf_split_29749 /1 undetected,output,,__buf_split_29749,__buf_split_29749,1,undetected,__buf_split_29749,__buf_split_29749,__buf_split_29749,sa1,1
61,__aig_not_46012 /1 undetected,output,,__aig_not_46012,__aig_not_46012,1,undetected,__aig_not_46012,__aig_not_46012,__aig_not_46012,sa1,1
62,__buf_split_29746 /1 undetected,output,,__buf_split_29746,__buf_split_29746,1,undetected,__buf_split_29746,__buf_split_29746,__buf_split_29746,sa1,1
63,__aig_not_46014 /1 undetected,output,,__aig_not_46014,__aig_not_46014,1,undetected,__aig_not_46014,__aig_not_46014,__aig_not_46014,sa1,1
64,__aig_not_46005 /1 undetected,output,,__aig_not_46005,__aig_not_46005,1,undetected,__aig_not_46005,__aig_not_46005,__aig_not_46005,sa1,1
65,__aig_not_46016 /1 undetected,output,,__aig_not_46016,__aig_not_46016,1,undetected,__aig_not_46016,__aig_not_46016,__aig_not_46016,sa1,1
66,new_n21663 /1 undetected,output,,new_n21663,new_n21663,1,undetected,new_n21663,new_n21663,new_n21663,sa1,1
67,__aig_not_45999 /1 undetected,output,,__aig_not_45999,__aig_not_45999,1,undetected,__aig_not_45999,__aig_not_45999,__aig_not_45999,sa1,1
68,__aig_not_45998 /1 undetected,output,,__aig_not_45998,__aig_not_45998,1,undetected,__aig_not_45998,__aig_not_45998,__aig_not_45998,sa1,1
69,__aig_not_45995 /1 undetected,output,,__aig_not_45995,__aig_not_45995,1,undetected,__aig_not_45995,__aig_not_45995,__aig_not_45995,sa1,1
70,__aig_not_46001 /1 undetected,output,,__aig_not_46001,__aig_not_46001,1,undetected,__aig_not_46001,__aig_not_46001,__aig_not_46001,sa1,1
71,__buf_split_29736 /1 undetected,output,,__buf_split_29736,__buf_split_29736,1,undetected,__buf_split_29736,__buf_split_29736,__buf_split_29736,sa1,1
72,__buf_split_29742 /1 undetected,output,,__buf_split_29742,__buf_split_29742,1,undetected,__buf_split_29742,__buf_split_29742,__buf_split_29742,sa1,1
73,__aig_not_46018 /1 undetected,output,,__aig_not_46018,__aig_not_46018,1,undetected,__aig_not_46018,__aig_not_46018,__aig_not_46018,sa1,1
74,__aig_not_45992 /1 undetected,output,,__aig_not_45992,__aig_not_45992,1,undetected,__aig_not_45992,__aig_not_45992,__aig_not_45992,sa1,1
75,__aig_not_45989 /1 undetected,output,,__aig_not_45989,__aig_not_45989,1,undetected,__aig_not_45989,__aig_not_45989,__aig_not_45989,sa1,1
76,__buf_split_29302 /1 undetected,output,,__buf_split_29302,__buf_split_29302,1,undetected,__buf_split_29302,__buf_split_29302,__buf_split_29302,sa1,1
77,__aig_not_26574 /1 undetected,output,,__aig_not_26574,__aig_not_26574,1,undetected,__aig_not_26574,__aig_not_26574,__aig_not_26574,sa1,1
