checkpoint,epoch,samples,latent_smooth_l1,scoap_mae,delta_scoap_mae,hard_bce,hard_sa0_precision,hard_sa0_recall,hard_sa0_f1,hard_sa0_pr_auc,hard_sa1_precision,hard_sa1_recall,hard_sa1_f1,hard_sa1_pr_auc,hard_macro_f1,hard_macro_f1_at_0p5,hard_sa0_f1_at_0p5,hard_sa1_f1_at_0p5,hard_macro_f1_tuned,hard_threshold_sa0,hard_threshold_sa1,brier_sa0,brier_sa1,ece_sa0,ece_sa1,temperature_sa0,temperature_sa1,temperature_scaled_brier_sa0,temperature_scaled_brier_sa1,temperature_scaled_ece_sa0,temperature_scaled_ece_sa1,delta_ece_sa0_after_temperature,delta_ece_sa1_after_temperature,positive_rate_sa0,positive_rate_sa1,hard_micro_accuracy,hard_recall_at_top_1pct,hard_recall_at_top_5pct,hard_recall_at_top_10pct,hard_count_mae,hard_count_spearman,hard_count_top10_overlap,hard_reduction_mae,hard_reduction_sign_acc,hard_reduction_score,reward_mae,latent_cosine,scoap_acc_at_005,delta_scoap_acc_at_001,hard_count_acc_at_010,hard_reduction_acc_at_005,reward_sign_acc,predictive_score
autoresearch/highseed-improvement-260626-run-focal-guardrail/runs/seed2027__lh0p5__lhc0p1__lhr0p5__lhrk0p0__lhb0p0__lhsf0p02__encmean__sumglobal__hlfocal__agn2p0__ac0p05__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_001.pt,1,512,0.05529466138250427,0.0663415904273279,0.006597950718969514,0.23066428021411411,0.7743589743589744,0.606425702811245,0.6801801801801802,0.7028536186248387,0.5999939680912024,0.9907863937447084,0.7473889848974378,0.7247121693802108,0.7137845825388089,0.7137845825388089,0.6801801801801802,0.7473889848974378,0.7574931583531612,0.47743502259254456,0.5814060141895615,0.02658523603756483,0.07625871079363392,0.1458116088585061,0.18598501198047784,0.5,0.5,0.004491844328356572,0.05317923080594294,0.039391232379824774,0.09979629455151352,-0.10642037730914222,-0.08618871855828127,0.0012037824876237624,0.09707127939356436,0.9671497911509901,0.08987933537068739,0.37705487495800855,0.7618470363217498,0.5000251283636317,0.09421380871060592,0.7248951981707314,0.17259009453846375,0.41145834559574723,0.8274099054615363,4.869900868332479,0.9742991627426818,0.4684132130932994,0.7752085535321385,0.0002030476462095976,0.24414063227595761,0.037109375,0.7513553466303287
autoresearch/highseed-improvement-260626-run-focal-guardrail/runs/seed2027__lh0p5__lhc0p1__lhr0p5__lhrk0p0__lhb0p0__lhsf0p02__encmean__sumglobal__hlfocal__agn2p0__ac0p05__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_002.pt,2,512,0.044357564955134876,0.045557141660538036,0.006498816489511228,0.10021196436719038,0.4412811387900356,0.9959839357429718,0.6115906288532676,0.7058882076499201,0.7444677204342031,0.9734548533293491,0.8437000906461778,0.7376674236447555,0.7276453597497228,0.7276453597497228,0.6115906288532676,0.8437000906461778,0.7777254001573177,0.7233844995498657,0.516475253609062,0.007023274021171955,0.03703481935452338,0.04209885994022767,0.07979651488365039,0.5,0.5,0.0017183809543629793,0.03199422037264795,0.01036686550748069,0.03675229518413638,-0.03173199454031409,-0.04304421999777998,0.0012037824876237624,0.09707127939356436,0.9817329633353961,0.09863629859286885,0.3753432070794469,0.7619750698314476,0.4900010069250129,0.24760557447734755,0.7123189786585362,0.1984511162590934,0.22265625471482053,0.8015488837409066,4.799508194468217,0.980217648204416,0.670124945580028,0.7733424456091598,0.00023205444449558854,0.2988281339057721,0.037109375,0.7654406752346459
autoresearch/highseed-improvement-260626-run-focal-guardrail/runs/seed2027__lh0p5__lhc0p1__lhr0p5__lhrk0p0__lhb0p0__lhsf0p02__encmean__sumglobal__hlfocal__agn2p0__ac0p05__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_003.pt,3,512,0.04923214494192507,0.05926944124803413,0.0035400137458054814,0.06725795970851323,0.4249146757679181,1.0,0.5964071856287425,0.6776439169323633,0.7498029944838456,0.9477563623686439,0.8372379506808334,0.7501172979999047,0.716822568154788,0.716822568154788,0.5964071856287425,0.8372379506808334,0.7618228013584913,0.7070152759552002,0.39490330265926055,0.0027875052968419803,0.029397486959455776,0.020909411421142905,0.04306818363292141,0.5,0.75,0.0012763694103450534,0.02881675120323529,0.00372312510709038,0.0289504198293285,-0.0171862864940726,-0.01411776385881782,0.0012037824876237624,0.09707127939356436,0.9813002784653465,0.09192097775317926,0.3884663911419184,0.7692168858022976,0.48868386703543365,0.31063177512260154,0.6994092987804886,0.19150609232019633,0.5911458489135839,0.8084939076798037,4.971118527231738,0.9776676764013246,0.44336905813543126,0.9638543232576922,0.00022721997811459005,0.2532552158809267,0.037109375,0.7485079509986865
autoresearch/highseed-improvement-260626-run-focal-guardrail/runs/seed2027__lh0p5__lhc0p1__lhr0p5__lhrk0p0__lhb0p0__lhsf0p02__encmean__sumglobal__hlfocal__agn2p0__ac0p05__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/epoch_004.pt,4,512,0.040664787993591744,0.03519804243842373,0.0023852533081480942,0.06647985926974798,0.4330434782608696,1.0,0.6043689320388349,0.7127971313301966,0.7556500708864982,0.9025349868021316,0.8225868682054424,0.7663979628538348,0.7134779001221386,0.7134779001221386,0.6043689320388349,0.8225868682054424,0.7574919933809118,0.6740867495536804,0.36565628327035626,0.002532408107610544,0.030970522399471925,0.015052406537076627,0.04300844154546877,0.5,0.75,0.0013598108984573193,0.030024185450686327,0.0036304922533859814,0.032933245114421444,-0.01142191437521014,-0.01007519652804098,0.0012037824876237624,0.09707127939356436,0.9803164642636139,0.09647213880306632,0.39888734624819605,0.7685451603252405,0.4929181159241125,0.11964675239271116,0.7140339176829268,0.19366542744683102,0.5911458489135839,0.806334572553169,5.0448564504040405,0.9814554017502815,0.7940097954124212,0.9992506734561175,0.00022238551173359156,0.18424479715758935,0.037109375,0.7650617545246094
autoresearch/highseed-improvement-260626-run-focal-guardrail/runs/seed2027__lh0p5__lhc0p1__lhr0p5__lhrk0p0__lhb0p0__lhsf0p02__encmean__sumglobal__hlfocal__agn2p0__ac0p05__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/best.pt,-2,512,0.044357564955134876,0.045557141660538036,0.006498816489511228,0.10021196436719038,0.4412811387900356,0.9959839357429718,0.6115906288532676,0.7058882076499201,0.7444677204342031,0.9734548533293491,0.8437000906461778,0.7376674236447555,0.7276453597497228,0.7276453597497228,0.6115906288532676,0.8437000906461778,0.7777254001573177,0.7233844995498657,0.516475253609062,0.007023274021171955,0.03703481935452338,0.04209885994022767,0.07979651488365039,0.5,0.5,0.0017183809543629793,0.03199422037264795,0.01036686550748069,0.03675229518413638,-0.03173199454031409,-0.04304421999777998,0.0012037824876237624,0.09707127939356436,0.9817329633353961,0.09863629859286885,0.3753432070794469,0.7619750698314476,0.4900010069250129,0.24760557447734755,0.7123189786585362,0.1984511162590934,0.22265625471482053,0.8015488837409066,4.799508194468217,0.980217648204416,0.670124945580028,0.7733424456091598,0.00023205444449558854,0.2988281339057721,0.037109375,0.7654406752346459
autoresearch/highseed-improvement-260626-run-focal-guardrail/runs/seed2027__lh0p5__lhc0p1__lhr0p5__lhrk0p0__lhb0p0__lhsf0p02__encmean__sumglobal__hlfocal__agn2p0__ac0p05__hhresidual_context__pw20__ns5__nmtopk__tshard_weighted__fmtestability__ewfault_path__ek0p6__fc0p0/latest.pt,-1,512,0.040664787993591744,0.03519804243842373,0.0023852533081480942,0.06647985926974798,0.4330434782608696,1.0,0.6043689320388349,0.7127971313301966,0.7556500708864982,0.9025349868021316,0.8225868682054424,0.7663979628538348,0.7134779001221386,0.7134779001221386,0.6043689320388349,0.8225868682054424,0.7574919933809118,0.6740867495536804,0.36565628327035626,0.002532408107610544,0.030970522399471925,0.015052406537076627,0.04300844154546877,0.5,0.75,0.0013598108984573193,0.030024185450686327,0.0036304922533859814,0.032933245114421444,-0.01142191437521014,-0.01007519652804098,0.0012037824876237624,0.09707127939356436,0.9803164642636139,0.09647213880306632,0.39888734624819605,0.7685451603252405,0.4929181159241125,0.11964675239271116,0.7140339176829268,0.19366542744683102,0.5911458489135839,0.806334572553169,5.0448564504040405,0.9814554017502815,0.7940097954124212,0.9992506734561175,0.00022238551173359156,0.18424479715758935,0.037109375,0.7650617545246094
