node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_and_101,1,0,0,0,1
__tpi_cp_14_G358,1,0,0,1,0
__tpi_cp_15_G360,1,0,0,1,0
__tpi_cp_1_G356,1,0,0,0,1
__tpi_cp_3_G119,1,0,0,0,1
__tpi_cp_4_G111,1,0,0,0,1
__tpi_cp_5_G115,1,0,0,0,1
