epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_rollout_steps,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_rollout_steps,val_steps
1,1,0.29973757904488596,0.10301061067264528,0.18582264657132327,0.017952392793959007,0.9490154153294861,0.21587400745600463,0.4515758772939444,0.9235431905835867,0.07131614469224587,0.04011004353499516,0.6768382126751081,0.6768382126751081,0.0,0.9302521203487248,1.0,1.0,800.0,0.0,0.21324737994291354,0.07091973201022483,0.24254145740997046,0.015103475514479214,0.8217476691352203,0.2119126336183399,0.36689665250014514,0.93302754429169,0.07909647320047952,0.01421843418634694,0.4934528122345796,0.4934528122345796,0.0,0.6031743531842721,1.0,1.0,256.0
2,2,0.32893852872541174,0.12783516703173517,0.21959814405068756,0.01719267166859936,0.854799659922719,0.21879077851772308,0.3396879736054689,0.9046234016865492,0.0828046442498453,0.03306795650678737,0.7758339164742898,0.7758339164742898,0.0,1.4050091166960277,1.0,2.0,800.0,0.0,0.26651759080414195,0.09241286286851391,0.2726543969474733,0.015216852370940614,0.8954455704661086,0.20891681417560903,0.34262324374867603,0.9338138217572123,0.07170790877717081,0.015327789843695427,0.6395425548968277,0.6395425548968277,0.0,1.1278066502259554,1.0,2.0,256.0
3,2,0.27587127898819747,0.1336981462268159,0.22702022993937135,0.01881805824348703,0.8391299649188295,0.21260062471497804,0.2908463959908113,0.9024007521197199,0.07874651458696462,0.02956172246070665,0.6029023817039296,0.6029023817039296,0.0,1.2007863908966625,1.0,2.0,800.0,0.0,0.2577811436422053,0.08266937478038017,0.27772295742761344,0.0205658113991376,0.8118157251155935,0.19707505169208162,0.32542491174535826,0.9345415431307629,0.05791617300565122,0.018024230518733475,0.622211583951497,0.622211583951497,0.0,1.1337051093306272,1.0,2.0,256.0
4,3,0.3956451525632301,0.1549205746470639,0.22746760275835765,0.02082856850543373,0.7601127665800351,0.2055265978655856,0.2773207248871526,0.8892158054560422,0.08142623692518101,0.02744769590047603,0.9942001301122114,0.9942001301122114,0.0,2.4953375483036457,1.0,3.0,800.0,0.0,0.40635424809685605,0.2121930061451469,0.271361580118537,0.020351273451524314,0.8690189850749446,0.21465169267321468,0.2905252197718558,0.9352048892372594,0.0635820522729773,0.01680688682109613,0.9850296478077338,0.9850296478077338,0.0,1.8137990133976816,1.0,3.0,256.0
5,3,0.3684831373284883,0.15924233665068926,0.21751899524902335,0.02145569815300405,0.7280353969056162,0.1967715578451437,0.27490962863278906,0.8910102305561294,0.08221200054977088,0.026973037479001215,0.9035937774131368,0.9035937774131368,0.0,2.3735196674507875,1.0,3.0,800.0,0.0,0.2916234063256224,0.10810438199162785,0.2504902156457926,0.02156050421278146,0.9002719043831656,0.23187128795931733,0.3188007158460095,0.9353338388415677,0.07430702608447365,0.016264323843202536,0.7048185314671495,0.7048185314671495,0.0,1.822784185381957,1.0,3.0,256.0
6,4,0.42947890716022813,0.1727024540142156,0.21543984611751513,0.021686731287336444,0.7395786652481183,0.19408822264877018,0.29933725924231114,0.904551202673465,0.07421979633247247,0.027414416509296515,1.0908173101492633,1.0908173101492633,0.0,3.5367889254771594,1.0,4.0,800.0,0.0,0.3091176582784101,0.1089424508245429,0.2544113223266322,0.019982306028396124,0.9165008282870986,0.20859883523371536,0.3192389821342658,0.9369916822761297,0.062194630154408514,0.01903098747816756,0.7541609379813548,0.7541609379813548,0.0,2.635493197211261,1.0,4.0,256.0
7,4,0.34273765540099704,0.17119932181900366,0.21241890385281295,0.01987248544493923,0.7422727054276038,0.18745796550973864,0.30086921629030255,0.9090458262525499,0.07279676920414203,0.029858966120640956,0.7970597766892078,0.7970597766892078,0.0,2.8158243871701725,1.0,4.0,800.0,0.0,0.3416018438292667,0.12768271883396665,0.24770008074119687,0.02146309426279913,0.77794617463951,0.19900892009985682,0.3401110753475223,0.9336811293615028,0.07696289079831331,0.01990548867196651,0.8556265989408706,0.8556265989408706,0.0,2.6105615724304787,1.0,4.0,256.0
8,5,0.3717667924305426,0.19853664609231042,0.2067146239522846,0.018938919627922587,0.7245255308896309,0.18572215665375555,0.30911754725128404,0.9063037094026803,0.06844771145866246,0.02849919818546574,0.8715251476285739,0.8715251476285739,0.0,3.850429885266698,1.0,5.0,800.0,0.0,0.33034991079766773,0.1308344991179184,0.253400848491583,0.017202631454711074,0.8011363331694153,0.19237537381859507,0.34735564130824054,0.9366646422538908,0.0648530233942438,0.02049669404096903,0.8111704284861506,0.8111704284861506,0.0,3.5139976055745716,1.0,5.0,256.0
9,5,0.3575419045556336,0.20040824490971856,0.20584814401529708,0.017087327544344583,0.6936493361741296,0.17891244165126127,0.31014806672371925,0.9108808288872248,0.06210981126106347,0.029252138711111954,0.8234154520957236,0.8234154520957236,0.0,3.638950749878623,1.0,5.0,800.0,0.0,0.37058071068895515,0.140168406907469,0.2347582604968921,0.017257705355586947,0.7810179983964193,0.1854651287033449,0.33019620170816766,0.9337041292805225,0.058795132930390515,0.020495601364575584,0.9380522477358164,0.9380522477358164,0.0,3.554542459604741,1.0,5.0,256.0
10,5,0.3252236189283429,0.1958020058441904,0.1988473436851057,0.016808424949180337,0.7201297375932326,0.17552522891427685,0.318368043899536,0.9131612407565127,0.06429224282037474,0.027752847077606006,0.72106836607449,0.72106836607449,0.0,3.510597536422642,1.0,5.0,800.0,0.0,0.3678036291064927,0.1584147049870808,0.24488103511976078,0.015364581850008108,0.9227508856914937,0.2176488538272678,0.318541148607619,0.9369650174397974,0.05545406849414577,0.02080628739809355,0.8955420884741443,0.8955420884741443,0.0,3.536906743608014,1.0,5.0,256.0
11,5,0.38067726234998533,0.21523587282188225,0.2006896537300198,0.015957646551192757,0.7003249008562423,0.1778918767207311,0.31777868436090645,0.9105978031903506,0.060444028825499166,0.028398346158654917,0.8870397353597186,0.8870397353597186,0.0,4.137583186228626,1.0,5.0,800.0,0.0,0.5284696401795373,0.23654175988631315,0.24683841376099716,0.013031622434209578,0.9777241219533602,0.2308841696274612,0.35440850595477974,0.9345560659188774,0.04617923102341593,0.02007231169400257,1.3492639735635843,1.3492639735635843,0.0,3.5346577305383855,1.0,5.0,256.0
12,5,0.4012065426902848,0.21224868962913745,0.1982451103329656,0.014450282799487481,0.7082464644704018,0.18179496020882688,0.30866342163830995,0.905428409129381,0.059097009896766334,0.02688700394318312,0.9613644744373392,0.9613644744373392,0.0,4.4235112379580475,1.0,5.0,800.0,0.0,0.3727225640846884,0.1810541687300429,0.23374253258807584,0.01232073627979844,1.0129176221089435,0.23589880807558075,0.3557954966556281,0.9349834166932853,0.05494452920393085,0.020548145472457695,0.8809507932411036,0.8809507932411036,0.0,3.554080344566919,1.0,5.0,256.0
