circuit	benchmark_id	budget	allowlist_nodes	plan_nodes	legal_plan_nodes	legal_ratio_pct	baseline_tc_pct	filtered_final_tc_pct	filtered_delta_tc_pp	unfiltered_final_tc_pct	change_vs_unfiltered_pp	deeptpi_final_tc_pct	gap_vs_deeptpi_pp	beats_deeptpi	plan_elapsed_sec	eval_elapsed_sec	plan_csv	eval_dir
b15_C	iscas99__b15_1	278	7918	278	278	100.0	81.764	93.966	12.202000000000002	90.656	3.309999999999988	93.2	0.7659999999999911	True	162.026	7.608	autoresearch/improve-260721-0356/trust_round4_five/b15_C/plans/iscas99__b15_1__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260721-0356/trust_round4_five/b15_C/evals/iscas99__b15_1__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b20_C	iscas99__b20	616	19175	616	616	100.0	90.757	95.091	4.333999999999982	97.087	-1.9960000000000093	95.02	0.07099999999999795	True	551.933	10.073	autoresearch/improve-260721-0356/trust_round4_five/b20_C/plans/iscas99__b20__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260721-0356/trust_round4_five/b20_C/evals/iscas99__b20__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b21_C	iscas99__b21	628	19520	628	628	100.0	89.682	94.996	5.313999999999986	96.379	-1.3830000000000098	94.51	0.48599999999999	True	590.407	10.517	autoresearch/improve-260721-0356/trust_round4_five/b21_C/plans/iscas99__b21__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260721-0356/trust_round4_five/b21_C/evals/iscas99__b21__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b22_C	iscas99__b22	915	28412	915	915	100.0	92.13	94.896	2.766000000000002	97.187	-2.290999999999997	95.59	-0.6940000000000026	False	1124.889	16.008	autoresearch/improve-260721-0356/trust_round4_five/b22_C/plans/iscas99__b22__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260721-0356/trust_round4_five/b22_C/evals/iscas99__b22__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
b17_C	iscas99__b17	994	29334	994	994	100.0	85.623	91.201	5.577999999999994	89.869	1.3319999999999936	91.67	-0.4690000000000083	False	1642.713	64.604	autoresearch/improve-260721-0356/trust_round4_five/b17_C/plans/iscas99__b17__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0.csv	autoresearch/improve-260721-0356/trust_round4_five/b17_C/evals/iscas99__b17__greedy__cumulative__q_typed_trust_context__bw1__d1__c48__g1p0__candhard_fault_cluster__div0p0__s0
