benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
subckt_0133	initial	cached_stride	18	18	18	17	0	1	__buf_split_1::control1	0.003090000000000037	__buf_split_1::control0	-0.002630000000000021	0.00030666666666660943	0.95977	0.95977
subckt_0133	initial	cached_hard_cone	18	18	18	17	0	1	__aig_and_5::observe	0.0032999999999999696	__buf_split_1::control0	-0.002630000000000021	0.0009411111111110716	0.95977	0.95977
subckt_0133	initial	cached_random	18	18	18	18	0	0	__aig_not_43475::observe	0.00045999999999990493	__aig_not_43475::control0	0.00022999999999995246	0.0003066666666666033	0.95977	0.95977
subckt_0136	initial	cached_stride	18	18	18	13	0	5	__aig_not_7509::observe	0.0561799999999999	__aig_not_7509::control1	-0.007120000000000015	0.00315999999999999	0.90476	0.90476
subckt_0136	initial	cached_hard_cone	18	18	18	18	0	0	__aig_and_296::observe	0.0014899999999999913	__aig_and_296::control0	0.0007500000000000284	0.0009966666666666828	0.90476	0.90476
subckt_0136	initial	cached_random	18	18	18	13	0	5	new_n4006::observe	0.04835999999999996	new_n4006::control0	-0.007120000000000015	0.003805555555555556	0.90476	0.90476
subckt_0141	initial	cached_stride	18	18	18	18	0	0	__aig_and_16334::observe	0.0002900000000001235	__aig_and_16334::control0	0.00014999999999998348	0.00019666666666669683	0.98276	0.98276
subckt_0141	initial	cached_hard_cone	18	18	18	17	0	1	__buf_split_9611::control1	0.0044200000000000905	__buf_split_9611::control0	-0.004129999999999967	0.0001883333333333644	0.98276	0.98276
subckt_0141	initial	cached_random	18	18	18	18	0	0	__aig_not_16373::observe	0.008770000000000056	__aig_not_30254::control0	0.00014999999999998348	0.001615000000000027	0.98276	0.98276
subckt_0146	initial	cached_stride	18	18	18	18	0	0	U339::control0	0.008729999999999905	__buf_split_6::control0	0.00031999999999998696	0.0008761111111110899	0.96186	0.96186
subckt_0146	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_6::observe	0.0006399999999999739	__buf_split_6::control0	0.00031999999999998696	0.00042666666666664926	0.96186	0.96186
subckt_0146	initial	cached_random	18	18	18	17	0	1	__buf_split_638::control0	0.004529999999999923	R259_U12::control1	-0.0038799999999999946	0.00042722222222220233	0.96186	0.96186
subckt_0147	initial	cached_stride	18	18	18	18	0	0	__buf_split_1169::control0	0.015490000000000115	__buf_split_1169::control1	4.0000000000151026e-05	0.0009094444444446045	0.9845099999999999	0.9845099999999999
subckt_0147	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_1169::control0	0.015490000000000115	__buf_split_1169::control1	4.0000000000151026e-05	0.000911666666666829	0.9845099999999999	0.9845099999999999
subckt_0147	initial	cached_random	18	18	18	18	0	0	__buf_split_302150::observe	8.000000000019103e-05	__buf_split_302150::control0	4.0000000000151026e-05	5.333333333349769e-05	0.9845099999999999	0.9845099999999999
subckt_0148	initial	cached_stride	18	18	18	18	0	0	__buf_split_37::control0	0.003730000000000122	__aig_and_58375::control0	4.999999999999449e-05	0.0010883333333333886	0.98708	0.98708
subckt_0148	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_37::control0	0.003730000000000122	__buf_split_39::control0	4.999999999999449e-05	0.0014977777777778571	0.98708	0.98708
subckt_0148	initial	cached_random	18	18	18	18	0	0	new_n278::control1	0.003730000000000122	__buf_split_34448::control1	4.999999999999449e-05	0.0004755555555555994	0.98708	0.98708
subckt_0155	initial	cached_stride	18	18	18	17	0	1	__buf_split_11::control0	0.00934999999999997	__buf_split_11::control1	-0.011579999999999924	0.0045905555555555665	0.98832	0.98832
subckt_0155	initial	cached_hard_cone	18	18	18	15	0	3	__buf_split_11::control0	0.00934999999999997	__buf_split_11::control1	-0.011579999999999924	0.003169444444444459	0.98832	0.98832
subckt_0155	initial	cached_random	18	18	18	18	0	0	G161::control0	0.00934999999999997	G161::observe	5.0000000000105516e-05	0.006266666666666667	0.98832	0.98832
subckt_0165	initial	cached_stride	18	18	18	18	0	0	new_n152919_::control1	0.011339999999999906	__buf_split_111315::control0	5.999999999994898e-05	0.0007099999999999144	0.9830200000000001	0.9830200000000001
subckt_0165	initial	cached_hard_cone	18	18	18	18	0	0	new_n152506_::control0	0.016979999999999884	__buf_split_111315::control0	5.999999999994898e-05	0.0028994444444443556	0.9830200000000001	0.9830200000000001
subckt_0165	initial	cached_random	18	18	18	16	0	2	__buf_split_111781::control1	0.011339999999999906	__buf_split_112316::observe	-0.0036200000000001786	0.0003972222222221353	0.9830200000000001	0.9830200000000001
subckt_0170	initial	cached_stride	18	18	18	18	0	0	425::observe	0.000220000000000109	425::control0	0.0001100000000000545	0.00014666666666673933	0.98925	0.98925
subckt_0170	initial	cached_hard_cone	18	18	18	18	0	0	425::observe	0.000220000000000109	425::control0	0.0001100000000000545	0.00014666666666673933	0.98925	0.98925
subckt_0170	initial	cached_random	18	18	18	18	0	0	1483::observe	0.000220000000000109	1483::control0	0.0001100000000000545	0.00014666666666673933	0.98925	0.98925
subckt_0172	initial	cached_stride	18	18	18	5	0	13	__buf_split_12::observe	5.999999999994898e-05	new_n7087_::observe	-0.04107000000000005	-0.011406111111111141	0.9883700000000001	0.9883700000000001
subckt_0172	initial	cached_hard_cone	18	18	18	6	0	12	__buf_split_12::observe	5.999999999994898e-05	__buf_split_12::control0	-0.012850000000000028	-0.008546666666666702	0.9883700000000001	0.9883700000000001
subckt_0172	initial	cached_random	18	18	18	6	0	12	new_n7338_::observe	5.999999999994898e-05	new_n6736_::control0	-0.020589999999999997	-0.008905555555555592	0.9883700000000001	0.9883700000000001
subckt_0173	initial	cached_stride	18	18	18	18	0	0	new_n48715_::observe	0.0216599999999999	__buf_split_1::observe	0.0019500000000000073	0.009733333333333297	0.60396	0.60396
subckt_0173	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_1::control0	0.013319999999999999	__buf_split_1::observe	0.0019500000000000073	0.008914444444444423	0.60396	0.60396
subckt_0173	initial	cached_random	18	18	18	15	0	3	new_n50739_::control1	0.03801999999999983	__buf_split_15424::control0	-0.010129999999999972	0.009389999999999966	0.60396	0.60396
subckt_0188	initial	cached_stride	18	18	18	18	0	0	new_n3187_::control1	0.013989999999999947	new_n660_::control1	0.00010999999999994348	0.006932222222222191	0.98045	0.98045
subckt_0188	initial	cached_hard_cone	18	18	18	15	0	3	__buf_split_15::control0	0.011220000000000008	__buf_split_51::control1	-0.00823000000000007	0.0038449999999999687	0.98045	0.98045
subckt_0188	initial	cached_random	18	18	18	17	0	1	new_n3877_::control0	0.011220000000000008	__buf_split_173::control0	-0.00823000000000007	0.005851666666666638	0.98045	0.98045
subckt_0192	initial	cached_stride	18	18	18	15	0	3	new_n10885_::control1	0.049309999999999965	new_n61210_::control0	-0.0046200000000000685	0.002967222222222158	0.94089	0.94089
subckt_0192	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_325::control1	0.0027399999999999647	__buf_split_84::control0	0.00028999999999990145	0.0005194444444443688	0.94089	0.94089
subckt_0192	initial	cached_random	18	18	18	18	0	0	__buf_split_649::control1	0.005190000000000028	new_n61942_::control0	0.00028999999999990145	0.0006399999999999246	0.94089	0.94089
subckt_0193	initial	cached_stride	18	18	18	7	0	11	I655::observe	0.00046999999999997044	I655::control0	-0.0021899999999999142	-0.0011683333333332897	0.95122	0.95122
subckt_0193	initial	cached_hard_cone	18	18	18	6	0	12	I655::observe	0.00046999999999997044	I655::control0	-0.0021899999999999142	-0.001303333333333286	0.95122	0.95122
subckt_0193	initial	cached_random	18	18	18	8	0	10	G229::observe	0.00046999999999997044	G229::control0	-0.0021899999999999142	-0.0010333333333332935	0.95122	0.95122
subckt_0196	initial	cached_stride	18	18	18	16	0	2	__buf_split_4717::observe	0.01471	__buf_split_4717::control0	-0.009560000000000013	0.0042161111111111305	0.98529	0.98529
subckt_0196	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_3::control0	0.0050000000000000044	__buf_split_3::observe	0.0002900000000001235	0.003430000000000044	0.98529	0.98529
subckt_0196	initial	cached_random	18	18	18	16	0	2	__buf_split_4703::observe	0.01471	__aig_and_7009::control1	-0.009560000000000013	0.004487777777777807	0.98529	0.98529
subckt_0203	initial	cached_stride	18	18	18	17	0	1	__buf_split_15::control0	0.0040400000000000436	R259_U33::control0	-0.0038599999999999746	0.0023144444444444584	0.97817	0.97817
subckt_0203	initial	cached_hard_cone	18	18	18	16	0	2	__buf_split_15::control0	0.0040400000000000436	__aig_and_5::control0	-0.0038599999999999746	0.0018605555555555628	0.97817	0.97817
subckt_0203	initial	cached_random	18	18	18	17	0	1	__aig_and_15::control1	0.006020000000000025	__aig_and_15::control0	-0.005839999999999956	0.0023144444444444584	0.97817	0.97817
subckt_0214	initial	cached_stride	18	18	18	18	0	0	__buf_split_7::observe	0.00018999999999991246	__buf_split_7::control0	9.999999999987796e-05	0.00012999999999988945	0.98611	0.98611
subckt_0214	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_7::observe	0.00018999999999991246	__buf_split_7::control0	9.999999999987796e-05	0.00012999999999988945	0.98611	0.98611
subckt_0214	initial	cached_random	18	18	18	18	0	0	new_n1786_::observe	0.00018999999999991246	new_n1786_::control0	9.999999999987796e-05	0.00012999999999988945	0.98611	0.98611
subckt_0215	initial	cached_stride	18	18	18	18	0	0	__buf_split_231::observe	0.00014999999999998348	__buf_split_231::control0	7.000000000012552e-05	9.666666666674484e-05	0.9772	0.9772
subckt_0215	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_231::observe	0.00014999999999998348	__buf_split_231::control0	7.000000000012552e-05	9.666666666674484e-05	0.9772	0.9772
subckt_0215	initial	cached_random	18	18	18	18	0	0	__buf_split_25547::observe	0.00014999999999998348	__buf_split_25547::control0	7.000000000012552e-05	9.222222222230829e-05	0.9772	0.9772
subckt_0221	initial	cached_stride	18	18	18	18	0	0	I655::observe	0.0008200000000000429	I655::control0	0.00041999999999997595	0.0005311111111111057	0.97101	0.97101
subckt_0221	initial	cached_hard_cone	18	18	18	18	0	0	I655::observe	0.0008200000000000429	I655::control0	0.00041999999999997595	0.0005533333333333316	0.97101	0.97101
subckt_0221	initial	cached_random	18	18	18	18	0	0	G333::observe	0.0008200000000000429	G333::control0	0.00041999999999997595	0.0005311111111111057	0.97101	0.97101
subckt_0223	initial	cached_stride	18	18	18	18	0	0	__aig_and_3::observe	0.041669999999999985	ADD_77_U13::control0	0.0004899999999999904	0.01983777777777775	0.95833	0.95833
subckt_0223	initial	cached_hard_cone	18	18	18	18	0	0	__aig_and_3::observe	0.041669999999999985	__aig_and_12::observe	0.0009700000000000264	0.02018722222222219	0.95833	0.95833
subckt_0223	initial	cached_random	18	18	18	18	0	0	ADD_77_U20::observe	0.041669999999999985	ADD_77_U20::control0	0.0004899999999999904	0.01530499999999997	0.95833	0.95833
subckt_0228	initial	cached_stride	18	18	18	18	0	0	__buf_split_84::control0	0.010890000000000066	__buf_split_84::observe	0.00017000000000000348	0.006116666666666683	0.9837	0.9837
subckt_0228	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_84::control0	0.010890000000000066	__buf_split_84::observe	0.00017000000000000348	0.007316666666666712	0.9837	0.9837
subckt_0228	initial	cached_random	18	18	18	18	0	0	new_n31590_::control1	0.010890000000000066	new_n31590_::observe	0.00017000000000000348	0.007015555555555565	0.9837	0.9837
subckt_0230	initial	cached_stride	18	18	18	6	0	12	__buf_split_1::observe	3.999999999981796e-05	__buf_split_29731::control1	-0.017650000000000055	-0.010054444444444576	0.9784900000000001	0.9784900000000001
subckt_0230	initial	cached_hard_cone	18	18	18	6	0	12	__buf_split_1::observe	3.999999999981796e-05	__buf_split_1::control0	-0.015260000000000162	-0.009125000000000142	0.9784900000000001	0.9784900000000001
subckt_0230	initial	cached_random	18	18	18	7	0	11	new_n21725::observe	0.0005199999999998539	__aig_not_23172::control1	-0.015739999999999976	-0.006500000000000117	0.9784900000000001	0.9784900000000001
subckt_0231	initial	cached_stride	18	18	18	6	0	12	new_n48564_::observe	0.017400000000000082	__buf_split_13488::control0	-0.023859999999999992	-0.007971666666666662	0.89071	0.89071
subckt_0231	initial	cached_hard_cone	18	18	18	6	0	12	__buf_split_1::observe	0.0011799999999999589	__buf_split_28::control1	-0.018430000000000057	-0.0088711111111111	0.89071	0.89071
subckt_0231	initial	cached_random	18	18	18	6	0	12	new_n48574_::control1	0.01961999999999997	new_n48574_::control0	-0.021140000000000048	-0.007088888888888891	0.89071	0.89071
subckt_0238	initial	cached_stride	18	18	18	18	0	0	__aig_not_151262::observe	7.000000000012552e-05	__aig_not_151262::control0	3.0000000000085514e-05	4.333333333343218e-05	0.9881699999999999	0.9881699999999999
subckt_0238	initial	cached_hard_cone	18	18	18	18	0	0	__aig_not_151262::observe	7.000000000012552e-05	__aig_not_151262::control0	3.0000000000085514e-05	4.333333333343218e-05	0.9881699999999999	0.9881699999999999
subckt_0238	initial	cached_random	18	18	18	18	0	0	__buf_split_230983::observe	7.000000000012552e-05	__buf_split_230983::control0	3.0000000000085514e-05	4.111111111120774e-05	0.9881699999999999	0.9881699999999999
subckt_0239	initial	cached_stride	18	18	18	9	0	9	__buf_split_54::observe	0.00010999999999994348	__buf_split_54::control0	-0.0022600000000000398	-0.0010833333333333806	0.9883700000000001	0.9883700000000001
subckt_0239	initial	cached_hard_cone	18	18	18	12	0	6	new_n402::control1	0.002369999999999872	__buf_split_54::control0	-0.0022600000000000398	-0.00044000000000005764	0.9883700000000001	0.9883700000000001
subckt_0239	initial	cached_random	18	18	18	10	0	8	__aig_and_15662::control1	0.002369999999999872	__aig_and_15365::control0	-0.0022600000000000398	-0.0008261111111111633	0.9883700000000001	0.9883700000000001
subckt_0240	initial	cached_stride	18	18	18	14	0	4	new_n11166_::observe	0.00658000000000003	__buf_split_5930::control0	-0.0015899999999999803	0.001679444444444468	0.48693	0.48693
subckt_0240	initial	cached_hard_cone	18	18	18	12	0	6	new_n9156_::observe	0.00658000000000003	new_n9156_::control0	-0.0015899999999999803	0.0014977777777778016	0.48693	0.48693
subckt_0240	initial	cached_random	18	18	18	8	0	10	new_n11212_::control0	0.011440000000000061	new_n9959_::control0	-0.0015899999999999803	0.001766666666666691	0.48693	0.48693
subckt_0243	initial	cached_stride	18	18	18	18	0	0	__buf_split_8::control1	0.024819999999999953	__buf_split_8::control0	0.00043000000000004146	0.0021544444444444527	0.94672	0.94672
subckt_0243	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_8::control1	0.024819999999999953	__buf_split_8::control0	0.00043000000000004146	0.0019283333333333468	0.94672	0.94672
subckt_0243	initial	cached_random	18	18	18	18	0	0	__aig_and_398::observe	0.004890000000000061	__aig_and_398::control0	0.00043000000000004146	0.0012494444444444573	0.94672	0.94672
subckt_0246	initial	cached_stride	18	18	18	18	0	0	__aig_not_359::control1	0.025859999999999994	__buf_split_50::control1	0.00043999999999999595	0.0038672222222222194	0.97414	0.97414
subckt_0246	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_55::control0	0.017390000000000017	__buf_split_50::control1	0.00043999999999999595	0.0019922222222222164	0.97414	0.97414
subckt_0246	initial	cached_random	18	18	18	18	0	0	II1219_3::control1	0.025859999999999994	__aig_and_466::control0	0.00043999999999999595	0.0038438888888888876	0.97414	0.97414
subckt_0247	initial	cached_stride	18	18	18	18	0	0	__buf_split_1::observe	0.0003500000000000725	__buf_split_1::control0	0.000180000000000069	0.00023666666666673683	0.9595699999999999	0.9595699999999999
subckt_0247	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_1::observe	0.0003500000000000725	__buf_split_1::control0	0.000180000000000069	0.00023666666666673683	0.9595699999999999	0.9595699999999999
subckt_0247	initial	cached_random	18	18	18	18	0	0	417::control0	0.0022900000000001253	__aig_and_344::control0	0.000180000000000069	0.0003538888888889622	0.9595699999999999	0.9595699999999999
subckt_0255	initial	cached_stride	18	18	18	18	0	0	__aig_and_307647::observe	0.000220000000000109	__aig_and_307647::control0	0.0001100000000000545	0.00014666666666673933	0.97015	0.97015
subckt_0255	initial	cached_hard_cone	18	18	18	18	0	0	__aig_and_307647::observe	0.000220000000000109	__aig_and_307647::control0	0.0001100000000000545	0.00014666666666673933	0.97015	0.97015
subckt_0255	initial	cached_random	18	18	18	18	0	0	__buf_split_231004::control0	0.0019700000000000273	__aig_and_325579::control0	0.0001100000000000545	0.00025000000000007113	0.97015	0.97015
subckt_0258	initial	cached_stride	18	18	18	18	0	0	__buf_split_1::control0	0.004409999999999914	__buf_split_1::observe	0.0008799999999998809	0.003233333333333236	0.9440000000000001	0.9440000000000001
subckt_0258	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_1::control0	0.004409999999999914	__buf_split_1::observe	0.0008799999999998809	0.003233333333333236	0.9440000000000001	0.9440000000000001
subckt_0258	initial	cached_random	18	18	18	18	0	0	new_n22890_::control0	0.004409999999999914	new_n22890_::observe	0.0008799999999998809	0.003233333333333236	0.9440000000000001	0.9440000000000001
subckt_0260	initial	cached_stride	18	18	18	7	0	11	I2.7::observe	0.030319999999999903	__buf_split_339::control0	-0.018419999999999992	-0.002443888888888906	0.86301	0.86301
subckt_0260	initial	cached_hard_cone	18	18	18	9	0	9	__buf_split_18::control1	0.015369999999999884	__buf_split_8::control0	-0.0049000000000000155	-0.00017055555555556886	0.86301	0.86301
subckt_0260	initial	cached_random	18	18	18	10	0	8	__aig_not_275::control0	0.028879999999999906	__aig_and_330::control1	-0.018419999999999992	0.0016905555555555409	0.86301	0.86301
subckt_0266	initial	cached_stride	18	18	18	6	0	12	__buf_split_13::observe	0.00029999999999996696	__buf_split_13::control0	-0.004569999999999963	-0.002946666666666653	0.93499	0.93499
subckt_0266	initial	cached_hard_cone	18	18	18	6	0	12	__buf_split_13::observe	0.00029999999999996696	__buf_split_13::control0	-0.004569999999999963	-0.002946666666666653	0.93499	0.93499
subckt_0266	initial	cached_random	18	18	18	6	0	12	__buf_split_113::observe	0.00029999999999996696	__buf_split_113::control0	-0.004569999999999963	-0.002946666666666653	0.93499	0.93499
subckt_0278	initial	cached_stride	18	18	18	18	0	0	__buf_split_12::control1	0.0042400000000000215	__buf_split_12::control0	9.999999999998899e-05	0.0003633333333332835	0.9875	0.9875
subckt_0278	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_12::control1	0.0042400000000000215	__buf_split_12::control0	9.999999999998899e-05	0.0003633333333332835	0.9875	0.9875
subckt_0278	initial	cached_random	18	18	18	18	0	0	R248_U68::observe	0.00019999999999986695	R248_U68::control0	9.999999999998899e-05	0.00013333333333328165	0.9875	0.9875
subckt_0279	initial	cached_stride	18	18	18	18	0	0	__buf_split_1::control0	0.012689999999999979	__buf_split_1::observe	0.002589999999999981	0.009165555555555519	0.54571	0.54571
subckt_0279	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_5::control0	0.01411999999999991	__buf_split_1::observe	0.002589999999999981	0.009086666666666644	0.54571	0.54571
subckt_0279	initial	cached_random	18	18	18	16	0	2	__buf_split_34::control0	0.015539999999999998	__buf_split_61361::observe	-0.000260000000000038	0.008455555555555525	0.54571	0.54571
subckt_0283	initial	cached_stride	18	18	18	18	0	0	__aig_not_14::observe	0.0005899999999999794	__aig_not_14::control0	0.00029000000000001247	0.0003733333333333366	0.94536	0.94536
subckt_0283	initial	cached_hard_cone	18	18	18	18	0	0	__aig_not_14::observe	0.0005899999999999794	__aig_not_14::control0	0.00029000000000001247	0.00039000000000000146	0.94536	0.94536
subckt_0283	initial	cached_random	18	18	18	18	0	0	__aig_not_357::observe	0.0005899999999999794	__aig_not_357::control0	0.00029000000000001247	0.00039000000000000146	0.94536	0.94536
subckt_0288	initial	cached_stride	18	18	18	8	0	10	GT_169_U6::control0	0.03144999999999998	__aig_and_660::control1	-0.01218000000000008	-0.0019527777777777785	0.62795	0.62795
subckt_0288	initial	cached_hard_cone	18	18	18	7	0	11	__buf_split_59::control1	0.02305999999999997	__buf_split_59::control0	-0.00882000000000005	0.0012872222222222482	0.62795	0.62795
subckt_0288	initial	cached_random	18	18	18	8	0	10	__aig_not_1229::control0	0.029770000000000074	__buf_split_681::control1	-0.01218000000000008	-0.0004916666666666742	0.62795	0.62795
subckt_0289	initial	cached_stride	18	18	18	17	0	1	__buf_split_1::control1	0.0013100000000000334	__buf_split_1::control0	-0.0011199999999998989	0.00011833333333339925	0.95976	0.95976
subckt_0289	initial	cached_hard_cone	18	18	18	16	0	2	__aig_and_5::observe	0.0026200000000000667	__buf_split_1::control0	-0.0011199999999998989	0.00046277777777784895	0.95976	0.95976
subckt_0289	initial	cached_random	18	18	18	18	0	0	__buf_split_3384::control0	0.0025300000000000322	new_n1897::control0	9.00000000000345e-05	0.0003211111111111732	0.95976	0.95976
subckt_0295	initial	cached_stride	18	18	18	18	0	0	__buf_split_1::observe	0.000340000000000118	__buf_split_1::control0	0.0001700000000001145	0.00022666666666678234	0.9600799999999999	0.9600799999999999
subckt_0295	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_1::observe	0.000340000000000118	__buf_split_1::control0	0.0001700000000001145	0.00022666666666678234	0.9600799999999999	0.9600799999999999
subckt_0295	initial	cached_random	18	18	18	18	0	0	__buf_split_77::observe	0.000340000000000118	__buf_split_77::control0	0.0001700000000001145	0.00022666666666678234	0.9600799999999999	0.9600799999999999
subckt_0297	initial	cached_stride	18	18	18	16	0	2	new_n8210_::observe	0.24143000000000003	new_n3861_::control0	-0.055540000000000034	0.05275944444444447	0.60976	0.60976
subckt_0297	initial	cached_hard_cone	18	18	18	18	0	0	new_n3551_::observe	0.10453000000000001	__buf_split_10::observe	0.00929000000000002	0.04957	0.60976	0.60976
subckt_0297	initial	cached_random	18	18	18	18	0	0	new_n3656_::observe	0.24738000000000004	__buf_split_2509::observe	0.00929000000000002	0.07273611111111114	0.60976	0.60976
subckt_0301	initial	cached_stride	18	18	18	18	0	0	I655::observe	0.00038000000000004697	I655::control0	0.0001900000000001345	0.00024277777777788798	0.96193	0.96193
subckt_0301	initial	cached_hard_cone	18	18	18	18	0	0	I655::observe	0.00038000000000004697	I655::control0	0.0001900000000001345	0.00025333333333343866	0.96193	0.96193
subckt_0301	initial	cached_random	18	18	18	18	0	0	__aig_and_99::observe	0.00038000000000004697	__aig_and_99::control0	0.0001900000000001345	0.00025333333333343866	0.96193	0.96193
subckt_0304	initial	cached_stride	18	18	18	18	0	0	__buf_split_453::observe	0.03635999999999995	__buf_split_200::observe	0.0012699999999999934	0.014113888888888858	0.96364	0.96364
subckt_0304	initial	cached_hard_cone	18	18	18	18	0	0	new_n567_::observe	0.03635999999999995	new_n563_::control0	0.0006499999999999284	0.011181666666666633	0.96364	0.96364
subckt_0304	initial	cached_random	18	18	18	18	0	0	new_n1024_::observe	0.03635999999999995	__buf_split_382::observe	0.0012699999999999934	0.015088888888888855	0.96364	0.96364
subckt_0307	initial	cached_stride	18	18	18	18	0	0	__buf_split_10::control1	0.0033199999999998786	__buf_split_10::control0	6.999999999990347e-05	0.00045444444444435	0.9787600000000001	0.9787600000000001
subckt_0307	initial	cached_hard_cone	18	18	18	18	0	0	__buf_split_10::control1	0.0033199999999998786	__buf_split_10::control0	6.999999999990347e-05	0.0002738888888887958	0.9787600000000001	0.9787600000000001
subckt_0307	initial	cached_random	18	18	18	18	0	0	R254_U122::observe	0.00013999999999991797	R254_U122::control0	6.999999999990347e-05	9.333333333324163e-05	0.9787600000000001	0.9787600000000001
subckt_0309	initial	cached_stride	18	18	18	18	0	0	__buf_split_21::control0	0.0007800000000000029	__buf_split_21::control1	2.999999999997449e-05	8.166666666663424e-05	0.97836	0.97836
subckt_0309	initial	cached_hard_cone	18	18	18	18	0	0	779::control1	0.005250000000000088	__buf_split_21::control1	2.999999999997449e-05	0.0003699999999999753	0.97836	0.97836
subckt_0309	initial	cached_random	18	18	18	18	0	0	__buf_split_1168::observe	5.999999999994898e-05	__buf_split_1168::control0	2.999999999997449e-05	3.9999999999965986e-05	0.97836	0.97836
subckt_0315	initial	cached_stride	18	18	18	11	0	7	__aig_and_699::observe	0.018299999999999983	__aig_and_699::control0	-0.004489999999999994	0.0023688888888889204	0.6551699999999999	0.6551699999999999
subckt_0315	initial	cached_hard_cone	18	18	18	16	0	2	__buf_split_201::control1	0.02976000000000001	__buf_split_201::observe	-0.0021099999999999453	0.005232777777777827	0.6551699999999999	0.6551699999999999
subckt_0315	initial	cached_random	18	18	18	15	0	3	__aig_not_1211::control1	0.17017000000000015	__buf_split_1274::control0	-0.004489999999999994	0.011568333333333384	0.6551699999999999	0.6551699999999999
subckt_0322	initial	cached_stride	18	18	18	17	0	1	__buf_split_1::control1	0.0017900000000000693	__buf_split_1::control0	-0.0015699999999999603	0.00014055555555555734	0.96622	0.96622
subckt_0322	initial	cached_hard_cone	18	18	18	16	0	2	__aig_and_5::observe	0.0035800000000000276	__buf_split_1::control0	-0.0015699999999999603	0.00061388888888892	0.96622	0.96622
subckt_0322	initial	cached_random	18	18	18	18	0	0	__aig_and_24917::observe	0.000220000000000109	__aig_and_24917::control0	0.00010999999999994348	0.0001466666666666653	0.96622	0.96622
