timestamp	variant_id	status	benchmark_id	logic_gates	budget_mode	budget	planner	beam_objective	score_field	beam_width	lookahead_depth	max_candidates	k_recall	k_model	k_plan	discount_gamma	candidate_strategy	candidate_diversity_penalty	candidate_diversity_depth	candidate_sample_seed	patterns	seed	candidate_prior_alpha	refresh_ratio_numerator	refresh_ratio_denominator	refresh_rounding	refresh_steps	prefix_state_mode	residual_prior_source	source_bench_sha256	plan_score_sum	plan_reward_sum	plan_fc_sum	plan_return_sum	plan_sequence_sum	plan_objective_sum	delta_test_coverage	delta_fault_coverage	delta_pattern_count	plan_csv	eval_dir	prior_setup_elapsed_sec	plan_elapsed_sec	eval_elapsed_sec	elapsed_sec	error
2026-07-21T19:39:27	residual_refresh__replay__ratio192of278__prioralpha0.01__q_typed_reliable_context__c64	ok	iscas99__b17	98014	deeptpi_table2_fixed	994	greedy	cumulative	q_typed_reliable_context	1	1	64				1.0	hard_fault_cluster	0.0	4	0	300000	2026	0.01	192	278	floor	686	replay	intermediate_atpg_last_nonbaseline_row	d79b56570fca51c41c7f98b55b0e030ee587fb4f6502f4386410e4000230f7e3	-95.54230600129813	217.08338636159897	2.17083386361599	25.070619917474687	840237.9092809348	1635.4621562964332	0.06086999999999987	0.06086999999999987	0	autoresearch/loop-260720-0945/typed_winner_round14_candidate_prior_five/b17_C/plans/iscas99__b17.csv	autoresearch/loop-260720-0945/typed_winner_round14_candidate_prior_five/b17_C/evals/final	64.36	1300.56	70.46	1435.3799999999999	
