step,node,type,q_pred,q_pred_context,score_pred,reward_pred,reward_pred_context,fc_pred,pattern_pred,return_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy
11,N11265,observe,0.3898949921131134,-1.8905082597583533,0.3898949921131134,0.26008880138397217,1.1315117798745633,0.002600888013839722,-0.14731630682945251,0.8830618262290955,0.26008880138397217,1.2812348628044128,-0.008736073970794678,-0.05125468596816063,-0.04283590614795685,70333.6953125,29713.671875,40620.0234375,70172.71875,29672.64453125,40500.07421875,0.002288754563778639,0.0013807563809677958,0.0029529579915106297,0.22887545637786388,0.26954323053359985,3.594948035478592,-0.5878197401762009,-0.6111736252903939,0.26008880138397217,2.647119238972664,2.647119238972664,greedy,0.26008880138397217,0.0,hard_fault_cluster
12,N12587,observe,0.3873865306377411,-5.131416603177786,0.3873865306377411,0.25918763875961304,0.501252554357052,0.0025918763875961304,-0.14847905933856964,0.8854742646217346,0.25918763875961304,0.684056100845337,-0.008711807429790497,-0.05179687961935997,-0.043540991842746735,70173.0,29673.0546875,40499.94140625,70013.828125,29625.91796875,40387.90625,0.0022682780399918556,0.0015885360771790147,0.0027663041837513447,0.22682780399918556,0.273481160402298,2.1495852160453794,-0.5850152671337128,-0.9720063817501067,0.25918763875961304,2.906306877732277,2.906306877732277,greedy,0.25918763875961304,0.0,hard_fault_cluster
13,N16775,observe,0.3848438262939453,-5.62633293107152,0.3848438262939453,0.25677233934402466,0.22594589442014718,0.0025677233934402466,-0.14909999072551727,0.8874635696411133,0.25677233934402466,0.3945416191220285,-0.008675962686538696,-0.052597761154174805,-0.04458250105381012,70013.3984375,29625.634765625,40387.765625,69883.484375,29602.123046875,40281.359375,0.001855559996329248,0.0007936275214888155,0.002634615870192647,0.1855559996329248,0.2766396403312683,2.0082806015014647,-0.5815372914075851,-0.7455535998940469,0.25677233934402466,3.1630792170763016,3.1630792170763016,greedy,0.25677233934402466,0.0,hard_fault_cluster
14,N12420,observe,0.38258621096611023,-4.573448542319238,0.38258621096611023,0.25571945309638977,1.0772635143250229,0.002557194530963898,-0.14949189126491547,0.8890153169631958,0.25571945309638977,1.3814708362519743,-0.00865254271775484,-0.05312102660536766,-0.04526297748088837,69883.21875,29601.93359375,40281.28125,69749.0234375,29566.501953125,40182.5234375,0.0019202794646844268,0.0011969367042183876,0.002451704815030098,0.19202794646844268,0.2794804982841015,1.5226297968626024,-0.5790705792605877,-0.7505843466520309,0.25571945309638977,3.4187986701726913,3.4187986701726913,greedy,0.25571945309638977,0.0,hard_fault_cluster
15,N18726,observe,0.3804817199707031,-4.475409239120782,0.3804817199707031,0.25214630365371704,0.9235581044107677,0.0025214630365371703,-0.14971540868282318,0.890373706817627,0.25214630365371704,1.1941007547080518,-0.008612270466983318,-0.054020825773477554,-0.046433113515377045,69749.375,29566.5625,40182.81640625,69650.9375,29570.328125,40080.609375,0.0014113029465079308,-0.0001273609377676621,0.002543550683185458,0.14113029465079308,0.28129296377301216,1.4128067606687544,-0.5755970440804958,-0.5112102559208871,0.25214630365371704,3.6709449738264084,3.6709449738264084,greedy,0.25214630365371704,0.0,hard_fault_cluster
16,N18679,observe,0.3787173926830292,-2.7707555361464618,0.3787173926830292,0.2493971288204193,1.2086481232196093,0.002493971288204193,-0.14974524080753326,0.8915983438491821,0.2493971288204193,1.4487637946009637,-0.008579274639487267,-0.054758038371801376,-0.047391824424266815,69650.703125,29569.91796875,40080.7890625,69542.9609375,29564.0625,39978.8984375,0.00154689303599298,0.00019802113820333034,0.0025421311147511005,0.154689303599298,0.2830680087208748,1.6870055723190307,-0.5726785957813263,-0.21119798064231876,0.2493971288204193,3.9203421026468277,3.9203421026468277,greedy,0.2493971288204193,0.0,hard_fault_cluster
17,N14471,observe,0.3771769106388092,-2.147744947820902,0.3771769106388092,0.24668431282043457,1.326853333413601,0.002466843128204346,-0.14952269196510315,0.8928052186965942,0.24668431282043457,1.5338667097687722,-0.008548309095203876,-0.05544991418719292,-0.04829157143831253,69543.1796875,29564.578125,39978.6015625,69427.3125,29554.818359375,39872.4921875,0.001666118623688817,0.0003301168617326766,0.0026541543193161488,0.1666118623688817,0.28465862199664116,1.8722435641288755,-0.5699585266411304,-0.08651038050651555,0.24668431282043457,4.167026415467262,4.167026415467262,greedy,0.24668431282043457,0.0,hard_fault_cluster
18,N10048,control1,0.3770732581615448,0.7606471791863441,0.3770732581615448,0.24129611253738403,1.0434966079890728,0.00241296112537384,-0.1473512202501297,0.8903132677078247,0.24129611253738403,1.4085927259176971,-0.008534089662134647,-0.05576760321855545,-0.048704713582992554,69427.984375,29555.15234375,39872.828125,69484.6875,29651.76171875,39832.921875,-0.000816718558780849,-0.0032687827479094267,0.0010008382378146052,-0.0816718558780849,0.278200414031744,-0.8216211051493882,-0.5705066211521626,-0.7133586258441209,0.24129611253738403,4.408322528004646,4.408322528004646,greedy,0.24129611253738403,0.0,hard_fault_cluster
19,N10831,control1,0.3784697651863098,0.6656019270420075,0.3784697651863098,0.2367801070213318,0.9882435411214829,0.002367801070213318,-0.14544443786144257,0.888054609298706,0.2367801070213318,1.3926976177096366,-0.008520117029547691,-0.056079793721437454,-0.04911069571971893,69483.5,29650.97265625,39832.52734375,69482.09375,29715.6484375,39766.4453125,2.0238618162693456e-05,-0.0021812363993376493,0.0016589966835454106,0.0020238618162693456,0.2728230133652687,-0.6729911972582341,-0.5708030238747597,-0.9879014302790166,0.2367801070213318,4.645102635025978,4.645102635025978,greedy,0.2367801070213318,0.0,hard_fault_cluster
20,N18484,control1,0.3790968060493469,0.46589122936129573,0.3790968060493469,0.2320302128791809,1.001129448786378,0.002320302128791809,-0.14408980309963226,0.8870022296905518,0.2320302128791809,1.426496133245528,-0.008498327806591988,-0.056566644459962845,-0.04974381625652313,69482.1328125,29715.693359375,39766.4375,69441.5,29760.970703125,39680.53125,0.0005847951397299767,-0.001523684593848884,0.002160270232707262,0.058479513972997665,0.2691996619105339,-0.6018968489393592,-0.5700746700167656,-1.09662374522537,0.2320302128791809,4.877132847905159,4.877132847905159,greedy,0.2320302128791809,0.0,hard_fault_cluster
21,N10900,control1,0.37873828411102295,1.125926572084427,0.37873828411102295,0.22751840949058533,1.0174333676695824,0.002275184094905853,-0.1427624672651291,0.8866896033287048,0.22751840949058533,1.4246879602968694,-0.008474161848425865,-0.05710657313466072,-0.05044596642255783,69441.9609375,29760.9453125,39681.015625,69364.9453125,29788.30859375,39576.63671875,0.0011090646730735898,-0.0009194358717650175,0.002630449365824461,0.11090646730735898,0.26679182797670364,-0.7979318322241307,-0.568864181637764,-0.9669737042486668,0.22751840949058533,5.104651257395744,5.104651257395744,greedy,0.22751840949058533,0.0,hard_fault_cluster
22,N18500,control1,0.3778960704803467,1.8732457756996155,0.3778960704803467,0.22330617904663086,1.057128769159317,0.0022330617904663085,-0.14153490960597992,0.8869374990463257,0.22330617904663086,1.4126624757051467,-0.008448825217783451,-0.057672660797834396,-0.051182135939598083,69364.625,29788.3671875,39576.25390625,69256.875,29800.890625,39455.98046875,0.0015533855184912682,-0.00042041370761580765,0.003039030358195305,0.15533855184912682,0.26536115631461143,-0.9144717872142791,-0.567321602255106,-0.9594097554683685,0.22330617904663086,5.327957436442375,5.327957436442375,greedy,0.22330617904663086,0.0,hard_fault_cluster
23,N10861,control1,0.37718597054481506,3.454781149327755,0.37718597054481506,0.22002115845680237,1.3488043554127216,0.002200211584568024,-0.14036235213279724,0.8876720666885376,0.22002115845680237,1.6011072866618632,-0.008422007784247398,-0.058271829038858414,-0.051961325109004974,69257.2265625,29800.953125,39456.2734375,69119.0625,29802.75390625,39316.3125,0.001994940685108304,-6.042696986696683e-05,0.0035472416784614325,0.1994940685108304,0.26549244672060013,-0.749490064010024,-0.5652774721384048,-0.7115697082132101,0.22002115845680237,5.5479785948991776,5.5479785948991776,greedy,0.22002115845680237,0.0,hard_fault_cluster
24,N1759,control1,0.37647953629493713,3.685053008794785,0.37647953629493713,0.21720236539840698,1.7213839769363404,0.00217202365398407,-0.139062762260437,0.8887376189231873,0.21720236539840698,2.163477083444595,-0.008395599201321602,-0.05886189267039299,-0.052728667855262756,69118.859375,29802.7109375,39316.1484375,68954.390625,29797.2578125,39157.12890625,0.002379506127908826,0.00018297412316314876,0.004044636618345976,0.2379506127908826,0.26638006418943405,-0.7805671578645706,-0.5630749240517616,-1.0480536109209062,0.21720236539840698,5.7651809602975845,5.7651809602975845,greedy,0.21720236539840698,0.0,hard_fault_cluster
25,N18458,control1,0.37583020329475403,2.698212657868862,0.37583020329475403,0.21495479345321655,1.887745676189661,0.0021495479345321655,-0.13776527345180511,0.8896632790565491,0.21495479345321655,2.530128641501069,-0.008374626748263836,-0.05933048203587532,-0.05333803594112396,68954.109375,29797.18359375,39156.92578125,68773.078125,29784.8515625,38988.22265625,0.002625387394800782,0.0004138656659051776,0.00430838530883193,0.2625387394800782,0.26715539768338203,0.5112389587610959,-0.5613081566989422,0.449558653011918,0.21495479345321655,5.980135753750801,5.980135753750801,greedy,0.21495479345321655,0.0,hard_fault_cluster
26,N8711,control1,0.375418484210968,3.6960582301020626,0.375418484210968,0.21280401945114136,2.201394359022379,0.0021280401945114134,-0.13661983609199524,0.8906298875808716,0.21280401945114136,2.8568352404981847,-0.008352979086339474,-0.05981414392590523,-0.05396702140569687,68772.703125,29784.19921875,38988.5,68582.25,29772.35546875,38809.8984375,0.00276931282132864,0.00039765212568454444,0.004580878186970949,0.276931282132864,0.26813599839806557,1.2825580222159623,-0.5594394318759441,1.1890449804812668,0.21280401945114136,6.192939773201942,6.192939773201942,greedy,0.21280401945114136,0.0,hard_fault_cluster
27,N11008,control1,0.3747977614402771,5.162618318200112,0.3747977614402771,0.21102237701416016,2.447520689666271,0.0021102237701416016,-0.13544291257858276,0.891460120677948,0.21102237701416016,2.989840874969959,-0.008335758000612259,-0.06019890680909157,-0.05446738004684448,68582.0,29772.564453125,38809.4375,68387.3046875,29757.65625,38629.6484375,0.0028388688806444407,0.0005007362924516201,0.004632611759006977,0.28388688806444407,0.26890669763088226,1.9103875295817851,-0.5579551756381989,1.8548560874164104,0.21102237701416016,6.403962150216103,6.403962150216103,greedy,0.21102237701416016,0.0,hard_fault_cluster
28,N16284,control1,0.37408170104026794,4.96348603963852,0.37408170104026794,0.20910698175430298,2.4756655365228655,0.00209106981754303,-0.13425928354263306,0.892345666885376,0.20910698175430298,3.0368368250131605,-0.008472993969917297,-0.06099417433142662,-0.05489042401313782,68387.734375,29758.0625,38629.66796875,68208.1953125,29749.140625,38459.0546875,0.00262531079351902,0.0002998136915266514,0.004416638519614935,0.262531079351902,0.2541532516479492,2.0220306786894797,-0.57193623483181,1.9661013755202292,0.20910698175430298,6.613069131970406,6.613069131970406,greedy,0.20910698175430298,0.0,hard_fault_cluster
29,N17085,observe,0.37162768840789795,3.139689428731799,0.37162768840789795,0.20591077208518982,2.3629706012085077,0.0020591077208518983,-0.13207972049713135,0.8934108018875122,0.20591077208518982,3.0880002236552535,-0.008702514693140984,-0.062436942011117935,-0.055726684629917145,68208.0859375,29748.931640625,38459.15234375,68013.671875,29761.88671875,38251.7890625,0.002850308082997799,-0.00043548044050112367,0.005391779821366072,0.2850308082997799,0.22907010465860367,3.1165594231523572,-0.5954210758209229,2.7894374501146375,0.20591077208518982,6.818979904055595,6.818979904055595,greedy,0.20591077208518982,0.0,hard_fault_cluster
30,N14769,control1,0.3769180178642273,0.18533232927322385,0.3769180178642273,0.19334843754768372,1.5988628402352334,0.0019334843754768372,-0.12459537386894226,0.9073488712310791,0.19334843754768372,2.1464303223788734,-0.009567249566316605,-0.06544716656208038,-0.05610700696706772,68013.6015625,29762.08984375,38251.51171875,67867.8046875,29747.0703125,38120.734375,0.0021436428651213646,0.0005046530859544873,0.0034188805148005486,0.21436428651213646,0.14397235214710236,1.0115068417787552,-0.6815506294369698,0.9896788102388381,0.19334843754768372,7.012328341603279,7.012328341603279,greedy,0.19334843754768372,0.0,hard_fault_cluster
31,N15800,control1,0.3681747317314148,-0.6727797810733318,0.3681747317314148,0.1931094229221344,1.5777733981609343,0.001931094229221344,-0.13219299912452698,0.9110062122344971,0.1931094229221344,2.101216943711042,-0.009970524348318577,-0.06781457364559174,-0.05738493800163269,67867.78125,29747.0625,38120.71875,67771.0859375,29748.076171875,38023.0078125,0.001424760208465159,-3.407636904739775e-05,0.0025631976313889027,0.1424760208465159,0.10706320032477379,0.9567904216051102,-0.7210235260426998,0.8713591676950454,0.1931094229221344,7.2054377645254135,7.2054377645254135,greedy,0.1931094229221344,0.0,hard_fault_cluster
32,N19108,control1,0.3628639280796051,0.20518404781818392,0.3628639280796051,0.19264519214630127,1.8127365423366428,0.0019264519214630127,-0.13958893716335297,0.9145756363868713,0.19264519214630127,2.3570297121815385,-0.010350590571761131,-0.07008705288171768,-0.05863652378320694,67771.046875,29748.06640625,38022.98046875,67702.640625,29757.12109375,37945.515625,0.0010093727614730597,-0.00030437903478741646,0.0020373165607452393,0.10093727614730597,0.07216177135705948,1.153674903512001,-0.75825385004282,1.0409905284643173,0.19264519214630127,7.398082956671715,7.398082956671715,greedy,0.19264519214630127,0.0,hard_fault_cluster
33,N16592,control1,0.35820016264915466,-3.4797356644272806,0.35820016264915466,0.1908665895462036,0.8782254919409752,0.001908665895462036,-0.14580991864204407,0.917942225933075,0.1908665895462036,1.3931888149678708,-0.010758569464087486,-0.07259823381900787,-0.060062043368816376,67703.1953125,29757.53515625,37945.66015625,67647.125,29778.91015625,37868.21875,0.0008281782502308488,-0.0007183054694905877,0.002040850231423974,0.08281782502308488,0.03295186907052994,0.2841955345869064,-0.798654742538929,0.16693740308284752,0.1908665895462036,7.588949546217918,7.588949546217918,greedy,0.1908665895462036,0.0,hard_fault_cluster
34,N8715,control1,0.35404348373413086,-0.8261799836158752,0.35404348373413086,0.19097766280174255,1.5844188928604126,0.0019097766280174256,-0.1515440195798874,0.9209147691726685,0.19097766280174255,2.196579411625862,-0.011024865321815014,-0.07414665073156357,-0.060888923704624176,67646.5703125,29777.9296875,37868.640625,67596.484375,29784.4609375,37812.0234375,0.0007404061616398394,-0.0002193319087382406,0.001495094271376729,0.07404061616398394,0.009405899792909622,1.0815586936473847,-0.8245134241878986,0.8937822294235229,0.19097766280174255,7.779927209019661,7.779927209019661,greedy,0.19097766280174255,0.0,hard_fault_cluster
35,N4806,control1,0.35071197152137756,-1.3285923661291599,0.35071197152137756,0.19007796049118042,1.7100910916924477,0.0019007796049118043,-0.15700505673885345,0.9239205121994019,0.19007796049118042,2.19443066239357,-0.011701949872076511,-0.07740256190299988,-0.06221345067024231,67598.546875,29786.13671875,37812.40625,67398.328125,29761.953125,37636.375,0.0029618795961141586,0.0008119076956063509,0.0046553835272789,0.29618795961141586,-0.05619651451706886,0.17908211946487423,-0.8916953690350056,-0.31437117457389835,0.19007796049118042,7.970005169510841,7.970005169510841,greedy,0.19007796049118042,0.0,hard_fault_cluster
36,N10714,control1,0.34927037358283997,-1.0638206490874291,0.34927037358283997,0.1907331496477127,1.472528872638941,0.0019073314964771272,-0.16107715666294098,0.9268579483032227,0.1907331496477127,1.981161315664649,-0.01185251772403717,-0.07849756628274918,-0.06293168663978577,67396.609375,29760.64453125,37635.9609375,67390.1484375,29785.8359375,37604.3125,9.586443047737703e-05,-0.0008464670972898602,0.0008409094880335033,0.009586443047737703,-0.06766067445278168,0.7059494915604592,-0.9058539979159832,0.5709977927803993,0.1907331496477127,8.160738319158554,8.160738319158554,greedy,0.1907331496477127,0.0,hard_fault_cluster
37,N10716,control1,0.34777382016181946,-2.120141874998808,0.34777382016181946,0.19084498286247253,1.2747326225042344,0.0019084498286247253,-0.16491813957691193,0.9289219379425049,0.19084498286247253,1.8174660028517249,-0.012040061876177788,-0.07970546931028366,-0.06364811956882477,67390.1953125,29785.857421875,37604.3359375,67378.734375,29808.28125,37570.453125,0.00017006832058541477,-0.0007528347196057439,0.000901034742128104,0.017006832058541477,-0.08423926681280136,0.5711482101678849,-0.9240644574165344,0.4237687641382217,0.19084498286247253,8.351583302021027,8.351583302021027,greedy,0.19084498286247253,0.0,hard_fault_cluster
38,N12251,control1,0.3455933928489685,-1.8118809831142426,0.3455933928489685,0.1901789903640747,1.4857468992471694,0.0019017899036407472,-0.168386772274971,0.9309409856796265,0.1901789903640747,2.049028010070324,-0.012231347151100636,-0.08099715411663055,-0.06444704532623291,67379.203125,29809.05859375,37570.140625,67368.796875,29831.23828125,37537.5625,0.00015444305608980358,-0.0007440586341544986,0.0008671280811540782,0.015444305608980358,-0.10201473906636238,0.6593090736865997,-0.9428547210991383,0.5742246830463409,0.1901789903640747,8.541762292385101,8.541762292385101,greedy,0.1901789903640747,0.0,hard_fault_cluster
39,N14301,control1,0.34375327825546265,-1.7836826574802398,0.34375327825546265,0.1895671784877777,1.3897063195705415,0.0018956717848777772,-0.17134453356266022,0.9327149987220764,0.1895671784877777,1.9301859337091447,-0.012416927143931389,-0.08219536393880844,-0.06515935063362122,67368.09375,29830.87109375,37537.21875,67361.0,29853.005859375,37507.9921875,0.00010529836436035112,-0.0007420086767524481,0.0007786022615619004,0.010529836436035112,-0.11941053718328476,0.6414733469486236,-0.9611221700906754,0.4659466922283172,0.1895671784877777,8.731329470872879,8.731329470872879,greedy,0.1895671784877777,0.0,hard_fault_cluster
40,N10901,control1,0.3419548571109772,-1.8708594679832458,0.3419548571109772,0.19150766730308533,1.9247607097029684,0.0019150766730308532,-0.17423702776432037,0.9335229396820068,0.19150766730308533,2.655866518765688,-0.012495456263422966,-0.08255556970834732,-0.0652930736541748,67360.765625,29852.234375,37508.52734375,67359.4140625,29860.6953125,37498.71875,2.0064535419805907e-05,-0.00028342727455310524,0.0002615030389279127,0.0020064535419805907,-0.12451501935720444,1.117545103430748,-0.9682879745960236,0.8733702594041823,0.19150766730308533,8.922837138175964,8.922837138175964,greedy,0.19150766730308533,0.0,hard_fault_cluster
41,N1667,control1,0.3420998454093933,-1.9096856030076743,0.3420998454093933,0.19206252694129944,2.1996918700635435,0.0019206252694129943,-0.1761195957660675,0.9357162117958069,0.19206252694129944,2.7026667845249177,-0.013044176623225212,-0.08479253202676773,-0.06590770184993744,67360.9453125,29862.140625,37498.8046875,67208.3203125,29845.216796875,37363.1015625,0.002265778835862875,0.0005667319055646658,0.0036188652738928795,0.2265778835862875,-0.1766389235854149,-0.29190965294837956,-1.0224729776382446,-0.5128771245479584,0.19206252694129944,9.114899665117264,9.114899665117264,greedy,0.19206252694129944,0.0,hard_fault_cluster
42,N10820,control1,0.33923912048339844,-3.113160918653011,0.33923912048339844,0.20947858691215515,4.63911012262106,0.0020947858691215517,-0.17925836145877838,0.9361990690231323,0.20947858691215515,5.841105426996946,-0.013079993426799774,-0.08293885737657547,-0.06366381794214249,67206.5859375,29844.330078125,37362.2578125,66945.71875,29664.42578125,37281.2890625,0.003881571814417839,0.006028089672327042,0.002167126862332225,0.3881571814417839,-0.16232168674468994,1.4224076496064662,-1.0215799286961555,1.0571437703073023,0.20947858691215515,9.324378252029419,9.324378252029419,greedy,0.20947858691215515,0.0,hard_fault_cluster
43,N4932,control1,0.34207582473754883,-2.380208966434002,0.34207582473754883,0.20961344242095947,4.05126615613699,0.002096134424209595,-0.17928791046142578,0.9343596696853638,0.20961344242095947,5.40914448544383,-0.01296863704919815,-0.0823783278465271,-0.06341736763715744,66955.953125,29662.6171875,37293.33984375,67159.171875,29766.11328125,37393.0625,-0.0030351108871400356,-0.0034891085233539343,-0.0026740070898085833,-0.30351108871400356,-0.15289059281349182,1.7018279010057449,-1.0108704268932343,1.70170816719532,0.20961344242095947,9.533991694450378,9.533991694450378,greedy,0.20961344242095947,0.0,hard_fault_cluster
44,N4447,control1,0.3461093306541443,-1.5424536876380444,0.3461093306541443,0.20908740162849426,4.026449517160654,0.0020908740162849425,-0.17934323847293854,0.9335652589797974,0.20908740162849426,5.26147053040564,-0.013037554919719696,-0.08257465809583664,-0.06339791417121887,67158.7265625,29765.921875,37392.8046875,67280.4296875,29841.240234375,37439.1875,-0.0018121714238077402,-0.0025303552392870188,-0.0012404207373037934,-0.18121714238077402,-0.16110283136367798,1.7490279611945152,-1.0180923268198967,1.791081458032131,0.20908740162849426,9.743079096078873,9.743079096078873,greedy,0.20908740162849426,0.0,hard_fault_cluster
