benchmark_id	state_id	candidate_strategy	score_field	k	oracle_top_m	candidate_count	oracle_action_recall	oracle_node_recall	regret	best_in_topk_delta_tc	oracle_best_delta_tc	top1_real_delta_tc	top1_regret	negative_top1
subckt_0232	initial	cached_hard_cone	fc_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	guarded_reward	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	guarded_reward	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	guarded_reward	5	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	return_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	return_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	return_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hard_reduction_total_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hard_reduction_total_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hard_reduction_total_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	bounded_residual_hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	bounded_residual_hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	bounded_residual_hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_total_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_total_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_total_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	reward_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	reward_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	reward_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	fc_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	fc_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	fc_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	guarded_reward	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	guarded_reward	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	guarded_reward	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	return_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	return_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	return_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	hard_reduction_total_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	hard_reduction_total_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	hard_reduction_total_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	bounded_residual_hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	bounded_residual_hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	bounded_residual_hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_total_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_total_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_total_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	reward_pred	1	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	reward_pred	3	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	reward_pred	5	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	fc_pred	1	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	fc_pred	3	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	fc_pred	5	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	guarded_reward	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	guarded_reward	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	guarded_reward	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	return_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	return_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	return_pred	5	1	36	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	hard_reduction_total_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	hard_reduction_total_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	hard_reduction_total_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	bounded_residual_hybrid_pred	1	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	bounded_residual_hybrid_pred	3	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	bounded_residual_hybrid_pred	5	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_total_pred	1	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_total_pred	3	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_total_pred	5	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_hybrid_pred	1	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_hybrid_pred	3	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_hybrid_pred	5	1	36	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
subckt_0066	initial	cached_hard_cone	reward_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	reward_pred	3	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	reward_pred	5	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	fc_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	fc_pred	3	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	fc_pred	5	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	guarded_reward	1	1	36	0.0	0.0	0.006989999999999941	-0.003469999999999862	0.0035200000000000786	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	guarded_reward	3	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	guarded_reward	5	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	return_pred	1	1	36	0.0	0.0	0.006989999999999941	-0.003469999999999862	0.0035200000000000786	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	return_pred	3	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	return_pred	5	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	hard_reduction_total_pred	1	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	hard_reduction_total_pred	3	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	hard_reduction_total_pred	5	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	hybrid_pred	1	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	hybrid_pred	3	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	hybrid_pred	5	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	bounded_residual_hybrid_pred	1	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	bounded_residual_hybrid_pred	3	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	bounded_residual_hybrid_pred	5	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_total_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_total_pred	3	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_total_pred	5	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	3	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	5	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	reward_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	reward_pred	3	1	36	0.0	0.0	0.0	0.0035200000000000786	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	reward_pred	5	1	36	0.0	0.0	0.0	0.0035200000000000786	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	fc_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	fc_pred	3	1	36	0.0	0.0	0.0	0.0035200000000000786	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	fc_pred	5	1	36	0.0	0.0	0.0	0.0035200000000000786	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	guarded_reward	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	guarded_reward	3	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	guarded_reward	5	1	36	0.0	0.0	0.003469999999999973	5.0000000000105516e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	return_pred	1	1	36	0.0	0.0	0.0034999999999999476	2.0000000000131024e-05	0.0035200000000000786	2.0000000000131024e-05	0.0034999999999999476	0
