benchmark_id	state_id	candidate_strategy	candidate_count	finite_count	ok_count	positive_count	zero_count	negative_count	oracle_best_action	oracle_best_delta_tc	oracle_worst_action	oracle_worst_delta_tc	mean_delta_tc	base_test_coverage	base_fault_coverage
subckt_0007	initial	cached_stride	36	36	36	0	36	0	__buf_split_345::control0	0.0	__buf_split_345::control0	0.0	0.0	1.0	1.0
subckt_0005	initial	cached_hard_cone	36	36	36	0	36	0	U402::control0	0.0	U402::control0	0.0	0.0	1.0	1.0
subckt_0005	initial	cached_random	36	36	36	0	36	0	__buf_split_612::control0	0.0	__buf_split_612::control0	0.0	0.0	1.0	1.0
subckt_0005	initial	cached_stride	36	36	36	0	36	0	__buf_split_564::control0	0.0	__buf_split_564::control0	0.0	0.0	1.0	1.0
subckt_0030	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_550::control0	0.0	__aig_not_550::control0	0.0	0.0	1.0	1.0
subckt_0030	initial	cached_random	36	36	36	0	36	0	__aig_not_549::control0	0.0	__aig_not_549::control0	0.0	0.0	1.0	1.0
subckt_0030	initial	cached_stride	36	36	36	0	36	0	__buf_split_203::control0	0.0	__buf_split_203::control0	0.0	0.0	1.0	1.0
subckt_0091	initial	cached_hard_cone	36	36	36	0	36	0	815::control0	0.0	815::control0	0.0	0.0	1.0	1.0
subckt_0091	initial	cached_random	36	36	36	0	36	0	__buf_split_706::control0	0.0	__buf_split_706::control0	0.0	0.0	1.0	1.0
subckt_0091	initial	cached_stride	36	36	36	0	36	0	__buf_split_359::control0	0.0	__buf_split_359::control0	0.0	0.0	1.0	1.0
subckt_0082	initial	cached_hard_cone	36	36	36	0	36	0	__buf_split_76509::control0	0.0	__buf_split_76509::control0	0.0	0.0	1.0	1.0
subckt_0082	initial	cached_random	36	36	36	0	36	0	new_n108712_::control0	0.0	new_n108712_::control0	0.0	0.0	1.0	1.0
subckt_0082	initial	cached_stride	36	36	36	0	36	0	__buf_split_76390::control0	0.0	__buf_split_76390::control0	0.0	0.0	1.0	1.0
subckt_0047	initial	cached_hard_cone	36	36	36	0	36	0	__aig_and_788::control0	0.0	__aig_and_788::control0	0.0	0.0	1.0	1.0
subckt_0047	initial	cached_random	36	36	36	0	36	0	__buf_split_4522::control0	0.0	__buf_split_4522::control0	0.0	0.0	1.0	1.0
subckt_0047	initial	cached_stride	36	36	36	0	36	0	new_n599::control0	0.0	new_n599::control0	0.0	0.0	1.0	1.0
subckt_0280	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_86::control0	0.0	__aig_not_86::control0	0.0	0.0	1.0	1.0
subckt_0280	initial	cached_random	36	36	36	0	36	0	__buf_split_169::control0	0.0	__buf_split_169::control0	0.0	0.0	1.0	1.0
subckt_0280	initial	cached_stride	36	36	36	0	36	0	__buf_split_171::control0	0.0	__buf_split_171::control0	0.0	0.0	1.0	1.0
subckt_0009	initial	cached_hard_cone	36	36	36	0	36	0	SUB_60_U68::control0	0.0	SUB_60_U68::control0	0.0	0.0	1.0	1.0
subckt_0009	initial	cached_random	36	36	36	0	36	0	__buf_split_329::control0	0.0	__buf_split_329::control0	0.0	0.0	1.0	1.0
subckt_0009	initial	cached_stride	36	36	36	0	36	0	__buf_split_1128::control0	0.0	__buf_split_1128::control0	0.0	0.0	1.0	1.0
subckt_0380	initial	cached_hard_cone	36	36	36	36	0	0	429::observe	0.005680000000000018	360::control0	6.0000000000060005e-05	0.00037888888888894094	0.99432	0.99432
subckt_0380	initial	cached_random	36	36	36	36	0	0	__aig_and_338::control0	0.005680000000000018	386::control0	6.0000000000060005e-05	0.00023444444444448772	0.99432	0.99432
subckt_0380	initial	cached_stride	36	36	36	36	0	0	422::control1	0.005680000000000018	__buf_split_230::control0	6.0000000000060005e-05	0.00023444444444448772	0.99432	0.99432
subckt_0385	initial	cached_hard_cone	36	36	36	34	0	2	__aig_not_1233::observe	0.0016800000000000148	4859::control0	-0.003090000000000037	-2.027777777787053e-05	0.98265	0.98265
subckt_0385	initial	cached_random	36	36	36	34	0	2	__buf_split_1700::control0	0.0016299999999999093	__buf_split_1456::control0	-0.003090000000000037	-1.8333333333425683e-05	0.98265	0.98265
subckt_0385	initial	cached_stride	36	36	36	36	0	0	4847::control0	0.0016299999999999093	__buf_split_1662::control0	4.999999999988347e-05	0.00024388888888879356	0.98265	0.98265
subckt_0117	initial	cached_hard_cone	36	36	36	11	0	25	new_n4200_::observe	0.008000000000000007	new_n2832_::control0	-0.05152000000000001	-0.020104722222222222	0.992	0.992
subckt_0117	initial	cached_random	36	36	36	11	0	25	new_n2761_::observe	0.008000000000000007	__buf_split_1838::control1	-0.04359000000000002	-0.018435277777777783	0.992	0.992
subckt_0117	initial	cached_stride	36	36	36	12	0	24	new_n2865_::observe	0.008000000000000007	new_n2832_::control0	-0.05152000000000001	-0.019875277777777787	0.992	0.992
subckt_0250	initial	cached_hard_cone	36	36	36	0	36	0	R182_U61::control0	0.0	R182_U61::control0	0.0	0.0	1.0	1.0
subckt_0250	initial	cached_random	36	36	36	0	36	0	U516::control0	0.0	U516::control0	0.0	0.0	1.0	1.0
subckt_0250	initial	cached_stride	36	36	36	0	36	0	__buf_split_462::control0	0.0	__buf_split_462::control0	0.0	0.0	1.0	1.0
subckt_0303	initial	cached_hard_cone	36	36	36	0	36	0	new_n1010_::control0	0.0	new_n1010_::control0	0.0	0.0	1.0	1.0
subckt_0303	initial	cached_random	36	36	36	0	36	0	__buf_split_707::control0	0.0	__buf_split_707::control0	0.0	0.0	1.0	1.0
subckt_0303	initial	cached_stride	36	36	36	0	36	0	new_n1809_::control0	0.0	new_n1809_::control0	0.0	0.0	1.0	1.0
subckt_0138	initial	cached_hard_cone	36	36	36	0	36	0	new_n40769_::control0	0.0	new_n40769_::control0	0.0	0.0	1.0	1.0
subckt_0138	initial	cached_random	36	36	36	0	36	0	new_n36950_::control0	0.0	new_n36950_::control0	0.0	0.0	1.0	1.0
subckt_0138	initial	cached_stride	36	36	36	0	36	0	__buf_split_34048::control0	0.0	__buf_split_34048::control0	0.0	0.0	1.0	1.0
subckt_0361	initial	cached_hard_cone	36	36	36	6	30	0	new_n1837_::observe	0.0015500000000000513	new_n1869_::control0	0.0	4.444444444445497e-05	0.99845	0.99845
subckt_0361	initial	cached_random	36	36	36	10	26	0	new_n1985_::observe	1.0000000000065512e-05	new_n1985_::control0	0.0	2.7777777777959756e-06	0.99845	0.99845
subckt_0361	initial	cached_stride	36	36	36	10	26	0	new_n1835_::observe	0.0015500000000000513	new_n1869_::control0	0.0	4.555555555557336e-05	0.99845	0.99845
subckt_0394	initial	cached_hard_cone	36	36	36	36	0	0	new_n137542_::control1	0.01974000000000009	new_n161213_::control0	0.000260000000000149	0.0015919444444445763	0.9802599999999999	0.9802599999999999
subckt_0394	initial	cached_random	36	36	36	36	0	0	new_n161198_::control0	0.013250000000000095	new_n161198_::control1	0.000260000000000149	0.0014255555555556859	0.9802599999999999	0.9802599999999999
subckt_0394	initial	cached_stride	36	36	36	35	0	1	__buf_split_67074::control1	0.006750000000000034	__buf_split_80113::control1	-0.006229999999999847	0.0007038888888890192	0.9802599999999999	0.9802599999999999
subckt_0332	initial	cached_hard_cone	36	36	36	35	0	1	new_n4644_::control0	0.005999999999999894	new_n4652_::observe	-0.0019400000000000528	0.00013749999999990468	0.9940000000000001	0.9940000000000001
subckt_0332	initial	cached_random	36	36	36	36	0	0	new_n4641_::control1	0.004009999999999958	new_n4617_::control0	1.999999999990898e-05	0.0002494444444443485	0.9940000000000001	0.9940000000000001
subckt_0332	initial	cached_stride	36	36	36	36	0	0	new_n4644_::control0	0.005999999999999894	new_n4644_::control1	1.999999999990898e-05	0.00041611111111101225	0.9940000000000001	0.9940000000000001
subckt_0388	initial	cached_hard_cone	36	36	36	0	36	0	__buf_split_486::control0	0.0	__buf_split_486::control0	0.0	0.0	1.0	1.0
subckt_0388	initial	cached_random	36	36	36	0	36	0	__buf_split_718::control0	0.0	__buf_split_718::control0	0.0	0.0	1.0	1.0
subckt_0388	initial	cached_stride	36	36	36	0	36	0	__buf_split_357::control0	0.0	__buf_split_357::control0	0.0	0.0	1.0	1.0
subckt_0355	initial	cached_hard_cone	36	36	36	0	36	0	CO2::control0	0.0	CO2::control0	0.0	0.0	1.0	1.0
subckt_0355	initial	cached_random	36	36	36	0	36	0	__aig_not_79::control0	0.0	__aig_not_79::control0	0.0	0.0	1.0	1.0
subckt_0355	initial	cached_stride	36	36	36	0	36	0	UC_27::control0	0.0	UC_27::control0	0.0	0.0	1.0	1.0
subckt_0387	initial	cached_hard_cone	36	36	36	32	0	4	__aig_not_90::observe	0.0005299999999999194	I293::control1	-0.003390000000000004	-5.444444444451123e-05	0.96324	0.96324
subckt_0387	initial	cached_random	36	36	36	34	0	2	I315::control1	0.00391000000000008	__buf_split_237::control0	-0.007039999999999935	4.583333333326969e-05	0.96324	0.96324
subckt_0387	initial	cached_stride	36	36	36	34	0	2	__buf_split_188::observe	0.0005299999999999194	__buf_split_265::control0	-0.007039999999999935	-5.555555555562345e-05	0.96324	0.96324
subckt_0333	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_4198::control0	0.0	__aig_not_4198::control0	0.0	0.0	1.0	1.0
subckt_0333	initial	cached_random	36	36	36	0	36	0	new_n2343::control0	0.0	new_n2343::control0	0.0	0.0	1.0	1.0
subckt_0333	initial	cached_stride	36	36	36	0	36	0	__buf_split_2684::control0	0.0	__buf_split_2684::control0	0.0	0.0	1.0	1.0
subckt_0137	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_1088::control0	0.0	__aig_not_1088::control0	0.0	0.0	1.0	1.0
subckt_0137	initial	cached_random	36	36	36	0	36	0	__buf_split_4540::control0	0.0	__buf_split_4540::control0	0.0	0.0	1.0	1.0
subckt_0137	initial	cached_stride	36	36	36	0	36	0	new_n864::control0	0.0	new_n864::control0	0.0	0.0	1.0	1.0
subckt_0023	initial	cached_hard_cone	36	36	36	0	36	0	new_n5056_::control0	0.0	new_n5056_::control0	0.0	0.0	1.0	1.0
subckt_0023	initial	cached_random	36	36	36	0	36	0	new_n6341_::control0	0.0	new_n6341_::control0	0.0	0.0	1.0	1.0
subckt_0023	initial	cached_stride	36	36	36	0	36	0	__buf_split_3601::control0	0.0	__buf_split_3601::control0	0.0	0.0	1.0	1.0
subckt_0305	initial	cached_hard_cone	36	36	36	0	36	0	new_n1581_::control0	0.0	new_n1581_::control0	0.0	0.0	1.0	1.0
subckt_0305	initial	cached_random	36	36	36	0	36	0	__buf_split_49::control0	0.0	__buf_split_49::control0	0.0	0.0	1.0	1.0
subckt_0305	initial	cached_stride	36	36	36	0	36	0	new_n9748_::control0	0.0	new_n9748_::control0	0.0	0.0	1.0	1.0
subckt_0167	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_2819::control0	0.0	__aig_not_2819::control0	0.0	0.0	1.0	1.0
subckt_0167	initial	cached_random	36	36	36	0	36	0	__aig_not_2802::control0	0.0	__aig_not_2802::control0	0.0	0.0	1.0	1.0
subckt_0167	initial	cached_stride	36	36	36	0	36	0	new_n1487::control0	0.0	new_n1487::control0	0.0	0.0	1.0	1.0
subckt_0092	initial	cached_hard_cone	36	36	36	0	34	2	new_n746_::control0	0.0	new_n864_::control1	-0.0013299999999999423	-7.388888888888568e-05	1.0	1.0
subckt_0092	initial	cached_random	36	36	36	0	36	0	new_n955_::control0	0.0	new_n955_::control0	0.0	0.0	1.0	1.0
subckt_0092	initial	cached_stride	36	36	36	0	35	1	__buf_split_87::control0	0.0	__buf_split_148::control1	-0.0013299999999999423	-3.694444444444284e-05	1.0	1.0
subckt_0357	initial	cached_hard_cone	36	36	36	0	36	0	new_n2521_::control0	0.0	new_n2521_::control0	0.0	0.0	1.0	1.0
subckt_0357	initial	cached_random	36	36	36	0	36	0	__buf_split_1995::control0	0.0	__buf_split_1995::control0	0.0	0.0	1.0	1.0
subckt_0357	initial	cached_stride	36	36	36	0	36	0	new_n2521_::control0	0.0	new_n2521_::control0	0.0	0.0	1.0	1.0
subckt_0353	initial	cached_hard_cone	36	36	36	0	36	0	new_n389_::control0	0.0	new_n389_::control0	0.0	0.0	1.0	1.0
subckt_0353	initial	cached_random	36	36	36	0	36	0	__buf_split_212::control0	0.0	__buf_split_212::control0	0.0	0.0	1.0	1.0
subckt_0353	initial	cached_stride	36	36	36	0	36	0	new_n389_::control0	0.0	new_n389_::control0	0.0	0.0	1.0	1.0
subckt_0031	initial	cached_hard_cone	36	36	36	0	36	0	736::control0	0.0	736::control0	0.0	0.0	1.0	1.0
subckt_0031	initial	cached_random	36	36	36	0	36	0	305::control0	0.0	305::control0	0.0	0.0	1.0	1.0
subckt_0031	initial	cached_stride	36	36	36	0	36	0	__buf_split_349::control0	0.0	__buf_split_349::control0	0.0	0.0	1.0	1.0
subckt_0062	initial	cached_hard_cone	36	36	36	13	0	23	__buf_split_399::observe	7.999999999996898e-05	__buf_split_399::control1	-0.009220000000000006	-0.003164166666666727	0.99533	0.99533
subckt_0062	initial	cached_random	36	36	36	15	0	21	new_n806_::observe	7.999999999996898e-05	__buf_split_401::control1	-0.009220000000000006	-0.0027761111111111706	0.99533	0.99533
subckt_0062	initial	cached_stride	36	36	36	14	0	22	__buf_split_399::observe	7.999999999996898e-05	__buf_split_399::control1	-0.009220000000000006	-0.003034444444444503	0.99533	0.99533
subckt_0359	initial	cached_hard_cone	36	36	36	36	0	0	__buf_split_46737::control1	0.0037600000000000966	__buf_split_46737::control0	3.0000000000085514e-05	0.0012825000000000813	0.9962399999999999	0.9962399999999999
subckt_0359	initial	cached_random	36	36	36	36	0	0	__buf_split_37162::control0	0.0037600000000000966	__buf_split_44726::control0	3.0000000000085514e-05	0.002112222222222305	0.9962399999999999	0.9962399999999999
subckt_0359	initial	cached_stride	36	36	36	36	0	0	__buf_split_45302::control1	0.0037600000000000966	__buf_split_45302::control0	3.0000000000085514e-05	0.0014905555555556368	0.9962399999999999	0.9962399999999999
subckt_0036	initial	cached_hard_cone	36	36	36	0	36	0	609::control0	0.0	609::control0	0.0	0.0	1.0	1.0
subckt_0036	initial	cached_random	36	36	36	0	36	0	__buf_split_424::control0	0.0	__buf_split_424::control0	0.0	0.0	1.0	1.0
subckt_0036	initial	cached_stride	36	36	36	0	36	0	__buf_split_79::control0	0.0	__buf_split_79::control0	0.0	0.0	1.0	1.0
subckt_0039	initial	cached_hard_cone	36	36	36	0	36	0	new_n7915_::control0	0.0	new_n7915_::control0	0.0	0.0	1.0	1.0
subckt_0039	initial	cached_random	36	36	36	0	36	0	new_n8812_::control0	0.0	new_n8812_::control0	0.0	0.0	1.0	1.0
subckt_0039	initial	cached_stride	36	36	36	0	36	0	__buf_split_5167::control0	0.0	__buf_split_5167::control0	0.0	0.0	1.0	1.0
subckt_0014	initial	cached_hard_cone	36	36	36	0	36	0	G250::control0	0.0	G250::control0	0.0	0.0	1.0	1.0
subckt_0014	initial	cached_random	36	36	36	0	36	0	__aig_and_451::control0	0.0	__aig_and_451::control0	0.0	0.0	1.0	1.0
subckt_0014	initial	cached_stride	36	36	36	0	36	0	__buf_split_340::control0	0.0	__buf_split_340::control0	0.0	0.0	1.0	1.0
subckt_0273	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_3315::control0	0.0	__aig_not_3315::control0	0.0	0.0	1.0	1.0
subckt_0273	initial	cached_random	36	36	36	0	36	0	__aig_and_3587::control0	0.0	__aig_and_3587::control0	0.0	0.0	1.0	1.0
subckt_0273	initial	cached_stride	36	36	36	0	36	0	__buf_split_2382::control0	0.0	__buf_split_2382::control0	0.0	0.0	1.0	1.0
subckt_0122	initial	cached_hard_cone	36	36	36	0	36	0	U260::control0	0.0	U260::control0	0.0	0.0	1.0	1.0
subckt_0122	initial	cached_random	36	36	36	0	36	0	U262::control0	0.0	U262::control0	0.0	0.0	1.0	1.0
subckt_0122	initial	cached_stride	36	36	36	0	36	0	U255::control0	0.0	U255::control0	0.0	0.0	1.0	1.0
subckt_0270	initial	cached_hard_cone	36	36	36	0	36	0	new_n1636_::control0	0.0	new_n1636_::control0	0.0	0.0	1.0	1.0
subckt_0270	initial	cached_random	36	36	36	0	36	0	new_n1703_::control0	0.0	new_n1703_::control0	0.0	0.0	1.0	1.0
subckt_0270	initial	cached_stride	36	36	36	0	36	0	__buf_split_1131::control0	0.0	__buf_split_1131::control0	0.0	0.0	1.0	1.0
subckt_0187	initial	cached_hard_cone	36	36	36	0	36	0	I351::control0	0.0	I351::control0	0.0	0.0	1.0	1.0
subckt_0187	initial	cached_random	36	36	36	0	36	0	__aig_not_697::control0	0.0	__aig_not_697::control0	0.0	0.0	1.0	1.0
subckt_0187	initial	cached_stride	36	36	36	0	36	0	I351::control0	0.0	I351::control0	0.0	0.0	1.0	1.0
subckt_0100	initial	cached_hard_cone	36	36	36	0	36	0	1961::control0	0.0	1961::control0	0.0	0.0	1.0	1.0
subckt_0100	initial	cached_random	36	36	36	0	36	0	1571::control0	0.0	1571::control0	0.0	0.0	1.0	1.0
subckt_0100	initial	cached_stride	36	36	36	0	36	0	1961::control0	0.0	1961::control0	0.0	0.0	1.0	1.0
subckt_0042	initial	cached_hard_cone	36	36	36	0	36	0	new_n5954_::control0	0.0	new_n5954_::control0	0.0	0.0	1.0	1.0
subckt_0042	initial	cached_random	36	36	36	0	36	0	new_n4826_::control0	0.0	new_n4826_::control0	0.0	0.0	1.0	1.0
subckt_0042	initial	cached_stride	36	36	36	0	36	0	__buf_split_4237::control0	0.0	__buf_split_4237::control0	0.0	0.0	1.0	1.0
subckt_0324	initial	cached_hard_cone	36	36	36	36	0	0	__aig_not_1105::observe	0.0022100000000000453	4722::control0	7.00000000000145e-05	0.00014444444444444704	0.98529	0.98529
subckt_0324	initial	cached_random	36	36	36	36	0	0	__buf_split_1512::control0	0.0021600000000000508	__aig_and_1208::control0	7.00000000000145e-05	0.0001463888888888888	0.98529	0.98529
subckt_0324	initial	cached_stride	36	36	36	35	0	1	__buf_split_1742::observe	0.00012999999999996348	4562::control1	-0.0020300000000000873	2.999999999999608e-05	0.98529	0.98529
subckt_0186	initial	cached_hard_cone	36	36	36	0	36	0	4080::control0	0.0	4080::control0	0.0	0.0	1.0	1.0
subckt_0186	initial	cached_random	36	36	36	0	36	0	__buf_split_1779::control0	0.0	__buf_split_1779::control0	0.0	0.0	1.0	1.0
subckt_0186	initial	cached_stride	36	36	36	0	36	0	3523::control0	0.0	3523::control0	0.0	0.0	1.0	1.0
subckt_0195	initial	cached_hard_cone	36	36	36	0	36	0	__aig_not_19726::control0	0.0	__aig_not_19726::control0	0.0	0.0	1.0	1.0
subckt_0195	initial	cached_random	36	36	36	0	36	0	__aig_not_19741::control0	0.0	__aig_not_19741::control0	0.0	0.0	1.0	1.0
subckt_0195	initial	cached_stride	36	36	36	0	36	0	__buf_split_13129::control0	0.0	__buf_split_13129::control0	0.0	0.0	1.0	1.0
subckt_0343	initial	cached_hard_cone	36	36	36	0	36	0	new_n543894_::control0	0.0	new_n543894_::control0	0.0	0.0	1.0	1.0
subckt_0343	initial	cached_random	36	36	36	0	36	0	__buf_split_296695::control0	0.0	__buf_split_296695::control0	0.0	0.0	1.0	1.0
subckt_0343	initial	cached_stride	36	36	36	0	36	0	__buf_split_296826::control0	0.0	__buf_split_296826::control0	0.0	0.0	1.0	1.0
subckt_0275	initial	cached_hard_cone	36	36	36	36	0	0	__buf_split_795::observe	0.0001900000000001345	__buf_split_795::control0	0.00010000000000010001	0.00012250000000010863	0.9903799999999999	0.9903799999999999
subckt_0275	initial	cached_random	36	36	36	32	0	4	__buf_split_134::observe	0.0001900000000001345	__buf_split_1236::control0	-0.009429999999999938	-0.0006655555555554533	0.9903799999999999	0.9903799999999999
subckt_0275	initial	cached_stride	36	36	36	34	0	2	__buf_split_1000::observe	0.0001900000000001345	__aig_not_788::control1	-0.004669999999999952	-0.00013861111111100765	0.9903799999999999	0.9903799999999999
subckt_0098	initial	cached_hard_cone	36	36	36	0	36	0	new_n461_::control0	0.0	new_n461_::control0	0.0	0.0	0.99764	0.99764
subckt_0098	initial	cached_random	36	36	36	11	25	0	__buf_split_107::observe	1.0000000000065512e-05	__buf_split_107::control0	0.0	3.055555555575573e-06	0.99764	0.99764
subckt_0098	initial	cached_stride	36	36	36	11	25	0	new_n279_::observe	1.0000000000065512e-05	new_n461_::control0	0.0	3.055555555575573e-06	0.99764	0.99764
subckt_0326	initial	cached_hard_cone	36	36	36	0	36	0	847::control0	0.0	847::control0	0.0	0.0	1.0	1.0
subckt_0326	initial	cached_random	36	36	36	0	36	0	942::control0	0.0	942::control0	0.0	0.0	1.0	1.0
subckt_0326	initial	cached_stride	36	36	36	0	36	0	__buf_split_128::control0	0.0	__buf_split_128::control0	0.0	0.0	1.0	1.0
subckt_0229	initial	cached_hard_cone	36	36	36	0	36	0	751::control0	0.0	751::control0	0.0	0.0	1.0	1.0
subckt_0229	initial	cached_random	36	36	36	0	36	0	__buf_split_247::control0	0.0	__buf_split_247::control0	0.0	0.0	1.0	1.0
subckt_0229	initial	cached_stride	36	36	36	0	36	0	__buf_split_359::control0	0.0	__buf_split_359::control0	0.0	0.0	1.0	1.0
subckt_0296	initial	cached_hard_cone	36	36	36	36	0	0	new_n1964_::observe	1.999999999990898e-05	new_n1964_::control0	9.999999999843467e-06	1.305555555541904e-05	0.99733	0.99733
subckt_0296	initial	cached_random	36	36	36	36	0	0	new_n418_::observe	0.00266999999999995	new_n2107_::control0	9.999999999843467e-06	8.694444444431089e-05	0.99733	0.99733
subckt_0296	initial	cached_stride	36	36	36	36	0	0	__buf_split_760::observe	1.999999999990898e-05	new_n1960_::control0	9.999999999843467e-06	1.2777777777639443e-05	0.99733	0.99733
subckt_0338	initial	cached_hard_cone	36	36	36	17	0	19	new_n1269_::control0	0.005190000000000028	new_n1374_::control0	-0.015210000000000057	-0.0027908333333333565	0.98205	0.98205
subckt_0338	initial	cached_random	36	36	36	13	0	23	__buf_split_2081::observe	0.0027200000000000557	new_n3122_::control1	-0.015210000000000057	-0.004272777777777798	0.98205	0.98205
subckt_0338	initial	cached_stride	36	36	36	13	0	23	new_n3814_::observe	0.0027200000000000557	__buf_split_792::control1	-0.007560000000000011	-0.0031436111111111417	0.98205	0.98205
subckt_0222	initial	cached_hard_cone	36	36	36	0	36	0	U153::control0	0.0	U153::control0	0.0	0.0	1.0	1.0
subckt_0222	initial	cached_random	36	36	36	0	36	0	U154::control0	0.0	U154::control0	0.0	0.0	1.0	1.0
subckt_0222	initial	cached_stride	36	36	36	0	36	0	__buf_split_41::control0	0.0	__buf_split_41::control0	0.0	0.0	1.0	1.0
subckt_0033	initial	cached_hard_cone	36	36	36	0	36	0	U260::control0	0.0	U260::control0	0.0	0.0	1.0	1.0
subckt_0033	initial	cached_random	36	36	36	0	36	0	__aig_and_1::control0	0.0	__aig_and_1::control0	0.0	0.0	1.0	1.0
subckt_0033	initial	cached_stride	36	36	36	0	36	0	__buf_split_105::control0	0.0	__buf_split_105::control0	0.0	0.0	1.0	1.0
subckt_0015	initial	cached_hard_cone	36	36	36	36	0	0	__aig_not_60449::observe	2.999999999997449e-05	__aig_not_60449::control0	1.999999999990898e-05	2.3055555555484553e-05	0.99375	0.99375
subckt_0015	initial	cached_random	36	36	36	36	0	0	__aig_and_61887::observe	2.999999999997449e-05	__aig_and_61887::control0	1.999999999990898e-05	2.3055555555484553e-05	0.99375	0.99375
subckt_0015	initial	cached_stride	36	36	36	35	0	1	__aig_not_63250::control0	0.0012600000000000389	__aig_not_63250::control1	-0.0012300000000000644	2.305555555549072e-05	0.99375	0.99375
subckt_0263	initial	cached_hard_cone	36	36	36	0	36	0	new_n7210_::control0	0.0	new_n7210_::control0	0.0	0.0	1.0	1.0
subckt_0263	initial	cached_random	36	36	36	0	36	0	new_n6842_::control0	0.0	new_n6842_::control0	0.0	0.0	1.0	1.0
subckt_0263	initial	cached_stride	36	36	36	0	36	0	__buf_split_4815::control0	0.0	__buf_split_4815::control0	0.0	0.0	1.0	1.0
subckt_0145	initial	cached_hard_cone	36	36	36	36	0	0	__buf_split_2671::observe	2.0000000000131024e-05	__buf_split_2671::control0	1.0000000000065512e-05	1.2777777777861488e-05	0.9974	0.9974
subckt_0145	initial	cached_random	36	36	36	36	0	0	new_n1023_::control1	0.0026000000000000467	new_n1037_::control0	1.0000000000065512e-05	0.00015666666666674933	0.9974	0.9974
subckt_0145	initial	cached_stride	36	36	36	35	0	1	new_n401_::observe	2.0000000000131024e-05	__buf_split_357::control1	-0.0025799999999999157	-5.888888888880284e-05	0.9974	0.9974
subckt_0069	initial	cached_hard_cone	36	36	36	31	0	5	new_n2147_::control0	0.0018099999999999783	new_n2147_::control1	-0.0017600000000000948	-0.00017305555555564075	0.9946200000000001	0.9946200000000001
subckt_0069	initial	cached_random	36	36	36	28	0	8	__buf_split_1177::control0	0.0018099999999999783	__buf_split_1101::control1	-0.0017600000000000948	-0.0003191666666667499	0.9946200000000001	0.9946200000000001
