benchmark_id	state_id	candidate_strategy	score_field	oracle_best_action	oracle_best_delta_tc	model_top1_action	model_top1_pred	model_top1_real_delta_tc	top1_regret	negative_top1
subckt_0057	initial	cached_hard_cone	reward_pred	U468::control0	0.0	R182_U85::control1	0.3382025957107544	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	fc_pred	U468::control0	0.0	R182_U85::control1	0.003382025957107544	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	guarded_reward	U468::control0	0.0	__buf_split_119::control0	0.31240108609199524	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	return_pred	U468::control0	0.0	__buf_split_119::control0	0.31240108609199524	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	hard_reduction_total_pred	U468::control0	0.0	U365::observe	0.09370917081832886	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	hybrid_pred	U468::control0	0.0	U365::observe	9.947704315185547	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	bounded_residual_hybrid_pred	U468::control0	0.0	U365::observe	9.515113890171051	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	derived_hard_reduction_total_pred	U468::control0	0.0	U468::control0	0.09314117580652237	0.0	0.0	0
subckt_0057	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	U468::control0	0.0	U468::control0	9.314117580652237	0.0	0.0	0
subckt_0057	initial	cached_random	reward_pred	__buf_split_431::control0	0.0	__buf_split_298::control1	0.344061017036438	0.0	0.0	0
subckt_0057	initial	cached_random	fc_pred	__buf_split_431::control0	0.0	__buf_split_298::control1	0.00344061017036438	0.0	0.0	0
subckt_0057	initial	cached_random	guarded_reward	__buf_split_431::control0	0.0	__aig_and_163::control1	0.29709118604660034	0.0	0.0	0
subckt_0057	initial	cached_random	return_pred	__buf_split_431::control0	0.0	__aig_and_163::control1	0.29709118604660034	0.0	0.0	0
subckt_0057	initial	cached_random	hard_reduction_total_pred	__buf_split_431::control0	0.0	__aig_and_254::observe	0.09482691437005997	0.0	0.0	0
subckt_0057	initial	cached_random	hybrid_pred	__buf_split_431::control0	0.0	__aig_and_254::observe	10.08160999417305	0.0	0.0	0
subckt_0057	initial	cached_random	bounded_residual_hybrid_pred	__buf_split_431::control0	0.0	__aig_and_254::observe	9.63242107629776	0.0	0.0	0
subckt_0057	initial	cached_random	derived_hard_reduction_total_pred	__buf_split_431::control0	0.0	__buf_split_489::control0	0.06376142799854279	0.0	0.0	0
subckt_0057	initial	cached_random	derived_hard_reduction_hybrid_pred	__buf_split_431::control0	0.0	__buf_split_489::control0	6.376142799854279	0.0	0.0	0
subckt_0057	initial	cached_stride	reward_pred	__buf_split_487::control0	0.0	__buf_split_487::control1	0.3428875803947449	0.0	0.0	0
subckt_0057	initial	cached_stride	fc_pred	__buf_split_487::control0	0.0	__buf_split_487::control1	0.0034288758039474486	0.0	0.0	0
subckt_0057	initial	cached_stride	guarded_reward	__buf_split_487::control0	0.0	__buf_split_54::control0	0.3199996054172516	0.0	0.0	0
subckt_0057	initial	cached_stride	return_pred	__buf_split_487::control0	0.0	__buf_split_54::control0	0.3199996054172516	0.0	0.0	0
subckt_0057	initial	cached_stride	hard_reduction_total_pred	__buf_split_487::control0	0.0	__aig_and_245::observe	0.09496881812810898	0.0	0.0	0
subckt_0057	initial	cached_stride	hybrid_pred	__buf_split_487::control0	0.0	__aig_and_253::observe	10.11226373910904	0.0	0.0	0
subckt_0057	initial	cached_stride	bounded_residual_hybrid_pred	__buf_split_487::control0	0.0	__aig_and_253::observe	9.645331025123596	0.0	0.0	0
subckt_0057	initial	cached_stride	derived_hard_reduction_total_pred	__buf_split_487::control0	0.0	__buf_split_487::control0	0.09852591902017593	0.0	0.0	0
subckt_0057	initial	cached_stride	derived_hard_reduction_hybrid_pred	__buf_split_487::control0	0.0	__buf_split_487::control0	9.852591902017593	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	reward_pred	__aig_not_334::control0	0.0	__aig_not_373::observe	0.3141002058982849	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	fc_pred	__aig_not_334::control0	0.0	__aig_not_373::observe	0.003141002058982849	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	guarded_reward	__aig_not_334::control0	0.0	__aig_not_329::observe	0.287251353263855	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	return_pred	__aig_not_334::control0	0.0	__aig_not_329::control1	0.2976940870285034	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hard_reduction_total_pred	__aig_not_334::control0	0.0	__aig_not_329::control1	0.09521979093551636	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	hybrid_pred	__aig_not_334::control0	0.0	__aig_not_329::control1	10.103623270988464	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	bounded_residual_hybrid_pred	__aig_not_334::control0	0.0	__aig_not_329::control1	9.667390137910843	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_total_pred	__aig_not_334::control0	0.0	__aig_not_356::control0	0.2117748260498047	0.0	0.0	0
subckt_0232	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	__aig_not_334::control0	0.0	__aig_not_356::control0	21.17748260498047	0.0	0.0	0
subckt_0232	initial	cached_random	reward_pred	__aig_not_360::control0	0.0	__aig_not_433::observe	0.31409746408462524	0.0	0.0	0
subckt_0232	initial	cached_random	fc_pred	__aig_not_360::control0	0.0	__aig_not_433::observe	0.0031409746408462523	0.0	0.0	0
subckt_0232	initial	cached_random	guarded_reward	__aig_not_360::control0	0.0	__aig_and_358::control0	0.28779172897338867	0.0	0.0	0
subckt_0232	initial	cached_random	return_pred	__aig_not_360::control0	0.0	new_n556::control0	0.32488080859184265	0.0	0.0	0
subckt_0232	initial	cached_random	hard_reduction_total_pred	__aig_not_360::control0	0.0	__aig_and_441::observe	0.12571981549263	0.0	0.0	0
subckt_0232	initial	cached_random	hybrid_pred	__aig_not_360::control0	0.0	__aig_and_441::observe	13.140829756855965	0.0	0.0	0
subckt_0232	initial	cached_random	bounded_residual_hybrid_pred	__aig_not_360::control0	0.0	__aig_and_441::observe	12.714193601161242	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_total_pred	__aig_not_360::control0	0.0	__aig_not_356::control0	0.21177487075328827	0.0	0.0	0
subckt_0232	initial	cached_random	derived_hard_reduction_hybrid_pred	__aig_not_360::control0	0.0	__aig_not_356::control0	21.177487075328827	0.0	0.0	0
subckt_0232	initial	cached_stride	reward_pred	new_n517::control0	0.0	new_n517::observe	0.32375389337539673	0.0	0.0	0
subckt_0232	initial	cached_stride	fc_pred	new_n517::control0	0.0	new_n517::observe	0.0032375389337539673	0.0	0.0	0
subckt_0232	initial	cached_stride	guarded_reward	new_n517::control0	0.0	__aig_and_355::control1	0.28877735137939453	0.0	0.0	0
subckt_0232	initial	cached_stride	return_pred	new_n517::control0	0.0	__aig_and_441::control0	0.3237624168395996	0.0	0.0	0
subckt_0232	initial	cached_stride	hard_reduction_total_pred	new_n517::control0	0.0	__aig_and_441::observe	0.12571981549263	0.0	0.0	0
subckt_0232	initial	cached_stride	hybrid_pred	new_n517::control0	0.0	__aig_and_441::observe	13.140829727053642	0.0	0.0	0
subckt_0232	initial	cached_stride	bounded_residual_hybrid_pred	new_n517::control0	0.0	__aig_and_441::observe	12.714193593710661	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_total_pred	new_n517::control0	0.0	new_n517::control0	0.21035589277744293	0.0	0.0	0
subckt_0232	initial	cached_stride	derived_hard_reduction_hybrid_pred	new_n517::control0	0.0	new_n517::control0	21.035589277744293	0.0	0.0	0
subckt_0066	initial	cached_hard_cone	reward_pred	new_n744_::control1	0.0035200000000000786	new_n1359_::control1	0.32497698068618774	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	fc_pred	new_n744_::control1	0.0035200000000000786	new_n1359_::control1	0.0032497698068618772	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	guarded_reward	new_n744_::control1	0.0035200000000000786	__buf_split_549::control1	0.2626678943634033	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	return_pred	new_n744_::control1	0.0035200000000000786	__buf_split_549::control1	0.2626678943634033	-0.003469999999999862	0.006989999999999941	1
subckt_0066	initial	cached_hard_cone	hard_reduction_total_pred	new_n744_::control1	0.0035200000000000786	new_n1370_::observe	0.09308405220508575	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	hybrid_pred	new_n744_::control1	0.0035200000000000786	new_n1370_::observe	9.862758949398994	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	bounded_residual_hybrid_pred	new_n744_::control1	0.0035200000000000786	new_n1370_::observe	9.44699365273118	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_total_pred	new_n744_::control1	0.0035200000000000786	__buf_split_557::control0	0.0896899476647377	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	new_n744_::control1	0.0035200000000000786	__buf_split_557::control0	8.96899476647377	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	reward_pred	new_n428_::control1	0.0035200000000000786	__buf_split_288::control1	0.3543756604194641	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	fc_pred	new_n428_::control1	0.0035200000000000786	__buf_split_288::control1	0.0035437566041946413	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	guarded_reward	new_n428_::control1	0.0035200000000000786	__buf_split_1273::control1	0.2683619558811188	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	return_pred	new_n428_::control1	0.0035200000000000786	__buf_split_1273::control1	0.2683619558811188	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	hard_reduction_total_pred	new_n428_::control1	0.0035200000000000786	new_n1886_::observe	0.09319327026605606	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_random	hybrid_pred	new_n428_::control1	0.0035200000000000786	new_n1886_::observe	9.87645223736763	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_random	bounded_residual_hybrid_pred	new_n428_::control1	0.0035200000000000786	new_n1886_::observe	9.458608329296112	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_random	derived_hard_reduction_total_pred	new_n428_::control1	0.0035200000000000786	__buf_split_431::control0	0.05519906058907509	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_random	derived_hard_reduction_hybrid_pred	new_n428_::control1	0.0035200000000000786	__buf_split_431::control0	5.519906058907509	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_stride	reward_pred	__buf_split_240::control1	0.0035200000000000786	__buf_split_239::control1	0.35116010904312134	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_stride	fc_pred	__buf_split_240::control1	0.0035200000000000786	__buf_split_239::control1	0.0035116010904312133	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_stride	guarded_reward	__buf_split_240::control1	0.0035200000000000786	new_n1359_::control1	0.26193633675575256	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_stride	return_pred	__buf_split_240::control1	0.0035200000000000786	new_n1359_::control1	0.26193633675575256	2.0000000000131024e-05	0.0034999999999999476	0
subckt_0066	initial	cached_stride	hard_reduction_total_pred	__buf_split_240::control1	0.0035200000000000786	new_n1800_::observe	0.09332790225744247	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_stride	hybrid_pred	__buf_split_240::control1	0.0035200000000000786	new_n1800_::observe	9.895284250378609	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_stride	bounded_residual_hybrid_pred	__buf_split_240::control1	0.0035200000000000786	new_n1800_::observe	9.473413731902838	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_stride	derived_hard_reduction_total_pred	__buf_split_240::control1	0.0035200000000000786	new_n751_::observe	0.05317617952823639	5.0000000000105516e-05	0.003469999999999973	0
subckt_0066	initial	cached_stride	derived_hard_reduction_hybrid_pred	__buf_split_240::control1	0.0035200000000000786	new_n751_::observe	5.317617952823639	5.0000000000105516e-05	0.003469999999999973	0
subckt_0393	initial	cached_hard_cone	reward_pred	309::control0	0.01149	319::control1	0.3879963755607605	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	fc_pred	309::control0	0.01149	319::control1	0.003879963755607605	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	guarded_reward	309::control0	0.01149	__buf_split_159::control0	0.26673513650894165	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	return_pred	309::control0	0.01149	__buf_split_159::control0	0.26673513650894165	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	hard_reduction_total_pred	309::control0	0.01149	__buf_split_159::control0	0.07465004920959473	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	hybrid_pred	309::control0	0.01149	__buf_split_159::control0	8.094457745552063	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	bounded_residual_hybrid_pred	309::control0	0.01149	__buf_split_159::control0	7.62236812710762	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	derived_hard_reduction_total_pred	309::control0	0.01149	351::control0	0.0004143827245570719	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	309::control0	0.01149	351::control0	0.04143827245570719	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	reward_pred	__buf_split_157::control1	0.01149	__buf_split_174::control0	0.3813179135322571	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	fc_pred	__buf_split_157::control1	0.01149	__buf_split_174::control0	0.0038131791353225707	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	guarded_reward	__buf_split_157::control1	0.01149	__aig_and_12::control0	0.26149046421051025	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	return_pred	__buf_split_157::control1	0.01149	__aig_and_12::control0	0.26149046421051025	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	hard_reduction_total_pred	__buf_split_157::control1	0.01149	__aig_and_12::control0	0.07274521887302399	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	hybrid_pred	__buf_split_157::control1	0.01149	__aig_and_12::control0	7.897684335708618	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	bounded_residual_hybrid_pred	__buf_split_157::control1	0.01149	__aig_and_12::control0	7.4303124994039536	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	derived_hard_reduction_total_pred	__buf_split_157::control1	0.01149	__buf_split_174::control0	0.04816479608416557	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_random	derived_hard_reduction_hybrid_pred	__buf_split_157::control1	0.01149	__buf_split_174::control0	4.816479608416557	0.0001300000000000745	0.011359999999999926	0
subckt_0393	initial	cached_stride	reward_pred	__buf_split_175::observe	0.0002500000000000835	319::control1	0.3879963755607605	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	fc_pred	__buf_split_175::observe	0.0002500000000000835	319::control1	0.003879963755607605	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	guarded_reward	__buf_split_175::observe	0.0002500000000000835	__aig_and_213::control0	0.23170405626296997	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	return_pred	__buf_split_175::observe	0.0002500000000000835	__aig_and_213::control0	0.23170405626296997	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	hard_reduction_total_pred	__buf_split_175::observe	0.0002500000000000835	__buf_split_214::control1	0.0598970428109169	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	hybrid_pred	__buf_split_175::observe	0.0002500000000000835	__buf_split_214::control1	6.59228178858757	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	bounded_residual_hybrid_pred	__buf_split_175::observe	0.0002500000000000835	__buf_split_214::control1	6.14034865796566	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	derived_hard_reduction_total_pred	__buf_split_175::observe	0.0002500000000000835	__buf_split_175::control0	0.0410914421081543	0.0001300000000000745	0.00012000000000000899	0
subckt_0393	initial	cached_stride	derived_hard_reduction_hybrid_pred	__buf_split_175::observe	0.0002500000000000835	__buf_split_175::control0	4.10914421081543	0.0001300000000000745	0.00012000000000000899	0
subckt_0272	initial	cached_hard_cone	reward_pred	new_n1865_::control0	0.0	new_n1552_::control1	0.34071165323257446	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	fc_pred	new_n1865_::control0	0.0	new_n1552_::control1	0.0034071165323257446	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	guarded_reward	new_n1865_::control0	0.0	new_n1889_::control0	0.2959662079811096	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	return_pred	new_n1865_::control0	0.0	new_n1889_::control0	0.2959662079811096	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	hard_reduction_total_pred	new_n1865_::control0	0.0	new_n1562_::observe	0.11366216838359833	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	hybrid_pred	new_n1865_::control0	0.0	new_n1562_::observe	11.970385432243347	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	bounded_residual_hybrid_pred	new_n1865_::control0	0.0	new_n1562_::observe	11.517258986830711	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	derived_hard_reduction_total_pred	new_n1865_::control0	0.0	new_n1889_::control0	0.15123175084590912	0.0	0.0	0
subckt_0272	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	new_n1865_::control0	0.0	new_n1889_::control0	15.123175084590912	0.0	0.0	0
subckt_0272	initial	cached_random	reward_pred	__buf_split_1194::control0	0.0	__buf_split_1784::control1	0.34518712759017944	0.0	0.0	0
subckt_0272	initial	cached_random	fc_pred	__buf_split_1194::control0	0.0	__buf_split_1784::control1	0.0034518712759017945	0.0	0.0	0
subckt_0272	initial	cached_random	guarded_reward	__buf_split_1194::control0	0.0	__buf_split_1194::control1	0.3125211298465729	0.0	0.0	0
subckt_0272	initial	cached_random	return_pred	__buf_split_1194::control0	0.0	__buf_split_1194::control1	0.3125211298465729	0.0	0.0	0
subckt_0272	initial	cached_random	hard_reduction_total_pred	__buf_split_1194::control0	0.0	new_n2823_::observe	0.11408855020999908	0.0	0.0	0
subckt_0272	initial	cached_random	hybrid_pred	__buf_split_1194::control0	0.0	new_n2823_::observe	12.031596779823303	0.0	0.0	0
subckt_0272	initial	cached_random	bounded_residual_hybrid_pred	__buf_split_1194::control0	0.0	new_n2823_::observe	11.564540460705757	0.0	0.0	0
subckt_0272	initial	cached_random	derived_hard_reduction_total_pred	__buf_split_1194::control0	0.0	__buf_split_1238::control0	0.15025587379932404	0.0	0.0	0
subckt_0272	initial	cached_random	derived_hard_reduction_hybrid_pred	__buf_split_1194::control0	0.0	__buf_split_1238::control0	15.025587379932404	0.0	0.0	0
subckt_0272	initial	cached_stride	reward_pred	__buf_split_1494::control0	0.0	__buf_split_1476::control1	0.3530757427215576	0.0	0.0	0
subckt_0272	initial	cached_stride	fc_pred	__buf_split_1494::control0	0.0	__buf_split_1476::control1	0.003530757427215576	0.0	0.0	0
subckt_0272	initial	cached_stride	guarded_reward	__buf_split_1494::control0	0.0	__buf_split_2024::control1	0.312887579202652	0.0	0.0	0
subckt_0272	initial	cached_stride	return_pred	__buf_split_1494::control0	0.0	__buf_split_2024::control1	0.312887579202652	0.0	0.0	0
subckt_0272	initial	cached_stride	hard_reduction_total_pred	__buf_split_1494::control0	0.0	new_n1513_::observe	0.11364349722862244	0.0	0.0	0
subckt_0272	initial	cached_stride	hybrid_pred	__buf_split_1494::control0	0.0	new_n1513_::observe	11.985778093338013	0.0	0.0	0
subckt_0272	initial	cached_stride	bounded_residual_hybrid_pred	__buf_split_1494::control0	0.0	new_n1513_::observe	11.519706815481186	0.0	0.0	0
subckt_0272	initial	cached_stride	derived_hard_reduction_total_pred	__buf_split_1494::control0	0.0	__buf_split_1494::control0	0.1387745887041092	0.0	0.0	0
subckt_0272	initial	cached_stride	derived_hard_reduction_hybrid_pred	__buf_split_1494::control0	0.0	__buf_split_1494::control0	13.87745887041092	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	reward_pred	730::control0	0.0	730::control1	0.34352391958236694	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	fc_pred	730::control0	0.0	730::control1	0.0034352391958236694	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	guarded_reward	730::control0	0.0	794::control1	0.273292601108551	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	return_pred	730::control0	0.0	794::control1	0.273292601108551	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	hard_reduction_total_pred	730::control0	0.0	730::observe	0.09339110553264618	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	hybrid_pred	730::control0	0.0	730::observe	9.904238492250443	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	bounded_residual_hybrid_pred	730::control0	0.0	730::observe	9.480392538011074	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	derived_hard_reduction_total_pred	730::control0	0.0	818::control0	0.10659428685903549	0.0	0.0	0
subckt_0007	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	730::control0	0.0	818::control0	10.65942868590355	0.0	0.0	0
subckt_0007	initial	cached_random	reward_pred	__buf_split_646::control0	0.0	__buf_split_42::control1	0.3331003189086914	0.0	0.0	0
subckt_0007	initial	cached_random	fc_pred	__buf_split_646::control0	0.0	__buf_split_42::control1	0.003331003189086914	0.0	0.0	0
subckt_0007	initial	cached_random	guarded_reward	__buf_split_646::control0	0.0	__buf_split_522::control1	0.28183627128601074	0.0	0.0	0
subckt_0007	initial	cached_random	return_pred	__buf_split_646::control0	0.0	__buf_split_522::control1	0.28183627128601074	0.0	0.0	0
subckt_0007	initial	cached_random	hard_reduction_total_pred	__buf_split_646::control0	0.0	__aig_and_379::observe	0.09247259795665741	0.0	0.0	0
subckt_0007	initial	cached_random	hybrid_pred	__buf_split_646::control0	0.0	__aig_and_379::observe	9.832984238862991	0.0	0.0	0
subckt_0007	initial	cached_random	bounded_residual_hybrid_pred	__buf_split_646::control0	0.0	__aig_and_379::observe	9.393690906465054	0.0	0.0	0
subckt_0007	initial	cached_random	derived_hard_reduction_total_pred	__buf_split_646::control0	0.0	__aig_and_392::control0	0.15258584916591644	0.0	0.0	0
subckt_0007	initial	cached_random	derived_hard_reduction_hybrid_pred	__buf_split_646::control0	0.0	__aig_and_392::control0	15.258584916591644	0.0	0.0	0
subckt_0007	initial	cached_stride	reward_pred	__buf_split_345::control0	0.0	__buf_split_137::control1	0.3332999348640442	0.0	0.0	0
subckt_0007	initial	cached_stride	fc_pred	__buf_split_345::control0	0.0	__buf_split_137::control1	0.0033329993486404417	0.0	0.0	0
subckt_0007	initial	cached_stride	guarded_reward	__buf_split_345::control0	0.0	__buf_split_536::control1	0.28183627128601074	0.0	0.0	0
subckt_0007	initial	cached_stride	return_pred	__buf_split_345::control0	0.0	__buf_split_536::control1	0.28183627128601074	0.0	0.0	0
subckt_0007	initial	cached_stride	hard_reduction_total_pred	__buf_split_345::control0	0.0	__aig_and_405::observe	0.09247259795665741	0.0	0.0	0
subckt_0007	initial	cached_stride	hybrid_pred	__buf_split_345::control0	0.0	__aig_and_405::observe	9.832984238862991	0.0	0.0	0
subckt_0007	initial	cached_stride	bounded_residual_hybrid_pred	__buf_split_345::control0	0.0	__aig_and_405::observe	9.393690906465054	0.0	0.0	0
subckt_0007	initial	cached_stride	derived_hard_reduction_total_pred	__buf_split_345::control0	0.0	__buf_split_137::control0	0.08684863895177841	0.0	0.0	0
subckt_0007	initial	cached_stride	derived_hard_reduction_hybrid_pred	__buf_split_345::control0	0.0	__buf_split_137::control0	8.684863895177841	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	reward_pred	U402::control0	0.0	__buf_split_79::control0	0.1067945659160614	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	fc_pred	U402::control0	0.0	__buf_split_79::control0	0.001067945659160614	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	guarded_reward	U402::control0	0.0	LT_90_U32::control0	0.02653488516807556	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	return_pred	U402::control0	0.0	LT_90_U32::control0	0.02653488516807556	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	hard_reduction_total_pred	U402::control0	0.0	U402::control1	-0.020499248057603836	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	hybrid_pred	U402::control0	0.0	U402::control1	-1.9721202179789543	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	bounded_residual_hybrid_pred	U402::control0	0.0	U402::control1	-2.0304736588150263	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	derived_hard_reduction_total_pred	U402::control0	0.0	__buf_split_79::control0	0.007052878383547068	0.0	0.0	0
subckt_0005	initial	cached_hard_cone	derived_hard_reduction_hybrid_pred	U402::control0	0.0	__buf_split_79::control0	0.7052878383547068	0.0	0.0	0
subckt_0005	initial	cached_random	reward_pred	__buf_split_612::control0	0.0	__buf_split_610::control0	0.10796703398227692	0.0	0.0	0
subckt_0005	initial	cached_random	fc_pred	__buf_split_612::control0	0.0	__buf_split_610::control0	0.0010796703398227691	0.0	0.0	0
subckt_0005	initial	cached_random	guarded_reward	__buf_split_612::control0	0.0	__buf_split_612::control1	0.03892749547958374	0.0	0.0	0
subckt_0005	initial	cached_random	return_pred	__buf_split_612::control0	0.0	__buf_split_612::control1	0.03892749547958374	0.0	0.0	0
subckt_0005	initial	cached_random	hard_reduction_total_pred	__buf_split_612::control0	0.0	__buf_split_618::control1	-0.015834476798772812	0.0	0.0	0
subckt_0005	initial	cached_random	hybrid_pred	__buf_split_612::control0	0.0	__buf_split_618::control1	-1.4757975339889526	0.0	0.0	0
subckt_0005	initial	cached_random	bounded_residual_hybrid_pred	__buf_split_612::control0	0.0	__buf_split_618::control1	-1.556535143405199	0.0	0.0	0
subckt_0005	initial	cached_random	derived_hard_reduction_total_pred	__buf_split_612::control0	0.0	__buf_split_580::control0	0.006432334426790476	0.0	0.0	0
subckt_0005	initial	cached_random	derived_hard_reduction_hybrid_pred	__buf_split_612::control0	0.0	__buf_split_580::control0	0.6432334426790476	0.0	0.0	0
subckt_0005	initial	cached_stride	reward_pred	__buf_split_564::control0	0.0	__buf_split_580::control0	0.1079615131020546	0.0	0.0	0
subckt_0005	initial	cached_stride	fc_pred	__buf_split_564::control0	0.0	__buf_split_580::control0	0.0010796151310205459	0.0	0.0	0
subckt_0005	initial	cached_stride	guarded_reward	__buf_split_564::control0	0.0	__buf_split_613::control1	0.04075980186462402	0.0	0.0	0
subckt_0005	initial	cached_stride	return_pred	__buf_split_564::control0	0.0	__buf_split_613::control1	0.04075980186462402	0.0	0.0	0
subckt_0005	initial	cached_stride	hard_reduction_total_pred	__buf_split_564::control0	0.0	GT_88_U39::control1	-0.013857129961252213	0.0	0.0	0
subckt_0005	initial	cached_stride	hybrid_pred	__buf_split_564::control0	0.0	GT_88_U39::control1	-1.3865603245794773	0.0	0.0	0
subckt_0005	initial	cached_stride	bounded_residual_hybrid_pred	__buf_split_564::control0	0.0	GT_88_U39::control1	-1.3859248282387853	0.0	0.0	0
