line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
48,__aig_not_9075 /1 undetected,output,,__aig_not_9075,__aig_not_9075,1,undetected,__aig_not_9075,__aig_not_9075,__aig_not_9075,sa1,1
49,__aig_not_9071 /1 undetected,output,,__aig_not_9071,__aig_not_9071,1,undetected,__aig_not_9071,__aig_not_9071,__aig_not_9071,sa1,1
50,__aig_not_9067 /1 undetected,output,,__aig_not_9067,__aig_not_9067,1,undetected,__aig_not_9067,__aig_not_9067,__aig_not_9067,sa1,1
51,__aig_not_9065 /1 undetected,output,,__aig_not_9065,__aig_not_9065,1,undetected,__aig_not_9065,__aig_not_9065,__aig_not_9065,sa1,1
52,__aig_not_9063 /1 undetected,output,,__aig_not_9063,__aig_not_9063,1,undetected,__aig_not_9063,__aig_not_9063,__aig_not_9063,sa1,1
53,__buf_split_5087 /1 undetected,output,,__buf_split_5087,__buf_split_5087,1,undetected,__buf_split_5087,__buf_split_5087,__buf_split_5087,sa1,1
54,__buf_split_5089 /1 undetected,output,,__buf_split_5089,__buf_split_5089,1,undetected,__buf_split_5089,__buf_split_5089,__buf_split_5089,sa1,1
55,__buf_split_5090 /1 undetected,output,,__buf_split_5090,__buf_split_5090,1,undetected,__buf_split_5090,__buf_split_5090,__buf_split_5090,sa1,1
56,__buf_split_5091 /1 undetected,output,,__buf_split_5091,__buf_split_5091,1,undetected,__buf_split_5091,__buf_split_5091,__buf_split_5091,sa1,1
57,__buf_split_5092 /1 undetected,output,,__buf_split_5092,__buf_split_5092,1,undetected,__buf_split_5092,__buf_split_5092,__buf_split_5092,sa1,1
58,__buf_split_5093 /1 undetected,output,,__buf_split_5093,__buf_split_5093,1,undetected,__buf_split_5093,__buf_split_5093,__buf_split_5093,sa1,1
59,__buf_split_5094 /1 undetected,output,,__buf_split_5094,__buf_split_5094,1,undetected,__buf_split_5094,__buf_split_5094,__buf_split_5094,sa1,1
60,__buf_split_5095 /1 undetected,output,,__buf_split_5095,__buf_split_5095,1,undetected,__buf_split_5095,__buf_split_5095,__buf_split_5095,sa1,1
61,__buf_split_5096 /1 undetected,output,,__buf_split_5096,__buf_split_5096,1,undetected,__buf_split_5096,__buf_split_5096,__buf_split_5096,sa1,1
62,__buf_split_5097 /1 undetected,output,,__buf_split_5097,__buf_split_5097,1,undetected,__buf_split_5097,__buf_split_5097,__buf_split_5097,sa1,1
63,__buf_split_5098 /1 undetected,output,,__buf_split_5098,__buf_split_5098,1,undetected,__buf_split_5098,__buf_split_5098,__buf_split_5098,sa1,1
64,__buf_split_5099 /1 undetected,output,,__buf_split_5099,__buf_split_5099,1,undetected,__buf_split_5099,__buf_split_5099,__buf_split_5099,sa1,1
65,__buf_split_5100 /1 undetected,output,,__buf_split_5100,__buf_split_5100,1,undetected,__buf_split_5100,__buf_split_5100,__buf_split_5100,sa1,1
66,__buf_split_5101 /1 undetected,output,,__buf_split_5101,__buf_split_5101,1,undetected,__buf_split_5101,__buf_split_5101,__buf_split_5101,sa1,1
67,__buf_split_5102 /1 undetected,output,,__buf_split_5102,__buf_split_5102,1,undetected,__buf_split_5102,__buf_split_5102,__buf_split_5102,sa1,1
