checkpoint_name	benchmark_id	state_id	candidate_strategy	candidate_rank	node	type	action_key	status	oracle_delta_tc	oracle_delta_fault_coverage	oracle_delta_pattern_count	oracle_test_coverage	oracle_fault_coverage	oracle_hard_fault_count	oracle_undetected_fault_count	oracle_error	eval_dir	reward_pred	fc_pred	guarded_reward	return_pred	hard_reduction_total_pred	hybrid_pred	bounded_residual_hybrid_pred	derived_hard_reduction_total_pred	derived_hard_reduction_hybrid_pred	score_pred	pattern_pred	hard_reduction_sa0_pred	hard_reduction_sa1_pred	derived_hard_reduction_sa0_pred	derived_hard_reduction_sa1_pred	derived_hard_count_pre_total_pred	derived_hard_count_post_total_pred
B_base	b15_C	initial	cached_hard_cone	1	__buf_split_1	control0	__buf_split_1::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control0	0.49561795592308044	0.004956179559230805	-0.02686510980129242	-0.02686510980129242	-0.5352976322174072	-53.061010375618935	-53.412575010210276	0.5878562331199646	58.78562331199646	0.49561795592308044	0.2775009870529175	1.1732065677642822	0.4645674526691437	0.7613087296485901	0.5123651623725891	11296.0712890625	4655.60546875
B_base	b15_C	initial	cached_hard_cone	2	__buf_split_1	control1	__buf_split_1::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__control1	0.49557730555534363	0.004955773055553436	-0.022792726755142212	-0.022792726755142212	-0.5298745632171631	-52.51467174291611	-52.86926017701626	0.5724904537200928	57.24904537200928	0.49557730555534363	0.2772334814071655	1.1683136224746704	0.45984718203544617	0.7450528144836426	0.4973868131637573	11296.0712890625	4829.17822265625
B_base	b15_C	initial	cached_hard_cone	3	__buf_split_1	observe	__buf_split_1::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_1__observe	0.4935413897037506	0.004935413897037506	-0.023555651307106018	-0.023555651307106018	-0.5249873399734497	-52.028748258948326	-52.38123756274581	0.5683888792991638	56.83888792991638	0.4935413897037506	0.27182191610336304	1.1621686220169067	0.45672640204429626	0.7522949576377869	0.48834818601608276	11296.0712890625	4875.509765625
B_base	b15_C	initial	cached_hard_cone	4	N16715	control0	N16715::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control0	0.49887868762016296	0.00498878687620163	-0.018248453736305237	-0.018248453736305237	-0.5325604677200317	-52.775416538119316	-53.13588921353221	0.5765269994735718	57.65269994735718	0.49887868762016296	0.2774643898010254	1.1673628091812134	0.4621860980987549	0.7529112696647644	0.4997043013572693	11291.6201171875	4781.6962890625
B_base	b15_C	initial	cached_hard_cone	5	N16715	control1	N16715::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__control1	0.49789831042289734	0.004978983104228974	-0.013362482190132141	-0.013362482190132141	-0.5280243158340454	-52.317895755171776	-52.68129762634635	0.5640722513198853	56.407225131988525	0.49789831042289734	0.27952688932418823	1.1627074480056763	0.45824816823005676	0.7409840226173401	0.487019807100296	11291.6201171875	4922.33056640625
B_base	b15_C	initial	cached_hard_cone	6	N16715	observe	N16715::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16715__observe	0.4917087256908417	0.004917087256908417	-0.01261340081691742	-0.01261340081691742	-0.5242594480514526	-51.94684948027134	-52.30617097392678	0.5645038485527039	56.450384855270386	0.4917087256908417	0.27331143617630005	1.1505967378616333	0.4522291421890259	0.756661057472229	0.48081138730049133	11291.6201171875	4917.45703125
B_base	b15_C	initial	cached_hard_cone	7	__buf_split_3	control0	__buf_split_3::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control0	0.4956180155277252	0.004956180155277252	-0.026865199208259583	-0.026865199208259583	-0.5352976322174072	-53.06101040542126	-53.412575017660856	0.5878564715385437	58.78564715385437	0.4956180155277252	0.27750107645988464	1.1732064485549927	0.4645674526691437	0.7613087892532349	0.5123655200004578	11296.0703125	4655.6025390625
B_base	b15_C	initial	cached_hard_cone	8	__buf_split_3	control1	__buf_split_3::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__control1	0.49557730555534363	0.004955773055553436	-0.02279295027256012	-0.02279295027256012	-0.5298745632171631	-52.514671966433525	-52.86926023289561	0.5724906325340271	57.24906325340271	0.49557730555534363	0.2772336006164551	1.1683136224746704	0.4598471224308014	0.7450529336929321	0.4973870515823364	11296.0703125	4829.17578125
B_base	b15_C	initial	cached_hard_cone	9	__buf_split_3	observe	__buf_split_3::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_3__observe	0.49354133009910583	0.004935413300991058	-0.023555800318717957	-0.023555800318717957	-0.5249873399734497	-52.02874846756458	-52.381237614899874	0.5683891177177429	56.83891177177429	0.49354133009910583	0.2718220353126526	1.1621686220169067	0.4567263722419739	0.7522950768470764	0.48834845423698425	11296.0703125	4875.5068359375
B_base	b15_C	initial	cached_hard_cone	10	N16717	control0	N16717::control0	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control0	0.4989279806613922	0.0049892798066139225	-0.018301263451576233	-0.018301263451576233	-0.5325648784637451	-52.775861129164696	-53.13633116707206	0.5755419135093689	57.55419135093689	0.4989279806613922	0.2778756618499756	1.1676617860794067	0.4624057114124298	0.7518190741539001	0.4987671673297882	11291.6640625	4792.83837890625
B_base	b15_C	initial	cached_hard_cone	11	N16717	control1	N16717::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__control1	0.49795642495155334	0.004979564249515534	-0.013431936502456665	-0.013431936502456665	-0.5280201435089111	-52.31748986244202	-52.68088322877884	0.5636194348335266	56.36194348335266	0.49795642495155334	0.2795962691307068	1.162869930267334	0.45829126238822937	0.7401250600814819	0.4867452383041382	11291.6640625	4927.462890625
B_base	b15_C	initial	cached_hard_cone	12	N16717	observe	N16717::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16717__observe	0.4921315014362335	0.004921315014362335	-0.01256851851940155	-0.01256851851940155	-0.5240153074264526	-51.92196775972843	-52.281639996916056	0.5629292726516724	56.292927265167236	0.4921315014362335	0.2736161947250366	1.1510910987854004	0.45246562361717224	0.7549884915351868	0.47928091883659363	11291.6640625	4935.255859375
B_base	b15_C	initial	cached_hard_cone	13	__buf_split_5	control0	__buf_split_5::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control0	0.49561795592308044	0.004956179559230805	-0.02686510980129242	-0.02686510980129242	-0.5352976322174072	-53.061010375618935	-53.412575010210276	0.5878564715385437	58.78564715385437	0.49561795592308044	0.27750110626220703	1.1732064485549927	0.46456748247146606	0.7613088488578796	0.5123655200004578	11296.0712890625	4655.6025390625
B_base	b15_C	initial	cached_hard_cone	14	__buf_split_5	control1	__buf_split_5::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__control1	0.49557730555534363	0.004955773055553436	-0.022792980074882507	-0.022792980074882507	-0.5298745632171631	-52.51467199623585	-52.86926024034619	0.5724906921386719	57.24906921386719	0.49557730555534363	0.2772335410118103	1.1683136224746704	0.4598471224308014	0.7450529336929321	0.4973870515823364	11296.0712890625	4829.17578125
B_base	b15_C	initial	cached_hard_cone	15	__buf_split_5	observe	__buf_split_5::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_5__observe	0.49354133009910583	0.004935413300991058	-0.023555800318717957	-0.023555800318717957	-0.5249873399734497	-52.02874846756458	-52.381237614899874	0.5683891773223877	56.83891773223877	0.49354133009910583	0.2718220353126526	1.1621686220169067	0.4567263722419739	0.7522950768470764	0.48834845423698425	11296.0712890625	4875.5068359375
B_base	b15_C	initial	cached_hard_cone	16	N16719	control0	N16719::control0	ok	0.030510000000000037	0.030510000000000037	0	0.84815	0.84815	3526	3526		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__control0	0.4989279806613922	0.0049892798066139225	-0.018301233649253845	-0.018301233649253845	-0.5325648784637451	-52.77586109936237	-53.13633115962148	0.5755419135093689	57.55419135093689	0.4989279806613922	0.2778756618499756	1.1676617860794067	0.4624057114124298	0.7518190741539001	0.4987671375274658	11291.6640625	4792.83837890625
B_base	b15_C	initial	cached_hard_cone	17	N16719	control1	N16719::control1	ok	0.030550000000000077	0.030550000000000077	0	0.84819	0.84819	3525	3525		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__control1	0.49795642495155334	0.004979564249515534	-0.013431936502456665	-0.013431936502456665	-0.5280201435089111	-52.31748986244202	-52.68088322877884	0.5636194348335266	56.36194348335266	0.49795642495155334	0.2795962691307068	1.162869930267334	0.45829126238822937	0.7401250600814819	0.4867451786994934	11291.6640625	4927.462890625
B_base	b15_C	initial	cached_hard_cone	18	N16719	observe	N16719::observe	ok	3.0000000000085514e-05	3.0000000000085514e-05	0	0.81767	0.81767	4234	4234		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/N16719__observe	0.4921315014362335	0.004921315014362335	-0.01256851851940155	-0.01256851851940155	-0.5240153074264526	-51.92196775972843	-52.281639996916056	0.5629292726516724	56.292927265167236	0.4921315014362335	0.2736161947250366	1.15109121799469	0.452465683221817	0.7549884915351868	0.47928085923194885	11291.6640625	4935.255859375
B_base	b15_C	initial	cached_hard_cone	19	__buf_split_7	control0	__buf_split_7::control0	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_7__control0	0.49561795592308044	0.004956179559230805	-0.026865214109420776	-0.026865214109420776	-0.5352976322174072	-53.06101047992706	-53.41257503628731	0.5878564715385437	58.78564715385437	0.49561795592308044	0.27750104665756226	1.1732064485549927	0.46456751227378845	0.7613089084625244	0.512365460395813	11296.06640625	4655.6005859375
B_base	b15_C	initial	cached_hard_cone	20	__buf_split_7	control1	__buf_split_7::control1	ok	0.030590000000000006	0.030590000000000006	0	0.8482299999999999	0.8482299999999999	3524	3524		autoresearch/oracle-action-probe-260629-smoke/evals/b15_C/initial/__buf_split_7__control1	0.49557724595069885	0.004955772459506989	-0.02279302477836609	-0.02279302477836609	-0.5298744440078735	-52.51466017961502	-52.86924834549427	0.5724905133247375	57.249051332473755	0.49557724595069885	0.2772334814071655	1.1683135032653809	0.4598471522331238	0.7450529336929321	0.49738675355911255	11296.06640625	4829.17578125
