epoch,horizon,train_loss,train_jepa_loss,train_scoap_loss,train_delta_scoap_loss,train_hard_bce_loss,train_hard_rank_loss,train_hard_brier_loss,train_hard_soft_f1_loss,train_hard_count_loss,train_hard_reduction_loss,train_fc_loss,train_reward_loss,train_pattern_loss,train_return_loss,train_hard_weight,train_steps,train_oracle_steps,val_loss,val_jepa_loss,val_scoap_loss,val_delta_scoap_loss,val_hard_bce_loss,val_hard_rank_loss,val_hard_brier_loss,val_hard_soft_f1_loss,val_hard_count_loss,val_hard_reduction_loss,val_fc_loss,val_reward_loss,val_pattern_loss,val_return_loss,val_hard_weight,val_steps
1,1,2.0345804691314697,0.3691437542438507,0.12373333424329758,0.001364395720884204,2.1480512619018555,0.23236267268657684,0.27168533205986023,0.9646148681640625,0.023089660331606865,0.19443164765834808,1.181402325630188,1.181402325630188,0.0,1.0412464141845703,1.0,1.0,0.0,1.8471041223965585,0.37472189124673605,0.18295577744720504,0.0008321707184677507,1.9607229311950505,0.2087235248181969,0.2865480303298682,0.9889086761977524,0.007327395967877237,0.014831828823275828,0.07169012538724928,0.07169012538724928,0.0,0.04613930311825243,1.0,256.0
