node,total_undetected_faults,output_sa0,output_sa1,input_edge_sa0,input_edge_sa1
__aig_and_31964,1,0,1,0,0
__aig_and_31990,1,1,0,0,0
__aig_not_31979,1,0,1,0,0
__aig_not_31981,1,0,1,0,0
__aig_not_31983,1,0,1,0,0
__aig_not_31985,1,0,1,0,0
__aig_not_31987,1,0,1,0,0
__aig_not_31989,1,0,1,0,0
__aig_not_61921,1,0,1,0,0
__aig_not_61923,1,0,1,0,0
__aig_not_61925,1,0,1,0,0
__aig_not_61927,1,0,1,0,0
__aig_not_61930,1,0,1,0,0
__aig_not_61934,1,0,1,0,0
__aig_not_61944,1,0,1,0,0
__buf_split_20794,1,0,1,0,0
__buf_split_20795,1,0,1,0,0
__buf_split_20800,1,0,1,0,0
__buf_split_39848,1,0,1,0,0
__buf_split_39849,1,1,0,0,0
__tpi_cp_11___buf_split_40826,1,0,0,0,1
__tpi_cp_12___aig_not_62513,1,0,0,0,1
__tpi_cp_13___aig_not_62510,1,0,0,0,1
__tpi_cp_14___aig_not_62957,1,0,0,0,1
__tpi_cp_1___aig_not_62966,1,0,0,0,1
__tpi_cp_2___aig_and_62955,1,0,0,0,1
__tpi_op_2___buf_split_39849,1,1,0,0,0
__tpi_op_3_new_n15301,1,1,0,0,0
new_n15301,1,1,0,0,0
new_n28919,1,1,0,0,0
new_n28921,1,1,0,0,0
