benchmark_id,sequence_id,step,seed,random_patterns,candidate_count,inserted_count,candidate_id,net,type,insertion_sequence,source_bench_sha256,inserted_bench_sha256,total_faults,detected_faults,test_coverage,fault_coverage,pattern_count,effective_pattern_count,baseline_test_coverage,baseline_fault_coverage,baseline_pattern_count,baseline_effective_pattern_count,delta_test_coverage,delta_fault_coverage,delta_pattern_count,delta_effective_pattern_count,fault_list_path,fault_csv_path,hard_fault_summary_path,hard_fault_count,undetected_fault_count,fault_status_counts,work_dir,status,error,source_plan_csv,pred_score,pred_fc,pred_pattern,elapsed_sec
subckt_0187,-1,0,2026,300000,295,0,,,,[],003c4d3b1a49d96188c31e5302fafd1a090ad6ee3f30acf5485a98c34cd9eb4c,2f22fb7731db793f869c01d5e4b5982350eee76445331d154db572285360a19b,258,258,1.0,1.0,300000,86,1.0,1.0,300000,86,0.0,0.0,0,0,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/baseline/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/baseline/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/baseline/hard_fault_summary.json,0,0,{},autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/baseline,ok,,autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/plan.csv,,,,0.026025772094726562
subckt_0187,0,1,2026,300000,295,1,8,__buf_split_52,OP,"[{""candidate_id"": 8, ""net"": ""__buf_split_52"", ""type"": ""OP"", ""score"": 0.3525668978691101}]",003c4d3b1a49d96188c31e5302fafd1a090ad6ee3f30acf5485a98c34cd9eb4c,6519fac782907c97b80a9fb5fefd59036fd6ee3a6f10024a822fc4f099db7561,262,262,1.0,1.0,300000,85,1.0,1.0,300000,86,0.0,0.0,0,-1,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/seq_0000/step_0001/faults.rpt,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/seq_0000/step_0001/faults_undetected.csv,/data4/pengqingsong/DFT/TPI-my.3/autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/seq_0000/step_0001/hard_fault_summary.json,0,0,{},autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/subckt_0187/seq_0000/step_0001,ok,,autoresearch/oracle-negative-rich-260629/topup/evals/subckt_0187/initial/__buf_split_52__observe/plan.csv,0.3525668978691101,0.0035256689786911013,0.5002472400665283,0.026257991790771484
