step,node,type,q_pred,q_pred_context,q_pred_type_context,q_pred_lcb_context,q_pred_context_lcb,q_typed_residual_context,typed_residual_correction,score_pred,reward_pred,reward_pred_context,reward_pred_type_context,fc_pred,pattern_pred,return_pred,typed_marginal_pred,typed_return_pred,typed_sa_reduction_total_pred,typed_sa0_reduction_pred,typed_sa1_reduction_pred,guarded_reward,guarded_reward_context,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,hybrid_pred_context,bounded_residual_hybrid_pred,bounded_residual_hybrid_pred_context,consensus_pred_context,consensus_pred_type_context,step_value,sequence_score,lookahead_score,planner,score_adjusted,diversity_penalty,candidate_strategy,adaptive_confidence_gap,adaptive_expanded
1,N677,control1,1.1168162822723389,5.195585038363934,3.4872208595275875,0.6961511906981468,3.377130274936557,5.292063945850611,0.2756540213905051,1.1168162822723389,0.34677982330322266,4.894380512833595,3.795846104621887,0.0034677982330322266,0.2820698022842407,0.03364104777574539,0.6419112682342529,0.8385302424430847,-0.05322593078017235,-0.16539382934570312,0.05894196778535843,0.03364104777574539,1.5340158987045287,0.06386370956897736,0.15087546408176422,0.038793694227933884,29566.794921875,11983.158203125,17583.63671875,30258.921875,12858.3427734375,17400.578125,-0.023408927023410797,-0.07303454726934433,0.010410735383629799,-2.3408927023410797,6.766791827976704,3.494267354011536,6.481476174667478,3.265230522155762,4.528486633300781,3.278238040097057,5.292063945850611,5.292063945850611,5.292063945850611,greedy,5.292063945850611,0.0,hard_fault_cluster,,False
2,N2155,observe,1.457592248916626,4.636674811020494,3.0069554209709164,0.8750467462092637,3.013838627163321,4.986674811020493,1.0,1.457592248916626,0.4267202615737915,4.572461410611867,3.4263235688209535,0.004267202615737915,0.32851269841194153,0.025838786736130714,0.6264629364013672,0.6858293414115906,0.013907331973314285,0.0076839253306388855,0.020130738615989685,0.025838786736130714,1.433363882899284,0.06906921416521072,0.15618106722831726,0.04652923345565796,30261.64453125,12861.6591796875,17399.984375,30654.4296875,13195.8447265625,17458.5859375,-0.012979636900126934,-0.025983082130551338,-0.0033679089974611998,-1.2979636900126934,7.359480464830995,4.625235252380371,7.020061178598553,4.483815031051636,4.0993773072958,3.2381428061425694,4.986674811020493,10.278738756871103,10.278738756871103,greedy,4.986674811020493,0.0,hard_fault_cluster,,False
3,N502,control1,1.1366417407989502,1.9932622301578524,1.980060064792633,0.009851351976394723,1.295620449602604,2.2566903076163127,0.7526516498813149,1.1366417407989502,0.37319517135620117,1.6609304875135422,1.9155067682266234,0.003731951713562012,0.3409149944782257,0.01918899454176426,0.7378069758415222,0.911778450012207,-0.010212931782007217,-0.0669490247964859,0.046523161232471466,0.01918899454176426,-2.9935006600618363,0.05883442610502243,0.14034509658813477,0.036193232983350754,30649.359375,13188.9736328125,17460.38671875,30661.03125,13167.8369140625,17493.1953125,-0.00038081954699009657,0.001602605334483087,-0.0018790301401168108,-0.03808195469900966,6.2758267764002085,2.647661045789719,5.981538651976734,2.682521609067917,2.443326911330223,2.140263416171074,2.2566903076163127,12.535429064487417,12.535429064487417,greedy,2.2566903076163127,0.0,hard_fault_cluster,,False
4,N762,control1,0.911552369594574,1.7198925173282624,1.5053794860839842,0.19486446499824525,1.1179301362633707,1.860891381373116,0.40285389727101034,0.911552369594574,0.3220241069793701,1.5913340598344803,1.9518027186393736,0.003220241069793701,0.3624856173992157,0.019666315987706184,0.6823077201843262,0.9166022539138794,-0.017860472202301025,-0.08248212188482285,0.046761177480220795,0.019666315987706184,-0.7614174979925157,0.05198005586862564,0.13194745779037476,0.02993898093700409,30665.79296875,13173.8125,17491.98046875,30588.853515625,13107.171875,17481.681640625,0.0025089667178690434,0.005058567970991135,0.0005887742736376822,0.25089667178690434,5.53969600982964,1.547010235786438,5.283428192604333,1.3737156081199646,1.7604912638664245,1.864059275984764,1.860891381373116,14.396320445860534,14.396320445860534,greedy,1.860891381373116,0.0,hard_fault_cluster,,False
5,N3742,control0,0.7222740650177002,1.1351241813972592,2.46199591755867,0.1807187283411622,0.7378307179082185,1.3465247016304596,0.6040014863805723,0.7222740650177002,0.30962061882019043,1.0248534601181745,2.416652005910873,0.0030962061882019044,0.38254740834236145,0.02135230042040348,0.5187609791755676,0.8051717877388,0.025305531919002533,0.055346257984638214,-0.004735194146633148,0.02135230042040348,0.04719406992197034,0.049445077776908875,0.13231901824474335,0.02771998941898346,30589.94921875,13108.4775390625,17481.470703125,30546.490234375,13047.29296875,17499.197265625,0.0014206948690116405,0.004667557310312986,-0.001014020061120391,0.14206948690116405,5.275480696931481,1.5219343975186348,5.027251007501036,1.5252339437603952,1.0814792558550834,2.5983513697236775,1.3465247016304596,15.742845147490993,15.742845147490993,greedy,1.3465247016304596,0.0,hard_fault_cluster,,False
6,N3756,control0,0.5988442301750183,1.1449485484696926,2.4670243203639983,0.18285645054653285,0.7442165565053003,1.3660054031559816,0.6315910133893974,0.5988442301750183,0.3021690845489502,0.9846498904749751,2.3746379435062406,0.003021690845489502,0.39794236421585083,0.023082459345459938,0.5369825959205627,0.892871618270874,0.03368372470140457,0.05843425542116165,0.008933193981647491,0.023082459345459938,0.20368499130010603,0.04764128103852272,0.13374677300453186,0.026349730789661407,30546.50390625,13047.30859375,17499.1953125,30456.484375,12963.8974609375,17492.5859375,0.0029469667933881283,0.006392976269125938,0.00037769594928249717,0.29469667933881283,5.089379647746682,1.0293162737786772,4.845440989825875,1.0574085508286954,1.017281463742256,2.5495731765031815,1.3660054031559816,17.108850550646974,17.108850550646974,greedy,1.3660054031559816,0.0,hard_fault_cluster,,False
7,N557,control1,0.5686367750167847,1.1145864770375193,1.89438738822937,0.0817766955308616,0.7244812100743876,1.3360426563561787,0.632731940910455,0.5686367750167847,0.23495765030384064,0.46386142512783407,1.0023295551538467,0.0023495765030384064,0.4023928940296173,0.024203145876526833,0.5902271866798401,0.8740357160568237,0.07217060774564743,0.0402996763586998,0.10404153913259506,0.024203145876526833,0.13751891508698463,0.04479147493839264,0.12989799678325653,0.02381760999560356,30460.90234375,12964.4521484375,17496.44921875,30344.853515625,12873.4609375,17471.392578125,0.003809763351455331,0.007018515840172768,0.0014320985646918416,0.3809763351455331,4.738308290019631,0.5896523463353515,4.543937692884356,0.650173591338098,0.8066399767994881,1.5295402052253484,1.3360426563561787,18.44489320700315,18.44489320700315,greedy,1.3360426563561787,0.0,hard_fault_cluster,,False
8,N507,control1,0.35638365149497986,0.931590791773051,1.6006151854991912,0.14808767741546033,0.6055340146524832,1.131291778258886,0.5705742471023858,0.35638365149497986,0.21358363330364227,0.7933348765596747,1.4077391564846038,0.0021358363330364226,0.40761083364486694,0.02499289996922016,0.5921623706817627,1.0834516286849976,0.023575253784656525,-0.0426999107003212,0.08985041826963425,0.02499289996922016,0.25976451806724066,0.040932491421699524,0.12492184340953827,0.02035805583000183,30342.7578125,12868.8984375,17473.859375,30315.94140625,12857.9111328125,17458.03125,0.0008837827481329441,0.0008537875255569816,0.000905817374587059,0.08837827481329441,4.331825675442815,0.40535361498594286,4.152893275488168,0.3276167753338814,0.7695128705352545,1.513273984696716,1.131291778258886,19.57618498526204,19.57618498526204,greedy,1.131291778258886,0.0,hard_fault_cluster,,False
9,N3644,control0,0.5185332298278809,1.7041619718074799,3.0794846415519714,0.03761563897132875,1.107705281674862,1.6386242851418276,-0.18725053333043534,0.5185332298278809,0.21922798454761505,1.181580840051174,2.6193367600440975,0.0021922798454761506,0.4160976707935333,0.02210536040365696,0.4964519739151001,0.8068111538887024,0.043833084404468536,0.06054616719484329,0.02712000161409378,0.02210536040365696,-1.6187332025170327,0.04040006920695305,0.12610585987567902,0.02023467794060707,30312.3984375,12861.462890625,17450.935546875,30088.416015625,12732.650390625,17355.765625,0.007389135658740997,0.01001538522541523,0.0054535712115466595,0.7389135658740997,4.281340265646577,1.03639046728611,4.100340256933123,1.03391403734684,1.752181452512741,3.124436341524124,1.6386242851418276,21.214809270403865,21.214809270403865,greedy,1.6386242851418276,0.0,hard_fault_cluster,,False
10,N5143,observe,0.27822306752204895,1.4971302089095115,1.2576758980751037,0.46699068456888193,0.9731346357911825,1.4755757771078466,-0.061584090861900156,0.27822306752204895,0.20949994027614594,1.5065029130876064,1.9399109125137328,0.0020949994027614593,0.4269665777683258,0.026547541841864586,0.4894683063030243,0.8767589330673218,0.06141991913318634,0.06970556825399399,0.05313427001237869,0.026547541841864586,1.475395828038454,0.04000329226255417,0.12725472450256348,0.019880466163158417,30087.67578125,12731.9267578125,17355.75,30146.43359375,12744.39453125,17402.0390625,-0.0019528863485902548,-0.0009792526252567768,-0.0026670736260712147,-0.19528863485902548,4.236376708373427,1.125193605273962,4.0593410967849195,1.1234538649022578,1.0567286506295204,1.811475362703204,1.4755757771078466,22.69038504751171,22.69038504751171,greedy,1.4755757771078466,0.0,hard_fault_cluster,,False
